group,ARNTL,ASCL2,ATF1,BACH2,CEBPD,CLOCK,E2F4,E2F6,E2F7,EGR2,ESR2,ETV1,FOS,FOXA2,FOXH1,FOXM1,GATA4,GLI2,HES1,HIF1A,HOXA4,HOXB13,IRF1,IRF2,LHX2,MYBL2,MYC,MYOD1,NFE2,NFYB,NKX2-1,NR2F2,PAX6,PBX3,POU2F1,POU2F2,RFX2,RUNX2,RUNX3,RXRG,SPDEF,SPIB,SRF,STAT2,TBX21,TP63,ZBTB7B,ZEB1,ZNF384,ZNF76
progressive,-0.0239112370400419,0.0135556269464921,-0.231345662830256,-0.110135500665381,0.129934017633016,-0.489526387622737,-0.0442081693310015,0.294834886086204,-0.0207255059766215,-0.176935852470554,0.498507387302275,0.209880470418381,0.504010590888163,-0.435611817966466,-0.055635213638706,0.0348636756736245,0.134127690512715,0.412568839467377,0.25607912642279,0.407914846703077,0.0183254933369147,0.12551335943091,0.0718527593661428,-0.0712321211769064,-0.19958200348292,-0.3951957320986,0.335620815171698,-0.289826923203747,0.442715029978826,-0.326590608883806,0.111730747162012,0.46811833836895,-0.041741489673525,-0.12766098978906,-0.0803797884008683,-0.237626648290124,-0.0859274366652699,0.21441700224661,-0.0431700686257315,-0.456021449263656,-0.552829895614898,-0.0683146454945115,0.0573368099017786,-0.0022762024638489,-0.156988128367912,0.19819628189928,-0.0184651766122416,-0.204786792798792,-0.110508518502902,-0.502742330240593
progressive,-0.185519906173294,-0.151519878997614,-0.100171459226715,-0.352344942237626,-0.25211174495897,-0.4081032228614,-0.21244063672649,-0.153710109887876,-0.0941240700438036,0.0902845511945655,-0.137184891318528,0.221933597189116,-0.336151933185862,0.120430359984832,-0.299458950982691,0.238467635480169,0.0756614526064258,-0.156697055638891,0.104431384810594,-0.190882296970392,0.220907569564013,0.137508281114406,0.245746845794651,0.214004667375643,-0.260023035329031,-0.231799925870619,0.2250263796006,0.0729567379499947,-0.142482604156451,-0.0027105944709016,0.0131119862692205,0.13322189636541,-0.045636180012805,-0.0725069321430013,0.182574119123572,-0.137428903619054,-0.10613653100704,0.222692093255811,0.0053917898694507,0.250779966981401,-0.0758084479681884,0.256304052676438,0.295210785027753,0.255201587463219,-0.186254882982107,0.260502240208377,-0.0667476538691441,-0.0255125149875102,-0.119909996404192,0.252635048446845
progressive,-0.249788780127614,-0.291819902930348,-0.211575039837658,0.181425533436394,0.0571300993269705,-0.006927946724563,-0.0090096290749886,0.145989857963476,-0.131939340011813,-0.217372107750218,-0.360101871991742,0.187775167353417,0.254325625821005,0.0853184306040378,0.129417448267977,-0.139300031080374,0.0508947263703403,0.112557329474207,0.307472359546731,-0.0879395008614951,0.281583872880468,0.11071224348577,0.271896600136371,0.106749292509449,-0.183153997071256,-0.283285066232782,-0.034366878449395,-0.0063430829552945,0.244034141118347,-0.0229627966883965,0.0799451185065911,0.218801131494875,0.321348134402966,0.252709899667065,0.204145716018888,0.0786478757362549,-0.33681251747854,-0.105657186250007,0.0252433692838807,0.187410141671946,0.216496716445655,0.0426709080069658,0.0100420149391323,-0.12007928084487,0.0104640187528529,-0.110675679978444,0.215138610670416,0.121253654995796,-0.183194521625209,-0.224713374455512
progressive,0.0429678019861894,-0.115369152323025,-0.0429271748490005,-0.0281968582946145,0.0359176394460014,-0.19171187666235,0.255198549709606,0.204849067743767,-0.3084710187724,-0.0817824271613438,-0.221962301318075,0.0893531587527128,-0.137806707649735,0.0270896333824252,-0.19304715523796,-0.0279363029214428,0.0478343913262624,-0.207139896586061,-0.0863456672104059,0.097618885237594,0.194204757800264,-0.0190135002044257,-0.0709138554205575,0.332939389263394,0.0067484383346648,-0.30756584615583,0.0631166952512554,-0.221487776355708,-0.222326320467288,-0.214557328446437,-0.338696525450649,0.171892875751258,-0.144870954264148,-0.0431866468318472,-0.100151310122372,0.073642373954167,-0.0499692119617507,-0.149611870326517,-0.0904419660293765,0.17755684037056,0.133843665840744,0.193407382521036,-0.0302255066782491,-0.0767787889451535,-0.0127812973596417,0.0042349727805755,0.124534634472851,0.129902833533416,-0.0829649477011233,0.117474179724575
progressive,-0.363797176227679,-0.0574351234017073,-0.0852523507357234,0.0223531291076915,-0.512383392768528,0.185034235391446,0.0206766444246146,0.199625861336745,0.192423186402044,-0.0961184551630734,-0.153739854640678,0.062961313653331,0.0158955584765806,-0.311329414849903,-0.596393902998269,0.398817078496396,-0.251845254613324,-0.0196210799945292,0.0723372094735016,0.142190737935038,0.0645757063111087,0.19850820488136,0.0072026749347005,-0.438804342789044,-0.118161124144269,0.0463206508731607,0.421853219882378,-0.231292794239308,0.0045948098721365,0.185344695517942,-0.5361646384581,0.326666145098791,0.133435762367858,-0.136167811481021,-0.016516478729572,0.005215730125128,-0.178452480709737,-0.226946352468368,0.403101428242037,0.385653569132977,0.452340404304257,0.0198073560704266,0.51877887137434,0.435948109625283,-0.187952560580506,0.279910850048537,-0.188573480833497,0.26153161055999,-0.138961952619482,0.345542120789731
stable,-0.214804641650238,-0.445393652999068,-0.448222709974374,0.24959948184902,0.0814296714572256,-0.0222678226883957,0.456507754996594,0.140040437307069,-0.0063782567900485,-0.253665992923029,-0.23022624323688,0.131769606625209,0.4009074049753,0.0981252711027153,-0.171000530747356,-0.47944914587729,-0.0182951161796697,-0.0944829723991622,0.404889285278159,-0.011375151886617,0.217729872247553,0.103808638189924,0.328303225906742,0.293740956510869,-0.241221741181688,-0.436770135297712,0.0300244168441882,-0.11057582352684,0.273065391970086,-0.266372806717329,0.189190551538195,0.0392695851117068,0.365266257065022,0.128894378246465,0.406522220633823,-0.215512787989654,-0.523553370902521,0.160068846117781,0.0016700337758942,-0.0891767893861116,0.252897511245277,-0.221630498945235,-0.0568795398427549,-0.274807555962487,-0.177794985439359,0.407706496969832,0.116009834792205,0.0150843386386009,-0.157276988373629,0.0277890354034855
stable,-0.110930618444279,-0.198112939234791,-0.128982014457228,0.111492665387566,0.0063854863505956,0.0763291402726621,-0.0053658498148822,0.419462003125855,-0.328932337648515,-0.102951250343112,-0.467414643940806,0.453182387789194,0.407726455229594,0.237580485505993,0.0038638411223477,-0.323640951333194,-0.28903410746617,0.0983157527375011,0.214767131325194,0.0338295128713524,0.482555401109607,-0.479532005457675,0.0555475703509958,0.443610604818213,-0.149049560868593,0.05795232834406,-0.0851537791098981,0.0193227956093846,0.155063926387269,-0.0684939125070876,-0.0177472112661698,0.263397548254859,0.302731878591907,0.443918032143511,0.110285499727506,-0.431322892122723,0.110890896857422,-0.407813850441105,0.214346985794236,-0.113392546184803,-0.0082042640827327,0.198360996491492,-0.0577820929718144,0.0135648640085843,0.290951243413383,0.11948168402004,0.369032572752167,-0.369669816635394,-0.332967881023867,-0.310676890801623
stable,-0.0219534853634337,-0.353743660361317,-0.094492030225875,0.240430084518,0.20277585912285,0.22267207111118,0.0302462820011577,0.258411105201283,-0.370149556160412,-0.42237029556076,-0.0034919365451988,0.12319723796602,0.260489975606587,0.0492238447499446,-0.08426110267225,-0.25081714494268,-0.19707118762182,0.127946431851251,-0.149557836922845,0.258133445632964,0.334484618633726,-0.16458779588155,0.259302463016812,0.150177183267984,0.122691108206845,-0.166809743718432,-0.099605873646724,0.196751144171083,0.19370519903087,-0.307622403766482,-0.336270644420538,0.0636265870631164,0.105823040591072,0.0380919761326637,0.270732708610803,0.372364004063977,-0.356257550046939,0.192211230832511,-0.215026166869975,-0.348768403671234,0.0200521133799621,0.155335679069599,-0.0685836031746397,-0.3076437924652,0.0409440804037557,0.285145636018602,0.283504261723448,0.112534786471369,-0.105065894545207,0.201356635630293
stable,-0.259165714926867,0.118536260957381,-0.223059004299052,0.233269243919798,-0.015762467085981,0.204137936214786,0.0907551649287197,0.355867373492874,-0.429858209909203,-0.339939238269867,-0.283467125694305,0.284129689178459,0.379194734140645,0.360340195064665,-0.210029461622277,-0.306458242190366,0.408972681993401,0.0346258403417501,0.391857931016058,0.0767140541341626,0.176062258462553,-0.0393817919225726,0.513921210988099,0.35065847933597,-0.45278486961199,-0.342315087313292,0.139493443887025,0.419938625709901,0.351052418316178,0.448636513285525,0.314351418235664,0.0609177772242988,-0.0535924971562835,0.280847300599185,0.34097872675834,0.176471357331534,-0.108306935145734,0.12782120204322,0.249045780255072,-0.173515833404442,-0.409473721770554,0.450272145313814,0.0043620126006145,0.455624240434453,-0.454683018563136,-0.0428656216138197,0.432454368127606,0.0303853249792174,-0.405147591208835,-0.382346027854413
stable,-0.226352693408353,0.0435272685219417,-0.193785128865632,0.285594737501173,0.227667674207123,-0.101246368631444,0.118488591846962,0.356345667333174,-0.0411669967611781,-0.214439891063601,-0.107983227818697,0.223939172475495,0.207035430315761,-0.133481280385973,0.326578585368614,-0.23254752370951,0.0991980858010446,0.0956131713891934,-0.0036989188582424,-0.0849670458678624,0.121197058442831,0.102681888600876,0.420997491743868,0.167529048283001,-0.249432633074365,-0.150597224470322,0.140522534094303,0.0806016734411343,0.235500424315922,-0.195956776693404,0.108055463014009,0.248747811632255,0.0972578025352747,0.342685797624049,0.355528296956878,-0.274680423363506,-0.367787616302125,0.124103156294334,0.0730596302552792,-0.0804962347819622,0.0198877268599719,0.289756473790505,-0.318413005857454,-0.130883639181445,0.0447723984166875,0.204871023668937,0.144322387950396,0.417340430443789,-0.282764318821287,0.159232421058096
