group,ARID3A,ATF2,BCL11A,CEBPA,DUX4,E2F7,ELF1,ESR2,ETV6,FOXA2,FOXH1,FOXM1,GATA1,GATA4,GLIS1,GMEB2,HEY1,HIF1A,HOXA6,HOXB13,IRF2,IRF3,JUNB,MAF,MAFF,MEF2A,MYC,MYOD1,NANOG,NKX2-1,NR3C1,PRDM1,RXRA,RXRG,SP4,SRF,STAT2,STAT5A,TCF3,TFAP4,THAP1,ZEB1,ZKSCAN1
progressive,-0.150957541754979,-0.0463444018082665,0.193347453142533,-0.0471252136811338,-0.0101888123900425,-0.0398596635589973,0.0195307308333449,0.363272289100993,0.0010990492286238,-0.232003727356265,0.0602581563624107,0.139841841328771,0.0048274693966134,0.0520031141341239,-0.0744953652781434,-0.23960142684971,-0.0767856308384244,0.143798070751428,0.046514823998781,0.269087943812598,-0.11528365587525,-0.0836129524706666,0.134652659527801,-0.0882752166825976,-0.0963754877378661,-0.245510555455507,0.171674271914149,-0.164777390204146,0.104232298520971,-0.0004312724821182,-0.17050392360582,0.123434357986895,-0.220242857208824,-0.265578637889556,0.0131277256754448,0.0153571261676849,-0.0373468057498811,0.148095144555114,0.264091791227414,-0.0499667428576706,0.0633674918383274,0.0145502292656573,-0.0955616348280624
progressive,0.0003572247001358,-0.142379559054136,0.145945427042992,-0.0085861508282646,0.189852170097186,-0.204913018615413,-0.0528692556201022,-0.241624235566871,0.318555126346122,0.135860208276657,-0.10143905681357,0.190821779997555,-0.204370802552707,0.221702579521797,-0.161924853361568,-0.0057921433522023,-0.201028200001436,-0.223322848697413,0.412530738531854,0.199535511075868,0.207783574241504,-0.179983837755934,-0.0366857009014488,-0.123988866009644,-0.100246181475616,-0.129053801936569,0.186764728046012,0.155973234696805,-0.137002051514591,0.0584636495847293,-0.179116292055604,0.0051095890144427,0.235104884789393,0.0282398883482375,-0.0040251568890304,0.0880686466084858,0.120027499245637,0.143865868967201,0.0121265027671108,0.191580882485344,-0.104430813677207,0.139738647878132,0.150691412344797
progressive,-0.177109257628037,0.181510280807053,-0.026496065074418,0.0056554349792018,0.125574391891118,-0.211513459893908,-0.0577627603700157,-0.0400771272930921,0.174239292488197,0.240541189453324,-0.121864025950785,0.11943346831872,-0.169320036790469,0.148373108732176,0.189801601790274,-0.0853539899580863,-0.309168943352099,-0.0055143166465522,0.0906742389485329,0.008443460442019,-0.105791949632692,-0.0397677371285847,-0.0624794829089439,-0.115475686082661,-0.166881972014506,0.0123934160812478,0.129672174374565,-0.238824609123969,-0.0570265810885419,-0.0524688662464476,-0.149301838268329,-0.0163171765800639,-0.157303016126187,0.155453383650711,0.0550843072628268,-0.199643786894446,-0.155684108530748,0.133350035979082,0.166975891176473,-0.0779440396138707,0.0064278721684418,-0.0792126670695238,-0.0487159332029441
progressive,-0.126642465005997,0.371690244134429,-0.241996919950111,0.367613611672678,0.163602956804631,-0.360917935679363,0.148140916488444,-0.0553281390938422,0.0694406851397882,0.112274883121745,-0.194930703432734,0.0600505245501551,-0.20076668908368,-0.0074084251573225,0.114346697437342,-0.0425206108695144,-0.0373697877245684,0.0286146832621076,0.0886578889029956,-0.0219679876615795,0.187851629192429,-0.18014594372026,0.37940887844607,-0.20385695777344,-0.0201179925960759,-0.137319627640591,0.0468066767349066,-0.179781687235969,0.268475044699258,-0.350699612356511,0.105654085200162,-0.0242193967507301,-0.381051692080014,0.138030124832516,0.13926870947771,0.0429265288373257,-0.0231868675510546,-0.107390355675516,0.104678981288582,-0.156021692790001,-0.155786361707415,-0.0779553915824772,-0.124316177845114
progressive,-0.41066493903878,0.0593592212309243,-0.423273923940774,-0.285803657778525,0.461747493257114,0.180858106517315,0.387386813065869,-0.22941886375525,0.355961343002438,-0.378980823131206,-0.569214841498722,0.509402990040547,-0.423209262479738,-0.491297780950504,-0.567986273739041,-0.444482883160538,-0.410147647350493,0.443706945628108,0.315677252777094,0.380144729429852,-0.389585302741088,0.442801685173605,-0.166438600706317,0.36844100498236,-0.397926631214715,-0.475067754230502,0.473451217704606,-0.450496399036873,0.361134259885308,-0.587126066205657,-0.386416891150331,-0.380080067968816,0.0622689869775383,0.649265730261123,0.405427360694875,0.475132415691538,0.58628546721219,0.632324427469727,0.436594184914162,0.484120358775523,-0.0694464091525193,0.473192571860462,-0.355767358619331
stable,-0.0559078370913864,-0.0645401017583218,-0.0005217016482654,0.0267189414191477,-0.0549579549046585,0.0912283415169527,0.0090350115419807,-0.0497625768617036,0.0867360428288589,0.0536338749884581,-0.021848423197344,-0.112611255035095,-0.0137698080320532,0.0232476712011935,-0.102729172217527,-0.0679829361209633,0.147222845657399,0.104754745424945,0.0053735836222646,0.0713103843535813,0.079117159539499,0.1471854032264,-0.0119776127606665,0.0664415654856808,-0.0273490618464338,-0.0562671937967714,0.0637880243659199,-0.0407089290719184,-0.0378785418559703,0.107785769691725,-0.12432303220018,0.149842626279618,-0.0528725644398491,0.0423504482972263,-0.0433504047789669,0.117058804070406,0.0149038435367519,-0.0542370889789444,0.151093747268243,-0.102796183406441,-0.0356832031936275,0.0091444499333432,0.0071614738637634
stable,0.166020591845999,-0.0807534844486107,0.148712006850479,-0.126742284422973,-0.0848668927627335,-0.252516671840203,0.29324434087921,-0.233182174745068,0.0210040424498985,0.125488513955894,-0.109091661253335,-0.288300573415939,-0.267162893436722,-0.19180532702293,-0.01637525720627,-0.0912956585164705,0.0155327044023731,0.0842117198924193,0.0737514937534445,-0.318657436450797,0.224332496378789,0.03754426297193,0.118359085198975,-0.191128887104939,0.153256011295938,0.184645065152488,0.0274550195410738,0.0059044385995334,-0.118298157981307,-0.047386554102063,-0.0741384883314355,-0.0646299420479489,0.130339535742135,-0.081643005404133,-0.144646100416977,-0.0782518966455583,-0.147525609405093,-0.171960461839634,0.124588728981223,-0.138652570131231,0.0787454727983918,-0.164507264862682,-0.113911521477439
stable,0.214037754454644,-0.158490977115291,0.0870743228760338,-0.150639197362103,-0.131817279248999,-0.205496920827188,-0.0435628948665067,0.0353351307252508,0.326163236886547,0.105726790186772,-0.134148436734545,-0.131519654754395,-0.174337341112652,-0.236276642569502,0.207245683701517,-0.0715325163487368,0.0365444785017158,0.176183708438663,-0.0063216399947249,-0.122987653885711,0.11171525259921,0.142538225252495,0.143560703434155,0.166728955675909,0.14712758360993,0.146875208499651,-0.0965440518526843,0.0701190035475809,-0.0482019683326733,-0.153344488797427,-0.126974978313541,-0.0942217024533998,0.074645693728253,-0.219988122510813,-0.168468713083891,-0.0469772495821439,-0.17245278074033,-0.170048247208448,-0.0638069364869442,-0.183915579790643,0.069629204868407,0.107472592359836,0.0890624831200992
stable,0.0256580692610291,0.0069706691827239,-0.0196162936259564,-0.0399356896938833,0.0615444275175716,-0.131738770422895,-0.0298782468970771,-0.0798204020561326,0.08051568957698,0.0636490458908094,-0.107934761140941,-0.0630643695612433,0.0978149192047051,0.0405839674584362,0.0062977443592442,-0.0719370703157823,-0.176628038042844,-0.0091321561358271,-0.0345858351520973,-0.0548957330851207,-0.0051329604232301,0.0818980890088846,-0.0373411358810028,-0.0506932291937665,-0.042879029447967,0.0043187658717552,0.0451757746512782,0.0541414128524047,-0.066115194538159,-0.0946121240693333,0.0212635587691573,0.0020673472109582,-0.0042968840926105,-0.0052739896921137,-0.0008815231026895,0.0211403234745232,0.0365137160783966,0.0503436016456731,-0.082320936356424,-0.0551562705324104,-0.0302184965398228,-0.0771657334653819,0.0383693390416958
stable,-0.0693909554080169,0.115934860211479,-0.0355609452144316,-0.141281004281004,0.00494873715182,-0.172098048169159,-0.124236639335797,0.0368134801401363,0.0322251576479444,0.0265693754230104,0.07246089017128,-0.12071211362982,-0.148905138297756,0.0563754460696093,0.0698797659827628,0.202764911249693,0.0084245842263147,-0.0712201152317949,0.0947174352382894,-0.129986212270498,-0.205469708080174,0.174833883651794,-0.090481333972704,-0.0068675427721892,-0.0587685068719445,0.0650546050795769,0.113461021798882,-0.0738000827003561,0.101342837966353,-0.0501168199609322,0.172318981680758,-0.22794786141209,-0.0296388282196251,-0.040949910702845,0.0178912767396691,-0.0185576438276632,-0.0773994096301553,-0.0058349774247867,0.004923482099447,-0.0627211153549765,-0.0271503380209188,0.174900973409242,0.0034984995069666
stable,0.025727635397705,0.0984907414995926,-0.0198490020922578,-0.0353175855167097,0.0200504973363657,-0.113263650167585,-0.133299809607074,0.0672263838439613,0.141095132967005,0.0796418555074778,0.0310195619629555,0.0112567784239166,-0.0553637814840124,0.003172976578825,0.0789314605102244,-0.0953278970345605,0.007769993075449,0.0758786355072265,0.0457517510038175,0.0402038451863273,0.0729691894729961,-0.0622500821819577,-0.134655792307697,0.0473437354870328,-0.0648262199067932,0.095235465392695,0.176631801547991,0.0371959455935433,-0.0594217886440497,0.0589295208512813,0.0342529488806213,-0.221906865273646,-0.163887418530122,0.31418642984623,0.128543068939243,-0.396586992298774,-0.0159770052477015,0.254298372795749,0.177458620267884,0.192028886660018,0.357865207719607,-0.0449185280233199,0.0805922668984481
stable,0.0747218957292451,-0.126458859787536,0.139806662629797,0.159687983520487,-0.145748294025755,-0.293970370727222,0.223884920442332,-0.104847408681932,0.0452262108811111,-0.0197978496961105,0.0378655691773061,-0.0756552554504493,-0.0562595851464023,-0.0120122637289931,-0.0818624770109776,-0.205733729766558,0.0124979143156359,0.330781167536663,0.0276744951482235,0.0531559743661381,0.14598353102866,0.0548709280002205,0.133660147392599,0.102821335140781,0.09158307703425,0.228111598204208,-0.0309298717368136,0.0132188019051838,-0.18146637701525,0.206887149909834,-0.0296778038181251,0.145399232666606,-0.0722784662151985,-0.149125083261006,-0.0650544137388868,-0.0730524718376605,-0.010358016418241,0.213587610347422,0.182597032287278,-0.0688485589470337,-0.215560565855658,0.04633410128189,0.115835253204725
