group,BACH1,CLOCK,DUX4,E2F1,E2F4,E2F7,EBF1,EHF,ELK4,ETV6,FOS,FOXH1,FOXK1,FOXM1,FOXP1,GATA4,GRHL2,HEY1,HNF1B,IRF2,KLF1,KLF4,MAF,MAFF,MXI1,MYC,NFE2,NKX2-1,NR3C1,PPARG,RXRG,SP1,SPDEF,STAT2,STAT5A,TAL1,TBP,TFDP1,ZEB1,ZFX,ZNF76
progressive,0.0692183597263379,-0.384899526556606,-0.15624295512103,-0.0274461083831784,-0.092539913788482,-0.165688693720435,0.178305819959432,0.0449690991946093,0.179227161376052,0.222861190711345,0.39159397101208,0.010647142346466,0.246160467088113,0.0224399942265527,-0.272172847291025,0.241634914430312,0.200597826704559,-0.215512737063762,0.431310310247687,-0.0990290852858499,-0.356845555615312,0.220542720169004,0.0480656974618672,-0.0949490863355676,0.0781771717739547,0.179440390650365,0.283730192211423,0.0527917492880523,-0.0720523995588078,-0.291705603576015,-0.148052723218883,-0.191936580883035,-0.457787339317012,-0.116770079161317,0.304332277394459,0.026109447260621,0.115775539635605,0.0054150688095985,-0.161169506115598,-0.413981453551676,-0.418032809763617
progressive,0.401669938818967,-0.43433980335042,0.0725323614405194,0.253601634147688,-0.204092791390631,-0.1263012055359,0.447749495280079,0.429358469377431,0.147344015755326,0.43237683257412,-0.415221532250528,-0.232623862116633,0.415496466410462,0.133473143944488,0.408522598848278,0.0282650054099371,-0.0273189953972627,-0.34034483974735,-0.139657684402347,0.395556349112059,-0.180776600859497,0.431481079343369,-0.392830657763041,-0.462374218819767,0.074749572407725,0.216588992401802,-0.06898778017428,-0.139968093937755,-0.173368159947741,-0.413769998137331,0.341184423633599,-0.0763164014912169,0.0184590203723091,0.349518180589002,0.190585542178415,0.409563209862219,0.137869134222134,0.273556532852538,0.118727212871926,-0.0249391889591286,0.222977516268644
progressive,0.260640916844259,-0.270661371380896,0.119757296067787,0.0265408057428809,0.0304243903628404,-0.280567077398155,0.236105881627752,0.13855574512484,0.198717485314329,0.264983877273338,0.256163815930449,-0.121209021347895,0.224192801811394,0.173092606375837,0.157569261766119,0.161359322143736,-0.157946412588298,-0.407421680091732,-0.110031385634787,-0.154832017145151,-0.115561149612605,0.164812847941564,-0.257678297885827,-0.225794242225569,-0.216479762112553,0.202200480791784,0.0992253274624766,-0.0243404284461157,-0.115246984504656,-0.358668217848915,0.272042094583145,-0.0089387798709227,-0.0029405548718715,-0.198608157383689,0.248367329703543,-0.0039647407584162,0.14303299873129,0.213018372643737,-0.0500848657221648,0.0177163926597363,-0.0808535779894641
progressive,0.364092276279751,-0.200897944804523,0.0485157387274787,-0.349806258048748,0.433905266525078,-0.53058968006917,0.0901639503187054,-0.252072518461649,0.255224292602196,0.131757933173859,-0.257752436277908,-0.202998223752621,0.114551697505339,0.120097670343498,0.269541763500122,-0.0472549206137875,0.044403031383722,-0.066750693519299,0.154601788244502,0.205074642056846,0.406557172636233,-0.0589986956977005,-0.227466229468642,0.0359438908437349,-0.21569317086725,0.0192810271106635,-0.407389041447589,-0.343386117985096,0.0513106877846678,0.0530254004192879,0.197208763889495,0.278928215426953,0.247774891127884,0.0065090751908112,-0.0438401371032869,0.161840239935492,0.203649510872854,-0.115258840223728,-0.142367785386491,-0.0768101240607926,-0.0207555064444813
progressive,-0.294323097737831,0.302083145663845,0.434811005390376,-0.205982712148096,-0.0274395294663829,0.412772469280498,0.210080017453031,0.0145268097174969,-0.263531227567411,0.352119934690778,-0.145516418708601,-0.513653092318671,0.188662285177235,0.508810822412838,0.0617699814910657,-0.448530770123567,0.169293205553906,-0.449213654341057,0.186799873674992,-0.484723633650493,-0.0351995773923962,0.203809898728813,0.466720322462142,-0.484475312116861,-0.0026694564865485,0.434376442706519,-0.0864158937040838,-0.585231774388217,-0.400108071065245,0.194746162751229,0.57858917336355,0.456601219966621,0.185123703322973,0.494284012695342,0.593053902697639,-0.120684265345358,0.431148262769298,-0.0289294586681775,0.491428315058569,0.116959442340872,0.233236000464255
stable,0.0093049498571965,-0.17660120826535,-0.156411987767548,-0.305422168572892,0.197691909530049,0.0469445617038383,0.0530511307143447,0.119564283323989,-0.0588197391147107,0.238120895657994,0.126633785075474,-0.106656490572108,-0.0463912919585361,-0.164225982457314,0.129580248174669,0.162100410683243,0.147843603190512,0.272660793180015,-0.122164807660286,0.191883359871261,0.0389356577125422,-0.0259625248994748,0.17062723817345,-0.0878825842744582,-0.325235405998365,0.167898457457389,0.0412665911781476,-0.0206896223574305,-0.121479039985653,-0.119891589565574,0.0874153068971627,-0.133472930289763,0.0105078836111743,0.0098436771468405,0.183195454486784,-0.0041536888973767,0.223771380010442,-0.0181178799646236,-0.0431293383629789,0.0109553670904905,-0.123346634655704
stable,0.161066940706478,-0.182469331650686,0.0279016999191484,-0.0916808117379001,-0.0927488297888367,-0.0718260767476629,-0.060896899006655,0.150136094187265,0.0470546166523676,0.26796165405645,0.119780979837008,-0.120235430831793,0.191155050544,-0.142631715027618,0.185418644870126,0.0853161304743958,-0.0077146452134254,0.127580150606936,-0.240281552359353,0.0156387803047198,-0.169346680790531,0.187032702673122,-0.0037022038512769,-0.100354771566191,-0.171278388584331,0.167596210071509,-0.13034539370953,-0.049140589408103,-0.182293023292932,-0.0731551227568334,-0.111887814164487,-0.133196326632489,-0.107584384454013,-0.0878281073778466,0.229628732050784,0.107228973505231,0.141199748092899,0.196314990370178,-0.0801396969101492,0.111521148665023,-0.307416266677168
stable,0.117657545559523,-0.0538301640936478,0.164602209408148,-0.0083848679019118,-0.0836961001242264,-0.0446758022036975,0.0345784767170626,0.132351013973807,0.0514498775627921,0.202019847989212,0.0356521989859309,-0.102541870940352,0.0650322342105096,0.0590980863804857,0.106653902366738,0.106536505385776,0.0317988266638772,0.0982271600864228,-6.45543968946904e-05,0.134850951544839,-0.0679145020522792,0.168711405832222,-0.0454335379034606,-0.125929361934836,-0.191563197578465,0.0945499994244312,-0.0798307371366588,-0.099173098111762,-0.0657474681133251,-0.0212899843253316,0.0139001557592839,-0.0281509222962306,-0.173394643748914,-0.0066549123111191,0.0021291564490554,-0.145703340392993,0.0621505937872843,0.007867619406419,0.0587735948044463,0.0866941615440113,-0.0988423091125554
stable,0.21612586668166,-0.177432477214774,-0.0704894123222891,-0.304232495073291,-0.170972412346589,-0.12856889849174,0.072848612054626,0.0330431143052973,0.0372085746249217,0.280873630621317,0.0341586108291903,-0.193275019850993,-0.0684832454894401,-0.0065159162030576,-0.0865620274827869,0.0698442255713053,0.10306330983579,-0.0795329566471917,0.0305705724315457,-0.0025267537369546,0.0405142960010872,0.0962862804448448,-0.0395537841990127,-0.137002340759385,-0.402444171046736,0.0663065736029684,0.152129855151502,-0.0634303938041986,0.108875018307764,0.193049100654943,-0.0936268388007761,0.0238105935459628,-0.0965269548859199,0.164945933085918,0.0022014825577359,-0.28037402895458,0.0499920817221712,0.296696936789947,-0.148455799140267,-0.0731956335579927,-0.170403078484845
stable,0.242003946103806,-0.232784173371331,0.227541116772041,-0.209130774127065,-0.195704733397739,-0.1900834560331,-0.0736011060856992,0.149181366925029,0.179297438722735,0.312960073140487,-0.0755169880627218,0.0493116163263825,0.0788200924818601,0.0898178744837268,0.219454767428098,-0.0800655485070156,-0.197716365226915,0.0190913878041062,0.276854768446482,0.0278135621829181,-0.162477499352172,-0.204174082150299,-0.116439076677804,-0.20578324602421,-0.106219682568311,0.104245306457949,0.14698089019336,-0.0600549798209078,0.266691390655301,-0.213727740457799,0.176768297526277,0.0870303325772043,-0.184529079674218,0.189118081599504,-0.102844279046391,-0.206396505243645,0.0141205368843227,-0.0023748087175694,0.220889864796291,0.166664564282557,-0.014957064936461
