group,ARID3A,ASCL1,DUX4,E2F1,E2F7,ETV1,ETV6,FOS,FOXM1,GATA1,GATA4,HINFP,HNF1B,IRF3,JUN,KLF10,MAF,MAX,MEF2A,MNT,NFYB,NR3C1,OTX2,POU2F2,PRDM1,RBPJ,RXRG,STAT4,STAT5A,TCF3,TCF4,TEAD4,TFAP4,VDR,ZBTB33,ZEB1,ZNF384
progressive,-0.19834994739355,0.0823922892012817,-0.203828619108198,-0.266854403179787,-0.160488470363756,0.392138114908788,0.0763903735588298,0.366790753489774,0.154371538254201,-0.229867699280067,0.158461912612418,-0.258101812028324,0.20134037553821,0.0699186723465233,0.233650283092516,-0.116445263214772,-0.0297131273181791,0.0796156944884173,-0.17804873097487,-0.113433775716981,-0.108612803800128,0.0751802707288941,-0.0894487924505451,-0.148225447040311,-0.0100161523393469,0.059615788814541,-0.255213440748839,-0.0176849967796621,0.189914866489299,0.35153892197191,0.0998974715042063,0.400782169394111,-0.0151125157971482,-0.0826774004436762,0.111802485824417,-0.0768326199745894,0.147198398587595
progressive,-0.269129028072964,-0.0067723444803501,-0.0938572891121547,0.0654092618351282,-0.256754867787879,0.273052687970309,0.231588501262134,-0.436072694390167,0.127342770153886,-0.0193764300410019,0.0559017023882874,0.0736746275853968,-0.154447078287986,-0.0570363985534254,-0.0059302804841161,0.20510230393378,-0.34079703507159,-0.180957163956658,-0.142087848215601,0.232830694958706,0.0576783976994903,0.0044760777672155,0.452182393892588,-0.294223729577753,0.113054556600766,0.289643140321643,0.147376129553652,0.123108561832397,0.0481170894869324,0.126016967266199,0.142043057577503,-0.195227461254539,0.0419509116421692,0.0765322702960208,-0.119817942953497,0.0291228728910297,-0.099602434958801
progressive,0.0014603910582436,-0.0834414837629667,0.104231990078,-0.0676381595564485,-0.256546771932485,0.0854006316953854,0.280861672171728,0.245851104750756,0.0594505821753192,-0.115807093217868,0.125510040903371,0.101660956386613,-0.103298502793498,0.0171247592798172,0.130471009278499,-0.0917622949571508,-0.158988535464184,-0.0191169256905728,-0.0540108072009826,-0.11267675588758,-0.145823673785375,-0.0867659109776235,0.0742914216046502,0.111265931210165,0.047581405796306,0.133323434638898,0.226144486048949,0.194038616801854,0.350147662579134,0.123656211864383,0.187796036576714,0.119888857614799,-0.0075908476450037,-0.0307664943916546,0.0237815783537882,-0.0158363426848551,0.0852765224266953
progressive,-0.239849173815358,-0.185850091170029,0.121624993584544,-0.265060039728295,-0.393680741581999,0.0299921803185277,0.0545566559454655,-0.210582332214707,0.112941762583999,-0.182603885162059,-0.126691947802693,-0.0055209077014454,0.222521637777207,-0.125014293625293,-0.168193603332387,-0.0504239248378691,-0.0703880095489351,-0.0450855853851408,-0.0956049062448621,0.0199739532650507,0.0377664078464817,0.0032736186579275,-0.244084976486795,-0.0803810169644512,0.173283035923501,-0.0674565007624775,0.211278613523628,0.111232857985647,-0.115615044207857,0.0268490458743979,0.152309617440999,0.149271747572706,-0.130639917649576,-0.05516686153352,0.155483454053081,-0.0918247018157194,-0.0319286099115272
progressive,-0.607820887013802,0.549785510775604,0.419728042760885,-0.116197329087603,0.177333832300362,-0.425740431793195,0.548836186191555,-0.0488585719257242,0.444347193640557,-0.575480562850532,-0.646806483265417,0.505293831936505,0.547253978551473,0.417069933925548,-0.490547656730944,0.432702145409555,0.561050829172986,-0.501243380377896,-0.519090682558018,0.325681620634426,0.415107996451846,-0.422386151596222,-0.218028212803264,0.481877158863296,-0.453080979813808,0.160752296232305,0.507382346021413,0.537634156099776,0.51079991452399,0.456561836621988,0.425613855181989,0.0500610497321864,0.634844993506399,0.409032319113932,0.527191585675237,0.452068366924156,-0.441246066665997
stable,-0.0945600415644243,-0.0616481806689239,-0.152056692657928,-0.327805069378034,0.16039821141669,-0.0854141102843615,0.228704943081688,0.070446330146872,-0.0266370833132321,-0.14289055465873,0.0990749321681622,0.041479304142507,-0.163582029386906,0.191647054185698,0.154081426481919,-0.218550012676152,0.118605009003646,0.0244575341423808,0.0497377336948494,-0.0858449298763069,-0.0161088684778694,-0.0696585766001249,0.0950354393382787,-0.031776119880286,-0.0397469764552146,0.0957953250942592,0.132832390272057,-0.182781291894358,0.284434406041147,0.23532256647361,0.0056485235388389,-0.0590996146450601,-0.148902490642476,0.0810586111038281,-0.158029603451283,-0.0731228720585926,0.0108674614838476
stable,0.0023490746931538,0.196855142549184,-0.107117546337214,-0.021278825529182,-0.160830843186145,0.0067628454260245,0.266089738172083,0.148642534623475,-0.210891518918888,-0.164525168974805,0.0808391961470528,-0.0487295098002049,-0.167060026180622,-0.0789259352812541,0.209149247210234,-0.0947109964366068,-0.0108739818752429,-0.04164124989679,0.0887129989661464,-0.0809687953839678,-0.0375659165154503,-0.0945627481291703,-0.012560857188762,0.0065652597041704,0.0449819515380939,0.196016878632453,-0.165265112158977,0.118442961619975,0.027867809683826,0.15904773237369,-0.0981454549029164,0.197656305045025,0.0546875730795698,-0.0070251520782748,-0.17973010239843,-0.0819422847339947,-0.0289670425557656
stable,0.0119748898473495,0.187111300445994,0.150893397510855,0.0141897979321491,-0.0524695408383509,0.0055193051341985,0.228269223051207,-0.0045111181534072,0.0963376472970857,0.100589413770318,0.12692294502676,0.0292555052473388,-0.0235737845080702,-0.0046874725868626,-0.0507282703748315,0.0924741902119104,0.0050864244587542,0.0127948790996215,-0.104031668657885,-0.0839330318469332,-0.0375891351775396,-0.0161198547571432,0.0979956850607032,-0.0347543259546874,-0.0365888358783514,0.133479680426977,0.0739308629411895,-0.0251501200174701,-0.0515824238838384,0.0999686414554912,0.0770818857877141,-0.117512469967843,0.0665009023242088,-0.235158630252531,-0.115001102781357,0.0178870250707028,0.0170413007856181
stable,0.247651384924156,0.315683781604059,-0.0185074501308975,-0.407918015782145,0.0278035311490694,0.0190279970485688,0.163762268742135,-0.0937584955263472,0.096770523537755,-0.0077717090799561,-0.0667649252068986,-0.0783626043662594,0.0120706723964291,0.139717137210032,0.0877075661444931,-0.274383741770152,-0.156837125766868,0.216490232154645,0.0675098591430435,0.155161356180407,-0.0661581181244123,-0.0171953003161172,0.150352462581932,-0.0184361196099928,0.124305874046214,0.422468889096912,0.0506913388032395,0.116576410329026,0.0328631321752818,-0.0915064416849495,0.152397823797639,-0.103523146183392,-0.0075755224999797,0.0505983326511762,-0.0628937238359435,-0.110564408611294,-0.143279129067112
stable,0.13056565078148,0.147393588657191,0.317362219631865,-0.236632024373382,-0.0525820398607856,0.0581952149684939,0.0833724925695464,0.0612737931484664,-0.0524232289535936,0.0747039141766933,-0.0464621609479472,0.275084744053461,0.132518539884004,0.0200798786410232,0.292817940030236,0.157755820701122,-0.20428049997,-0.0211316416004752,0.0521789044809905,0.0039519483443548,-0.0805214415546854,0.258981336029227,-0.0377352860173296,-0.120957141770495,-0.10715756980263,0.0799673998829884,0.0867446194173376,-0.188047204744521,-0.263411962724502,-0.0257837771742201,-0.0862303702976124,0.257383974964411,-0.0136342038229894,-0.0342825859886836,-0.105670873351875,0.108102261154971,-0.082530201915282
stable,-0.0041498354279596,0.102934792576978,-0.167253212016043,-0.186590028157359,-0.252333834816046,0.0462358690799588,0.22767557305481,0.0921350244005422,0.0331945600155468,-0.289032823173324,-0.0679151558946249,-0.0465906696068152,0.0698730250459941,-0.277949570687924,-0.104421749777092,0.237846896346645,0.249427488080864,0.0863243926342442,0.0597734865411567,-0.0327970259862481,-0.203619235166792,0.0658827842554451,0.0973310809277689,0.0331764732480657,-0.203964664311534,-0.0037623287775235,0.133806561821615,0.026362353884943,0.170985739798442,0.223541387834982,0.0169734472858509,0.171471833388724,-0.0040584644523429,-0.0179311088241356,-0.127709915473182,-0.0778927727181522,0.059753056928147
stable,-0.0885406275501298,-0.151640767565846,-0.103258028329746,0.245635995988577,-0.429188326139796,0.0662569365837175,-0.0399073489038705,-0.13330128274222,0.089972281322466,-0.0539303976039032,-0.258012642850423,-0.113401295306747,0.221741694528286,0.205127352500325,-0.0541523039386153,-0.0915399422031741,0.303882829716073,0.0045455007271673,0.145212642128057,-0.4700047751891,-0.0343167409228978,-0.203803072760914,0.0284970683383513,-0.141476025782259,-0.0493705803390125,-0.0834940480026449,0.147775302380538,-0.108104176349103,0.216645007098769,0.0931219196216055,0.0012956466639642,0.135062216882193,0.0750186576704148,0.078175454238416,-0.0222121082777955,0.0043379109301785,0.0079957863184974
