group,AHR,ATF2,ATF3,BACH1,BACH2,BARX2,BATF,CEBPB,CLOCK,DUX4,E2F6,EGR1,EHF,ESR1,ESRRA,ETV5,FOXA1,FOXD2,FOXM1,FOXP2,FOXP3,GATA1,GLI2,GMEB1,HES1,HIF1A,HOXA6,HOXB13,IRF1,JUN,JUND,KLF4,MAFF,MAFK,MAX,MEF2A,MNT,MYB,MYOD1,ONECUT1,OTX2,PAX5,PGR,PPARG,RARA,RUNX2,RUNX3,RXRA,RXRG,SETDB1,SIX5,SMAD3,SP1,TBP,TCF12,TCF21,TCF3,TP63,TP73,USF1,USF2,YY1,ZBTB7B,ZNF263,ZNF384,ZNF76
progressive,0.483665316458777,0.302494360506902,-0.0040856777392246,-0.219721248873642,-0.335823144012752,-0.0443504961408444,-0.225617624701841,0.249712179583608,-0.114665938596023,0.075228536262533,-0.009083337116669,0.237871341622649,-0.0848192667997389,-0.28315371718291,-0.25261393934158,0.0110913548691856,0.232565266636643,0.0208296606169398,0.152805010706374,-0.0623695951636341,0.126957792930792,-0.0149399173824731,0.0835988695529575,0.46147929042354,0.0137609738465199,0.154307293186787,0.210329496148411,0.233638088672876,-0.22409544444023,-0.125138804099652,0.230804313000662,0.300546036097978,-0.354125786417607,-0.146766034112926,0.164810005362212,-0.403120756319639,-0.411089817689247,0.226488152629233,-0.507884232473028,-0.481173119363788,0.311161502366856,-0.10745796735722,-0.0814565417773576,-0.392817021956189,0.0248772009422025,-0.0332740646075569,0.0716585426860109,-0.204839366686328,-0.296077326070701,0.0957945512786056,0.0919476469137513,-0.357352543268472,-0.419584512112156,-0.0730248569949074,-0.0254658436359625,-0.0599072447404407,0.272326007914592,0.332132105600612,0.0680404628049281,0.0726219269256576,-0.290782858123727,0.367356152765526,0.254243899251343,0.239665458227292,-0.143519379480863,-0.273627654434596
progressive,-0.0449732055825071,-0.0473114685910954,-0.125621799272426,0.192799297676646,-0.248810209350875,-0.146359307687176,-0.0176842647224337,-0.0811641162429935,-0.173758717665766,0.0024395263672279,-0.17250980290921,-0.0976086719687478,0.337087309391647,0.0008622728417497,-0.319903224289161,0.101699097940465,-0.079930544419565,-0.123648698072265,0.150219589661985,0.128978833040662,0.0952857518932867,-0.0700773127652643,-0.0392042627266724,0.0273196267263278,0.0127284973223417,-0.232448505464007,0.325408268695208,0.113859906737099,0.213368033826997,-0.0791235061370732,0.216016224084755,0.151213811728629,-0.219382463612867,-0.178539575628208,0.0134895068054518,-0.183958699608742,0.166483098776838,0.176299507391633,-0.0112433013956268,0.101643863381207,0.146788909814739,-0.147270677914933,-0.0358226802654331,-0.18287548852996,0.0003743675683041,-0.0018564949083936,-0.0137779539482435,0.332944717447298,0.188322229790123,-0.0037804987225469,0.0449087652633728,-0.0103472741009971,-0.103696747833629,0.135146692157804,-0.209716415742718,-0.0698502373549815,-0.0612305775241093,0.188616814106166,0.1575780603898,-0.231745799126781,0.0140203722916536,-0.0169508725189526,-0.105700534900044,-0.312127425780286,0.0325239496430808,0.307905050583675
progressive,0.53890282177641,0.523619808394326,-0.268147136030938,0.0273653508476831,-0.452026164191109,0.450932343362486,0.1760552308577,-0.425213819401463,-0.543312286991794,0.269282160324747,-0.559578319374771,-0.552087159035631,0.359256330843472,-0.52182830641923,-0.185613508860411,0.0658588008576659,0.527899258930236,0.530033660154937,0.555851489096662,-0.194536913995042,0.52952502112402,-0.540809832342113,0.221881045829755,0.518977011196312,-0.295130313165009,-0.259107527865275,0.199990508968674,-0.226215588639341,0.0721741963980927,0.0515773248877941,0.412833875633945,0.527657362182371,-0.550252987554453,0.535097133930098,0.437285200140365,-0.467034487805283,-0.538352053359741,0.530268458178462,-0.489957503257489,-0.212722842671598,0.425575082742293,-0.199989583048108,-0.508295977347291,-0.544243994561321,0.5584585727703,-0.0069080618627074,0.0411332495436193,-0.254842429098138,0.323015568410495,0.355255813878067,0.381887526997297,-0.463512826092588,-0.245987310605249,0.578510617187561,0.386268520155277,0.266230634779434,0.525196573958159,-0.54898385909867,0.541407359747365,0.483388405481981,0.149457545319269,-0.369322784916817,-0.468209866803759,-0.506097841923632,0.592008301398323,-0.214980622811717
progressive,-0.0141837628136729,0.314724031778113,0.168541700019832,0.533672248745598,-0.411349281370029,0.565655456995544,0.509272384489225,0.0978168556641925,0.117735801613111,-0.283940057622853,0.267180747528133,-0.369483970087216,0.173821381245419,-0.400129005262854,-0.249042399953334,0.184650448774681,-0.184873296000818,0.0176757625014737,0.24458273113688,0.540067255819357,0.321623033189711,0.155890624851936,-0.525438888270897,-0.0419851802064073,-0.31191691953103,-0.387802121047406,0.556660928856019,0.0768229034141299,0.126888338788283,0.179121767103264,0.475967348927279,0.0449012642022116,0.0939625249118907,-0.292494884756284,0.180075269904582,-0.225660331830025,-0.291085335186564,-0.210641300562397,0.155161058994241,-0.0108007348745943,-0.46598826103805,-0.0399430496353545,0.115098140435292,-0.150815265655202,0.0669413452400068,-0.13405268640802,-0.0508560254111326,0.0568353052635161,0.461341160813795,-0.0079936226275121,0.0626669283963811,-0.0939538071719929,0.448791974230954,0.101552407210387,0.510120184694283,-0.0241595815504407,-0.143169262906114,-0.207038694549644,-0.0978920461708108,-0.0607550190650512,-0.0233787989708466,0.529721477995677,-0.143340348551608,-0.327408888188113,0.0797242762238567,0.299737692035101
progressive,-0.126245683954177,0.0806291769152671,-0.45996644597568,-0.178064435371185,-0.160658136632654,0.227415627196907,-0.127512809149703,-0.110773418408816,-0.0274099187032049,0.018139897535941,-0.291905630569168,-0.0444160726431496,0.130580585938869,-0.181599047758703,-0.576808727163064,0.208675512463086,-0.0552866730047613,-0.0980354756537987,0.394609462206481,-0.202873412883575,0.0370133938692913,-0.338455808804781,-0.245355452333555,0.155789708249846,-0.121310564771605,0.182466028155642,0.178864724968359,0.208942275662144,0.251757769110946,-0.304310119325363,0.120310202775138,-0.106171753225066,-0.0326118010848351,0.118509551181497,-0.317714970078025,-0.250757407114478,-0.0160057919434773,-0.24662257752908,-0.0216745099234589,0.206674788470151,0.0370133938692913,-0.0010003619964673,-0.0262761751072086,0.159057557438306,0.159524393036657,0.142785002295771,-0.124044887561949,0.189535252930677,0.150321062669158,-0.28703720218636,0.210542854856491,-0.156990142645607,0.0324117286855416,-0.329319169237046,0.154722655453614,0.0366132490707044,0.255825907896579,0.130914039937692,0.0850307696997233,-0.0437491646455047,-0.0528191134134752,-0.0278767543015564,0.0562203442014641,-0.170461684198034,-0.0649568389706122,-0.207475078067325
stable,0.322843463534119,0.227028639567531,0.184986145712339,0.267795858701176,-0.164290641761304,-0.398644060992574,-0.298770787924455,-0.377502836562641,-0.309148383747379,0.180192386096811,-0.437216500758788,-0.271724879748691,0.237457755295451,-0.103139446557447,-0.316131634610008,-0.249680224464372,0.442232570858681,0.264140825115903,0.165470206740642,0.392875611792274,0.278450949947354,-0.417686111082031,0.458758365750748,0.415857573315668,-0.206285751964035,0.28218504354944,-0.174457812281198,-0.197462078153707,-0.173867270605937,0.382452098330445,0.40348473304192,0.382381729679718,-0.383983454205792,0.134376163915871,0.244463729368211,-0.325029027959193,-0.374688980613218,0.107822731579943,0.0393502646733574,-0.217923648227175,0.124317059538165,0.463795850120096,-0.0318020226574574,0.0305411986409703,0.382055908166716,-0.175210872030757,0.0755429455758456,-0.489482292510049,0.428279629758823,0.252571622059425,0.322179987684406,-0.369781657304664,-0.417826167734334,0.366581768571156,0.405998789218975,-0.377183140892002,0.314034502216986,-0.0797826567821516,-0.264879538875657,-0.363947132779053,-0.237280891231347,0.360872849992787,0.0825487625757244,-0.438455491644804,0.356504024878227,-0.190883604105639
stable,0.508139937409672,0.333784367175681,-0.509670879443089,0.1668643461335,-0.276088726674781,0.397756252714109,0.104077636281779,-0.326820167422622,-0.359647524772186,0.192988499523667,-0.347551639721507,-0.0556670056750499,0.39717229526797,0.0508022139368423,-0.0812544623819557,-0.388551727663208,0.442510622421707,-0.133009873219333,0.254430479465922,-0.250408006632147,0.427153194274333,0.141689103934089,-0.103706745452973,0.283376123990947,0.259977721338295,0.229849771372562,-0.418877528010638,0.143162523092223,-0.225617534670274,0.326913548713665,0.371167512656585,0.177565566858029,-0.35307741372655,-0.305992876089516,0.276348778825923,-0.367271841786438,-0.433050566840072,0.339630783045339,-0.353878055086348,-0.441880269218334,0.379145616978967,-0.26582940587869,-0.290238646262475,-0.336658466381031,0.335675859288622,0.334581391239153,-0.466335197627463,-0.266515551946059,0.0114952172682485,0.192480112116006,0.308260606338877,-0.141345814648994,-0.428456521868234,0.47873961446375,0.380768918024031,-0.373881782410107,0.295874747805483,-0.1651120806107,-0.236812948846225,-0.345471261830809,0.342233388433992,0.177625566794927,-0.267305773919699,-0.349517443682899,0.333182244611032,-0.0868489650172068
stable,0.445445113899246,0.491898543612886,-0.447531905943409,0.543024020960342,-0.525662866602044,0.427640150128726,-0.445325894139697,-0.514990584296882,-0.46478274209631,0.528670511505276,-0.417516147190569,-0.3916647891285,0.534469463012844,-0.439262784902491,-0.308624515664465,-0.516888048034953,0.527815163750498,0.319299545942807,0.54072077318253,0.423706884515519,0.409763480699044,0.529212989595565,-0.205798130688041,0.456892230693675,0.529281688925092,-0.51267404290522,0.327605752878195,0.521628113876739,-0.543900671379012,-0.54987201710153,0.505609614517333,0.48679520511134,-0.447777743851841,0.0625261839281597,0.500735203320027,-0.521161944887864,-0.518092576279333,0.311329930491677,-0.466561056535682,-0.526687766650791,0.542385857034671,-0.517298529464748,-0.283606545058676,-0.480537952743236,0.484575382980872,-0.509229282370591,0.505851858922374,-0.527492734897249,0.53844068353768,-0.51043904820488,0.543845007306882,-0.504503426133716,-0.527430588426846,0.414731346471457,0.580144441246875,-0.523866185367563,0.546459997375572,-0.277096032905857,0.371533442934155,-0.500619365681316,-0.0250612335681783,0.0818384697058863,-0.517582721562963,-0.476160361004902,0.403681558414674,-0.558111779454616
stable,-0.117452328963773,0.160775273536354,-0.31099424758079,-0.150817652412236,-0.360886146731435,0.370284662184397,0.278527789670385,0.0695163386109718,-0.403222487444257,-0.0355766457369324,-0.425594402700155,0.0128414531258412,0.371767055400683,-0.290761293110926,-0.0349126158872452,0.0444204650477918,0.335584382080859,-0.287646130431106,0.399048698596785,0.388497260893311,0.355084337144028,-0.184340701323038,-0.158773573475251,0.258177021629369,0.0674019128968565,-0.21353913287973,0.334498846479489,0.0998934712034188,-0.175607459433086,0.381817389699796,0.364482852596989,-0.0365161015552621,-0.296787310291034,-0.155161829984972,0.235182910517378,-0.0729794018267162,0.26865508024678,0.249542824545875,-0.242394751818637,0.248790717179943,0.363180684747705,0.12932911281028,0.374360084614496,0.326825022211123,0.0647728159966735,0.119649518146298,-0.333804741380352,-0.269368406370001,-0.0954009525506913,-0.257528368598949,0.358315165162895,-0.36190768762909,-0.352676055891119,0.377725120607411,0.418370237330513,-0.25056481770292,0.0197906447862312,-0.250431966507043,0.0887156542444934,0.280787616778455,0.163018480111834,0.234315703136636,-0.302930123458666,-0.284241521741547,0.256520282418154,-0.0266143344658358
stable,0.0422467293844383,0.125212796413519,-0.302394933364503,-0.0629948975824413,-0.0990429445110932,-0.12382349686887,0.286859929656249,0.26664894009737,-0.0956837137719322,0.125682954307265,-0.0315262640292748,0.0488640153144488,0.0855262963271173,0.192231240255245,-0.0335352292842824,-0.104907259731696,0.0801101363105008,-0.0697279047719856,0.0610426421889077,-0.109163445309072,0.166702412322694,0.213638016162638,0.007026591196428,0.081734560832754,0.219102140201703,-0.0527114479941884,0.0262306124682904,0.0568952732613075,0.0358036237432406,0.110905524381591,0.0747113759104729,-0.132386501828511,-0.137920592579783,-0.139763110708906,-0.0885825527901244,-0.111543234138783,-0.0237044459117233,-0.069206652766035,-0.0583335495045017,-0.133670851304847,0.125824268653632,-0.0217463906459935,-0.105228646300536,-0.249243983943891,0.182273872370467,-0.0091538554319454,0.101017110532924,-0.173347040507344,0.184386130587445,-0.190168050798276,-0.0067982787671173,-0.226536655742597,-0.0342388550492912,-0.035819274192024,0.16285405902832,-0.171304749002574,0.186442415434656,0.13147546158639,-0.205714286005068,-0.0843724900059273,-0.0489383089154382,0.0014276891748995,-0.201041798490053,-0.0998084355795282,0.0666560899216585,0.0232025268130934
stable,0.0732640883476896,-0.0426774410389583,-0.160524965754377,0.0543369929221463,-0.0779033975016494,-0.068664522109428,0.0562966723988234,0.0285688100051555,-0.100975304493945,0.0796152559699678,-0.0248042611527407,0.009931775440781,0.0726344440392988,0.0844798096592326,-0.0305288015989717,0.0528656727289435,-0.208248716696539,0.113989652838446,0.076759176070109,0.025045007505949,0.029892602830662,-0.145003380432363,0.0030537540878863,0.0246604791907123,0.120200159670085,0.0179144833876107,0.0858664420687226,-0.0172582050833593,0.0240522669258655,0.0441475127636051,0.111254882466608,0.086623222091729,-0.0727812431336708,0.0696463385896468,0.03637475561227,0.11349765218835,-0.0011949924861495,-0.0908634374639659,-0.0852496986020767,-0.0878485939794071,-0.0701940001295294,0.115313445663952,-0.115854240626777,-0.107448093761383,0.0336784796875745,-0.108380179577456,0.0150418612793854,0.0003246018245504,0.0035203692106776,-0.101769226456491,0.0714696228765849,-0.0870540477825827,-0.12909789102939,0.0930380616103614,0.045481813532791,-0.102596024757678,0.0641016816545209,0.127378749827828,0.0143275291872817,-0.0165694665966528,0.0429864370065592,0.104683256105156,-0.018435927087818,-0.17291071018095,0.0872567158448341,0.051541255669159
