group,ARNTL,ATF2,BACH1,BHLHE40,CDX2,CLOCK,CTCF,E2F2,E2F7,ELK3,EPAS1,ETV1,FOS,FOXA2,FOXH1,FOXM1,FOXP2,GATA3,GATA4,GLIS1,GTF2I,HNF4G,HOXA4,HOXB13,IRF1,IRF2,IRF3,JUN,KLF4,MAFK,MECOM,MNT,MXI1,MYOD1,NANOG,NFYA,NFYB,NR2F2,NRF1,PBX3,POU2F2,PRDM1,RELA,RFX2,RUNX1,SMAD3,SPDEF,STAT2,STAT5A,STAT5B,TAL1,TCF3,TP63,ZFX,ZNF263,ZNF76
progressive,-0.0796430141556928,0.222755502273579,0.0754989042128744,0.025182822418724,-0.100932739463783,-0.364947077070839,-0.100031011837336,-0.149243916216153,-0.213133876642452,-0.0666527003881776,-0.246932674555716,0.18525386538363,0.336219697652412,-0.328216065563775,0.0023822236939812,0.15196188955828,0.359194566432621,-0.30746993492411,0.245151602612699,-0.178778693597976,-0.316741421636457,0.159543436374964,0.0589448477514772,0.0306411524128529,0.113289925323368,0.0671739117467265,0.100819224106553,0.190330080302013,0.177331772495256,-0.288445720337074,-0.163219095618227,-0.153456774896449,0.0494623184031531,-0.229291428757468,0.268657275598547,-0.21962343769874,-0.263525102405473,0.297290325353923,0.0923039735064563,-0.0962242503505114,-0.130352402680527,0.0016707542014835,0.0029625909429176,-0.110479221126039,-0.161868102986406,-0.0073385280237409,-0.43967375709298,-0.0709279125745574,0.237032856358983,0.0791202039892956,0.0654088278821928,0.324439681426067,0.117221393822361,-0.311315067799294,0.33067982845802,-0.321056604019044
progressive,-0.298206785464994,-0.16174002498204,0.222253974786165,-0.0095861048854424,0.125789914708604,-0.248328298312063,0.360186880203803,-0.207042721088821,-0.0803128182970926,-0.0803512454828807,-0.237518435356138,0.163516543340396,-0.125254890044939,0.117303418524175,-0.154385652809674,0.163173654605672,-0.0354623806076636,0.0389415188901692,-0.0433902046294819,-0.203717291549467,-0.194441560087698,-0.107158641476121,0.179363323571928,0.26428740416359,0.103227244776263,0.136629337038212,-0.124107986346033,0.0882968051289088,0.170669911771716,0.082340591331756,-0.122275305177679,0.0987815149743187,-0.020895521256612,-5.91187473662809e-06,-0.0925001480666514,0.027023179421127,-0.0762336247288192,0.0344957890882249,0.0210787893734474,0.0032042361072524,-0.049801632781355,0.137663915117122,-0.146236133485232,-0.108066114248193,-0.22122826451936,0.0654651448960511,-0.0154891118099656,0.12612984750596,0.0850718774600782,0.12723536808171,0.0853024405748067,0.196017074705009,0.109239621383414,-0.0101329532985805,-0.110930417558089,0.0802921267355144
progressive,-0.163444400496023,0.0045523776491559,0.285036084378899,0.0064694543673232,-0.166911708281651,-0.097077114162525,0.039659452822949,0.107802238415179,-0.179660570907958,-0.14486299064549,-0.0398282125420384,0.230844765835852,0.214111137083806,0.0416865602654046,-0.0345693258511231,-0.0440097629137216,-0.237373178907213,-0.202263270652836,-0.0484661221020164,0.067497838625855,-0.19151946338228,0.182418919419971,0.226512755914255,0.0711175202050347,0.14290150347493,0.107149098486035,-0.0226810305945281,0.067165602500116,-0.0430799764940745,0.102724515742124,0.112900558349773,-0.0075116451733692,-0.189166934521435,-0.143378839268398,-0.0514551752572305,0.0829538246044329,-0.0833430286208264,0.0762158401396295,-0.116553088349774,0.263110337754016,0.0576203414559234,0.17759808824308,-0.047221251179623,-0.229542008185858,-0.139604869652029,-0.0138395220812568,0.103508283657097,0.0056413525697045,0.19834435450823,0.0314917580701071,-0.0828131659819432,0.0506347304341621,-0.105243966648166,-0.0962916617131517,0.046100729523927,-0.117987009973815
progressive,0.214208680665669,0.39673803445172,0.217723106841159,0.214722628783255,-0.0742353187365832,-0.134663108574477,-0.226663628645379,-0.358914172299635,-0.383757173424703,-0.159252670733625,0.146609547041021,0.0009533873546321,-0.101490340921431,0.0772004458657645,-0.0699725405930538,0.0133224053845238,0.185144778651097,0.045419417083513,-0.0337568737676358,0.14987923601766,-0.15188553718779,0.308555414682882,0.0916682213409074,-0.101013375313894,-0.0188469397532367,0.24292396813699,-0.218712388984956,-0.140006537416041,-0.0678455024048242,-0.0680456430474395,0.106027768588114,-0.065347551395226,-0.0562476784815318,-0.311225225592117,0.203930806034842,-0.342119217993647,-0.0795803791594727,0.025501616120196,0.0160063566652482,-0.0503223189671463,-0.0743468101271706,-0.0079202396152359,0.194019493341849,-0.1602299879477,-0.107231875606458,0.0811749779750925,0.0396664613292065,-0.034390471182437,-0.0912026768026501,-0.138275429629507,-0.0549929924420929,0.0485672813211691,0.120241017376453,-0.0293896744192636,0.179912297339679,0.101918359089198
progressive,-0.0417349123592994,0.260295705269394,-0.272184211038909,-0.0645733576533688,0.346831513054867,-0.0754607260949252,-0.0917292076742623,-0.145853194467057,-0.147480042624991,-0.0934186269151934,0.359721156152342,-0.31266770173826,0.312792843904254,0.0952331883221195,-0.344766667315952,0.36616597770108,-0.120574476936087,-0.148794035367937,-0.248720054914865,-0.355028324927534,0.147042045044008,-0.193907786209099,-0.0431114761852433,0.118697344446163,0.0901023595163286,-0.237144404560337,0.347519794967839,-0.0410466304463275,-0.159618832726496,-0.375801924482687,-0.195784918699022,0.254163739135643,-0.161808820631407,-0.112252522897426,0.330250176060543,0.197224053607964,0.339197840929179,0.0723321719450526,-0.109186539830551,0.177013593799787,0.182957846684545,-0.25497716321461,0.169004495176114,-0.124641597330921,-0.0177701875712759,-0.147605184790985,0.07877699349379,0.344015814319982,0.310790569248336,0.362661997053222,0.0243401512860082,0.201604029417785,0.114567652968332,0.075711010426915,0.0101990865285844,0.112815662644403
stable,-0.0119503300857036,-0.0645393439767919,0.108983989825023,0.143391409117666,-0.0194722650691315,-0.114137207162141,-0.0037819716972484,0.0170660941406629,0.141423947715879,-0.107860391360288,-0.0722304766929951,-0.0911356282126958,0.08297794907091,-0.0925521214664147,-0.021147995770435,-0.148672473739555,0.12139838632168,-0.0623370403733664,-0.106377342611923,-0.142888269823164,-0.0349577800901894,0.102237034107002,0.314275450615852,0.0083521325337459,0.115738992937454,0.34430002609533,0.216872066246582,0.335646090964952,0.0711720671842314,0.145057978948604,0.0027015457320811,-0.0542892916759682,-0.315204089563193,-0.21807036882546,0.0616146475406108,-0.296813465160272,0.0528583738473641,0.0931855374477737,-0.282821222621356,0.282271266724157,-0.135807473768504,-0.008884576490909,0.097290417172275,-0.189858684040052,-0.347068633447491,-0.0103783044859427,-0.01527147457478,0.0899304423279081,0.130091040047802,0.12974530576345,0.0650684475060869,0.253967568334746,0.22567829452022,-0.0517221222467642,-0.126906853101319,-0.161232280073562
stable,0.0381785961451651,-0.0012624621746328,0.0865202892931772,0.0065132190833849,-0.0825735080601425,-0.0983160429746998,0.074975291177774,-0.0454270637280587,-0.11391183973533,-0.203122562176656,0.0102766555105041,0.042708747215204,0.20309467881195,-0.0532988569191691,-0.145060478855374,-0.222651120601474,-0.0847663244007319,-0.199179480552067,0.0089641512637383,-0.162988937155838,-0.0612831182070263,-0.0204733215920892,0.192542149341143,-0.141135038521583,-0.0031988372350706,0.0926811109363051,0.0016563731159744,0.123681181569822,0.0949361975285214,0.0234003349645237,0.0564536103988666,-0.102621764113453,-0.113183795736478,-0.148588074979896,-0.0629241476837632,0.0949978836314462,-0.033819366985314,0.137308591921148,-0.184936377468896,0.131644569277397,0.0094257455680113,-0.0166845331113059,0.112461593224647,-0.0921946318973294,-0.17621285652711,0.0383725335142092,-0.0837486984187055,-0.057668250266434,0.118574553617462,0.0250045630730383,0.0952936186476151,0.132367745370399,0.20566220707321,0.0658612863003647,-0.164686473283675,-0.216307187811911
stable,0.0043486003833826,-0.0347665840602662,0.0440440229866123,0.119697080442905,-0.0614102073150852,0.0494250136499877,0.077037474290365,-0.0616295966678893,-0.123061182775226,-0.262934591763096,-0.0071156135866839,0.0515178013613952,0.179298585919172,-0.0891594362115723,-0.133312266981458,-0.0330460113912543,0.053581625010374,-0.16068232572628,-0.0509532005280248,0.0332512104540046,-0.180607080033598,0.104134696701753,0.279181376927825,-0.011285294951067,0.0644996061705442,0.127792477543495,0.189522083081253,-0.0293888142193042,0.0971183217882734,-0.0076823616349966,0.14279191754107,0.0387596103170563,-0.213968288574811,-0.0858966497495195,0.0229167816330002,-0.134350258691735,-0.195813166130079,-0.013804048096307,-0.128151552564015,0.0259951410029404,0.20412596874358,-0.11712835787167,0.103045848672352,-0.207131579537703,-0.0267439355354948,0.0653253036730442,-0.175611677827422,-0.0578061070343723,-0.0192052505872919,-0.0093201264929714,-0.18944118909223,0.0899093276908906,0.177538103059384,-0.0047624994028109,0.0903227132458762,-0.0182764867675596
stable,-0.309059407892643,-0.0758649423088288,0.180750485997806,0.329341230817192,-0.244453910385073,-0.238534878993207,0.0836852882362714,-0.121947747312189,-0.144286793223,0.179635191601988,-0.141639314017805,0.0958643733072066,-0.0177676344652214,0.0888546415286444,-0.132510764435492,-0.0584355852637212,0.138750506098099,0.007756774805649,0.0400300436868926,-0.0053687404377565,-0.0810992940538819,0.0309131323410389,0.294408295520876,-0.23693308435444,0.152607912702257,0.0479170349872691,0.233832482490105,0.0555888287078262,0.0993282857795118,-0.139209667464835,0.100383632278095,0.141095830334078,-0.38785213523385,0.134618383181518,0.0155887589695513,0.0122772415180568,0.051935081227609,-0.0369787396354858,-0.325388841797634,0.0249362391509257,-0.0248154649989863,0.0084590216018348,0.0428169621402358,-0.317502289675992,-0.283328474821956,-0.0025518480357957,0.0095966043184202,0.137424625499171,-0.0627608370287215,0.158338756006465,-0.338779181817837,-0.030169492949143,-0.0829515303658978,-0.133280425167396,0.0138341301312391,-0.165289308450576
stable,0.120062421340711,0.202596005106397,0.386326759945841,0.0396411505571791,-0.012500973208108,-0.333943031174359,0.218522674572436,-0.332350142327493,-0.370854897258547,0.0042108681480108,-0.143797672296455,0.0475305925026682,-0.0714771812687535,-0.167458808564406,0.123846264622887,-0.0459481773482082,-0.131435608652893,-0.271868829163965,-0.122760994817324,0.0588317953695805,-0.23395690297515,0.228067492478811,0.335031496343708,0.121352549468941,0.29201320130611,-6.03568714961192e-06,0.150550984896135,0.280113222769915,-0.300018652709019,-0.0648466238944842,0.33639849072299,0.0559637788522531,-0.296860834448405,-0.183956027986293,0.114929957021018,-0.193022872726482,-0.128814789028384,0.301216736608217,-0.231023470260333,0.0892680792230758,-0.321685083134128,-0.154597469329424,0.129679933773197,-0.0465754450112421,-0.200228595582067,-0.0409562202749534,-0.307855903712685,0.115931792327748,-0.0658853834049535,-0.0031737063194341,-0.261156017034035,0.141049836961489,0.361689528801651,0.195225010935039,-0.242181148037232,0.0164341997472367
