group,ATF2,BACH2,BCL11A,CDX2,E2F3,E2F7,EGR2,ESR2,ESRRA,ETV5,FOS,FOXG1,GATA3,HES1,HNF4G,HOXA4,HSF1,HSF2,IRF4,KLF1,MECOM,MITF,NANOG,NFE2,NFYA,PAX6,POU2F1,RARG,RFX2,RFX5,RUNX2,SETDB1,SPI1,SPIB,STAT2,STAT5B,TAL1,TCF21,VDR,VEZF1,ZKSCAN1,ZNF384
progressive,0.10550126887047,0.0282258463965807,0.317843419298742,-0.514871614464219,-0.14754376265102,-0.079147057322421,-0.25415367650411,0.348069923882349,-0.0057200346732574,0.179831454889095,0.213735921060157,0.0585957102451815,-0.463010603912307,0.280053917046345,0.271909517913968,0.208237296807279,0.0756299766879035,-0.181185403502927,0.14558451936277,-0.178155744369389,-0.119172964108723,-0.271288294432327,0.113585138535405,0.502990317157667,-0.269330644024799,-0.040433684251174,0.0434840508341002,-0.10049643764146,0.0411568520990322,-0.205338253892958,0.349470066037123,-0.068724838757363,-0.0088691598609571,0.0187163484853173,-0.075212641938699,-0.0671861159797616,-0.107552899240605,0.245107706882993,0.0149013991557569,0.214666163401896,-0.0163891497502493,0.0723916501797631
progressive,-0.0341009137251425,-0.314039087047115,-0.0083321625206075,-0.091479214719326,0.0057579503782323,-0.106202524627899,0.192400166158559,-0.117798314726714,-0.0884582140326995,-0.0816469078812654,-0.260551692911809,-0.141220686357796,0.0231412795005935,0.0934113532583731,0.0014350492977608,0.242742287296917,0.101790857611484,-0.0507593210372946,-0.0003402694211185,-0.0115218184855276,0.0449273990457756,0.0077315130207199,-0.0353199659121064,-0.205860040912197,-0.0206173680552532,0.0653672352291409,0.214369735304692,-0.137081234878276,-0.177620637823888,0.248689605005163,-0.0289761603566439,0.0433444065214415,0.0794100062954773,0.232235359345682,0.114839450195248,0.189225304516296,0.0879877545721964,0.0698499149943115,-0.103421191968322,0.0024262689158019,-0.0689770499575291,-0.279683710972267
progressive,-0.292821587929682,0.312962092452667,0.367073488905779,-0.0108207990275957,-0.200014666215774,0.0810629421522724,-0.454720625740492,-0.483805810358022,0.362076761866178,-0.450105791301342,0.182152393314028,-0.437337912278075,-0.398975980313818,0.50523879814955,-0.0684865053936472,0.481438076235219,-0.326797439503972,-0.141303543162651,-0.0941485436107612,0.260209638499865,0.470804828059154,-0.205763733123599,-0.0282749313659416,0.282073962729026,-0.279453515660629,0.441157677606993,0.419099164233346,-0.422532916642046,-0.535029854584619,0.474379052850958,-0.206165845811788,-0.34664372267484,-0.134937954334416,0.0596563549281284,0.0964507341284118,0.337358810990801,-0.472648289642955,-0.282684685680878,-0.26581380749595,0.456089029715818,0.226336260804179,-0.363988590237192
progressive,0.431490896506222,-0.0335243880749737,-0.213992096601971,-0.223679167361799,-0.0385389357340886,-0.315877895618597,0.0211908411215967,-0.226093458362283,-0.128570239682794,-0.0178412842380413,-0.0910557463462086,-0.0563231252525239,0.0670052754112,-0.247142378323716,-0.0208526228778351,0.238570557753527,0.031955642683893,0.0216008355842916,-0.129759984887538,0.250150454408104,0.0325108208621576,0.0255349336447661,0.083946638116403,-0.173427113960719,-0.377557593088638,-0.236493397478335,-0.0904538048737905,-0.0124308798563245,-0.227039599430041,0.2115495301213,-0.202663960472895,0.0449455070331225,-0.0294162870595093,0.0503292672123566,-0.142363236421149,-0.0328697019568243,0.0029188995699553,0.133844704255925,-0.0758739885233409,0.139690659784351,-0.150840986643797,-0.0543177411962654
progressive,0.0837470523142605,-0.185790194886366,-0.183526761040035,-0.0626845429108992,0.0255265039336259,-0.159257720354371,0.177113698475429,0.0646964841076382,0.210373601384021,0.19094579420301,-0.114366282402132,-0.118767403769999,-0.0912918318020317,-0.191511652664593,-0.47192595696009,-0.188745233519077,0.081420745305531,0.163595968559839,-0.0521218516280195,-0.0469033791489777,-0.142281966506886,-0.01879907555703,0.400439171313457,-0.217226776085413,-0.18698478497193,0.215403454375868,-0.193272101211739,-0.0868278372717671,0.158251749756001,-0.196918744630829,-0.24897772309645,-0.0225714653009156,-0.0592265189790041,0.057843309406246,0.172272464970776,0.333227760709895,-0.146117229413169,0.0252750112840336,-0.0036466434190894,-0.0397987117979932,-0.461614758326802,-0.135303045480697
stable,-0.234086396851348,0.0726433257691967,0.11281289082091,-0.192095737052394,-0.254205982883623,-0.0878085332970799,-0.170068072985242,-0.119555802666099,0.162445799338802,0.109207084494193,0.246476139395238,-0.215015705952466,0.0694556710876708,0.305899024580097,-0.0323883570911923,0.184899615271508,-0.134763304352587,-0.180288023279083,0.112450536890986,0.193288941893218,0.19747117174058,-0.0058822002391768,-0.0946926464838264,0.195628573216314,-0.249528503726047,0.278722581749426,0.344574841480806,-0.0977086276468719,-0.296840634943353,0.185991314131681,0.249826906849888,-0.20399191186105,0.135000049727137,-0.161557876792195,-0.157023739162516,-0.0700332156583021,-0.080045924574981,0.110084458979558,-0.0961829805280522,0.125065763352738,-0.0127765557462601,-0.118606273327018
stable,-0.298776282466989,0.243404183572702,0.108534732807003,-0.524154738458834,-0.374514550561141,-0.594141317573075,-0.310713651398641,-0.563487976507676,0.125310327544678,0.443768079258746,0.559685039984135,-0.274964551423056,-0.0387337233158458,0.0698470723227961,-0.227869222188518,0.541073368369839,-0.241201852901755,-0.479610778287846,0.465786965797504,0.0458357744485224,0.509486944776336,-0.475947813836877,-0.447226164919833,0.440939674057099,0.091240931213391,0.48112173997651,0.227279788546621,0.249151917663028,0.231261819530886,0.215028393627222,-0.523362170831285,-0.478478206476255,0.021615914308773,0.458710854087695,0.210651494059279,0.145525357924907,-0.0338917364873739,0.266392211926958,-0.523530098544944,0.288364841766941,0.150425737534901,-0.319062578406605
stable,-0.153928869529976,0.132508243886595,0.165345815555826,-0.0890070151791251,-0.30399598086011,-0.333374367754594,-0.420376359659097,-0.0356434590980301,0.113731926999659,0.212047475062166,0.398107899858542,-0.220067614711699,-0.0316552217127143,-0.0213575257037752,0.12433402028273,0.291418028531236,0.0461229369322457,-0.328531732514957,0.119289679371153,0.109697790285349,0.375685449205743,-0.260444407198982,-0.219806672836772,0.17691803258762,-0.378861021747328,0.246725605168964,0.4640913507588,0.0828614860555559,-0.385164265806631,0.32242523644145,0.0918687871357711,0.0237123567955655,0.121056547506694,0.142462300091643,-0.273886114141943,0.210543271190166,-0.0687987881909077,0.233700250760005,-0.0243399579654448,0.373482677097887,0.271281280670474,-0.043804089797162
stable,-0.190855651575426,0.251173996892699,0.157831973419066,-0.351504238958719,-0.103773281672033,-0.451595023357262,-0.318578974067986,-0.3380446358059,0.170449036275515,-0.143974223947736,0.417069830554628,-0.35455011857071,0.197176128489122,0.350112425513885,0.354971607902114,0.367276882628599,-0.116286999640414,-0.260616081220778,0.209785629524493,-0.254334180553742,0.295407033677248,-0.235155648833581,-0.142284211732556,0.343608601836944,-0.363901461045851,0.0331420370949757,0.294174456841496,-0.194910321955897,-0.101878333146472,-0.0809227734729256,0.114163333425138,0.22566972786157,0.0228478780004719,0.399028092603229,0.468429061768341,-0.095467552746276,-0.199000938384393,0.296055925599049,-0.291420748461311,0.466603046365362,0.370976147418394,-0.476335658051099
stable,-0.019265915192765,0.216601222026231,0.185205953075155,-0.239214574486344,-0.247909348792116,-0.124024735999402,-0.103629807725633,-0.136000855086109,0.0203206299725783,0.127514972282605,0.22630798735879,-0.257299744287551,-0.293880820597031,-0.0465889593669146,0.245727048029521,0.190791883097596,-0.0753082407641675,-0.0224921383048687,-0.250329261408701,-0.0212818698188402,0.347590108156123,-0.284353869640463,-0.0316196801465102,0.206195356952092,-0.180648514902695,0.255188887629703,0.217465954355219,-0.107203083286637,-0.185506178863641,0.144859834881068,0.0737208615729339,-0.240402187788096,-0.0460328370284676,0.277746940033707,-0.199775377212438,0.157183987546704,-0.126399516634711,0.14809738558531,0.0313694027957993,0.10923687664049,0.128984794257788,-0.214402509634081
