group,AHR,ARNT,ASCL2,BARX2,BCL11A,BHLHE40,CEBPA,CEBPB,CEBPD,CTCFL,E2F6,E2F7,EGR1,ELF1,FOS,FOXD2,FOXG1,FOXO3,FOXP2,GATA2,GLIS1,GTF2I,HEY1,HNF4G,HOXC6,HSF1,IRF2,KLF3,KLF9,MAX,MECOM,MEF2A,MYBL2,MYOD1,MZF1,NFAT5,NFATC1,NFYB,NKX2-1,NRF1,PBX3,PGR,RFX2,RUNX3,SETDB1,SIX5,STAT4,STAT5B,TBX21,TCF4,ZNF143,ZNF263
progressive,0.295443529628009,0.283107954239883,-0.0265780766554505,-0.0578893874549443,0.0861810026601975,0.208267057764041,-0.0694117849743855,0.21618325713288,0.0854962212970941,0.0730893145169778,0.201734687399807,-0.142127005968927,0.0593635695560697,0.1682327102952,0.380992060612562,0.153742926868977,0.0299750360562157,-0.150298413206885,0.079824583062872,-0.0189075743034659,-0.269642172574227,-0.17782440480478,-0.130130650978264,0.344053495556085,0.039546123719221,-0.127106199957891,0.264184528515974,0.265619082065994,0.16023725382415,-0.0410424978089655,-0.238151740723736,-0.247705391824255,-0.389699245861467,-0.310407270525454,-0.21023104875683,-0.144972335938303,-0.206773853958385,-0.23157340124022,0.138535074096723,0.164813558905816,-0.0503124084835688,-0.245597152905441,-0.202270465410753,-0.0510716915227506,-0.194844074933579,-0.0224836547552281,-0.0608868910605659,0.22876452953786,0.122655121097719,0.235875476748235,0.0518198785676228,0.0833626201055729
progressive,-0.116814358512702,0.183398719223995,-0.385079993677949,-0.0265332196239283,-0.0856722889529898,0.0428140995947867,0.257692909898019,0.197031274072315,-0.207204252151235,-0.318448603885678,-0.0460238343714932,0.0446805662460767,-0.226353906061714,-0.189189174819336,0.0009493995722309,0.252869489780276,-0.0635274704477637,-0.382120100893935,-0.100110216813047,0.118260502752756,-0.19931806313484,-0.392742794559702,0.0382228855643695,-0.466355063559554,-0.103781424446844,-0.309251479237038,0.0673368260069318,0.0593889113217538,0.50251454819604,-0.0475405222330139,0.221166010566397,0.0409358756732524,-0.342057202536325,0.0324294906514679,-0.0295078089957479,0.224111206762605,-0.165080892183304,-0.233037914195625,-0.0052408032114173,-0.114101368403819,-0.324841619581041,0.158978868926488,0.0090707339935131,0.274541078158167,0.0575106874002195,-0.384706700347691,-0.144100043432268,0.309680619600957,0.115723871697539,-0.130505699712243,-0.0301133084133317,-0.0495010470462586
progressive,-0.0535236521645033,-0.158307154372472,-0.254514788682507,0.0462535898787617,0.239520884298806,0.327879763442706,-0.22311733365854,0.102430085230469,0.050886632313584,-0.195898076224928,0.203273880998344,-0.188092607012381,0.139970113756123,0.198101095433985,0.347708457798866,-0.0528853174781121,-0.151414646019344,-0.034616971441886,0.14233874548005,0.150253380498219,-0.104027101089295,-0.227621963633509,-0.100232999772519,0.235277643667471,-0.0172899617671668,-0.116935596253829,0.113083526753161,0.230551258763312,-0.0016027974624687,-0.0473133730412114,0.213131515209114,0.179333249272524,-0.145454877695991,-0.0880451510725529,-0.224582665887031,0.238473957597088,-0.1918946199973,-0.165516205525037,-0.132855241883948,-0.130174099268387,-0.0080851162518951,0.188254187619447,-0.0658447820431794,-0.0022364155774672,-0.29366476560145,-0.0705168503025898,0.111787534652415,-0.0749991146003097,0.223378038338586,-0.275951453514922,0.137115599105014,0.0579979287203483
progressive,-0.0435934929067563,0.201030655250025,-0.20906150579607,-0.0102971424904283,-0.0190303540046612,0.161205109619019,0.266188850142258,0.0016662796446514,0.101039796859931,-0.0111917456665623,-0.0122975445077642,-0.0922838411971525,-0.155347408313788,0.131415690297512,-0.203338644800075,0.0053909047326959,-0.162629868067208,0.106239000912027,0.224106760059103,-0.274514833092052,-0.0500132995974757,-0.127933127933276,-0.0288764042155982,-0.0980018284470306,0.0277451535891189,-0.139355564249374,0.358715295590565,0.238078165594367,-0.0365368500567552,-0.0940373067445628,0.133513567237187,-0.0671125670851309,-0.200137135128583,0.0576450444892772,0.0335552004878728,-0.0833952113345235,0.106603990343452,-0.255723834174468,-0.153341591022989,-0.147026840637458,-0.0061874914591445,0.162816695001692,-0.0485284316138441,-0.20749378412845,0.0594997756504509,0.174071257840428,-0.033496174007123,-0.0387294942820376,-0.0225611123027202,-0.10947570986103,-0.130897448627076,0.25296854303635
progressive,0.142926062380933,0.0227044005344711,0.484112409210418,-0.0618477795979993,-0.0202230452848022,-0.0502474438057968,-0.018920333778726,-0.157255888947771,-0.426917170705548,0.592299498095985,0.211287399509313,-0.0813884521891425,-0.100308785967868,-0.0679270999596883,-0.10936573262916,0.360664985539386,0.2237562096389,-0.21618807612741,0.537399513197059,0.0614755763105489,0.0773562499084304,-0.532312734935238,0.0634606605102841,-0.0727037088153011,0.581629670522408,0.100556921492835,-0.256386031172047,0.166498937252788,0.013957623279388,0.343481600435428,0.152913517260851,0.35650871549619,0.169476563552391,-0.237155527987113,-0.331447027474534,-0.072951844340268,-0.286100260286833,-0.230517902694248,-0.509794436044492,0.0978274307181995,-0.187962660162425,0.135544030513168,0.178595544094925,0.497387659796147,0.52555104187989,0.29751449443531,-0.176114188845256,0.177665035876299,0.131946065401148,-0.429584627598942,0.406073786608328,0.178037239163749
stable,-0.402530514239424,0.0084713264904326,-0.191535035839338,0.188551773824628,0.264551638383317,0.327450973302012,-0.249325650963704,0.240748816716875,0.257168914345092,0.104812542835507,0.225773359881034,-0.151562546453111,0.0987962851880916,0.38288281554614,0.434276569899946,-0.259673867819116,-0.344181855705034,-0.138354092848559,-0.246761450052048,0.204346878941673,-0.367972697006007,-0.340062925516632,0.522746786807442,-0.201083890494571,0.199357711113681,-0.364226970303255,0.105344763020802,0.386182651167709,-0.285973991633735,-0.106194664241698,0.40220714504711,0.308696365550515,-0.523704410642215,-0.173850757965826,-0.22010397911784,-0.20272726440825,0.0074056276780911,-0.323707360781402,0.18438225427784,0.0077995702837963,0.0707317253633548,0.494183279997304,-0.424536633449255,0.0792574165374268,-0.278118345185518,-0.0721079572621511,0.125113574148193,-0.0897566464029475,-0.028189246233417,-0.400515799333885,0.246385629007556,0.19385907572725
stable,-0.338064511932734,-0.590579109239912,-0.238817909859635,-0.535415599337881,0.432399506947938,0.0077515732715087,-0.500006780294745,0.601446664447587,0.169224819247033,0.399423127063325,0.625033420496591,-0.341413019476208,0.312940642484269,0.55513570630194,0.330680869662807,-0.0179137249787184,-0.593130567889359,-0.338218886419827,0.167292670634096,0.528250988401915,-0.0656642136499917,0.344022889051716,-0.06427777345122,-0.534149373837101,0.452926532903101,-0.23062727148847,0.606040770531153,0.457455365258732,-0.275813809668684,-0.37197635340085,0.448259789073859,0.558042218560689,0.154636622992032,0.140120948817506,-0.563792668204921,0.508512644891303,-0.589403411035759,-0.262024127400244,-0.147346669534202,-0.285939989498656,0.599911401691327,0.613699194761498,0.172822970847433,0.500550329625176,0.117505741894443,-0.528850365468936,-0.230830919350815,-0.0169986590255024,0.563275529095185,-0.625436552274076,0.373917755229797,0.180783975241292
stable,-0.54589425124391,-0.13058789157993,-0.525074893001773,-0.508449717221051,0.570519613811653,0.508332861547128,-0.592403826606423,0.283052737263906,0.379745294066147,0.298738906620349,0.50061197253505,-0.589288114521963,0.573656708981845,0.203423836642577,0.452203001238246,-0.516490982649527,-0.598576487744064,-0.590588968990537,-0.14732187837097,0.239852731885261,0.589770794338284,-0.387315068233432,0.227876285176504,-0.137881719915442,0.202386491140777,-0.207138783698237,0.180621330120627,0.511620794159921,0.0745003813392229,-0.535626209059364,0.521299518501676,0.477519049033577,-0.0788033516941044,0.26990539901413,-0.464210493875802,0.514176477449831,-0.456759447847244,-0.547809274168422,-0.464389094654581,-0.543255116127519,0.13612081702615,0.443799564129583,-0.554908666683289,-0.263405495755808,0.165254358221259,-0.32105577436925,0.505715618087158,0.156145417984517,0.291534101272033,-0.481684127381545,0.54888799883072,0.512195201634822
stable,-0.286912583441188,-0.100879446100087,0.110105199073539,-0.190859260629894,-0.105464143545111,0.0038578087283914,0.0019021397145486,0.245851367706485,-0.278791361862925,0.114408541299104,0.30498437952115,-0.321718595915093,0.338512216775325,0.2775394072959,0.17538853153819,0.212236382141874,-0.164397943678866,-0.154228247208107,-0.0906030174289052,-0.0407509198778196,-0.131910990177427,-0.262337195095777,-0.113584929925819,0.097270243975124,0.0239831932721236,0.069613874537418,0.120475086419708,0.152343515395767,-0.282434074199641,0.0122932429415349,0.306263969132933,0.363200756485098,-0.370725213415743,0.242808575199663,-0.179981062539209,-0.0843560829216558,-0.16133991925761,0.247776137693906,0.103365403334985,-0.0060620843456628,0.191594853297632,-0.223113927436226,0.0356439853665114,0.397446234507858,0.314543493821913,-0.119228898220289,-0.208264986851566,0.108775561742904,-0.264024564816817,-0.0188821339278111,0.251666259840774,0.144766834758494
stable,-0.167232712543685,-0.292142377766318,-0.0704625970933807,0.281546449966671,0.215423707762629,0.218695135584298,-0.0817479353730447,0.172384366843818,0.239158847790513,-0.139160193703097,0.297079851437591,-0.122106215884834,-0.0038518024984706,0.11919753329008,0.112137000767572,-0.12626717423735,-0.281419285745241,0.170233717424372,-0.104255383546891,0.0751107235236815,0.356505513796506,-0.162572824749372,0.144024446251043,0.122823393795678,-0.167522767235123,0.0272075722134664,0.193971687254123,0.0257068044791977,0.222035716689108,-0.124691947341438,0.125098289203377,0.231789955295734,-0.12168882010935,0.0033517234496644,-0.283059244358877,0.0363312071601389,-0.23800075137616,-0.347779996600094,0.126839413233783,-0.164785287653365,0.180009710132856,-0.0175609545091212,-0.297560652461173,0.0981161283949337,-0.351764269198496,-0.316586383162059,-0.149102879427849,0.50778451086061,0.0609816996609121,-0.211904141689687,-0.339224886534903,0.0490005838470293
