group,AHR,ARNT,ATF2,BACH1,BARX2,BATF,CEBPD,CLOCK,CTCFL,DUX4,E2F1,E2F6,E2F7,EBF1,ELF1,ELK1,ELK4,EPAS1,ESR1,ETV6,ETV7,FOS,FOXH1,FOXK1,FOXM1,FOXP1,GLIS1,GTF2I,HES1,HEY1,HINFP,HNF1B,HNF4G,HOXA1,IRF1,IRF3,JUNB,KLF1,KLF3,KLF4,KLF5,KLF9,MAF,MAFF,MXI1,MYOD1,NFE2,NKX2-1,PAX5,PAX6,PBX1,PBX3,PPARG,RBPJ,REST,RFX5,RUNX1,RUNX3,RXRG,SP1,SPI1,SPIB,SRF,STAT2,TBP,TBX21,TCF3,TEAD4,TFDP1,ZNF263,ZNF76
progressive,0.333078484464473,0.351765308113412,0.194009142464328,-0.0789240509207184,0.0846351905938993,0.0149348759369165,-0.0005199150188185,-0.318524034151082,-0.0894253832367948,-0.225411692579617,0.0457160642004467,0.183398437781487,-0.170961690105724,0.169886987719263,0.0979310661361255,0.245217601604428,0.298072986673042,-0.335579782939155,-0.120065496998268,0.164255103384317,-0.211668816929747,0.41244478017254,0.013630333069576,0.128062360626132,0.144679034840386,-0.388213253060712,-0.31568827814905,-0.218072648259098,0.215122764570009,-0.234332673451296,-0.123685880848821,0.444597085787528,0.246428623172652,0.258776604869593,-0.0705435914557983,0.0675588354178856,0.0331223909549785,-0.410103577481092,0.353681702191923,0.308889755235292,-0.251746656368189,0.36500411981211,-0.0917808518891253,-0.173472499220994,0.0984478109414147,-0.434111604539098,0.243250484109447,-0.0090493745196196,-0.117562613416821,-0.14827247187594,-0.405326065692314,0.0422795527345971,-0.408125364238758,-0.0871206380009344,0.341302018359689,-0.37607450545671,-0.424455134128602,-0.0128599711819363,-0.287016866989324,-0.365135683673579,0.413351461241943,-0.0083154700875678,0.150788036311504,-0.192763248547281,-0.0289535601638417,-0.115722304463015,0.215427105068829,0.370162057224413,0.0338103272908543,0.202979261645713,-0.380431963952845
progressive,-0.207662128128875,-0.26955568250732,-0.355172651463853,0.279387563214708,-0.16794979012972,0.023044847370617,-0.232719176958877,-0.455900225248233,0.0322745364003784,-0.0137564079332823,0.113532225114975,-0.162691628651912,-0.193623718239241,0.452284137662098,0.0553605090562967,0.0484250234422716,0.054388189810959,-0.304985115794383,-0.182619766900767,0.505579569892194,-0.185710038339121,-0.394508986854539,-0.231732170111646,0.0441597438524519,0.130405342170019,0.396673939373615,-0.386063615765881,-0.150882796729684,0.293179221392534,-0.214873740658495,0.0920060757801268,-0.162242188033977,-0.0200632641862733,-0.361030067098909,0.155976457066287,-0.358682988316356,-0.050072972374702,-0.0988387481808986,-0.149293598204827,0.361658696459943,-0.0048909714304751,0.173134513598062,-0.384641855902608,-0.374022719733738,0.0005669414330821,0.160447363082613,-0.21068483659852,0.0439129921406441,-0.0967413586305327,-0.144053061849291,-0.218384077510998,-0.0472294526481555,-0.285503480643086,0.399940462034689,0.366173665281949,0.286795989609698,-0.188030679438266,-0.146009450421481,0.194217097355731,-0.0142469738365191,0.189555252514792,0.138780212769589,0.371302575863096,0.30266153717486,0.334583571129799,-0.503919870878249,0.163270320166509,-0.28813256138199,0.263348701947204,-0.147622149109367,0.132855234165825
progressive,-0.0215786459499606,0.124026912785541,-0.0128981003812412,0.364516606594977,-0.105430572385671,0.161087740280553,-0.0227779629030204,-0.0999996931096561,-0.216381626437464,-0.0294765980010047,-0.109497850972133,-0.0458182621155651,-0.282927806627501,0.333735863695987,0.0786673966366602,-0.220445555401866,0.130964436838629,-0.0697338784746301,0.0982186838347522,0.288021668247607,-0.286948875655089,0.329742505178169,0.0715859910905368,0.137124772446002,-0.0270823795057823,-0.0941600076867623,0.0107441411410561,-0.218977202895162,0.254430592440202,-0.384251970750826,0.307579502434271,-0.099109911686058,0.197974235172892,-0.103659611976947,0.0721454541023456,-0.0465637052794829,0.0066112404133255,-0.0038053229158087,0.142246040064781,-0.0774249913634637,0.130308139298174,-0.146153983220067,-0.258303060052761,-0.0717954947248405,-0.260370157502706,-0.154975745809729,0.236425308078389,0.0490059604001579,0.180440866882681,0.264750092857368,0.053725882393919,0.277909235375974,-0.192947518249537,0.258415653030644,0.135173693723775,0.287732611089376,-0.0937391733515766,-0.0320934902354488,0.22328116273128,0.177571306566023,0.099962771139221,-0.0692179605496024,-0.103020519313437,-0.0586043785411156,-0.096453737520182,-0.0467105557557082,0.0110554276093221,0.208038707546847,0.367963976717001,0.0910072520504781,-0.189461322962726
progressive,0.177761796194948,0.0131195597946709,0.372180511597063,0.239238457624142,0.158117689166413,0.131397779230935,-0.0133683566028743,-0.180634071329305,0.0286479496888096,0.20096765447992,-0.204170032568951,0.294385706571002,-0.45253971248284,0.279774992050041,0.107726307747169,-0.274437514554663,0.221720235305353,0.0660878040160906,-0.0237918045805441,0.128500028170685,-0.104899564054837,-0.0938711983474179,-0.164507268197135,0.0137494114093382,0.0797683762214161,0.0608506041013612,0.0629916659584489,-0.0409652888382932,-0.198734445656831,0.0541721172301771,0.0612826107596141,0.0617704476384442,0.19626761717288,0.23359689514096,0.0430445580240624,-0.115599994971487,0.326644733245108,0.34699566170697,0.200780108302059,-0.0098835751650979,0.0418824221704938,-0.246392314431697,-0.199713913701327,0.0419111503422471,-0.0440039705524283,-0.229306098771161,-0.304824331696014,-0.360878415196522,0.093833797520041,-0.132970782144674,-0.035761153423129,0.0232513897269957,0.0936592603256151,-0.0584894736078235,0.205854695923845,0.0929941760474767,0.0570031972503211,-0.0614717830604049,0.144917907307224,0.238684491746181,0.0551093060785074,0.13492592394683,-0.0219569958751665,0.0047303916017225,0.126808860324074,-0.0407316691774313,0.0288176085144472,0.051452155610211,0.035171412840721,0.197796172726548,-0.0025616856548345
progressive,0.10046354857456,-0.0551929371798509,0.230508030896074,-0.0133331252737842,0.0587277657408077,0.105486726003288,-0.375125929214515,0.0450225532500807,0.0874404959815616,0.415869479469753,-0.0084339769173704,0.133207223665528,-0.0615804344040359,-0.0522162394443084,0.351436376402489,0.0962465601158749,0.011410674652913,0.170664003504438,-0.257050252371328,0.122540723446501,0.232430481516945,-0.0553789807883224,-0.355901423005803,0.373575565810587,0.403962688527583,0.0244957417820687,-0.31763845419685,-0.330351434109063,-0.0348521693203104,-0.166385000509596,0.0820452313358908,0.0272243813729827,-0.296057395614167,0.22821349305826,0.261763357119271,0.266662505475684,-0.0259220761136828,-0.068898149670578,0.263623793203985,0.0804948679319624,0.0865102779392046,-0.0331777768440677,0.0884327285600758,-0.410350185751768,0.0713167165807063,-0.427900299484238,-0.145362072752327,-0.577913462448349,-0.366691952297145,0.449171285386135,-0.0349761983926246,0.0008682035061999,-0.122044607157243,0.36830433023723,0.108277380130359,-0.101951897442331,-0.338041236592548,0.372335275087444,0.524891034033998,0.0822312749443622,0.135253703358713,-0.0736732689546774,0.298475962524295,0.350816231040918,0.258724644847571,-0.0573014314091936,0.209485103138805,-0.0424179427314809,-0.318010541413793,0.0298289918915824,0.375932118184558
stable,-0.0291586818692035,0.16325059435062,-0.0564312508205395,0.0550544236073284,-0.0688013140912635,-0.107762953396379,-0.161276791520353,-0.21058272128342,-0.257960931956757,-0.131001987616397,-0.3525036374412,-0.135051319612484,0.165934318210068,0.0020949990431006,0.0176830758288548,0.167389678959284,-0.0231219130977774,-0.0308053203275072,0.172924758799875,0.26586791576176,0.0746949012845554,0.0989520038162822,-0.0289525627807932,0.004768711260227,-0.180769962219092,0.201803718401185,-0.159265960706423,-0.0728731345502555,0.199610967493603,0.293055310288718,0.196692397672548,-0.192218551918099,0.0789085952679109,-0.0202534014883334,0.235160749776818,0.226960309139328,-0.134178596198607,-0.0188599720541862,0.0753354451541283,0.112389438963919,-0.223929397623273,0.0938012905452424,0.142659161582074,-0.143756266527391,-0.342964856557214,-0.239751766963268,0.0125280862281799,-0.0508661863627417,0.249399116310224,0.198927358469117,-0.0250484750630167,0.224052908085085,-0.206539074290259,0.105097894458043,0.107791629959814,0.294453519150104,-0.378291213194438,0.115286425897757,0.146047071158018,-0.191074558276078,-0.10817408475847,-0.246454385413755,0.0752507235175936,0.0158707673295124,0.353558331258489,-0.0836137149909765,0.281248414476052,-0.131907663923344,-0.0269667359177879,-0.103684441739252,-0.209132844298089
stable,-0.0602292465792775,-0.141246509149844,-0.0772500387345311,0.148096987199475,-0.0907678583831038,0.0793042276294094,-0.0702830860568402,-0.0757682140454253,0.0086190838319131,-0.0231347053705031,-0.0007208751532293,0.146790299542343,-0.186190876079661,0.177798519733756,0.308250605540031,-0.176149827943136,0.0184292695172002,0.112916703024861,0.0534281562451943,0.349202489640129,-0.355674444470831,0.28057574699181,-0.17583846892579,0.0319104541467281,-0.31431996160659,0.0419041240835179,-0.132801287080254,0.0284099162457431,0.279829559668249,-0.0079045463824004,-0.0058066118740636,-0.232458431882994,-0.106599480911727,0.130196877298077,-0.0017292656457975,0.0775536302003706,0.0813140525982714,-0.0250294855590947,0.0994032115641919,0.134596789458797,-0.079184854661235,-0.02191632047552,0.0619129116739433,0.0560536272988691,-0.143418254719759,-0.108351971922973,0.0052837126729085,-0.0044538212868465,0.179415870806607,0.284783016146267,0.0196151157138334,0.175531863186232,0.034983197046842,0.119012453308727,-0.0592210879539184,0.29428678931467,-0.0837641547527635,0.0109185495895312,-0.0614054316421963,0.0176626778792346,-0.17156577457382,-0.0057141355021499,-0.0575458473678515,-0.0335470888424725,0.0613195634857432,0.107159169710066,0.0780994069661612,0.195647541560073,0.0287847295893247,-0.0679293247277476,-0.20148719451144
stable,-0.160710714768736,0.0840841638129432,-0.088273711067605,-0.0027195144130132,-0.108644765321209,0.118053879216474,-0.0032285573112688,0.0974432494655528,-0.0189893531457565,0.0738054735865221,0.0415075034440373,0.182950059342699,-0.202925544071715,0.145459355756815,0.110291809210735,0.142613878252263,-0.0176665784804742,0.0527707495564736,0.135046453200336,0.354646859712853,-0.0593557505480696,0.239912719699702,-0.060733373380694,0.005112929012336,-0.0664271090319948,0.0766208969833245,0.067719180773015,-0.220477861329898,0.0102354048962162,0.0200291742954435,0.118588990635329,-0.0029742212382875,0.114135908016417,0.17759625720002,0.132924012183142,0.149460560846645,0.0204083612030843,-0.0009736882094273,0.127938274379315,0.111747822981305,-0.129584182839944,-0.131677172221865,0.0474331446545943,-0.0178179612760999,-0.258265908254749,-0.0713561217349966,0.0448583858399698,-0.198859364642541,0.158418631405487,-0.110010732628623,0.0645001239892537,0.0681247374374938,0.0730835030120069,0.102132524467109,0.11549721774815,0.351572187775187,-0.105064178707759,-0.0945148856515027,-0.128365334676786,0.114551660368952,0.0459960855950023,0.142154307613101,-0.20142089223471,-0.0911905352165362,-0.0563223016309792,-0.154688098661547,0.0232427393108651,0.0159229536186279,0.0378336031128497,0.171043859238187,0.0241687626786268
stable,-0.250697422073008,0.103347265471008,-0.0906711824805966,0.329714895187871,-0.0271869080420179,0.221086363940404,-0.161850639251909,-0.108509430326863,-0.240695448692112,0.0095230657485933,-0.194563111485228,0.0797656097934685,-0.240875406481654,0.166190311004321,0.0382895306983363,-0.0436536445557647,-0.051815650240923,-0.358415604236293,0.112961344354542,0.112324579012114,-0.212184060028453,0.104242808590654,-0.187699784851159,-0.158968266332416,-0.128206153324536,-0.049238432605209,-0.0085103813212959,-0.112623746589647,0.312473131751104,-0.0675168312942575,-0.0260328048799259,-0.120102173956272,0.125616851408944,-0.0663031776718632,0.30950355605519,0.260410896880228,0.0140595697354224,-0.0304216846909416,-0.0217230716587451,0.0075798917706497,-0.0950363292014005,-0.0998002571581956,-0.0350656407880419,-0.0929677399944473,-0.311692008254452,0.219620355716582,0.208273978982354,0.0105680837896198,0.105948107329547,0.224005969506009,-0.107359790727608,0.109177005139611,0.0498851048797894,0.378518184850067,0.0839561332266584,0.0991161345027304,-0.223634296249205,0.15643252717088,-0.0790686407864208,0.111419564429861,0.0786834679737162,0.210594378453803,-0.212891480304585,0.300248195209491,-0.0631149962642729,-0.200304668570934,-0.0601913626053745,0.0486419481957097,0.327999907251597,0.168770685794237,-0.232936796673169
stable,-0.35427322516498,-0.228552119491856,0.0727496046078837,0.297352248311412,0.36262837984304,-0.019102162320612,0.0891052164928426,-0.250477687768678,-0.425132078323844,0.324712725593459,-0.267723872902149,0.400339966398862,-0.205543443002654,0.0134315806595667,0.0107721859688747,-0.109995216054535,0.0727440583332044,-0.0702379345030955,0.395956296535637,0.142236062909981,-0.134875099977221,0.101619548963773,0.29280122181064,-0.198015123432347,-0.142235006476709,0.0694550294122479,0.259058831130894,-0.383928363550474,0.042668459505353,0.233953838885113,0.404228345129612,0.227393828444934,0.423555263628896,-0.163789238458333,0.420563796746292,0.107701259239938,-0.0764066244520094,-0.0571760174527123,0.0954427596931053,-0.34170888818583,0.179109897880905,0.207510345683383,-0.194491742397162,-0.118857898883808,-0.339833455019257,-0.100631695818108,0.366962485378575,-0.0221895885587796,0.0646863776573911,0.290041906139613,0.0318663412604311,0.367898221149476,-0.222862433995804,0.153440242051103,-0.270833396202928,-0.0222922386584005,-0.307226730107187,0.158784121722703,0.0836973345721649,0.247079406040149,0.0188872661858139,0.324622752693106,-0.129607899753965,-0.0718789275193329,0.117581551418711,0.093157694525216,-0.0043782116246522,0.109197608933982,0.213943936275315,-0.103713839889914,0.0234178683099891
