group,ASCL1,ATF2,ATF3,BACH1,BACH2,BCL11A,CEBPA,CLOCK,DUX4,E2F3,E2F7,EBF1,EHF,ELK3,ESR2,ETV6,FOS,FOSL2,FOXD2,FOXH1,FOXK1,FOXM1,FOXP1,FOXP2,GATA3,GLIS1,GTF2I,HNF1B,HNF4G,HOXB13,IRF2,JUND,KLF1,KLF4,LHX2,MAF,MAFF,MAFK,MECOM,MEF2A,MEF2C,MNT,MYC,MYOD1,NANOG,NFATC1,NKX2-1,POU2F2,PPARG,RARA,RBPJ,REST,RXRA,RXRG,SETDB1,SPI1,SRF,STAT2,STAT5A,TAL1,TBX21,TCF3,TCF4,TCF7L2,TEAD4,TFAP2C,TFDP1,TP63,TP73,YY1,ZBTB7A,ZNF76
progressive,0.339926126874057,0.106271688414501,0.305447557266836,-0.192783836723161,-0.151876308169152,0.135484493829808,-0.139675687629122,-0.208728836569362,-0.151289171769072,-0.158467745113447,-0.150506323235631,0.0162810338864983,-0.0166281459720803,-0.0921988782213859,0.238717105154586,0.0920954831320636,0.248524867913157,-0.0693264073905919,-0.140266516710964,0.0358891740401173,0.0434517862876901,0.138785751324598,-0.150875591411782,0.35673152157069,-0.35274711795002,-0.0117759621374559,-0.337795449497665,0.319682845457458,0.202222331305581,-0.0828083885018655,-0.166754122986276,0.303449816433859,-0.331303714960931,0.224596290098571,-0.304720098959819,-0.27665202489058,-0.338766624800943,-0.187787638299838,-0.0932475998416547,-0.376136564227426,0.0075146073846731,-0.252668056849572,0.125577028663676,-0.275204493640068,0.282083959761762,-0.22552315322071,0.121585239679484,-0.211287865030089,-0.295510550646613,0.0463062292893375,-0.220571266978525,0.118793572267782,-0.0558148848252262,-0.093147897434094,-0.057029777124763,0.302216460725515,0.182820981330607,-0.331421880777299,0.0139140248773703,0.166639649851669,-0.134483777072439,0.152245576345303,0.169187600267111,0.310462219098967,0.396630948003807,0.0393270607600833,0.18793903825206,-0.0418343916761487,0.0335000089404202,0.332204729310739,-0.111109101522079,-0.290506966859766
progressive,0.241480797085628,-0.206296691171663,-0.190724692429403,0.345806012622488,-0.366494525237205,0.188866099031133,-0.07760165640498,-0.453525493322983,-0.0698228330701365,0.334152129692796,-0.109082927594979,0.383616547817405,0.352544310695752,-0.073690716628698,-0.316054166177597,0.274060001827501,-0.442058187336747,-0.134263638925206,-0.166096535893256,-0.164037013478957,0.341392750306133,0.0720545803553176,0.303675503582943,0.171636435906631,0.333857912205039,-0.31921162214377,-0.0666151448499565,0.0411760962134063,0.188536001361942,0.182673179715662,0.252976807217011,0.0747384179265644,-0.214771590026322,0.32940876970725,-0.335709329567022,-0.317166451802044,-0.270888193788754,-0.277081113104225,-0.331188426706366,-0.2670705424842,-0.135526621311675,0.311827480804698,-0.0746666575636968,0.003910939776282,-0.340388105225987,0.310220048676464,-0.0788000544648683,-0.350728773515202,-0.364858388963825,0.0013419187856233,0.350154690612262,0.424053512293276,0.232553807944904,0.314956232625723,0.244006761858566,0.200519981960825,0.362483120952909,0.371381405948486,0.142035286223763,0.260698222261561,-0.328447180844825,-0.0241760662500812,0.315573371746384,0.210645369161437,-0.294052438922403,0.0367915380421983,0.335501224514706,0.131766378297415,0.338529511827717,0.0869448556503364,-0.21057360879857,0.324923747028028
progressive,-0.120167236419375,0.0966669131970731,-0.0391657889471049,0.0139439801379154,-0.106163677972297,-0.0074867714475318,0.0612532298302758,-0.12979130224746,-0.0001220779915827,0.0801098089434651,-0.176701032015228,0.0630191557012643,0.0827941968613507,-0.0581325835059218,0.0724263316965881,0.108962884711852,0.102849158695393,-0.0351465105034204,0.126442965861937,-0.123150047041847,0.11265700545932,0.145651968821748,0.053779560299172,-0.129169315322978,0.116527116813942,0.0159283007915251,-0.0453376768493294,0.093335219786473,0.0576912790910994,0.0345100937655752,-0.210703869151528,0.0574458837374609,-0.0910667291887148,0.126595408430107,0.115568286700212,-0.123892607008052,-0.0910532731664374,0.19707486616666,-0.0264806551038284,-0.0650488904300603,0.0917652915031308,-0.138675021270899,0.132895482649816,-0.0877025465664317,-0.0607217169503172,0.0384231404544378,-0.0868195836309375,-0.0823426233768955,-0.0982250674609225,0.23745231680397,-0.0088043993131721,-0.0798730006566747,-0.0536765154969948,0.0710342530761101,-0.0649027332407179,0.206775950016991,-0.124881182013132,-0.181159047606326,0.295330475257094,0.0193908363134808,-0.0921255056784392,0.103952286942755,-0.0356598754585969,-0.0039197747000013,0.1257722008567,-0.106995384086089,0.0067496115955306,-0.194400304686095,0.217912756033739,-0.111565562704987,0.0810274742522011,-0.0025624869792276
progressive,-0.312872073211678,0.441885332624642,0.0388681631316847,0.235331476425703,-0.0194969304806019,-0.196887094547825,0.297919418548739,-0.111480207878325,0.132353230311614,0.0146958719540644,-0.316738179311031,0.199747618011025,-0.106551655838989,-0.0892849639907121,-0.0761603149056368,0.0581029238535753,-0.190463336898305,-0.137766616836238,0.050144455561736,-0.17898532937993,0.103547477713482,0.0139267209496259,0.0520879834305388,0.162000559806432,-0.038009227963304,0.0446077654519651,-0.0778069564723373,0.0225394165160577,0.176379792942327,-0.0499954138495919,0.191157667766125,0.156278315757847,0.170953238073658,-0.0973374063741444,0.052490216485,-0.169097100124426,0.0785802974044264,-0.0693869975778349,0.10450337977892,-0.117957237465117,0.0684442638564415,-0.155995794921976,-0.0528224178915863,-0.218807598893775,0.208951093376196,0.0304799279751086,-0.289197784863391,-0.0186954571771443,0.0129378980240755,0.325714800021975,-0.105304853082378,0.134189017183687,-0.350928587501325,0.202864924183099,0.0016041437291011,0.113841531390005,-0.0716082577937657,-0.0354234440417678,-0.110955269799809,0.0305367912789386,-0.057274515300935,-0.098531535754576,0.107235811168229,0.0153105941965222,0.0511428554647736,-0.0148957913591091,0.0685484134866145,-0.0202205908419763,-0.0332542586409235,0.077221563723434,-0.308362513937406,0.156514747389562
progressive,0.0913225890060628,0.168793657271115,-0.341554835558499,-0.337239286382907,-0.350812384596461,-0.349837905750359,-0.444014325662862,0.161624277189084,0.466288127859462,0.0982831521925005,0.149443291612818,0.0627146743098038,0.114779686944358,0.309397033637156,-0.241740359464982,0.336543230064263,0.0112065067301647,-0.303271738033091,-0.300696329654109,-0.315104695450035,0.226566331718548,0.515499309587577,0.332645314679858,-0.0283294921688015,-0.0724594627708166,-0.532552689394349,-0.0480974916182846,0.0654292939525145,-0.424803171268294,0.356032806986289,-0.324988695174777,0.153271601365358,-0.275777513446662,0.0977263071375855,0.130580165377571,0.19670551564873,-0.24807447196464,-0.384431904786955,-0.0341763652454092,-0.186543093396531,0.122784334608761,0.187726389138225,0.359095454788322,-0.496496972088602,0.217517599576179,0.240557063723287,-0.308213737895462,0.319559455889355,0.297076836797162,-0.225104613449396,0.268468922100903,0.214454951774146,-0.0155916615376205,0.398283425527966,-0.300974752181567,-0.162111516612134,0.179164896418907,0.499977253681821,0.470812493930647,-0.361392440639846,-0.098561574719958,0.343434187618837,0.175615009193824,0.33856179338833,0.0226218303559226,-0.321786836109015,-0.275986330342255,0.306334385835124,0.0111369010983003,0.225035007817531,-0.181531487902296,-0.0545012097498073
stable,0.0396370589288103,-0.0631353316500555,-0.080487677912601,-0.0203174034450981,0.0131779570302533,-0.0239298356329962,0.0288222504509619,-0.0203845000500061,0.0047769106168226,-0.254322113387288,0.0902729977520386,0.0484280009559668,0.0756531683838026,-0.047346305644148,0.041562517025637,0.0726085756823728,0.0105415200231545,-0.0524669101942393,-0.0571310127292028,-0.0529658148126514,0.0149943448469555,-0.0547443956839397,0.0565943011653768,0.074116319116498,0.0455093292801864,-0.0188936073614057,-0.0779480560979723,-0.107238450897334,0.11394694715481,0.0189755938978139,0.186154107441062,0.0605744472583463,0.0208055848618125,0.0436233325656069,-0.0142027274599172,0.04967232128096,-0.0579407063705314,0.0856668617816805,0.0063293851208865,-0.0653035017578783,0.128714266502967,-0.026493783796619,0.0968836371345944,-0.127758798593989,-0.0245439993507982,-0.134233896707087,0.0137603187955921,0.0102621653000716,-0.230266234177766,0.0249462113276168,0.169974940719675,0.086556458594516,-0.0468101455592665,0.0812322357630463,0.0021161472607297,-0.0823067618485872,0.100122411699909,-0.0114705782182373,0.0964012156090776,0.0155776257438684,-0.122564540967095,0.155147877819203,0.0270820892794702,-0.0766336366715957,-0.110994083784474,-0.0117645777710672,-0.0363909313109032,0.211510312726158,0.0370723754599282,0.0822951195153155,0.113413176812021,-0.0482378632710083
stable,0.0333465457866539,-0.074238208266336,0.0662306686138785,-0.0510352702913527,0.0750444430968144,0.005420223977953,-0.0182580933478707,0.0149992715040888,0.0271435509585441,-0.0499878061527491,-0.110099318031393,0.0635031478653085,-0.0217137098653169,0.046816829533207,-0.113928132049893,0.104418764085812,0.187063933954254,0.0272254300094193,-0.100681223615053,0.0080323838669156,0.0928557858212578,-0.0936451461763247,-0.105585596215387,-0.14819743114236,-0.0079415555559936,-0.029731000204094,0.057427179101444,-0.0320578078162433,-0.11645694360648,-0.131870597017309,0.0922127302846663,-0.0284184865875891,0.0774652402012952,0.104369609941078,-0.130857994921574,-0.0047740517836338,0.0859120950223153,0.0758506779272927,0.0858082212726187,0.049625249811652,0.072890209275417,0.0271616275733648,0.028014077985577,-0.0395563082144012,-0.0545972093609959,-0.0910592107359568,0.0489738683465594,-0.107740720510421,0.0318721885867169,0.0124107982138568,0.0080401309875531,-0.0837623135691003,-0.096491055394866,-0.100159673206161,-0.0100072762979239,-0.0589995329250768,-0.0871953120561797,-0.0867598259242541,0.125205223753452,0.0908846333795228,0.0832327488974795,-0.0176405944046464,-0.0699629552901822,0.0804624408906762,0.0332301163586828,0.109201587034765,0.0491317047986273,-0.0370374254388609,0.106407770523959,0.0529080253962555,0.0347773588257666,-0.106361287800134
stable,0.0274778972562674,-0.0429547902726156,-0.0278018063737503,0.0128654762081136,0.0405770369800776,0.0498083396801042,0.0280823204556458,0.0238319106551594,0.0078268839834776,-0.108738958730087,-0.0778320768377071,0.136894916810936,0.0235744602310667,-0.0011263422570229,0.0331916037289948,0.0711007835675152,0.110565059329485,0.0123939436084567,-0.0413691838889599,-0.0690322065100076,-0.0254079540587505,-0.0086362817583588,0.0196653175622982,-0.0221975518241154,-0.0196612727163885,-0.0414160612422178,-0.0572345696220509,0.09845146908057,0.13212352549987,0.016631977787683,0.104207150874758,-0.0478957972412981,0.0057522798376939,0.0746517564703341,-0.0012495627284437,-0.0347713973208466,0.0259334090081836,0.0521572968842124,0.0597921712287455,0.0395696560520938,-0.110633259181711,0.0262491212856111,-0.0342908106952461,-0.0038545238554583,-0.0804891923686035,-0.151473398655331,-0.0929895877495442,0.150587202382284,0.0106559992202421,0.0167922179746482,0.135539625560601,0.131582025102093,-0.0934082159076672,-0.0485732419635229,-0.0886842376910395,-0.0130333239198361,-0.0046821368304626,-0.0764025318598118,-0.0956557037322661,-0.141444511273444,-0.0933585794873318,-0.0277465178839649,-0.0516406816642508,-0.0690528057583821,0.154843612483987,0.0625968030935798,0.170148130775641,0.0489216076658769,0.0053117934394233,0.0524271497166241,0.0078009808974202,-0.0523779418892328
stable,0.141743071201326,-0.103374340750983,0.0304912156379591,0.088328425178122,-0.0527228845388925,-0.0946057853645422,-0.0728024219018345,-0.0301027109301666,0.0127265934232925,0.0591270837312954,-0.0778777724854142,0.0589455703655136,0.0333576945418917,-0.0440667076854392,0.078440491463096,0.210359392749363,0.0113768115583245,-0.0128362175804718,-0.104172834297875,0.01140766056738,-0.0087403230344038,0.0732982095473691,0.0191477320269178,0.0109095317024081,0.0379904169330413,-0.0865251353362803,-0.0453608511590749,0.0591367240466252,0.0044452871173794,0.0198969222468367,0.0078538271804298,0.0225038012308158,0.0264261701009466,0.0948721335052266,-0.0467381767821281,-0.043569129695629,-0.116545628148562,-0.0053299926270778,0.070173094755016,0.0976685135448322,-0.117942372121066,-0.0047668604930248,0.0988329259178864,0.0752744741899862,-0.0144334801118358,-0.0130489931116804,-0.0631435145352874,0.0222100470508365,-0.0346780045857084,-0.0460566064883085,0.156321844637061,0.0438481479650327,-0.0009342842742518,-0.133044614679211,-0.0043268489576128,0.0164516112667425,-0.182591841629664,0.0890912495582931,0.0181904487146647,-0.0777601606383901,-0.0680850024545727,-0.0693350759152721,0.0334958264886892,0.0262263401360381,-0.0342795841250052,0.0050490462946082,0.0853461247714409,-0.0489499405563742,0.111166883069674,0.0839619132088664,0.0008606047213738,-0.11420909115019
stable,-0.0605541274320303,-0.010788945366194,-0.0806356280259064,0.191122312041719,0.113052366739503,0.133936783201169,-0.060412794048816,-0.0799551169632222,0.080812753629545,-0.0924283616251562,-0.262469514711531,-0.0073807688386678,-0.0744517189170067,-0.134000910929429,-0.0804797253734809,0.0949015811127505,0.112762587416452,-0.0049955385596168,0.05415867712293,0.137551912182687,-0.105712093586123,-0.094648970633986,-0.0234093740627579,-0.204262875120989,-0.0459020313517616,0.0841640297040889,-0.276425383273352,0.129295151692864,0.166296506743128,-0.0596642548235944,0.0076750221892721,0.0256525826466633,-0.0171646640665988,-0.0669307638816767,-0.104420132091189,-0.0061667013106187,0.0924612858792004,0.109020579602275,0.187234726254085,0.109076447587361,0.115315192213449,-0.0316310306440884,0.0150609533674243,-0.0710367739888233,-0.0326262149780037,-0.170723614366197,0.0414603544594811,-0.0836781961992899,-0.0535475708466457,0.0979053743806742,-0.0510974098087479,-0.114601871615376,-0.0126111364854921,-0.0106703262767106,-0.237212252550709,-0.0290619063607416,-0.0070030003070732,-0.142521294888917,-0.152605523556178,-0.128777541120572,0.170323705134148,-0.0825856157271044,-0.132997466852339,-0.0241345106823174,0.0526710056022138,0.0383052472853401,0.104386978399834,0.16097814988776,0.106184046133642,0.0488899934452668,0.054787335353461,0.0805740241080606
