group,AR,ARNT,ATF2,BACH1,BATF,BCL6,CEBPD,CLOCK,CTCFL,E2F1,EBF1,EHF,ELK1,ETV6,FOXA2,GATA2,HES1,HOXB13,IRF2,IRF3,KLF1,KLF10,KLF3,KLF4,KLF9,LHX2,MAF,MAFF,MAFK,MEF2A,MEIS1,MYC,MYOD1,NFIC,NR2F2,NR3C1,PAX5,PBX1,RARA,RBPJ,REST,SETDB1,SPDEF,SPIB,STAT1,STAT5A,TBX21,TEAD4,TFDP1,TP63,USF2,VEZF1,ZEB1,ZNF143,ZNF76
progressive,-0.308087600091772,0.244925200941985,0.234477440327259,-0.0979269379616248,-0.14066806522518,0.130267888156596,-0.015239423711294,-0.20497881395521,-0.126895800853285,-0.0941646655799439,-0.159712586509683,0.176350966477572,0.131593882975772,0.219548895784097,-0.269567133371072,-0.0509810113372618,0.276395372242546,0.16671847062009,0.025450852713512,-0.192291454435368,-0.453915307837023,0.0542959983852015,0.185020688584767,0.144157525275643,0.103108786136562,-0.234935828488433,-0.306683885480563,-0.387301515473687,-0.267961981747859,-0.310425538325582,0.081575645388797,0.191276338784324,-0.471906646633568,0.0042618996161789,0.171765498747623,-0.0128221795672461,-0.141971854389489,-0.333866779273668,0.0526480215704602,0.292621361477198,0.181751698964765,-0.0763842805046311,-0.185821678278169,-0.11250970873615,0.0282138706261967,0.184598781142302,-0.218931895802447,0.235600412016226,0.0588418131600317,0.152433890068059,-0.121073160923627,-0.151523458218529,0.0544847464515674,0.0552793916721501,-0.276395372242546
progressive,-0.0933969242783416,-0.213829258287612,-0.474376104766119,0.499242914478361,-0.205107778700926,-0.221035366083764,-0.352654969117521,-0.385451734121976,-0.0041429970506255,0.232101993858908,0.527743674018389,0.437533444204413,0.133232076317666,0.536103229857044,0.300590913852061,-0.205858108422452,0.159234679255434,0.472675357397326,0.500387535112376,-0.240894092713502,-0.397436412379929,0.408917928354034,-0.497759909852285,0.452092783271526,-0.0201176639454025,-0.468138069434212,-0.463600781471098,-0.57068018890669,-0.459896212375403,-0.500028553833842,-0.0619066157301921,-0.0266028667149896,0.168965425879311,0.0203412916271124,0.400161139133394,-0.271925376020247,-0.180423402097447,-0.446828705342855,0.0382579883893701,0.46818514894615,0.456509429985297,0.243371652029288,0.223198081163458,0.0809120262060375,-0.398007251462188,0.327284997121432,-0.457551064186946,-0.456994937452167,0.471109963625356,0.308132463170778,0.0625539590193524,-0.221353152789351,-0.0190760297437538,0.429297472084597,0.0823567787286633
progressive,-0.325497953525461,0.473428590376798,0.127099828818144,0.210711377423344,-0.0036585053515113,-0.203501257749445,-0.327773727487408,-0.0938354775945544,-0.0635887423470019,-0.392782125831613,0.252907220235713,0.0001137430181703,-0.359484504394542,0.0900706902796122,0.114947750111131,-0.0164517779668455,0.058270456848816,0.2471041945791,-0.047904387153354,0.0111048663810879,-0.043486224616231,-0.379561974298688,-0.061883130006928,0.0912075113956227,-0.269532962591126,-0.0315761733889787,-0.265952341515109,-0.0682404054441841,0.247202710954945,-0.262124668167363,-0.0908892745710229,0.0526222100114398,-0.0908003509798428,-0.343223287856399,0.0874984535915911,0.0729930973131949,0.0888821747129071,-0.0950412754002987,0.184238565476129,0.193820386958624,0.0413355375209872,0.0138655327678851,0.0561776309944085,0.183731061487425,0.345670361544505,0.190035957275082,-0.334984380093788,0.200407584694993,0.203762927597806,-0.231346599235867,-0.258621779100417,0.0459411400251352,0.121865213719536,-0.095642118706457,-0.0845712077377546
progressive,-0.216533992475357,0.144017838437022,0.332142887579457,0.276323754944526,0.225703237295246,0.153983702044454,0.0439408420198509,-0.220674784417955,0.0089638580712637,-0.242561208208786,0.260637951675514,-0.189124887008433,-0.273136195959267,0.217231982270157,0.046354000836811,-0.132315129105728,-0.171637749827996,-0.106817366811366,0.146223442835187,-0.0887059406219152,0.274784709123694,0.0434894247069095,0.291360340997568,-0.0616171084226368,-0.155171585297717,0.0086289530299699,-0.396182367417277,-0.0890430133333792,-0.0827779046239976,-0.218960157313338,-0.179651626447176,-0.0885905121853527,-0.308410692638712,-0.138264299887804,0.17148547099854,-0.134206421329215,0.0965810863502028,-0.0010356044238066,0.307366417534225,-0.0562526666689677,0.296820702156267,-0.0140887722711273,0.237056409811597,0.174632928085651,-0.180983659766755,-0.303984310151191,-0.115712943272269,0.172354706736785,-0.0083027186693569,0.0255091425627549,-0.0512670252775388,0.164429162677041,-0.0314463911588958,-0.229823436371228,0.0644795168823681
progressive,-0.0873102817456362,-0.0350483977968248,0.147588554552232,-0.139385738046592,0.0631989726229979,-0.0338055468111218,-0.317859139593544,-0.0765596207193052,-0.0319412703325673,0.139261452948022,-0.0488440437381282,0.160762775000684,0.140317876285869,0.283867165134567,-0.246892348309902,-0.0162192053634242,-0.154113522227173,0.420767201209753,-0.278274335698903,0.322892686085641,-0.104648052996193,0.106885184770459,0.0025478445206911,0.0814067395635469,0.108998031446154,0.243909505944215,0.197054023783212,-0.330971217492711,-0.12621151759814,-0.249315907732023,-0.144978567482256,0.496581111337636,-0.297849238723725,0.207058974218121,0.128386506823121,-0.374595287090886,-0.160327777155688,-0.151379250058626,0.24614663771848,0.287782145739531,0.0853217201685114,-0.104399482799053,0.150012113974353,0.0253541601083413,-0.0008699956899921,0.452149188598754,0.0325626958254188,-0.129442930160968,-0.209917531485238,0.0527590243430926,-0.28716072024668,0.217561065047311,0.162005625986387,0.362912487825278,0.1590227836207
stable,-0.337232787911481,0.0228182075361252,-0.0223032455034284,-0.0119867424309328,-0.427460589374349,0.170732997305684,-0.198193741623621,-0.341264666636784,-0.190086527037922,-0.416290600212192,-0.194911975202425,0.448444363849934,-0.0400844398848099,0.155299240941017,-0.219928882939546,-0.441597657089154,0.0604468676551859,-0.393295954700335,0.32309190640653,0.22814363637109,-0.103891055933401,0.0677044099413694,-0.0896854905403041,0.0650284339761002,0.238747327877918,-0.189832709267372,0.0476102521989409,-0.253717708739767,-0.0508171478977838,-0.0453379358118255,-0.0546886467111303,0.317664381213348,-0.165755549531257,-0.238802477290697,0.310302913145668,-0.255826634327968,0.126050330858793,-0.177286293132418,0.150233724723072,0.476668518556042,0.0970920717309029,0.0777203763140188,-0.130916074727082,-0.055755604686106,0.157254761838714,0.233758288188704,0.167877773203522,-0.0964796573236692,-0.140708181654413,-0.0539025041264266,-0.554709855419772,-0.0516556297341053,0.0698044534130446,-0.0118807592100152,-0.508575489826136
stable,-0.534129596593884,0.34957080015636,0.302201611130079,0.20682762462064,0.600164314968481,0.455915417954187,-0.528423280267343,-0.475431306073264,-0.200428366210484,-0.358648958772067,-0.328037161917748,0.460775735334879,-0.218319004199816,0.127068061670412,-0.324445244926748,-0.553598954192202,0.159177014683563,-0.0342732009662877,-0.0010826641318674,-0.575643540761177,-0.417485220389068,-0.56509550382924,0.0303954646570566,0.216827789749273,0.455766065014004,0.0626486005525279,0.0542074007819443,-0.416436161633305,-0.0668265474604568,-0.0643230433970065,0.563723355039612,0.525963220122943,-0.360485525371298,0.280819988025623,0.306744780185196,-0.531072086106233,-0.529867925614605,-0.416218363300231,0.530366874780825,0.510046579673925,0.0343321936414463,-0.104154326642772,-0.333732945215957,0.148987910947832,0.454926818009394,0.299236235703434,-0.379484484869202,0.292804413645251,0.317957748290242,0.265205525883891,0.361169824970129,-0.45428472768893,-0.0851512002325614,-0.335102856219346,-0.260871396929499
stable,-0.310012618930108,0.392403386600777,0.292525889923275,0.467385976972952,-0.0580988999397124,-0.108519150388609,-0.396033684840301,-0.424394100067771,-0.391658603736544,-0.487468409868304,0.213903875943895,0.363801890276383,-0.503293048111511,-0.0957558182331212,-0.494168815311585,-0.195323422982786,0.451048442112261,0.436562337814154,0.0410377048932784,-0.428214734022016,-0.377948039887137,0.0506249690400883,-0.279554156604359,0.371226118031228,0.118579011305785,-0.0804779377433094,-0.118816039257166,-0.283948530680903,0.0191206793599712,-0.308445302289704,0.0805164310455564,0.0762221349226884,-0.197548113508675,-0.478035651629611,0.461731329401544,-0.121609397683216,-0.152473823066596,-0.308389415202868,0.373122851180572,0.472394645788061,0.0758074170706828,-0.477905580398913,-0.535210550189575,0.467695590970808,0.212059277826656,0.367036230937559,-0.336084350253767,0.16659607069906,0.0277161503727151,0.228540710934555,-0.343156602849619,-0.193186512008954,0.490107216064574,-0.46811605270907,-0.259630815461795
stable,0.179505679278438,0.129787308318738,-0.0106647160035164,0.0694965537308993,0.224683866997051,-0.0852232180023919,-0.248962708655255,-0.302686105279419,-0.525759164303219,-0.165133295767476,0.117822861696275,0.21908817662519,-0.122449933186831,0.317672586192647,-0.199902532517666,-0.0678867257003114,0.456391636356307,-0.0155721599782628,0.118568053650374,-0.0192730767695838,0.265650370031784,-0.214664606561024,-0.180143730834694,-0.0001106246384225,0.174691220974176,-0.100581750480079,-0.270429985930243,-0.0357605031952677,-0.383558813387312,-0.0901692063885572,0.195834572757721,-0.100645120105632,0.130435594831699,-0.207839305911893,0.423455872328948,-0.207391907644887,-0.209341666897084,-0.187126584487562,-0.0843002208961834,0.258162192612263,0.325459428359406,-0.266733315557129,0.0317204173599642,0.0130195182231663,-0.290135652944367,-0.156641112648256,-0.136457451379531,-0.112813068154485,0.0604791213442083,-0.570487884986982,-0.165426625271325,0.168039261293912,-0.133094832572047,-0.0375730704746181,-0.271448799652408
stable,-0.20686805110916,0.0707931777320003,0.234781418204707,0.179397761705184,0.228923473978485,0.135204102636086,-0.282180972944149,-0.153461892544995,-0.110259795635268,-0.415248456489769,-0.0373161086788202,0.349844738654947,-0.0578229574336556,0.24083057155378,-0.120994056011505,-0.27031563368304,0.447485962953435,0.299985311517121,-0.121627375791283,0.0519592109995676,-0.167952291304183,-0.0355817760003841,-0.0725048290524155,-0.243224861420833,0.0274324871406077,-0.332729544134401,-0.305013452106291,-0.287013508798449,-0.348271373288667,-0.205943917638169,-0.024297712472741,-0.0706214851265165,-0.0355259517277357,-0.0866753151688203,0.0911695647220953,0.18420005574879,-0.137527535237383,-0.519182878516656,0.311055484563892,0.366202657136763,0.0235398210483292,-0.119953350909755,-0.157321767371608,0.105909194682792,-0.0667759399950876,-0.204680442919268,-0.19343356626931,0.125116788436887,-0.0721529163541298,0.169674667917926,-0.110563180776858,0.138656416316245,0.181952227674229,0.0131465722525694,0.156897942460682
