group,AHR,ARID3A,ASCL2,BCL11A,E2F7,EGR2,ESR2,ETV1,FOS,FOXG1,HINFP,HOXB13,MAX,MECOM,MYC,MZF1,NFYA,NFYB,NKX2-1,NR2C2,OTX2,PAX5,PAX6,RELA,RUNX3,SIX5,TAL1,TCF12,TCF21,TCF4,TCF7L2,TP73,VDR,VEZF1,XBP1,ZBTB7B,ZNF143,ZNF263,ZNF76
progressive,0.216148134836189,-0.128524200720697,0.0870271259482005,0.10778717203189,-0.137140926904638,-0.0476986185934897,0.136715105099326,0.0186210724593225,0.275651388804739,0.149419062974408,7.56285831828391e-05,0.093034666012333,-0.0646147597319296,-0.0827327377031227,0.132872844253711,-0.0427153526015944,-0.0394929173181517,-0.0810886380687132,0.033352205183632,0.0107376147123287,0.0777609804086683,-0.151952620511033,-0.0823397978904989,-0.136239960304981,-0.167734332901731,-0.0387432078848609,0.150607747010086,-0.137484543728229,0.0410383709744967,0.0923688056603971,-0.0886301230917498,0.0152391595113421,-0.0057148903292075,0.0201517292189578,-0.397778397847949,0.198686152619125,0.0091444821665858,-0.1075487775849,-0.0683041193115446
progressive,-0.17667898333503,-0.160866353139711,0.106702059365706,0.0990069816943193,-0.19205706796773,0.0927121063913734,-0.0541854175166325,0.322800964120861,-0.2927479137172,0.0565965418536669,0.0597349264725853,0.151095113335809,0.100250264831814,-0.085901208232817,-0.0905544669658671,-0.331911332548279,-0.0218932503944737,0.107927236438091,0.214571959930951,0.263932111095997,0.248629468401251,0.04037954287091,-0.0764136301156254,-0.0852856020191061,-0.037832623045557,-0.0424225105507251,0.210655014512339,-0.1909737217387,-0.0558783346043375,0.291178721407741,-0.0922081542458356,0.250723736598876,-0.187518480980371,-0.0997915778490489,-0.109629206558351,-0.0384844413894862,0.0302944646051166,-0.184524944882326,0.312214951387048
progressive,-0.417556507620104,0.291145032105236,-0.198178165757174,0.468646869581367,0.10047327399056,-0.383043655225027,-0.60098251221044,0.116161235002925,0.310815067723439,-0.394262941103325,0.506754086087071,0.360705358731483,-0.427492223956991,0.496658529595648,-0.274831639732294,-0.150075744980324,-0.32476140979632,0.212393242456748,0.219551187788345,-0.173287044224498,-0.421898818992135,0.430186342459642,0.454438642074742,-0.34500239106041,0.0900100928394248,-0.246803972615393,-0.212452345604886,-0.0083986496991633,-0.199621267624225,-0.12599536780395,-0.161542063548108,-0.0294473739878135,-0.129775814482544,0.477467860526604,-0.389083566004336,0.474650841337004,0.043840991447389,0.447722508166925,-0.0875908655413977
progressive,0.215664930425279,0.145582976903877,0.00645920888576,-0.137004280539542,-0.261368965915229,-0.217852489829553,-0.323102033893456,-0.196025907573313,-0.130617500182726,0.0268448446187961,0.396351782549203,-0.0569930836479304,-0.258159783050059,0.238262631455841,0.0507969046830726,0.0038871792451357,-0.074133594539027,-0.372438931914129,-0.255402597771532,-0.132030673360245,-0.0011849960825743,0.18596106492711,0.0155999070686689,-0.0057360127471301,0.0159642280150118,0.215319669618132,-0.0212923537833515,-0.177590940943118,0.0539875719844526,-0.165034121240913,-0.166942858037522,0.0396292968405399,-0.210226255849603,0.0160584395601797,-0.16714217263597,0.295584638648751,-0.132894914528924,0.345645821958865,-0.0500971252868833
progressive,0.169412078628907,-0.253765843299708,-0.0805107685582366,-0.103953044844883,0.291106955526798,-0.0895418094227643,-0.27221222464002,-0.0377254118383463,-0.242813304378898,-0.122783725796451,0.196761400963328,0.545897597789857,-0.18657746126503,-0.0263885733062796,0.584455658785926,-0.238778158460705,0.124897373658362,0.0517523476492085,-0.337543158553625,0.18331091456935,-0.303148343346168,0.082880616160985,0.259338187662927,-0.0349712646243414,0.244926952240809,0.0803186187526083,-0.174920373056916,0.201629196039243,-0.11637873227551,0.17780262014134,0.0807669682990742,0.303660742827844,-0.185616712236889,0.425419669660944,-0.0918476070903033,-0.0556593936969829,0.223662373751282,0.0002561997408376,0.157306640874327
stable,-0.267735044242249,-0.0581100057565054,-0.276702445053384,0.184004692482747,-0.0937556318027482,-0.28502541473795,-0.295503615992414,0.158482689409256,0.282598629113906,-0.316269658795693,0.216430672444583,0.121595673401204,-0.12220742811579,0.286628545650979,-0.0599754367638067,-0.0611618257889659,-0.211169822397535,-0.314326431786742,0.180989940572041,0.0482520289426132,-0.193856186296502,-0.0913318785497359,0.287120051169467,-0.234890335666694,-0.0073943844793899,-0.172053072600262,-0.185787988060887,-0.170169813342583,0.207438698971637,-0.171818272974315,-0.338070785766084,0.280158511513772,-0.182897929338309,0.271390672085901,-0.223480255424726,0.0720534228667131,0.134936328345403,0.218913661497239,0.100595406076828
stable,-0.32734340447054,0.288539331255919,-0.372014105964634,0.309989902525557,-0.43631644146459,-0.341579930007757,-0.575068081066381,0.629839503015612,0.512889169359773,-0.48683651621894,-0.180490826799423,-0.634021477990379,-0.569496783591998,0.564454640040246,-0.348003414145474,-0.424256982875699,0.219511898509676,-0.218802329862313,0.0481411514701131,0.179690835591043,-0.395544552645789,0.352257852375544,0.296728031248379,-0.332142921323516,0.306382077555279,-0.592384060191798,-0.0318179424185599,-0.577667915549019,0.416721273848546,-0.413566539859048,-0.237833481374043,0.330869766969145,-0.560658222796447,0.270212427115784,-0.511664962917056,0.387020612279984,0.453540237312743,0.25301093367342,-0.226128944053431
stable,-0.615465862171735,0.586237101330407,-0.566299049218689,0.472672516640866,-0.588977507090873,-0.576336598351879,-0.218777137451428,0.152148532736128,0.565442299115917,-0.562157377096468,0.592311222996891,-0.346976619509118,-0.515320466348306,0.619148942305586,-0.387784110845432,-0.603362532729537,-0.510405640396447,-0.424215578313238,-0.386484288737488,0.0087074395428846,-0.478926458476309,0.55288449283241,0.138316747468214,-0.337595777301331,-0.551019037882284,-0.413149383505797,-0.364144989528429,-0.500954088204605,0.5063957000104,-0.476860936833688,-0.510098250668626,-0.155559589891749,0.225481887768516,0.620886498485086,-0.502300258626008,0.553911398387332,0.399716814532958,0.554261656189956,0.414218616287623
stable,-0.238350045920793,-0.169946034655206,-0.0026615000721642,0.22618549900082,-0.497075011557607,-0.400557557957331,-0.418065883951129,0.339865000542798,0.375690346002693,-0.406081720602894,0.234285911948343,-0.0735979574099614,-0.166472359236071,0.172215430711844,0.0140903605694214,-0.402909395820727,-0.424159389264897,0.339103031582232,0.359990460786322,0.361399272206189,-0.34981496285259,-0.0573461388987468,-0.0514562670940446,-0.381307620716108,0.350133273588769,-0.312971337528826,-0.183769077104618,-0.143541069599285,0.383918465127716,-0.180072674024987,-0.332408846728207,0.058296016773084,-0.410236495635364,0.412069309535499,-0.40804628414789,0.487452345467021,0.393958282267762,0.449181937757339,-0.367260278146671
stable,-0.199745920594903,0.264013499939158,-0.0597729650299062,0.275234897027397,-0.0954530178413647,-0.259585198692967,-0.275177128500234,0.293999730682685,0.210802278016312,-0.193701679470724,0.268391091192051,-0.0838050438314861,-0.0934102224154006,0.122614349031533,0.0154139804534983,-0.224950644772624,-0.128119355318561,-0.153089661871588,0.187264110834431,-0.106916541216282,-0.161395048594336,0.228942710050833,0.0768192314398181,-0.159019573322234,-0.0476487257349926,-0.131790721683114,0.0157785165774769,-0.131217215806536,0.193784895869981,-0.232828897321059,-0.0182434309036913,0.0228012933964935,0.0469132450812891,0.151371094626212,-0.231603498691817,0.183722212841043,-0.0873885500245025,0.160474560052998,0.19312873084682
