group,ARID3A,ATF2,BACH1,CDX2,CLOCK,E2F3,E2F4,E2F7,EBF1,EHF,ESR2,ESRRA,ETV6,FOS,FOXA2,FOXH1,FOXK1,FOXM1,FOXP1,GATA1,GATA4,GLIS1,GTF2B,HEY1,HOXA4,HSF1,IRF1,KLF4,KLF5,MAF,MAFF,MEF2A,MXI1,MYC,NANOG,NFATC1,NKX2-1,NR2C2,NR2F2,NR3C1,POU2F2,PPARG,RBPJ,REST,RFX2,RUNX1,RXRG,SOX17,STAT1,STAT2,STAT5A,TBX21,TCF3,TFAP4,TFDP1,THAP1,TP73,ZNF263
progressive,-0.30513052386056,0.155951232998431,-0.0190143834093939,-0.160909714974636,-0.343893234782603,-0.123055319325088,0.0995136262852457,-0.240659161822756,0.0843179714822069,0.124930601990641,0.383564260977142,-0.257468542537488,0.177203908143887,0.394204072685675,-0.398883560791096,0.0242946594524695,0.167039654169644,0.0138086114113573,-0.233612981393014,-0.127110241606141,0.212655152042818,-0.134552720147792,0.256631560925136,-0.288577944322345,-0.118619950856603,0.112684990332653,-0.026182623657604,0.316708769498093,-0.136727604185949,-0.104056787840171,-0.254353639377883,-0.351532277187761,0.100331585588226,0.176408141535173,0.314749471632815,-0.332592397823406,0.015408070591022,-0.138146351426583,0.306501715327765,-0.183436884847991,-0.213160828433614,-0.288168964670855,-0.0698626015522142,0.22975303778302,-0.0858223191150135,-0.305415858501135,-0.161136397494648,-0.129841528193418,-0.0285762642535343,-0.129767024148379,0.186231579133174,-0.191767071160319,0.20416486129328,0.0336314429690456,-0.0618621352689952,0.120474626020337,-0.156585309977485,0.270490898494818
progressive,-0.314835638349188,-0.366419160508473,0.614122822893278,0.451377838040937,-0.610922706834449,0.454942004000036,-0.237654123605566,-0.250495690248976,0.573669245668874,0.52357715374618,-0.49289714198952,-0.463303408161085,0.52547667217743,-0.58982542793652,0.486878575089888,-0.247128228671474,0.469639050780308,0.101238167024395,0.652069153223885,0.0303717436959478,-0.0356768902265014,-0.571848996167521,0.465311554385158,-0.466030846526821,0.49309678225741,0.450869929712333,0.453882149048442,0.475093927511779,0.411487950984693,-0.52109045805643,-0.498117147817591,-0.302616479599789,0.313949000688852,0.120917412843045,-0.561244574878999,0.515943849385672,-0.038339739093802,0.179511831468828,0.450884609143796,-0.181931001773851,-0.46484474846465,-0.550792819677687,0.607355604989058,0.538911287851926,-0.0362787469164646,-0.468130005225961,0.492964667374247,0.193806661827028,-0.517957867382329,0.491370481117418,0.304219473515496,-0.524613521607434,-0.125268396328535,0.2866335146234,0.473097524832877,-0.538062816713392,0.505362915187489,-0.356610364405219
progressive,-0.181123639423117,0.255845460895223,0.263355280412053,-0.220617080782342,-0.289620852865124,0.106442757912304,-0.143534743326408,-0.35335721951913,0.130972034646386,0.146062595694777,-0.113283612373884,-0.0211825490432772,0.348717534797982,0.403021121299718,0.184174731891576,-0.12784849823155,0.26144723470675,0.168088142677088,0.119393787451947,-0.275511100666365,0.183734817549135,-0.115704092464588,0.19345174233982,-0.397683859208365,0.0571011251578767,0.203246361741062,0.158389937645657,0.112317718454389,-0.0771197008778579,-0.287934628697308,-0.21951238669668,-0.0496856654031337,-0.292542961626536,0.219176952961776,-0.124324617697084,0.0636418546987541,-0.0026323329759058,-0.127231735431778,-0.0166524434006821,-0.115883223819389,-0.0843389075467758,-0.334144582702589,0.0112501187314383,0.0745556265363007,-0.141859172680118,-0.16112971899581,0.211366399751584,0.034805207018552,0.134230642494855,-0.267605807211173,0.384486276741977,-0.0361442785777857,0.179959361713492,0.0646279903091485,0.0997444323494239,-0.0859074103017298,0.175608767908609,-0.149912473987938
progressive,-0.323261462277931,0.52390848634359,0.46926943750055,-0.243442614400985,-0.275881132748805,0.045275246798938,0.45348267025295,-0.516661134151644,0.108301607779868,-0.163382350505097,-0.200884109752422,-0.102567706684246,0.0608482038952335,-0.175444490787817,-0.08716958674965,-0.362985223224258,0.1220444582393,0.0584638147395442,0.278831712836811,-0.028189921189363,0.0065988849482425,0.259539541690858,0.17928549542999,-0.0233285820276727,0.232769969455985,0.221380654535472,-0.0271728344189793,-0.0035416704303462,-0.0118320913857464,-0.377941649276665,-0.0194540173111179,-0.191635602802568,-0.243782004185461,-0.130236364137643,0.301294228428819,-0.0175356801561206,-0.420577558612915,-0.147959872451998,0.0684170832514205,-0.0812889956514868,-0.142885805722048,-0.0763670318393,-0.152252314223762,0.111372895877344,-0.237343341527816,-0.105073345140928,0.474764629034842,-0.488545911192357,-0.152399545517825,-0.0963688361709758,-0.102137921215547,0.0175697815220249,-0.0110921458747754,-0.184201505035432,-0.146207711794344,-0.199385814818723,0.0408869964277295,-0.0053869332298343
progressive,-0.480288861546482,0.0865212615636786,-0.239216754630671,0.145459619154948,0.162714395406747,0.238845684173643,-0.0868923320207066,0.142491055498725,0.0994468824834848,0.15022169002014,-0.304525155067587,-0.119608377315336,0.40156007958039,-0.0361175244840517,-0.380099838148941,-0.470517339511413,0.131482631940229,0.538979838833066,0.0418072714918133,-0.489998538505379,-0.520055245524642,-0.480598086927339,0.0629582875424052,-0.419928067203272,0.292341675061836,-0.176753227697637,0.229692612900288,0.171867466680102,0.0135440716815194,0.457035112906065,-0.486720749468299,-0.462230099304456,0.0662360765794852,0.510036343184888,0.199945131261882,0.151396746467395,-0.517766977706303,0.186339214504191,0.273602616981926,-0.5358875850245,0.257708432405896,0.0629582875424052,0.280220040132257,-0.0537433711928783,-0.133152448996855,-0.122391405743045,0.643869088019627,0.149850619563112,-0.0370452006266215,0.575901349307345,0.482267903983964,-0.130987871330859,0.480907312308195,0.583879364133445,-0.165311888605942,-0.0231300584880742,0.313616381264771,-0.0819447259270009
stable,-0.0300434582377678,-0.0752584387437321,0.0917746590101498,0.0586628645205955,-0.296634532331311,-0.347167031521808,0.329683898359979,0.140764276206721,0.109845764812047,0.200111945284191,0.0574729569619991,-0.123811558954327,0.347378022643438,0.10007573579524,-0.0075122080520636,-0.16233428881164,0.0815109278448961,-0.151692923215646,0.247687253986331,-0.19010591358218,0.101018993175706,-0.314834914769028,0.184892408849777,0.215969829053982,0.373489090533603,0.119068402199564,0.211339425231392,0.0903815952775486,-0.246537475422303,0.208368473360668,-0.186846324249897,-0.0812288697303816,-0.410112046487849,0.268153945248718,0.0551610949482498,-0.147359343370404,-0.118923656564587,-0.299898993393849,0.166646021206773,-0.257813019759745,-0.0075460088197039,-0.186828946737856,0.0981650130551069,0.0001787472987103,-0.235291462810526,-0.344805899741261,0.223659930596361,-0.128592735294682,0.0875726158817722,0.110479591985333,0.253215713568471,-0.0405706144049141,0.345355551451597,-0.116789939161269,-0.107636259357661,-0.353006679151941,0.0259388999384985,-0.159478098834018
stable,-0.0534924993761607,0.0477767508245429,0.11334595788885,-0.141134736723572,-0.165179818824954,0.0274771420449671,-0.0487455708606074,-0.197247202007108,0.076156361188534,0.17356272874275,-0.220284494990648,0.0021444581424151,0.37992506546589,0.2056956139692,-0.0692728533141956,-0.194824591905366,0.108047166925805,-0.191562852725545,0.109335039077394,-0.166252337557325,-0.0505142805425532,-0.183249693215767,0.0702430637238419,0.0671660125014646,0.24211838101769,-0.0514927559507133,-0.0200318073791344,0.186955154675609,-0.0870090380453875,0.0592710850893762,-0.0300749778394994,0.060870787138162,-0.166490168682781,0.106218555315379,-0.0130471498267233,-0.163968764813757,-0.0407795026669192,-0.214355285472742,0.269925659545348,-0.117676044680296,-0.0202960169811563,0.0156372999450676,0.240167262046116,0.0010310006323596,-0.045183510987128,-0.177481264953996,-0.0691614303202133,-0.180886598827621,-0.0707221632872216,-0.087504899334725,0.216179301126051,0.021782596690471,0.172451279550091,0.0366487027555252,0.128612568788427,0.0834755194518224,0.0870976357397359,-0.172634461269487
stable,0.164111179704622,-0.0526430141490054,0.0398225966344494,-0.0518475828134136,0.041788820470314,-0.0635133919785796,-0.0559556482025192,-0.163448023124385,0.13966304018971,0.0818979622425683,0.133972864073675,0.0173633711812463,0.330835185221795,0.170137449002652,-0.122435902976696,-0.131634034314839,0.0458098757892944,-0.0085507653028308,0.0485444416094877,0.0043946105269104,0.0077046514117562,-0.0168560594072934,0.0532012168580662,0.0277917989792741,0.33549895276446,-0.151156913010876,0.07972372923427,0.15812353009711,-0.144076613262504,-0.0237533092316604,-0.0616127382647466,0.0279169425207927,-0.246275636334402,0.0356658398729453,0.0373411889054614,-0.242149974443621,-0.187924131815644,0.0480253216567791,0.180870273126368,-0.0264205452796546,0.22148651829295,0.0473583216301242,0.111816228989409,0.129955119675404,-0.260153302606843,-0.0715224165627326,-0.0537477271548297,-0.0426006211831221,0.28191626227271,-0.0337102897045442,-0.14558111415573,-0.170613735365757,0.0493756679340135,-0.0850729499770573,-0.0236614369702827,-0.005471701655763,0.110052341769517,0.105145209978026
stable,0.291566401454133,0.0116143699348006,0.219211921595709,-0.252010439685695,-0.27867322243798,-0.0737224777873981,-0.209214712084827,-0.106017988200746,-0.0149067343183924,0.126754014123983,0.0872675303589433,-0.0001483213802947,0.31828004036251,-0.0879347587708861,0.0013960940494706,-0.10268881572131,0.0251347022762967,0.0622049196786489,-0.233055468222605,-0.0347045893963733,-0.0368120162329845,-0.125992587478593,0.134654904566822,0.0542844272912777,0.380232966154226,0.125373819429522,0.175513415549435,0.0731688317540511,-0.266102931008152,-0.191311929444357,-0.206730492314427,0.144872527054001,-0.471385819718865,0.001202252597984,-0.0727197294248766,-0.147099961351027,-0.0675390443846686,-0.112954136273517,-0.0314505577043114,0.0048934076531173,-0.0570092064809661,0.300466446569662,0.312739224041366,0.223082978941772,-0.450263199889573,-0.419053637203318,-0.120708121032056,-0.239398875272657,-0.0559567998589626,0.0937779895362876,-0.0610111612566289,-0.0248399108104685,-0.0725584489812521,0.0563467696554645,0.195386847013557,0.0987260648347117,0.0934804755781632,-0.0407149811887589
stable,0.0233590812959804,0.222783747694974,0.29814361098543,0.0271744676963045,-0.329539001633416,-0.260417011847687,-0.193119936543067,-0.202085285270104,-0.146259704204807,0.174997730830359,-0.0509362705393818,-0.170667990370211,0.254326398253367,-0.0215057528656099,-0.155965574990266,0.109150470689065,0.0304247419912223,-0.0332408898477559,0.168459619527415,-0.0738257739370654,-0.0926566569724933,0.0085941200401102,0.254915525863875,0.0409228605384021,0.225747683275213,-0.0405412515232631,0.319992354526472,-0.35797423936314,0.140843636006541,-0.109637994239526,-0.214875433067963,0.0470721493777882,-0.212075295548164,0.200887852832559,0.0870745914917092,0.0250384072754646,-0.133567025929487,0.0341464415309833,0.268663126986024,0.30079754422142,-0.243104295797798,-0.16956565229536,0.213224081193323,-0.15580327240084,-0.102411174550339,-0.286576142694583,0.180449690332953,-0.17587328512443,0.222625315736407,0.0543612510362512,-0.12729123783612,0.0155337213257869,0.118059607299764,-0.0762473813526358,-0.0100456945810987,0.0425067402796599,3.29003623010517e-05,-0.208800126059312
