group,ARID3A,ASCL2,ATF1,ATF2,ATF3,BACH1,BARX2,BATF,BCL11A,CDX2,CTCFL,DUX4,E2F1,E2F6,E2F7,E2F8,EHF,ELF1,ESR1,ETV6,FOS,FOXA2,FOXH1,FOXM1,FOXP2,GATA1,GATA2,GATA4,GLI2,GLIS1,GMEB1,GMEB2,GTF2I,HEY1,HIF1A,HOXA4,HOXB13,HOXC6,JUN,KLF9,LHX2,MAX,MITF,MXI1,MYC,MZF1,NFE2,NFYA,NKX2-1,NR2F2,PAX5,RARA,RBPJ,RFX2,RUNX3,RXRG,SETDB1,SPDEF,SRF,STAT2,STAT3,STAT5A,TCF12,TCF21,TCF7L2,THAP1,TP63,TP73,YY1,ZEB1,ZFX
progressive,-0.0322643494034429,0.135930335630864,-0.32395475644917,0.0885027532215489,-7.79131902564771e-05,0.0728272824329266,0.160575769663695,0.223022362790535,0.0691852552202994,-0.115754134809341,0.0693593166027873,-0.157719505263441,-0.0640330382986583,0.0612679489082795,-0.0047510468781928,-0.306686209578921,-0.0265319278735089,-0.0291279290637566,-0.0177824423804517,0.0015930760816271,0.473942620875246,-0.453199477265048,0.0807860319312532,0.0994454121339533,0.332271575077186,-0.136548667970559,0.210199840947262,0.157764263904653,0.332052755053487,-0.134294158635478,-0.224109831999221,-0.0803301568818802,-0.307757101513085,-0.182535685223855,0.429701190629185,-0.0973086014479831,-0.0891144546514349,0.146294447662428,0.312176602900824,0.311874896504512,-0.267553895340742,-0.0626090504171623,0.0322129598524226,0.0712259177140382,0.0616973003184163,-0.0457134922236726,0.218146986353422,-0.227896081500196,-0.0238198857616025,0.300660370289936,-0.309560708981149,-0.170636517571494,-0.0380697109412765,-0.10300621070142,-0.0340231982302965,-0.222311197713513,-0.314517314063423,-0.281246724096455,-0.143849299670336,0.0656940812058283,0.0128042868412985,0.0985220579430414,-0.0915993881023808,0.187687902145497,0.232410073352714,0.138334040436649,-0.0297015027622404,0.0331595222276662,0.0789923708279019,0.09075726255663,-0.313816095351115
progressive,-0.0465791785429388,-0.0575570029591874,-0.273842197624407,-0.0617073802147724,0.12405492931989,0.130220766526895,-0.33053849504203,0.0303911757416347,-0.0498351571574679,0.191781122307522,0.0665254934421048,0.0885209613921832,0.117922785212376,-0.166692015222284,-0.289843356873983,0.0061045770261114,0.36497590573173,0.016540248841446,-0.0998847249480656,0.303755543955066,-0.192151746401932,0.165963019069642,-0.215629710729651,0.153821251216403,-0.0733805076841707,-0.0007167441164626,-0.35602579330308,-0.0561817118981116,-0.0970269375093491,-0.21382866141136,-0.0794850847102822,0.161013196453387,-0.199077209852026,-0.0071582521374924,-0.0228041023378825,0.100448318612293,0.178423339863532,-0.0479054614592992,-0.0090113726095433,-0.101241637954873,-0.144488262657165,0.182555339064848,-0.0507234297804344,-0.0354972118191699,-0.0545307500230117,-0.134554924325163,-0.0816230650234913,0.0431057262862351,-0.0397394793460964,0.0530176235549239,0.119457352743777,0.0313835906721214,0.32596235952923,-0.243297871430537,-0.363965112746975,0.199548913244912,-0.116210563156382,0.0333806725692738,0.219440093981273,0.245622695295473,-0.126529840628017,0.0580991555601014,-0.001350786988718,-0.0763485634484969,0.0829554739579411,-0.120112836679345,0.0764159496474805,0.101186503792068,-0.0249512716782258,-0.117126402860751,0.0265593514266997
progressive,0.0248066028240591,-0.184755553388678,-0.108900641860384,0.0171444384642357,-0.22473523230477,0.153458134678875,-0.0366992313019983,0.293101107480882,0.177790119882709,-0.307924411871558,-0.221798228157098,-0.0342519231614975,0.033453628043233,0.0976920877664267,-0.170568275672283,0.0136910190952156,-0.012714283377018,0.0403458571524695,0.136095723677943,0.259017702871948,0.286998813969686,0.0224661715402609,0.114222531189124,-0.0098161861552502,0.0272304730573883,0.0195595585455541,0.176616036986127,0.201554048343061,0.0775465034152255,0.111461233218881,-0.0134791404143844,0.124383879590655,0.00921016000215,-0.314016939588099,-0.0095385250816241,0.19693896816826,0.0344529422786726,-0.0800187338636853,-0.07716923123612,-0.109018065775314,-0.0608009000046931,-0.102227010298701,-0.18576103960634,-0.300285919797977,0.0516283187803748,-0.0526375550631837,0.104873384397446,0.0290319887289543,-0.0330311207032864,0.107084125928228,0.0725233692765664,0.0151519038492212,0.0789869190636345,-0.149992449471768,-0.0007926700205433,0.182232540808013,-0.173600437723072,0.140275718169283,0.0075642720342034,-0.0176156966510993,0.0073695811519646,0.0349686543628049,-0.0150959653774383,0.10556589642801,-0.0555652621743449,-0.104096105269279,0.0115186376058377,0.0426240217295486,-0.0363763350675309,-0.0957458820812547,-0.0436452894713722
progressive,-0.212009918700543,0.090324530248426,0.0797330278768253,0.329439453927572,-0.108067428222893,0.23786462584011,0.159982566827498,0.219527107555921,-0.322332613593057,-0.0007453381310578,-0.0244432402434081,-0.0580769671980446,-0.234431119851871,0.374581641677775,-0.366239905325382,0.209009313899864,-0.127232794394345,-0.0333163394257654,-0.173815602487899,-0.0108148287783974,-0.0702075515554017,0.0194508499279239,-0.217750947537333,0.196327564371053,0.199877134083021,0.0014978271076535,0.0459744361577975,-0.123732180471059,-0.150944998197771,0.0992102809267349,-0.302752498380411,0.0445453671803153,0.0004532535940897,0.0541308005912483,-0.0613581051698233,0.0290175811274502,-0.127809262557702,0.101416041742633,-0.0854795573640293,-0.129039207990208,-0.088931215498633,-0.061805308048458,0.0648026124588892,-0.0587760998656273,0.0105249445015948,-0.308740506420777,-0.233045506012657,-0.290562506998586,-0.366539690772929,0.0403478208496124,-0.0136801175788995,0.348075107464184,-0.0950836929863689,-0.195510717784617,0.080572977194999,0.235216612730949,-0.0956013041902991,0.0257595458874091,-0.0125425830733441,-0.0079797935551707,0.331194161409546,-0.0169981099084501,0.0476015285501732,0.0726734931358684,0.04154641257476,-0.17559341270161,0.065541899874492,-0.014070663758273,0.0938674991798973,-0.119124835684535,0.042434217551533
progressive,-0.352363611275769,-0.425149638341982,-0.075661682218083,0.121799971543637,-0.31044294950629,-0.317344521870777,0.163592826417477,-0.0478636824166759,-0.125186854278061,-0.0770036546222889,-0.324182190787445,0.101350868241452,-0.142568592084918,0.0511866617032809,0.180591143537418,-0.179952109059225,-0.0350829928528105,0.406042507444003,-0.0708689236316335,0.314021542584172,0.142568592084918,-0.28290056349616,-0.385209983454903,0.408151321222041,-0.248584412017182,-0.326738328700218,0.0256252825755501,-0.319197721857538,-0.0185959033154241,-0.331147666599752,-0.276957542848963,-0.323926576996168,0.0478636824166759,-0.220211281185401,0.281111266957219,0.144485695519498,0.347315238898042,-0.34277809410287,-0.226409915623875,0.0646063857453395,-0.180271626298321,-0.306225321950215,0.0702937926012596,0.183978026271842,0.309931721923735,-0.103715295810768,0.0221105929454871,0.370128769769541,-0.204746646813123,0.250565418899581,0.0706772132881756,0.124995143934603,0.52592537555306,-0.138670481767939,0.0061986344384747,0.380225514524995,-0.116432081926814,0.0339327307920626,0.2810473635094,0.45569548639962,-0.188834688306111,0.567654326979081,0.31804745979679,-0.309612204684639,0.100328413076343,-0.108955378531952,0.374346397325617,0.303413570246164,0.181805309045985,0.411218686717369,0.0599414340545286
stable,-0.0155836102962362,-0.316658095357021,-0.218761330427257,-0.220042572908713,-0.183123536234901,0.0477961417949155,0.0647674722582804,-0.0018643168411146,0.106588045912102,-0.120089756843702,-0.234749577203316,-0.0699442981998517,-0.212633066264401,0.0054777503898931,-0.0227378789717431,-0.136229210443122,-0.0130101690879466,0.0561936783926514,0.166424569521952,0.0774928321520306,0.0720116778800779,-0.0678526126742945,0.039060769902775,-0.139740208416173,-0.0457002014167839,0.0532278334056911,-0.0002631626317244,0.19613875796028,4.0101985513379e-05,-0.0040829033447023,0.0288518893784752,-0.116105991563983,0.030769551433741,0.168089386962987,0.0626069113066757,0.0981403020539887,-0.0765453828550341,-0.0674665379888281,0.095841724322003,0.0602233428945171,0.0268772122987129,-0.0259699713585442,-0.0823533098046979,-0.19623247108823,0.0193969155446954,0.0073288240023701,0.164502971728055,-0.0758806685116041,0.117657576740881,0.107077513515126,0.158120426938224,-0.0629334180561009,0.107663193971987,-0.213256561723517,-0.0730105045219098,-0.0097539835984431,-0.0862032067852967,0.11504871388491,-0.0017807621736856,-0.128345128179797,-0.0380055132786756,0.0088625919841139,-0.0789129423843817,0.059816898102351,-0.153308241862275,-0.0986458849111375,0.152734847292223,0.124681008699727,0.134911110301241,-0.0194810020686963,-0.0021106196195131
stable,-0.0278954964725087,-0.0130034452042594,-0.199293090879449,-0.0671694763681744,0.030910865608376,-0.0585617918054469,-0.114794240282716,0.0508141534405511,0.0431491957104582,-0.103251512895829,0.0119731694755063,0.0059374831348936,-0.0289663942506003,0.125928352949341,-0.285681186000673,-0.0331312317098907,0.0393474826607752,0.0089763156941508,-0.0071811642859082,0.115722960888123,0.272959621107344,0.0522588299378507,0.0225148706053152,-0.111785854308572,-0.195382560218228,-0.0235508525747908,0.0426027932334523,-0.0919958533114377,0.0109319202069024,-0.104604011658382,0.177386074574304,0.0160307854745093,0.063784797736602,0.19075104803692,-0.0430424530955462,0.301380889801939,-0.076697661357366,0.112458951291127,0.161899297349924,0.0118796350121964,0.069669767495337,-0.0783892624531986,-0.0912998515584298,-0.135352468876966,-0.103636744000263,-0.133750411866316,0.100749984751446,0.203568262293967,-0.0625678122152607,0.0872951878771794,0.0900718126896751,0.0635887504591953,-0.0251375067258687,0.0784115686669316,0.016057241681495,-0.203469540339091,-0.167701905704107,-0.0346009278780501,-0.0581154680118801,0.0007152353755827,0.0209921024080595,0.0059293826672946,-0.101544868074455,0.0378884008984352,0.0468402954784455,-0.108655921416662,0.271947341983946,0.0219610061212108,0.215259391843417,-0.0247364737240495,0.215481416482434
stable,0.148146204150544,-0.165417082084683,-0.0914306286438972,-0.0227899903413657,-0.0149029721352115,0.0237042010367844,-0.0938859895524196,0.215559363617592,0.161790980236568,-0.104432667788046,-0.105042718768158,-0.0168701309646226,-0.0305296845210229,0.0410080732908167,-0.20312842744977,-0.176952261605164,0.0451392894754722,0.236212693037557,0.132656592533233,0.313171410491908,0.169739266831137,-0.132342707676908,0.110765703338924,-0.0756578256641083,0.0612040127247986,0.0167614228639246,0.0272637686884216,-0.011231138404455,-0.0368250055006351,0.0812082720012984,-0.114944786193273,-0.126298603693694,-0.14902409974621,0.080583253791961,0.0504246901401334,0.168340933871863,-0.032602040912423,-0.0943624503027407,0.0271298701005009,0.0817515990260834,-0.0276696865865769,-0.122977918713261,-0.190122427089646,-0.213600150939988,0.0699550978504877,-0.139417581728622,0.0191341675135049,-0.159544235462813,-0.168686271257432,0.0619253098302158,0.130941528334897,-0.0586217031462052,0.0241771512483965,-0.243358608058415,-0.120136351107037,-0.0959206788122665,-0.146591557339296,-0.115240098402239,-0.182893065614881,-0.126796744392529,0.0262869375727884,-0.00604277567127,-0.0739419075509516,0.0966469570874734,-0.0738070838886414,-0.0147353913515695,0.200666401261672,0.170338193198718,0.158854343446928,0.0125633166849491,-0.0598810851881999
stable,0.147824730133122,-0.164220158356674,-0.0679595548435537,-0.242892139051962,-0.0440183959154719,0.23732913991871,0.0901120615121116,0.130618567779321,-0.14525132735056,-0.17055218109281,-0.228206500560786,-0.0116484055272665,-0.260475861452645,-0.0353342869108224,-0.13414561453179,0.0544412413026353,0.0627520068984157,0.110299956756526,-0.0261207049276608,0.150270949996178,0.0249612434374795,0.0732524612176425,0.0509653640222609,-0.0906938435946136,0.0589299094482781,0.0619539226822038,-0.0180580371954664,-0.0153629217264968,-0.145815445138686,-0.131144621862147,-0.100431314360001,-0.0912934039346808,-0.0096306872568065,-0.0397274539036471,-0.190864296213802,0.126173091682506,-0.187778742857535,0.0647362199911566,-0.0152712953221223,0.0487401187836841,-0.261354745570226,0.291160678157411,0.106575639722997,-0.258629087966465,-0.0181853340781608,-0.0119430003721769,0.0927172600245496,-0.0106312840607963,-0.0522028902972637,-0.0090695325116077,0.0080015834626113,-0.0702671954681537,0.302773755095926,-0.135254704292203,0.0461157744554067,-0.107763705973748,-0.0493248639091137,-0.0168866095703855,-0.0124463757802889,0.142464129624458,-0.146361328816489,0.0098883580283123,0.108220698363725,-0.0455031083485446,-0.15551337067731,0.0053383776867074,-0.157519692628818,0.131792958447329,0.0490447423892723,-0.103946167051191,-0.134173421550033
stable,0.195854391946395,0.171564432438669,-0.434902167551988,0.107960167687341,-0.272108580382227,-0.0248806010771784,0.0380958677907026,0.277670338470558,-0.0460296207641652,0.0256315289710743,-0.422591300320819,0.326379644117155,-0.346810876064688,0.009258518978221,-0.0115442561092555,0.102721036003946,0.0297995335218781,0.0204509293351029,0.245012723347546,0.33209795442802,-0.0434145358447586,-0.276389261458135,0.0602981842736649,-0.0632092901219059,-0.0961314663651687,0.212633018759111,-0.0660744665166664,-0.0727015638796291,0.101674927354145,0.0744537912004181,0.0871749428788364,-0.0219945137117276,-0.0262316925003952,-0.007183011784662,0.0531901345848256,0.0115587257541528,0.110231995288764,-0.127570924092923,0.15382716831337,-0.051206019535489,-0.361241873007228,-0.142429755761685,-0.304303166868525,0.0645772783562608,0.0479789153132006,0.0757877991074013,0.308109056886706,0.0159278116927551,0.009897237109752,0.253403530394668,0.0912422200306454,0.0350000172505148,0.244210731610045,-0.288653825825632,0.0627845360297594,0.23061682696295,-0.349804225507474,-0.194554177661688,-0.0725283949036001,0.189149718616273,-0.0209400033326316,-0.278245950279827,0.129191057558682,-0.149685115770834,0.111434936218742,-0.0318142682068683,0.139357523416071,-0.041090524169157,0.159874639707511,0.0161358011690853,-0.0030404924793871
