group,ARID3A,ATF2,ATF3,CDX2,CEBPD,CLOCK,DUX4,E2F7,EBF1,EHF,ESR2,ETV6,FOS,FOXH1,FOXM1,FOXP1,FOXP3,GATA1,GATA4,GLIS1,HINFP,HOXB13,IRF1,IRF2,IRF3,JUN,KLF1,KLF4,KLF5,MAFF,MAX,MNT,MXI1,MYB,MYC,NANOG,NFYB,NKX2-1,NR3C1,PBX3,PRDM1,RBPJ,REST,RFX5,RXRG,SP2,SRF,STAT2,STAT4,STAT5A,TBX21,TCF3,TFAP4,TP63,YY1,ZNF143,ZNF263,ZNF384
progressive,-0.301917983983291,0.212706363612197,0.107082812439957,-0.155228917353266,0.114937444828792,-0.359609560971724,-0.221224008185712,-0.235534285530638,0.0275086610499943,0.0364736009251352,0.381300210793478,0.209139104274053,0.271062538938862,-0.0407895247397598,0.0484490602417158,-0.242097788928255,-0.240996998363261,-0.161072307038337,0.164433366414739,-0.182402900003817,0.0536135762065881,0.052287551837229,-0.0510106982279777,-0.0767365226856758,-0.0473562004444808,-0.0134252036629852,-0.427301836104666,0.326922108574891,-0.177390654779924,-0.182304558483601,0.160263368726886,-0.22839183608659,0.0292486714963902,0.206912144687235,0.0865088147187159,0.268887922419255,-0.24704341570297,0.0370493746644622,-0.123345644807228,-0.117884518128157,0.0109698379646982,-0.0300829882646712,0.29439009922614,-0.353368046745135,-0.235664350121891,-0.278848966724967,0.12934289138683,-0.116490289156068,0.0790983053244027,0.244323162361522,-0.224356661450646,0.225600205835308,-0.0828670061636339,0.0022364765081296,0.230775824875043,-0.142741130439433,0.401039891746437,-0.0550522174781297
progressive,-0.19587263289765,-0.352754516145911,-0.0071566977602551,0.418372304663806,-0.296057566111889,-0.575062753609837,-0.144341463880702,-0.158101172496304,0.413197688217399,0.460222788274187,-0.225415363446259,0.333955667667018,-0.501681567850776,-0.294222741953601,0.120273754375844,0.412694068745381,0.428477090678388,-0.0102490980270321,0.0226952728150314,-0.340617581384589,0.255105351150429,0.285702442932853,0.414752723780121,0.319312416118052,-0.162191976277783,-0.155491775699766,-0.194947857960729,0.506261265388717,0.235788157483962,-0.471968019001717,-0.171407329072778,0.301473684293415,0.164303643888525,0.336302946726657,-0.0271718903440799,-0.430314859979787,0.124249697575986,0.0345376932652314,-0.0746976647297744,0.0206542886389586,0.128985487698821,0.43279172533632,0.444760786940302,0.0756577813840309,0.450760043457849,-0.418852362990934,0.250396067315594,0.419311805316284,0.223969298178652,0.0593387434047823,-0.405990923024253,-0.0643160352627376,0.117623125575749,0.414717382062786,-0.0456025959340704,0.20500257654242,-0.201070810488947,-0.0279876949858868
progressive,-0.104140949475464,0.108045602198869,-0.230416372388939,-0.168582893327677,-0.136980811298257,-0.196326073134278,0.0532801942240784,-0.298658581572385,0.290405420019049,0.0941889193336764,-0.166306805923489,0.252252552563125,0.205341285525719,0.0234790806502535,0.112123725570332,0.0528603571303612,0.161652302495468,-0.158524188268688,0.120628209873557,-0.0172828616032955,0.160512123770013,-0.0154571116265495,0.105370036673725,-0.0867795495128281,-0.0468710065968894,0.053888599631047,-0.101486505431425,0.0412925718095203,-0.0391776024182321,-0.186912907638567,0.0225498879833379,-0.139498842599714,-0.162853405637537,0.0795620267911067,0.144055897461485,-0.0661297560696896,-0.164386962417203,-0.0182652773525603,-0.104444351545188,0.233888530380131,0.0958164933920478,0.115502018784488,0.0037966815420205,0.109075674719579,0.256825086344261,-0.0496017777260744,-0.224602017520211,-0.13705568961755,0.134975033101702,0.249063590170564,-0.0965679453641841,0.1387049951637,0.0205782701605546,-0.249248955948774,-0.0252450499728996,-0.21650616143806,-0.0787636043050347,0.0810496043176828
progressive,-0.269207348605919,0.417804684973989,-0.0370857400966633,-0.202237040918492,-0.0001762733346702,-0.201619270677909,0.105197756613262,-0.409799163682501,0.0605881282133799,-0.221345070396752,-0.287059769561835,0.0788701137263995,-0.25338342694744,-0.162986664272078,0.062874800148672,0.161552612897099,0.0036849262638459,-0.0680903213369473,-0.0592744850854677,0.173693777809697,0.0633097885006891,-0.0903615080084283,0.0284548552517147,0.244918510226828,-0.184821777832559,-0.102380637535485,0.35433977593879,0.0104212795457074,0.0188780605739508,0.0763160487018998,-0.186854616165926,-0.160570906017858,-0.170526823960036,0.0057654939924466,0.0048076518108228,0.245608416939752,-0.0426532655747879,-0.336664170697036,-0.0498115901008754,-0.14895801872978,0.069854681822124,-0.0460176455592796,0.0854263970171516,0.155037550447685,0.218478052405776,0.0209640520974644,0.109849745510084,-0.0191286398989283,0.112116349404198,-0.1228245477008,0.0263395752356713,0.0568505911388785,-0.153527023564433,-0.0310246492814619,0.245975065475867,-0.344360535678486,0.145681504222877,-0.0959165587582532
progressive,-0.458500205469315,0.150544921099732,-0.411864679376793,0.247650724767184,-0.449160730084738,0.14312282145636,0.535999295912192,0.226621442444296,0.123825362383592,-0.0843026817826354,-0.472354791470276,0.511135262106896,-0.213261663086227,-0.416132386671732,0.504455372427861,0.317913268057774,0.327623848424519,-0.454912857308352,-0.453181034058231,-0.515897776044726,0.433883574985464,0.538349627465927,0.0811482894342022,-0.567666921057247,0.53890628493918,-0.442295287914619,-0.151348981894431,-0.075705416362396,-0.288534123636093,-0.289152631939707,-0.417369403278961,0.484724957542563,0.129144533794675,0.233796138766223,0.51045490297292,0.112135555445281,0.431409541771006,-0.476808051256299,-0.409328795331974,-0.0590675429951701,-0.532164544429783,0.188892435923821,0.0778083445946847,0.103538290025042,0.457634293844255,-0.0252969896178268,0.308759345164282,0.378774485133426,0.414647966743058,0.445573381923775,-0.0749632063980588,0.468148935005699,0.437347221485704,0.0581397805397485,0.17330602667274,0.46950965327365,-0.0442851945387872,-0.420214541475587
stable,-0.0619410716206795,-0.0744983340629993,-0.144233556410023,-0.0363137862654305,-0.184427705808166,-0.164923297719308,-0.0742833689025746,0.156097979687306,0.0679380652084641,0.143242266553215,0.0504414942312934,0.308667636981873,0.139500390591161,-0.106964727930923,-0.206859602616699,0.172776130304642,-0.0197893478371501,-0.158475754497679,0.0895420638311408,-0.164973913343386,0.193191871696735,-0.0271301257474298,0.166504985557761,0.334557679939405,0.234894911163243,0.264105419722606,0.007935057767476,0.135017025984753,-0.171237798478846,-0.153948933050678,0.0507103015097606,-0.10387233512125,-0.34597220896443,-0.0632493645095585,0.223359388614527,-0.010120049563434,0.0355065073925694,-0.0144056905865434,-0.227949681247497,0.257072620744089,0.103666545303039,0.161720145421489,0.041800842564825,0.238131639163887,0.15816767473798,-0.226741560913441,0.115331833405913,0.0479903670971831,0.0286889256443177,0.0219015922769887,-0.0289917119373548,0.29059548972971,-0.0097331727714314,0.255680590254022,0.263634502845607,-0.148410504917683,-0.122694541392362,0.0682695370494097
stable,-0.119976495493264,0.0886514305775142,-0.109859044273199,-0.0990547069363041,-0.192616260373639,-0.188696112855486,0.0496704789354372,-0.124505105275178,0.0098114201330184,0.239105347583523,-0.139124805643426,0.336677743054184,0.148310460717855,-0.184678690340907,-0.183030628165076,0.0979150837091662,0.0402784290018961,-0.0468425364706767,-0.0670475944928829,-0.277750965642614,0.0196938707548721,-0.170387278569831,-0.0566775689187848,0.054092910716874,-0.0607588221015329,0.169293021954636,-0.17004215168239,0.126905200332257,-0.0723904033495433,-0.054545067196484,0.0242759372698002,-0.155680367470605,-0.168335020010122,0.0596363468343699,0.137702144304918,0.0419758834958485,0.0935153352337008,-0.0608358137322104,-0.179669744136129,0.0819532361259951,0.0736677908871797,0.227898091250288,0.0974087350309898,0.289158849236685,-0.0631142473035078,-0.159990466566156,-0.008801006590748,-0.179544985953286,0.043292637794872,0.10514962609164,-0.0039564562911923,0.217624101993792,0.0687088563399356,0.158455898337609,0.20118516951967,-0.0695507321446645,-0.201108952063258,-0.0636832266797416
stable,0.0871560010813378,-0.0036810047380853,-0.150039752729477,-0.10687172229579,-0.0611581407036427,-0.0220412601105744,0.120886364158405,-0.0749300496283063,0.138018055276533,0.110697823728404,0.0968882945635241,0.282648198485681,0.0814502104964578,-0.0730011594215936,0.0432210143993955,0.058165927519767,-0.0117605605356635,0.054561811033277,0.0683714794464239,-0.0066221138078611,0.0283273214333466,0.104581970204364,0.0005119694627805,0.202451431267343,0.0537877067073003,-0.0399146803325309,-0.0483454202602449,0.168047849233959,-0.174145391610849,-0.0954040936984406,-0.0545525974395905,-0.0347152428636503,-0.198578913745628,-0.0902079285638415,0.0799070611982164,0.0409392690833395,-0.133251238966115,-0.122839158651005,-0.125357742061697,0.0589787196560091,-0.128487091580821,0.159513044434481,0.0784027157504632,0.299768633702202,-0.0049379756389764,-0.089014153168261,-0.175240370360778,-0.030392326821347,0.0509933653112608,-0.0642267779782227,-0.165838698681256,0.111819770226101,-0.0357583284259655,0.237092779717145,0.155374400265908,0.0249160870051145,0.0347525613992873,0.0910787872275486
stable,0.198313710157921,0.0311357001732767,-0.0941325317428682,-0.167347608317818,-0.267293303005642,-0.22220568435456,-0.172782394543912,-0.10305543400921,0.0049140953331935,0.134123796877746,0.0237831649700153,0.226130892624124,-0.0201044963623808,-0.14538047697972,0.0019694797428834,-0.109530728928015,0.13347006842491,-0.0617234252945187,-0.0329277237451566,-0.104515900479301,-0.0669011947415772,-0.179732106421729,0.139793554282297,-0.0052341930881463,0.157701239287895,0.0842486813918489,0.0630558744899561,0.0004739804124649,-0.260162860857726,-0.2019916148091,0.219376207915793,0.182781711456384,-0.437501382567003,-0.114951873074543,0.0648316367029926,0.0131676626076755,-0.0255795540073566,-0.080130301275621,0.015846203078117,-0.0331923800887504,0.123675928389121,0.305116241445872,0.152511246537545,0.266735287383046,-0.0369959010085791,-0.190915446703952,-0.260265121886158,0.0980867703577497,0.0409989236999911,0.031384531704573,-0.0067929916677541,-0.018690740372726,0.127314325577875,-0.019090071325802,0.248392583744226,-0.0405385853670928,-0.0271936848616869,-0.132807718177788
stable,0.0705038870734293,0.188986551528424,-0.22604957002094,-0.0735217131644543,-0.0578129104221364,-0.294001465786073,0.162664372331291,-0.227011407262158,-0.10856667292581,0.0871167497832124,-0.0005285517928627,0.223825277295835,0.0033671360208875,0.166695726476387,-0.0410802591050924,0.146357244019716,0.0843190947994947,0.0149624615007605,-0.106416740875168,0.0708537262607614,0.166697667087109,0.0308028729338247,0.304577529589289,0.110022748433952,0.166433479400256,0.256265937468993,-0.1676336589219,-0.254857495133105,0.0596029473935256,-0.154615424735306,-0.20186268008446,-0.0353387858665,-0.190787614697094,-0.138874866544819,0.151995247423024,0.0521648511269087,-0.16538898978422,-0.136669715298194,0.258635423159894,0.234177553399036,-0.205510234354598,0.227356924180156,-0.140361991824504,0.0263479363939812,0.214188116243493,0.0035763691404921,-0.0571899743805481,0.0482913921268769,-0.271833163838223,-0.165800311047591,0.0345316682255296,0.138333083315219,-0.0250007997149758,0.191175472212651,-0.0024672219036001,0.0936574900103111,-0.158300379866622,0.0072094570397977
