group,BACH1,BHLHE40,CEBPB,CLOCK,EBF1,ESR2,ETV6,FOS,FOXA2,FOXP1,GLIS1,HEY1,HSF1,IRF1,IRF2,KLF1,KLF10,KLF3,KLF4,KLF5,LHX2,MAFF,MAFK,MEF2A,MNT,NANOG,NFATC1,NR2F2,PBX1,RARG,RBPJ,REST,RUNX3,STAT1,STAT2,TAL1,TEAD4,TFDP1,THAP1,TP73,ZBTB7B,ZNF143
progressive,-0.074812709718038,0.0459178047680935,0.2162430051612,-0.223009770893511,0.0637249971928068,0.129400127353287,0.277174877125225,0.288500649360556,-0.286224407200965,-0.167041280830487,-0.0224852287827851,-0.23735042260813,0.0662833238034079,-0.0113192500514934,0.101465613973542,-0.298432304800436,-0.0814425095897424,0.250378484825276,0.103520101882629,0.0401049084221451,-0.250838298785881,-0.288052249221668,-0.270755417682308,-0.305228420360019,-0.112082098716451,0.205504229471322,-0.087294539038721,0.242359459795999,-0.139690502904277,-0.120347336185627,-0.0759263726084399,0.203563879779407,0.101201465528088,-0.0713738882892567,-0.154606737342632,0.285022694828745,0.184558236074393,0.139281235868419,0.0337408875418543,-0.160872925465347,0.11929563404169,0.0379444350256846
progressive,0.560516860694353,-0.491399966581873,-0.151104639790413,-0.462929450367779,0.517054419900861,-0.49849127026111,0.474112469364692,-0.488150663241366,0.47362808247782,0.534997795014552,-0.474268917303309,-0.479714509012863,0.490533485691071,0.542420046256249,0.491291656470523,-0.464620291550524,0.477100023269436,-0.556894489192528,0.490334917153596,0.46332658744273,-0.541920616298356,-0.539369311453217,-0.479100751715212,-0.522448865168944,0.455750896876621,-0.514942372729531,0.526904622805325,0.510700226701647,-0.484732877505425,-0.455474104369837,0.508091758186628,0.474115477978896,-0.292593748584288,-0.519359018381258,0.47723240229442,0.463943353354585,-0.454234555317717,0.489552677460511,-0.507246337595255,0.574236141465384,-0.482079279777343,0.463813982943806
progressive,0.254131601497228,-0.145490846996422,-0.0451322901174479,-0.222551647179341,0.122210089250593,-0.165186912479409,0.213326085087934,0.297966330836758,0.166527820580403,0.0722874949595149,0.0551394175794638,-0.247289833103166,0.165435328956573,0.0878643284630133,-0.188370621673041,-0.0101116710059045,-0.218051484178884,0.199608086791627,0.101876717670049,-0.0097847502858801,-0.0033065276227843,-0.114334784682803,0.222059295766438,-0.138796428593637,-0.156233488127526,-0.224011625199871,-0.0048090030188781,0.0792970120851225,0.0481689980393755,-0.119274602350464,0.0617312241372502,-0.0533326609743282,0.054954592629736,0.016049867927509,-0.29211544670495,0.117781785448817,0.364001998243003,0.203035538764881,-0.0498863556199145,0.186128846478036,0.0435252711774655,-0.0971285245322062
progressive,0.316917963582123,0.0548430101613337,0.179665353741629,-0.262031236829555,0.186005352385443,-0.16670611672749,0.135184815075093,-0.237537923675528,-0.0840943278138684,0.282837055512934,0.128432787558892,0.0066809880554445,0.26582856923568,-0.0188970430185937,0.138537877622795,0.201464631960817,0.168019253836702,0.246530426492508,-0.152119529604638,0.118586718298054,-0.0160483606422619,-0.100981500550446,0.0274993752588037,-0.11897197075831,-0.142267995769897,0.236485446741552,0.139801287109478,0.139472319760437,-0.0090143611125971,-0.0491696895338493,-0.105501249626725,0.0443351810006808,-0.0472046287578491,-0.163366715614548,-0.140713324494112,0.244653345356367,0.190875380648989,0.0212528208287541,-0.174547780280216,0.0266113819993486,0.156495560387233,-0.285158952964888
progressive,-0.085441062827045,0.283039653745785,-0.450243425486626,0.390744437626705,0.258323696749744,-0.0659522403393051,0.176560987835948,-0.193984769530285,-0.302593008758319,-0.0858927905006018,-0.218894324100707,-0.382806937077062,-0.18449848838559,-0.0613058985541486,-0.464505113466065,0.0253612822439794,-0.0156814035249033,0.138228668108407,0.0154232734257279,-0.0882804939179739,-0.145585375934904,-0.229284060592516,-0.343893824626377,-0.124289642752937,0.459600641581733,0.119578768442987,-0.0627901466244069,0.386937018663868,0.214377047365139,0.278393311960628,0.302012216035174,-0.185143813633529,0.48812401754061,0.0853119977774573,0.312337420002189,-0.278715974584598,0.078536082674104,0.132291675827373,-0.240383654857056,0.330277461894876,-0.100928868777567,0.127064541319072
stable,-0.0673739514416414,0.0932524195817405,0.0273424865679508,-0.0563817171455962,0.0668092235367118,-0.0521968367457423,0.1825572301752,0.0702071528839986,0.0360619105005035,0.0859676490619979,-0.217932720386376,0.171777813861833,0.0248062793346628,0.186033483646237,0.160836053951073,0.0352959120654306,-0.127722558163686,0.0736897287159251,-0.0039968816024873,-0.074307648053795,-0.0579014350503776,-0.0145451921124221,0.166704302126011,0.0484561413865812,-0.0114446749815361,-0.0146170893734495,-0.185799817547898,0.0705153810401033,0.0637171188033733,-0.0581438793026789,0.115466008442439,0.0966469526194584,-0.003995314074994,0.15577372391137,0.0095767047186537,-0.0512975462228202,0.0170132118997504,0.0090561288381195,-0.181232042432341,0.0211511187257209,0.0691707037054102,-0.0193804396692577
stable,0.119239511388035,-0.0382487319522657,-0.0096929003543443,-0.0947038419619617,-0.0106780465447382,-0.15493974909034,0.245247571957083,0.120807289204039,-0.0712063175979351,0.0846019010623687,-0.122407340959795,-0.0301476171117558,-0.0745794980216516,0.0040071102109186,0.0764741285804454,-0.0379447794681972,0.0039656207957218,0.0019459287203861,0.194268550585213,-0.110418482023776,-0.122870764675583,-0.0571566726853507,0.0442698388373872,0.0318384788744637,-0.0933579474817581,0.0152426336929301,-0.0770359561713618,0.188481113352125,-0.0676909894542783,0.0367811773756411,0.167510092661463,0.0712761258132091,-0.0694415342746907,-0.0095136929756437,-0.0627965832085397,-0.0165899124720202,0.125648063755776,0.0778910969206192,0.0768019305567576,-0.0358654834379505,0.0643433592328661,0.0256098853619611
stable,0.0923577707823843,0.0981525263017439,0.0804629657202132,0.0069772009893841,0.121950432459332,0.0868820095928083,0.360347187457671,0.117242149156817,-0.113774810210187,-0.0292711311312859,-0.0851664847293498,-0.100630219590986,-0.0794715423414153,0.0086775085575743,0.246955488062783,-0.0524083174982125,0.113081688483962,-0.0378794270686367,0.121203386517008,-0.0826702794344931,-0.118647402376876,-0.0259388041999958,-0.0770147787589051,-0.0502953178304633,-0.0224489711517929,0.0327053096478844,-0.153085540043275,0.263853796696265,0.0277796702743249,-0.0193925702862639,0.130023515737557,-0.0192085642688682,-0.0232038864742243,0.0490129170113009,0.0134881412073925,-0.0928895702164032,0.0959391683346706,0.01294595988034,-0.0907253721720503,0.123253099302567,0.0145110184036688,-0.0081851034299977
stable,0.0112064196190981,0.0551803221400386,-0.0164605169837646,-0.082110842659037,0.0091008492267801,0.0467855606959264,0.283521989520425,0.0104644995102019,-0.0557978962140298,-0.147354095136029,-0.126277947691302,-0.07933277026945,0.0342731145656797,0.069128644841371,-0.15913304568549,0.0969198151520973,-0.0828268152213541,-0.0826826996271507,0.165928831694305,-0.0929306326014022,-0.0388312335814103,-0.0598650337315037,-0.0685504975589351,-0.024803720315843,0.0597993224122449,-0.130736095640127,-0.0551133752233237,-0.0447864763389201,-0.140869342705039,0.0565429614800871,0.135204577676766,0.116349585150027,-0.0547495479360088,-0.141312360556589,0.114658389213685,-0.178734339075742,0.0559117958340783,0.0363939614356373,0.0344997905353621,-0.0133062613323012,0.0112521367249756,0.0341379851347937
stable,0.108973499471157,0.0957606921050918,0.113398857467725,-0.0879496974174118,0.0021124073683663,-0.0804537503142075,0.144554960806512,0.0946371356365272,-0.0882057940985843,0.0318376198564141,0.0668758513725445,0.0964995985207947,-0.0004377242306021,0.203867099084205,0.144697379577576,-0.0041474072422082,0.112390815386007,-0.0010989476802698,-0.101453035403495,0.151598308217533,-0.154344667356001,-0.0648751017898741,0.0446568702574362,0.0394673542900122,-0.0958783184401876,-0.0407505924109824,-0.036194477270639,0.156627958884878,-0.0284165391642505,0.0021211306328737,0.091625589257031,-0.0798379796638157,0.0277739559534777,0.0404938529629514,-0.0542455744279057,-0.0781237204523386,0.191713755148533,0.052135921774647,-0.0156135415823634,-0.0999471244779915,-0.0077593896913304,-0.0151813267819765
