group,ARID3A,ATF2,BACH1,CLOCK,DUX4,E2F7,EHF,EPAS1,ESRRA,ETV6,FOS,FOXH1,FOXM1,GATA1,GATA4,GLIS1,GTF2B,HNF1B,HOXA4,HOXB13,IRF3,JUN,KLF1,KLF10,KLF3,MAF,MEF2A,MNT,MYC,MYOD1,NFATC1,NKX2-1,PBX1,POU2F2,PPARG,PRDM1,RBPJ,REST,RXRG,SP1,SP2,SPI1,STAT2,STAT5A,TCF3,TCF7L2,TEAD4,TFAP4,ZNF143,ZNF76
progressive,-0.440521857336774,0.211353525868309,-0.184845963293857,-0.235690691988741,-0.101019187896615,-0.127068732984078,-0.0276821300672145,-0.355206126136884,-0.227641074551924,0.317131627166309,0.400905738531947,-0.0423977372014117,0.171501216861132,-0.128238512837604,0.185631136128694,-0.11045562483236,0.296749051055478,0.513161515717346,-0.153418303463715,0.0736961307721605,-0.116355592251851,0.0266655546692659,-0.517641150163251,0.0010931776257374,0.47687599794159,-0.0613679597373841,-0.468280589631777,-0.34448819776542,0.204582208107719,-0.507922242512534,-0.146546445279152,0.0308547390014715,-0.461616195814143,-0.280740781327343,-0.414011103002831,-0.200266949275611,-0.174680209314372,0.342214069127937,-0.139387328740381,-0.417794933879654,-0.405299195471589,0.415578256913013,-0.181992530308721,0.15857299504201,0.229567301404866,0.427577676720195,0.452438291397185,-0.112793588659667,-0.141206631650367,-0.426838784397981
progressive,-0.164175060357114,-0.251573347592167,0.40718752063756,-0.470887125676014,-0.0368407054871138,-0.03661960819084,0.452102699384593,-0.401657140266765,-0.452922233362781,0.349711067498226,-0.433123707472451,-0.348891533520038,0.0836691128379021,0.0037026427215983,-0.0959237989793706,-0.419896193227377,0.413835179345525,-0.0683013767648987,0.44167280292837,0.38859765996686,-0.10576999857343,-0.136826798790021,-0.234224579744551,0.226727907418894,-0.237697281278024,-0.362437427871745,-0.240851602704864,0.223488095037496,0.146953054959361,-0.0195626887743048,0.456218057059235,-0.203070496717599,-0.298239616925688,-0.417352100338254,-0.356918839356752,0.0418728799503052,0.509868052991058,0.437430682803864,0.47206336329219,-0.155443191136274,-0.464333801814459,0.188840674729418,0.512297175286119,0.292013517062618,0.0194771978197456,0.148235419277749,-0.256183963210463,0.113714761419535,0.152226962466478,0.288346249908424
progressive,-0.0928126335959892,0.141077124893284,0.22080274137482,-0.21707384541402,0.0923008858511843,-0.272934604252305,0.119511574578836,-0.109414406749324,0.0363603313935502,0.329990614251762,0.244382997192586,-0.0706538567883107,0.112575246647159,-0.140376943197896,0.169528738784748,-0.0131163953674067,0.110041831365133,-0.0439858241757586,0.0871095802414168,-0.0459849989880618,0.0203459702875482,-0.0117107530718019,-0.11044922510726,-0.0331535114696092,0.122730482429773,-0.127797006970356,-0.0250440425723409,-0.168233647467053,0.163656454452225,-0.292374745073791,0.0738835519665045,-0.0141713347683806,-0.0339890320438376,-0.0558246480690291,-0.263213692277024,0.10196533649657,0.0703250345716608,0.045815002951441,0.188554906359539,0.0347114769465424,-0.0841718314519471,0.175488086793991,-0.10652110786862,0.284622176046386,0.141254771516612,0.0532785328130706,0.240220006942054,-0.0823608610726264,-0.127752633567458,-0.200133610304785
progressive,-0.286566109735273,0.442322002750062,0.409640349280204,-0.18386273387704,0.0552099047562502,-0.504115359801605,-0.196110550091612,-0.0132906802253957,-0.0015119085216782,0.129469856885646,-0.277958817235737,-0.178638099186688,0.143502105168713,-0.221932970465812,-0.0295964914846876,0.237368552152303,0.0731492286696642,0.0621597980756488,0.0316865625110651,-0.040384515234343,-0.178818876758579,-0.0745623338337319,0.366809093756021,0.0479473150962819,0.227153805027026,-0.231965311392424,-0.0841712317991556,-0.120340860942903,-0.0019358943584576,-0.224689692718265,-0.0894631830628251,-0.355390791444905,0.0075991725265537,-0.142042855579387,0.0830681085977013,0.191285471836432,-0.0913067885707674,0.148149663105548,0.217397244900777,0.273431234804571,-0.0301024515357484,0.0346642351291639,0.038865006454387,-0.226193458106075,0.0087875271958369,0.15128694114748,0.0783564913410961,-0.166675835533122,-0.253302493631578,0.0105057284421966
progressive,-0.537411576783557,0.101002222141002,-0.367869907168709,0.118884787072815,0.448684146599234,0.135271945877925,-0.0481645389975292,0.317088407449452,-0.101126839318228,0.442640213503813,-0.0877304927665215,-0.436471663231167,0.42257684797056,-0.456410411587195,-0.454416536751592,-0.513858930287999,0.140069707201094,0.205431416655697,0.229046371739867,0.407062009406026,0.556727239253459,-0.410613598956944,-0.131471121972557,0.440085561370697,0.117389380946113,0.455475782758006,-0.435786268756429,0.405566603279324,0.508375774490092,-0.251851315172074,0.231164863752695,-0.496350216887862,-0.197580534490511,0.313723743664372,-0.0496599451242313,-0.401391927842281,0.176707157305295,0.0869204811145579,0.481333847032229,0.278893242629936,-0.090222836311025,-0.0030531208420167,0.421579910552759,0.475850691234322,0.539841611739448,0.358585927465434,-0.125676423231587,0.558222645380161,0.442141744794912,0.14094202744167
stable,0.0131023781258405,-0.0311597398873418,0.0589645482103026,-0.265394699565676,-0.0278438821280102,0.22623636957526,0.220791495578105,-0.071929256971202,-0.103969017905687,0.267160967149627,0.0639148247684122,-0.0945555713954211,-0.110518536715283,-0.14462409732994,0.0300245749914236,-0.18449724512957,0.163440766375576,-0.242632841553474,0.340594413774021,-0.100945555705644,0.269049264453752,0.241712380130379,-0.0448346606073783,-0.22404509844079,0.113809138219796,0.152522522847272,-0.127732116865412,-0.112757232921425,0.277631481559449,-0.222593395232982,-0.227891641233727,-0.0583223611138423,-0.0829590531760975,-0.0414518408738492,-0.281792588728529,0.0531735268650476,0.145616329032258,0.0208072567124615,0.161505246454726,-0.225401495981619,-0.243473535726882,-0.124933683340563,0.0114628979533515,0.0686387566941628,0.324822312856804,-0.0149957368036766,-0.115144277991039,0.0158046455501794,-0.137577146712021,-0.249432139155711
stable,-0.04719023425017,0.0122502993550965,0.0717728950230498,-0.131227734094479,-0.0089533170137163,-0.122588593106643,0.150158919388692,0.01059346980807,0.0557945056642348,0.25751856629452,0.200837860325657,-0.0922648533238349,-0.196257700993643,-0.0651713499981655,-0.0565887700246404,-0.0691614865980809,0.0333813776808144,-0.198612621739973,0.239521706759036,-0.133734028441994,-0.0987126534610232,0.159651840140994,-0.103994169370486,-0.0972162939257309,0.0035022346819704,-0.0405841021464619,0.0743622232719856,-0.0777866719816982,0.114102730523911,-0.16061225005134,-0.166664472950299,-0.0347317281647323,-0.0683838989903482,-0.0492238262375377,0.0401940449522416,0.0800736417637568,0.147209777566933,-0.0405704964041879,-0.101410011303614,-0.0713249551138411,-0.070679226585518,-0.140866352909761,-0.124696472446827,0.16636767340098,0.144229731273438,0.158324891533787,0.256530983773176,0.0631601880487752,-0.0574198476362844,-0.145064929481314
stable,0.027472165761931,0.0235187155640609,0.107766462150618,-0.0790038585827506,0.0869043959418969,-0.0505864905387979,0.12151875562481,-0.004448555045223,-0.0591148708163675,0.112233080761263,0.0218012084558911,-0.074310198435618,0.0489937036094336,0.0599129540984601,0.110847663562946,-0.105479451613382,0.103439480727643,-0.126432301805741,0.250503287723838,0.0790996770568805,0.0143429137939331,-0.0413315820060341,-0.0902655476565295,-0.169196848975849,0.040618012902291,-0.0287615780235077,-0.0328859445120114,-0.0572351645446195,0.126857926022741,-0.148298981945852,-0.191506517663592,-0.12868978132699,-0.0365528482927194,0.0649629909105032,0.0088412645385085,-0.0749266438269554,0.104735489104077,0.123723372995895,0.0276190749914228,-0.0397842453380546,-0.143633664115563,0.0501805148194121,0.0648893381792333,-0.0221679804113541,0.133577432512843,0.0655889225871656,0.0887168358267953,0.007339844288441,-0.0002685993908716,-0.0575860172546846
stable,0.341387315415084,-0.0294772434906976,0.213639642733655,-0.28784013443491,-0.10603483336323,0.0667013800935136,0.193223059660087,-0.266413053733287,-0.0053160295989903,0.369545209950275,-0.13044525153297,-0.14207215784879,0.145571305489227,-0.166373241335283,-0.105940054748923,-0.151856025059614,0.171373086850287,0.126901997909202,0.264284912676479,-0.0662391975436086,0.0187838955813869,0.217395874629296,0.220814909168494,-0.29396506557933,-0.17063204066383,-0.27796148860978,0.106555677965408,0.20576918720173,0.0358028951647231,0.0407916868228619,-0.138748339700409,-0.176935912956508,-0.2508167183617,0.0208921178070133,0.177651896437796,0.203867486044461,0.278117118158907,0.21387461927513,-0.0691942984268635,-0.0830427016401433,0.0699273551920218,0.0187964816560351,0.0586426806625035,-0.0919471852875081,-0.146980179740926,-0.0818894888699919,-0.0346938978220313,0.0401635869758563,-0.121657873101897,-0.126185467207277
stable,0.005389737010492,0.20873540887283,0.41442937115234,-0.334132042469017,0.226617029521359,-0.282776245009972,0.134456782397439,-0.161854626977703,-0.163957856807657,0.188955100642796,-0.0700981446563131,0.121567517590114,-0.0463608704322299,-0.0629245368010917,-0.209858219030765,0.183403112954081,0.225983631245278,0.20794685284435,0.270961735788124,0.0102802207045491,0.125859358344628,0.373918036647141,-0.174455918996575,-0.0645839267976103,0.201083294509209,-0.011017619005524,0.13835487710715,0.0428472123021789,0.153346307805555,-0.179184417997127,-0.0340970243594337,-0.224772070852971,-0.0788991356802725,-0.413414905436366,-0.150936042948996,-0.256330537060004,0.208125949221405,-0.0834898545966939,0.113773899356305,0.228242373473922,-0.0565267177078674,0.156647976115042,-0.0201879741417668,-0.124237826839695,0.124774672662997,0.106162391993026,0.135791848360657,-0.0698950209930291,0.0086479611493071,0.0372025732698878
