group,ATF2,BARX2,CEBPA,CEBPB,CLOCK,CTCFL,DUX4,E2F4,E2F7,EBF1,EHF,ELK4,EPAS1,FOS,FOXM1,FOXP1,GLIS1,GMEB1,GTF2B,HEY1,HOXB13,IRF2,JUN,JUNB,JUND,KLF1,KLF4,KLF5,MYB,MYC,MYOD1,NFE2,NFYA,NKX2-1,PAX6,REST,RFX5,RUNX1,RXRG,SPDEF,STAT5A,TAL1,TCF7L2,ZNF263,ZNF76
progressive,0.296649753271973,0.231061963715669,-0.237410909996711,0.239886999046317,-0.370903854501898,-0.151346181447477,-0.265560550570281,-0.0338303602585318,-0.325085096428189,0.137386435812036,0.0782126692361554,0.233063469030768,-0.256760911024757,0.382255770452401,-0.0001920556250015,-0.358901171557589,-0.109509799928551,0.171908831215202,0.316360057001467,-0.194544411943686,-0.0037077846281284,-0.0149819259866887,0.172784985801986,0.0526740328206643,0.234918948581402,-0.372054601015337,0.294737133204809,-0.170139062439361,0.218616441768257,0.248792983442049,-0.40960544379456,0.338398836779534,-0.249335818349078,-0.0766714625264324,-0.0525041985076464,0.203947201385909,-0.278631443726376,-0.372897423634146,-0.15568886070371,-0.408737225390627,0.265660546474207,0.0530025907907082,0.403494582999057,0.399474112766587,-0.434994879972446
progressive,-0.234018697344156,-0.168553035192817,-0.0777923500881176,-0.0632051806958849,-0.475498749492451,-0.0129683350165814,0.0074907881564229,-0.169365395715871,-0.156397060699289,0.452364134596779,0.41758862887256,0.0729711669839051,-0.472293457428662,-0.453147061767549,0.0902897514681459,0.392037535754325,-0.387301709371738,0.0783221504292398,0.330978046439986,-0.216879656308851,0.401573941894526,0.27311501918375,-0.0680410804762397,-0.031973450586728,0.15563179353989,-0.151834891095181,0.258101066183391,0.130051267069371,0.123882036430525,0.0133362519201385,0.0221221075770825,-0.0485149945706562,0.0962500053057712,-0.0464340565641371,-0.0704516720283459,0.411328154841632,0.284685269966815,-0.319069312105649,0.319163498832959,0.0141927624716195,0.208826691123793,0.258554339808574,0.0669579331121675,-0.256491061813425,0.237353496157998
progressive,0.116146257869422,0.0348885193223128,-0.176945775970514,0.0113896793531305,-0.253965308302005,-0.0997726893063902,0.12230777780196,-0.0669212022618211,-0.328541529183995,0.327589736058708,0.0968646017965093,0.197084548563822,-0.027165787506851,0.34828598095387,0.0463826247617724,0.0507387387685192,0.0130323146396179,0.0734709495918935,0.0939633693907639,-0.42903826982273,-0.0162377613333273,-0.0464441683633435,0.0856741774702476,-0.0784333594755039,0.0593593368900699,-0.109210035001761,0.0337007582791205,0.0101401462048959,0.0932243891649686,0.153349441186962,-0.285024185615169,0.155111202949758,0.160052438178372,0.0263651875116609,0.231168507164111,0.117675936273323,0.203715719297458,-0.180418038550738,0.277955811573343,0.0998436777181034,0.307886948088411,-0.111593326206166,0.132409002248932,-0.0411443350206243,-0.212183143925495
progressive,0.406740322486959,0.27148036907347,0.181277633568599,0.114120574820787,-0.182567459067131,0.0379428633213755,0.0845423463263063,0.437082370365283,-0.522184850906408,0.173145394852108,-0.207148900330003,0.393195258746808,0.0037638418999588,-0.2356274455981,0.200048088639637,0.112523054705217,0.243124793309014,-0.322086924406265,0.149953996524655,-0.039144389132272,-0.179993225228817,0.137055199823458,-0.0876030410204294,0.365693968917331,0.409177502208881,0.451619857588555,0.0412175357861497,-0.0677670308231362,0.0751592856542874,-0.0052855217930193,-0.204511285734306,-0.453301885380635,-0.299667471200781,-0.367281196431274,-0.16635877836928,0.280126696155399,0.0127590340054304,-0.022492584848617,0.23374769151162,0.173025133927843,-0.127864448287088,0.118083226446895,0.127526959296921,0.141797922309661,0.0801008178666398
progressive,0.15845757396979,0.124126132444853,-0.131190725105219,-0.147240983868682,0.0283823108635759,-0.135838483434407,0.44091734016232,-0.142407315206326,0.118610792560883,0.190248240941437,-0.0347032621912719,-0.253395784107341,0.231210484349349,-0.119602314337776,0.483057015680294,0.125117654221746,-0.418670070293273,-0.0640151247206855,0.101692952242638,-0.331602064259814,0.4269120950637,-0.503817002884001,-0.188822928387153,-0.064201035053853,-0.009047636214153,-0.0135714543212295,0.14742689420185,-0.032286427860094,0.119974135004111,0.56182102683227,-0.262567360543605,-0.135838483434407,0.0295597429736369,-0.533066895302359,0.392580653538763,0.0638292143875179,-0.0883074082545758,-0.207228051370738,0.456223957593114,0.191115822496219,0.409994254745455,-0.0341455311917693,0.234804750790588,-0.0443086294049275,0.224145891688983
stable,-0.108937609870099,-0.10205928624336,0.0885114719822473,0.022506227048558,-0.18723701787951,-0.135345385930229,-0.129524995369234,0.252692845118659,0.122868468861912,0.151837664985986,0.130852562178246,-0.0718350822229241,-0.0228151551614197,0.205529702641811,-0.275961543732696,0.165050120394588,-0.260914463351958,0.211013679130651,0.118172389707111,0.32454139395418,0.0183727809581214,0.363854807749339,0.279167803496112,-0.112557063496895,0.161504431645749,0.0298698009657821,0.0907880329909188,-0.167577069950167,-0.104171886218807,0.21307939720478,-0.29387897229024,0.0547844412299324,-0.451006553847715,-0.0561639147957087,0.286410730634061,0.117510967984665,0.28902395695766,-0.409832988814751,0.15405463120906,0.0056995930360569,0.0750207400790085,0.029032911291138,-0.117513480412388,-0.0861109477897062,-0.173660310699578
stable,0.0121200872454078,-0.0136665087513009,-0.0009233093776004,0.0982822999332842,-0.137010835927946,0.0161283580081717,-0.0437158284173296,-0.101140935001016,-0.187895853738008,0.0366932990964593,0.130144509628819,0.0467194622336652,0.0314644193636339,0.210769338718269,-0.222468068022757,0.099242506141398,-0.189516802977996,0.176443541171755,0.0569440955471509,0.127726666120592,-0.171732067045459,0.158809406124392,0.185800268306547,-0.0322973218476204,0.115921612127547,-0.133361681437037,0.175764407677762,-0.140507535033299,0.0779158290212764,0.0903436860592177,-0.183728984557174,-0.0878972909721954,0.122165058110928,0.0147375986280779,0.179814481969966,-0.0559675851898469,0.344623776360926,-0.186894887156919,-0.201748314788011,-0.0903854895886579,0.0794824568542464,0.124154550666378,0.236553771131199,-0.171913730812028,-0.261096847351046
stable,0.062561043719306,0.0409215428476776,-0.0100186384272177,0.0241256242642064,-0.0796603306188598,-0.0590740806098422,0.177118300008252,-0.0928136282339011,-0.0918249065670658,0.0410993051421086,0.192509382085774,0.090138319604875,0.0012299009841882,0.100387571707337,0.076586539724502,0.164840444620855,-0.0283877486823498,0.0343883151219823,0.158762118762543,0.010150569931974,0.0678911552903702,0.247058772802956,-0.0262962381203837,-0.114742850133888,0.121222415519398,-0.104328764746418,0.214928145403479,-0.205264730351642,-0.114773666590039,0.096776323281485,-0.188271516937999,-0.0972116926131272,-0.192873966249339,-0.166098427969596,-0.101209119892118,0.164672182136215,0.286465026478162,-0.120662158444405,0.0293593706915612,-0.241134367033526,-0.0411940020265377,-0.299515170061034,0.0711404146226484,0.0265433258560214,-0.114754829162332
stable,-0.0105697109430713,0.075731162503068,-0.265952976755223,0.138841262850684,-0.264390705988437,-0.261887611208458,-0.059850688866994,-0.188445645627458,-0.0900467528794346,0.0639514319220649,0.0782807378862669,0.0642470790376301,-0.374743277804456,-0.035333313633937,0.0137880845140584,-0.128612373379938,-0.0578434234726559,-0.135960227428127,0.0955017469524534,-0.0072253934425153,-0.135573143060325,0.0057561927360413,0.0956810292791603,-0.0884988508237139,0.13770428416067,0.123663005541013,0.0114731980782669,-0.245360001305066,-0.0592737633469294,0.0161724197200011,0.109079525786367,0.0958188382807456,0.0627334659514982,-0.146217963174877,0.295060828612176,0.183190071847412,0.202672411244509,-0.263556885331136,-0.124719105804347,0.0557042271858048,-0.0798615138112441,-0.308125579148719,-0.190795474156068,0.0377320175509455,-0.177213014605671
stable,0.272064126220154,0.219370475710188,-0.408216370733208,0.404011869220126,-0.426560926948824,-0.414537859741482,0.281968710263305,-0.2933359706055,-0.310685027132474,-0.172989956058216,0.147949729643358,0.294524939477998,-0.195717174358676,-0.111472474326599,0.0282172033266439,0.261545965965903,0.0752865225422377,0.156317733742883,0.329609990899656,0.0249284911426897,0.0934155264611525,-0.0215053447100175,0.420457013789424,-0.228228619338252,0.314435373153485,-0.258911213055981,-0.414625752290219,0.0754722494395177,-0.261440213369726,0.245992416080185,-0.240150948839585,0.270560099072356,-0.196210569166798,-0.17606417171182,0.408627503746467,-0.144002571178379,-0.0543866598346271,-0.246111541716811,0.240034198677249,-0.333066745894508,-0.112199985323097,-0.41241717706406,0.204171399376881,-0.312429681027814,-0.0373230121445915
