group,AR,ARNTL,BACH2,EBF1,ELF1,ELK4,ESR1,FOXH1,FOXM1,FOXP1,HNF1B,HOXA6,IRF1,IRF2,KLF3,KLF5,MAFK,MEF2C,MYB,MYC,NFATC1,NKX2-1,NR2C2,NRF1,PAX5,PBX1,POU2F1,PPARG,REST,RFX5,SMAD3,SPIB,STAT2,STAT5A,TAL1,TBP,TBX21,TCF4,TCF7L2,TEAD4,THAP1,USF2,VDR,YY1
progressive,0.155693437064881,0.184318673405166,-0.103179803470898,0.412000487790005,0.0118871185903344,0.296837092427621,-0.0517868680586351,0.017011458769882,0.207793843352262,-0.43511388285778,0.376469370975558,0.0972370481199069,-0.196400346486158,-0.129566859224445,0.37771066078372,-0.395723833997234,-0.18764378651822,-0.120477466367532,0.30377834644554,0.122554858119015,-0.0344506158415399,-0.0425543731383457,-0.0788299422600194,0.0536520185475825,0.0482527294597504,-0.419903259042744,-0.020299590450828,-0.26196842561442,0.408829731958795,-0.350471424203325,-0.0025517188154823,-0.147809960472374,-0.173412366709881,0.0782832602201555,0.245563140753446,0.106324833088468,-0.0860992055018565,0.218163115337798,0.19580703568407,0.428100273863997,0.304554956519817,-0.0522788818945126,-0.376175127407043,0.360943601043424
progressive,-0.169746016270052,-0.0853808908370359,-0.357695382639713,0.115487462503991,-0.0950976848191875,0.0504278373157095,0.155680197390922,-0.160681576022447,0.0858843053627819,0.0767722045683608,-0.118725400903316,0.0867124073637133,0.15025881019058,0.0393616541018244,-0.178062781689478,0.0356560465868653,-0.0237200583935846,-0.108552852942234,-0.0066992856118513,0.111361846420214,0.0530432098222481,0.209307248911669,0.17080050586836,-0.13507296846127,0.0855238724774845,-0.162135222700341,0.351171845294247,-0.141102027633519,0.0453341163747287,0.227951459069329,-0.0754615395309155,0.200070039181855,-0.0240655973580021,-0.0547589895076311,0.0860302657874065,0.105690241349087,-0.0922142217368077,0.119619036156119,-0.102765075288243,-0.0367522391636377,-0.0802186578600068,0.0780173363539339,-0.155221464627816,0.161774789815043
progressive,0.114926264332163,-0.157388066330698,0.10384710326006,0.210644311646319,-0.0443320489367995,0.0942608135607581,-0.0539028573476727,0.0553928163988881,0.0775926774457104,-0.0499537492775616,0.0148260160720965,-0.0457987860553717,-0.0198444060043833,-0.0468512071083674,0.0544621763721966,0.0474072306110971,0.0567859024373606,0.0718797754552931,0.0427157104567762,0.0514594961773728,-0.116105064813967,0.0331788535843881,-0.102614884669173,-0.119838201246491,0.106882355472618,0.0556131565188534,0.0223358971208877,-0.0317971102720912,-0.191807645550605,0.0672725593468719,-0.0728121782029443,0.0052982793646739,-0.0689202436039616,0.0204480229730255,0.0765109798967749,0.0717253457712131,0.0118857208712385,-0.0119283327344387,-0.0702899544297073,0.120089044103064,-0.0995062879366821,0.0788913429527751,-0.0810765804625383,-0.0176964921949412
progressive,-0.244940907460286,0.176590648820925,-0.0048616950578457,0.19684407311332,0.074580192304079,0.157614865764544,-0.0652366562252376,-0.124517899734803,0.0277326192938228,0.0601069894258784,0.0706386609044649,0.0416294919092164,0.0839837627852961,0.166104821795062,0.0873265874630358,0.0768429435063498,0.0371825799950575,0.151433505389021,0.0741212020095518,0.0322837727611977,-0.067332402635445,-0.372707759898204,-0.048980977363772,0.0446197509148222,0.0125335459141701,-0.0414930500856351,6.16717042587077e-05,0.186729913614892,0.185197399052428,0.138678923720649,0.0227846930034737,0.0909783164293633,0.0797497001159239,-0.110598104893047,0.003234216986169,0.103872614525082,-0.0480951970450828,0.0764205196205424,-0.111331070369326,-0.0598783129295563,-0.359574961494865,-0.0278188505263261,-0.0114862184763607,0.0256477882295019
progressive,0.375970679206713,-0.274015723091008,-0.0264467261396869,0.19385889992179,-0.108174019982282,-0.424592451254498,0.0405809622000896,-0.0957358922491279,0.163266131204385,0.354298183914095,0.0069100709628635,0.0174008150610292,-0.160313646338435,-0.442935548719554,-0.304357216500672,-0.171495397532887,-0.505754375654678,0.10936757769405,0.404741701942999,0.451981459798212,-0.0743146722642508,-0.219174887176645,0.436465209545237,0.352476437932977,0.371950274282865,0.200329239096108,0.325087429389263,0.450473807951769,-0.0670905071667117,-0.0758223241106938,-0.120235234753826,0.176018353072215,-0.0553433865298436,0.247883091085996,-0.0785235336689041,0.276968207956959,-0.220054350753737,0.0875694447475619,-0.0267608202743625,-0.08153883736179,-0.299834260961343,-0.183619431131365,0.0197251116576287,-0.140965447642417
stable,-0.120864836344549,-0.177148137587694,0.0417452585282509,0.161999430496229,0.126275538858154,-0.0462521798132246,0.163777030808034,-0.18951425766962,-0.235589327911916,0.0010459093545212,0.0233873751802076,0.0175705191392849,0.173847845678518,0.188489859599017,0.0367356902423824,-0.024453925123822,0.22146358480546,0.0431923021105087,-0.0579228195991301,0.129358669234439,-0.23057018198297,0.159319380606702,-0.0997440846638928,-0.202552554156656,0.110660549079086,0.0834712081183178,0.199585584713531,0.0140197744244868,0.137433697913374,0.0493804326683956,0.0609215437947063,-0.0905680367697317,-0.0879908825216146,-0.155452420018303,-0.0364004215173104,0.21620704649327,-0.139336217323934,-0.162764873682328,-0.268679931094315,-0.0929708984007665,-0.191551734778097,-0.0380549465546961,-0.0285813771170055,0.0929441117305538
stable,0.151990135346671,0.150389891779226,0.0439248133839315,0.169144886830371,0.385279470897253,0.0622808398596438,0.0103741582437857,-0.0653666337695644,-0.386631407533767,-0.180148804506367,0.13180436181967,0.125392269329099,-0.165709395618194,0.280030764867462,0.176027182532019,-0.200825145143575,0.108409284603748,0.446892320249696,-0.141269985874225,-0.0490924843835717,-0.387320464143514,-0.0547497472108921,-0.0582964596422503,-0.201465086525349,0.23772835346995,0.1087472004931,-0.0138727697409981,0.0579153192313789,0.0451763349316453,0.330437500970772,0.350303069739081,-0.184990145973056,-0.360239092061219,-0.29148920321153,-0.145695037747831,-0.0113593106282007,0.406096954421516,-0.356292396760602,0.10810472337676,0.273392289797129,0.222114119251849,-0.146734103750243,0.0109560508096564,-0.0123659582394724
stable,-0.0188728535197341,0.0295265718161781,0.140744987952022,0.118142810927456,-0.047355738260392,0.0096340291403549,0.212456811664645,-0.0718679857834586,-0.130314579075613,0.0177322616749201,0.093366258514185,0.0059486042686292,0.148793047275523,0.181086216306762,0.177246713085985,-0.0055560217193375,0.102771663573324,0.0801886380590943,-0.204820345925147,-0.0205549789025441,-0.186661483186853,-0.155147462214886,0.282252360538622,-0.267339187137655,0.153901700951452,0.183102228839825,0.0230319856147315,0.130326191727358,0.0556752433184158,0.147415379399332,0.166588265443468,0.220421803068007,-0.0599164834167746,-0.381411599740499,-0.350075889163058,-0.111867038926015,-0.144542067533766,-0.206518977194005,-0.196986886532873,0.129989424826772,0.0237247645766554,0.136490449494408,0.0372336967955239,0.18041223766611
stable,-0.11252375663104,-0.351922877205338,0.0812104875357357,0.205478772873618,0.125347091687312,-0.0665292204573605,0.158610324200487,-0.107484514180867,-0.169316606502381,-0.0455864017323288,0.0413340001616594,-0.0126081910029328,0.249103307726108,0.123527845916604,0.0844504335357201,0.0974777807040475,-0.126716320465303,-0.341804714098433,-0.182775123515311,0.152943615000487,-0.233837117752716,0.126656582720984,0.166059025743926,-0.0614919619175154,-0.016909859680079,-0.0102223183991207,0.118818263232588,0.149603701963423,0.0056448861863927,0.0634929559177098,0.177963259232167,0.21088327525861,0.185226465159945,-0.134153338981255,-0.199563413579184,-0.103161463359075,-0.193934068023694,0.0877354583870446,-0.372663557511402,0.250200851006413,-0.146185865337368,-0.082516120965992,-0.141291448341134,0.0335954272758619
stable,0.233662397652632,-0.249431383084424,0.326028583329425,0.0556374152110777,0.154100202223679,-0.120484157719582,0.353094544013639,0.351884064328448,-0.220134607125852,-0.104309471896553,0.222199795707624,-0.121944016979184,0.408641495374796,0.138360834531081,0.0937600090103396,0.215168490735541,0.15153965471692,-0.0751243664470818,0.17445635804735,0.0442256376644425,-0.302087696788122,0.144131193337898,0.130582911988534,-0.281043621994925,0.259129000420443,0.174866353458168,0.370057008011448,-0.0361291678363188,-0.246167705080456,0.147536159590159,0.223102465656191,0.352115279549215,-0.175248699680434,-0.30922512453568,-0.0392886021358769,0.37361954779458,0.0577696239942257,-0.298282488398674,-0.096229376830581,-0.038671103591561,-0.263415966839538,-0.401475971040813,0.0229348676840732,0.231245017465234
