group,ARID3A,ASCL1,ATF2,ATF3,BACH1,BARX2,CLOCK,DUX4,E2F7,EHF,ELK1,ESR2,ETV6,FOS,FOXA1,FOXD2,FOXM1,FOXP1,FOXP3,GATA1,GATA4,GLIS1,GTF2B,HEY1,HOXA4,IRF2,IRF3,JUN,JUNB,JUND,KLF1,KLF10,KLF4,KLF5,MAF,MAFF,MAX,MXI1,MYB,MYC,NFIC,NR3C1,PBX3,POU2F1,PPARG,PRDM1,RBPJ,RFX2,RFX5,RUNX1,RUNX3,SMAD3,SOX17,SP2,SPDEF,STAT4,STAT5A,TBP,TBX21,TCF4,ZNF263,ZNF384,ZNF76
progressive,-0.19965647879645,0.102240208571135,0.129196204727179,0.0690452944558312,0.148537960810897,0.246530057941682,-0.403565827933296,-0.213450943727478,-0.144480205372355,-0.10869327703243,0.0365816646474733,0.391717753120757,0.192495920528435,0.406754290963582,0.0986773787372935,0.0018004505171017,0.0730681512940426,-0.256929840840465,-0.272242394885912,-0.167641771892356,0.159194724312121,-0.161647144135416,0.134570589178227,-0.255622729628049,0.174748395959859,-0.0833140630913641,0.204889682546158,0.137957339710397,0.20986114679338,0.0890897814462251,-0.278130740541843,-0.214194918434544,0.201774189316565,-0.221975720008451,0.0877826702338094,-0.0118940775129767,-0.0161612245535084,0.11151054585919,0.290238968556854,0.272585035689167,0.293029270283358,-0.0534725872079128,-0.2413206486922,0.0300968701858771,-0.174174155354405,0.149948181524293,-0.0910742427650746,-0.218774566578044,-0.326221011798631,-0.171975543533521,0.0080869574768144,0.0496385000714945,-0.218303435473569,-0.228860262073844,-0.434097344323302,0.0691785436570969,0.269678934061563,0.229504299879962,-0.0822718639814647,0.0014467056137416,0.413327918226022,-0.0323652792074237,-0.421678201505338
progressive,-0.139836795692088,0.118888464785151,-0.365389211688383,0.0384459335292172,0.409549127999006,-0.248608218947608,-0.427713949804095,-0.0255424436061848,-0.163339370959643,0.424007503154222,0.0250486426250756,-0.28422361471011,0.415148478409798,-0.457039261640563,0.0365883012669492,-0.222042901880554,0.147370199945557,0.451342914608482,0.425394848767814,-0.0832084046084563,0.0605641024747339,-0.449885025997588,0.252732044998181,-0.32220514017376,0.433148699887851,0.243343947773998,-0.188000027099561,-0.165567353957743,0.0717098960483418,-0.0078361512835545,-0.210332764328536,0.317969621044127,0.402333167233393,0.222430888365712,-0.313810523494904,-0.42310807993863,-0.233535531857561,0.174064845840997,0.238555841832171,0.17477027581401,-0.0835934518020593,-0.0789963998112569,-0.0141938389153356,0.197267613370021,-0.394829155895465,0.203469518549429,0.412103372359625,-0.190598360833493,0.233526713982898,-0.404314249740938,-0.0923143298434345,-0.130548634380748,0.160112028833108,-0.28141071269272,0.118050766692198,0.161032027089579,0.163192406381932,0.106690404835132,-0.454099970086342,0.22749822700519,-0.176751358321555,-0.168136294776132,0.166440323549346
progressive,-0.0625161245259248,0.0109015726949554,0.0903304196134463,-0.306564290380799,0.347896279531063,0.0378280510309368,-0.266576030061026,0.0857097941352406,-0.319017808522712,0.120173378645726,-0.263927822604097,-0.235512885073543,0.282950757909071,0.332409063578604,0.0560328291698208,0.0785849294243023,0.091465474543542,0.039907473492008,0.159118040821552,-0.150063209280907,0.195921699633633,0.0145505460343179,0.110277601956443,-0.400702665713529,0.151628644603822,-0.0346185275490195,0.0390595928704196,0.0274477820170299,-0.0743978091124422,0.0953171770922012,-0.10741271813033,-0.170510507816162,0.0214625450754948,-0.0140743610344362,-0.205112192073732,-0.198288829901131,0.0123344718919426,-0.271365469523665,0.109728251527642,0.169252062438753,0.0310502648234334,-0.156983439432838,0.279625008094756,-9.87733290407665e-05,-0.274837016697898,0.165559799553947,0.103181165063199,-0.203704672134901,0.178725842273948,-0.205359049182345,-0.0772745823207545,-0.0989322352067002,0.0550280239459986,-0.0759268141488742,0.0531099464984917,0.0953036872162442,0.23789784941434,0.0239781401925076,-0.0908362518548379,0.0290617656505918,-0.0442584538790514,0.0435806828796999,-0.197332191918014
progressive,-0.284706388602839,-0.187236929843167,0.439248481011646,-0.0084671467980223,0.361762572490096,0.287163351392102,-0.184142695717297,0.0990192853095827,-0.540524227074314,-0.228939185778438,-0.205922635820089,-0.222853136134368,0.146766406686898,-0.26659671955688,0.137786624953136,-0.0808722253433637,0.0911997058986731,0.134653916112216,0.0609867585337491,-0.101443734255141,-0.0801460828339653,0.250938594326234,0.157925699743645,-0.0025079011443998,0.0861909482760094,0.254963266279444,-0.144472013116157,-0.0187561526382816,0.246056640694017,0.360088109539319,0.420337345718373,-0.0154326959142962,-0.0313438872284423,-0.0145521126473019,-0.184097176336111,0.0675599739359898,-0.126339584379605,-0.209331712332496,0.0013130173882629,-0.0129182920011555,-0.0963965019174273,-0.0092301383302857,-0.148268546266041,0.0013346932840658,0.0252860162489164,0.133527311427859,-0.0801043567345446,-0.267704899729806,0.0754987707738155,-0.148056122487173,-0.0868872864286788,0.0640473950211238,-0.26755371035658,-0.0524540421509228,0.203918699253107,0.164214960910867,-0.086704667006539,0.239678508354003,-0.0070891017223506,0.221111477906602,0.113454890016944,-0.0281943795682755,0.075612569226781
progressive,-0.449409367486197,0.446994186925089,0.140575894197832,-0.44724189775187,-0.449037801246027,0.154261917377445,0.178413722988526,0.57487490125043,0.444207440123811,-0.107506498822659,-0.0076790356301899,-0.402901659758192,0.56694815479346,-0.324439255375525,-0.341345519303282,-0.255142151583731,0.441049127082362,0.27390624671234,0.137665291983163,-0.432626958971831,-0.450214427673233,-0.386614672897386,-0.064033248722713,-0.410704550801772,0.26232576556036,-0.491148641798682,0.450957560153574,-0.465077077280053,-0.221825045381777,-0.201698540705876,-0.0730746939001947,0.423833224621129,0.161507459060769,-0.380174191401098,0.443154669109994,-0.40921828584109,-0.477276835498984,0.0556730083188772,0.330260459804863,0.484274666355528,0.538213698886943,-0.285300944744235,-0.223992515116105,0.160888181993819,0.410518767681687,-0.345185037118377,0.279541668021592,-0.17773251821488,0.129614690112803,-0.164418061275438,0.0881850543337943,-0.24331395960497,0.0665103569905162,0.122121437602698,0.0385190335643399,0.546821650117559,0.445755632791188,0.40884671960092,-0.213155166444466,0.432998525212001,-0.166399747889681,-0.552209360600031,0.146459026333865
stable,-0.0744106381684014,-0.069744418587991,-0.017246526884198,-0.105464117924627,0.071978854758183,-0.144689677380599,-0.22950728474338,-0.0327550582305931,0.16186795375172,0.228673721834958,0.217772830477306,0.136667144377034,0.252753258389269,0.0047753700319513,0.147489812083904,-0.0646312714780363,-0.110739252968202,0.20343765389263,-0.0221571387077447,-0.173734123952625,0.0540115420126328,-0.234656748178005,0.169391175068102,0.177708620805296,0.324040440789095,0.235520633454599,0.32428866110529,0.283383182009358,-0.13331279535979,0.1998958300343,-0.0730709637061802,-0.269072887899561,0.160714746742938,-0.197178955920011,0.203237334859046,-0.181655213020148,0.0802946383057589,-0.378893655180708,-0.0817561059344896,0.272691323588437,-0.203920444422404,-0.239186718579173,0.275597636949725,0.106705773568805,-0.183083789442207,0.0394162579375289,0.164169633047342,-0.14270472076116,0.29967682091836,-0.317906809992838,0.119527753169083,-0.0382450186898683,-0.120673505509277,-0.2928750402653,-0.0890536220485857,-0.170116544543248,0.145217699615718,0.275632794778601,-0.104048234586918,0.0351695649426673,-0.161888454090334,0.0854994576915809,-0.165760398880551
stable,-0.0864732701174367,0.385187400059198,0.0950263347131198,-0.148937712513287,0.176234582301579,0.103185581736532,-0.227635145779352,0.107026221935151,-0.062705282791507,0.231144606253181,-0.193374138979186,-0.133674544325469,0.388087660071982,0.147354627001727,0.167600579857267,0.0592194227419914,-0.141816458578238,0.225837489852642,0.135175415244135,-0.138293186052803,0.0812058101675877,-0.222434656869645,0.133173093342642,0.153230977898859,0.189741840231267,-0.0099710632047109,-0.0490579698847464,0.217948216207686,-0.128446934272411,0.164048483862794,-0.219160581611426,-0.156017646361178,0.275389869282142,-0.177121184471356,0.0734236282841055,-0.137925715839479,-0.0298945800992234,-0.126572170729871,0.175036338463206,0.118599947396836,0.108995387174945,-0.217740377716848,-0.0256619407216825,0.0784112877935712,-0.0845035245393399,0.0708801602598744,0.254242534974714,-0.0716228772197802,0.301110578929287,-0.253016783100789,-0.196747800290163,-0.0999915157856575,-0.115279599831275,-0.17642222501948,-0.122500401129862,0.0886262478423331,0.157146094846336,0.0992579681709358,-0.0121865627094275,0.0024514650586294,-0.192082151160303,0.0590818051857907,-0.29484807092548
stable,0.0872051467140576,0.207137982086828,0.0487522717074738,-0.160461990808484,0.100788519304967,0.0404073651712178,-0.055103228033399,0.157424472017514,-0.107257925362419,0.192587223625489,0.0137726926573005,0.101629916046543,0.240711962295842,0.140426216400861,0.0630906511456768,-0.103861786438335,0.0714418443793954,0.150569605572467,0.050025246750133,0.0716561952449086,0.0732995518805098,-0.0606992471064675,0.177011362307423,0.106235815066477,0.322794656881483,0.252163587691448,0.074541047039565,-0.0301236272186202,-0.0784808577043598,0.135640810130133,-0.104030135381087,-0.129713266358033,0.217653840684482,-0.223791095692972,-0.0010411327753498,-0.166890892903687,-0.0755979545539353,-0.283708727679121,-0.131396686191117,0.147335946460294,-0.154558689098555,-0.0485825540741302,0.0908258436877269,0.102821558390665,-0.0208709076498828,-0.13584629930402,0.172823053106765,-0.236478416711228,0.259993889763453,-0.19757967334586,0.0642105416254009,-0.0018101049063056,-0.138367172193925,-0.179789247452633,-0.234480615608725,-0.0174252406849037,-0.042100319442151,0.0357592919225504,-0.126590703165226,0.0100525684315112,0.0442062471013813,0.220731329880353,-0.136039632649603
stable,0.232733490251856,0.305528570252645,-0.0005971260171759,-0.0788849585962632,0.195946079402928,0.107980160910985,-0.236639721412966,-0.118144713190216,-0.0987024121781677,0.106014780098199,-0.125062195144534,0.0118736169944494,0.271097392283615,-0.0420958033587508,0.0726288179638717,-0.200733117774694,0.0761085461161823,-0.133572412900371,0.132430928620686,-0.0597497789992933,0.0038591326693404,-0.0913776154894756,0.140442360265773,0.0487119421851746,0.382408027098688,0.0728867694257374,0.153199946175188,0.093461614725977,-0.124792796132585,0.156846045388701,0.143246791987485,-0.268878748053283,0.146341991481301,-0.258019165947596,-0.153060613137037,-0.256479852046463,0.183785183413543,-0.441895384640369,-0.0209917541718264,0.0644529776947386,-0.16021391462306,0.0287302980277968,-0.0804274342017051,-0.0808773774321023,0.170961746835081,0.125094684381911,0.360200325059496,-0.465907874718329,0.205434135984409,-0.337089683879487,0.0317638987997378,-0.0378918268712019,-0.319546367889745,0.0001995144443001,-0.009117264983085,0.0603314235677859,-0.0621439523308953,0.0975609278984832,-0.068429202447783,0.233544412894864,0.0176846114650498,-0.165105616309869,-0.168159495599099
stable,-0.0549070013329889,0.180228218494457,0.287356587102117,-0.274705976346415,0.319178803773695,0.0937702606339967,-0.345870696199329,0.18861525078631,-0.240576990905511,0.24270062823252,-0.0770031582177316,0.0180998727734198,0.292373401580156,-0.0939509244726641,0.211577448423533,0.130036367093283,0.1354215595448,0.215074747825326,0.202803090487317,-0.112204934345513,-0.0947697282409854,-0.0248359019659583,0.317992150804106,-0.0043807015085263,0.300963746787037,0.0115977371554292,0.149821877545821,0.329729483823169,-0.239567917270027,0.327784042731178,-0.25744182805206,0.0405876736089126,-0.289190897901153,0.0117632428573889,0.0587457113255131,-0.270720972708921,-0.226881966904908,-0.161208898975273,-0.224082823078687,0.209107377169791,-0.107653527541621,0.403286545414846,0.128765463084784,-0.0461450695437254,-0.218936459409018,-0.242615848421399,0.241929149577059,-0.0377907330002359,0.0046034027379471,-0.19985932746146,0.253792154124873,-0.0953294336260472,-0.245758517927194,-0.105548573499391,-0.242936284381104,-0.264498205075602,-0.0312374827352077,-0.0491685890447016,0.0647682505483681,0.0643912359621149,-0.244980341490397,0.0795508708577491,-0.0664134371533647
