group,AHR,ARID3A,ASCL1,ASCL2,BACH1,BARX2,BATF,CEBPB,CLOCK,E2F2,E2F7,EBF1,EHF,ELK3,ELK4,ETV6,ETV7,FOS,FOXA2,FOXK1,FOXP1,GMEB1,GTF2I,HNF1B,HOXB13,IRF2,IRF4,KLF1,KLF3,KLF4,LHX2,MAF,MAFF,MAFK,MEF2A,MNT,MYC,MYOD1,NANOG,NFE2,NKX2-1,ONECUT1,PBX1,PPARG,RBPJ,REST,SETDB1,SP1,SPI1,SRF,STAT1,STAT2,STAT5B,TBX21,TCF7L2,TP63,YY1,ZKSCAN1,ZNF263
progressive,0.332890274781378,-0.371894574558926,0.406588723891043,-0.368178430731346,-0.223628281208888,-0.0102614242959774,-0.238920349152542,0.378539122979633,-0.260107652586567,-0.365451764234849,-0.149760115922694,-0.184151658109867,-0.0807240583795585,0.0864431733093808,0.46623915665293,0.32274733158977,-0.376259162268528,0.225056458845338,-0.119019072626896,0.0051203050239562,-0.469899262120336,0.377716159633068,-0.359000948430746,0.457558014113877,0.104541962549782,0.0284802957367525,-0.245198246588106,-0.346409929447509,0.441848060112921,0.0698286000656052,-0.364111646878673,-0.392231696014302,-0.425424017293739,-0.357021993768579,-0.309458234748357,-0.396565862899809,0.0303023429904305,-0.371720055094382,0.552448569945583,-0.0031413503617893,0.279962844144442,-0.30911239801128,-0.266287883165827,-0.403384930785059,-0.253925820911303,0.325233833685519,-0.146344978144051,-0.430304157916947,0.475917782003091,0.436333885471737,-0.298000791736653,-0.452432905801906,0.383795521164013,0.167637953914406,0.352058596153112,0.0422769400117466,0.432976387149274,-0.350542358236387,0.301380705403186
progressive,-0.0390888880297172,-0.282896359823506,0.10478961026471,-0.0530655000051705,0.408752785004862,-0.0898639878569734,-0.177370658133756,-0.145594017152785,-0.396433899585801,-0.176810985314717,-0.0903476181734254,0.392400605248598,0.357092550447496,-0.230788995350929,0.151969420569662,0.496557541891785,0.12147029363215,-0.387296632474972,0.434412567077751,0.357527513562292,0.379062750294873,0.0892860648373137,-0.065618596332199,0.0321081862922492,0.470176876894374,0.30471447466571,-0.0083555501842372,-0.359431617827066,-0.297481311819654,0.449207396381039,-0.249945622602595,-0.325273325665076,-0.494613895525667,-0.251296137448537,-0.401720374365635,0.311962846012284,0.123471732300234,0.133618843845416,-0.414611099404149,0.16890256504569,-0.0670603621812447,0.146028980267582,-0.405248746485663,-0.361679434203531,0.369162016458072,0.425126256661851,0.448927559971519,-0.142467149446416,0.16764938460306,0.211519825195435,-0.372194591461234,0.291954542731645,-0.051708901759022,-0.354093434145473,0.137472677876515,0.418802562146733,-0.118945682546268,0.218159856521314,-0.246791379595295
progressive,0.0692717549230496,-0.062980103857104,0.0500929077504802,-0.148099791149208,0.213145251349263,0.0223765776733926,0.0718983769850219,0.0032129559580592,-0.218753602349553,-0.0157845698601531,-0.235405561894671,0.0045999335952684,0.115943240985334,-0.372400304396365,0.132157583979288,0.16797485695721,-0.269253675736725,0.146791324581888,-0.0085216422772927,0.128825515732043,0.0580158358356506,0.127831401029274,-0.362988280455756,0.205310523261314,0.052374496344683,-0.144174699032243,-0.142518892109693,-0.0787691336996798,0.341354520544488,0.0414573052326627,-0.0318914887947188,-0.253479256181396,-0.105714194402636,0.13619709771427,-0.0917056971979479,-0.169318926487663,0.106658018958776,-0.232729956922298,-0.0286903748589543,0.0318151308197923,0.0455438794718294,-0.394396707016348,-0.163640830589833,-0.291197250633873,0.155269289789938,0.0749262436725393,0.0429561669116827,0.236754860370033,0.0596825620255109,-0.217074188278662,0.0566212454698233,-0.263195558577982,0.0764657065708555,-0.0013872083259552,0.290300947959409,-0.181620403868189,0.113552382821775,-0.0244887638317816,-0.0705401585448141
progressive,-0.057200729152427,-0.285892571098891,-0.132208251377063,-0.0753483689853753,0.338761388384803,0.317195480238886,0.41088641420153,0.12558515233932,0.0017635825208196,-0.163907000125776,-0.381600816960157,0.129509245956964,-0.0456364410512571,-0.003014261449601,0.220299171067824,0.039737505259173,-0.18530194040768,-0.167292599420144,0.0381563247588766,-0.0396792455093343,0.263961314428284,-0.126139981171897,0.200300831331119,0.0111063773571101,0.0993982115122679,0.0042545951891586,-0.359199126421693,0.325952410674929,0.17120580336492,-0.0197484217444056,0.0180588889990819,-0.321153876326061,-0.0240264297302284,-0.113124099677548,-0.158060334763454,-0.207214684634413,-0.113779657984145,-0.0010503089480275,0.271431630015084,-0.378199972123775,-0.349461580943972,-0.0571114338349171,0.200709738547277,-0.153703921132988,-0.0789327048095667,0.0327240114491458,-0.0653538272279916,0.343743958205124,0.115163735405548,0.0214330541369391,-0.100528559555868,0.0682047435845868,-0.213356460131433,-0.0712876099732502,0.238868785724371,-0.134827762185234,0.270108534761737,-0.181126295346808,-0.165982571774237
progressive,0.386375557986648,-0.180258746856212,-0.0101562999438516,-0.0396282623576049,-0.139695855669419,-0.0642401548595765,0.135022711523475,-0.0257334470969981,-0.0791319075379846,-0.0839296688611537,-0.0228049434322066,0.176457922950844,-0.0769511069365441,0.0651124751001527,-0.278955551218549,0.0145179011467326,-0.106298452173072,0.0742095290375903,0.0246742010905842,0.324814672437412,-0.0430552347312971,-0.175585602710268,-0.0143309753808948,-0.0934628829188795,0.0170102446912361,-0.398650349943327,0.0412482856615321,0.0528376831434732,-0.0669194241699177,0.0927151798555284,-0.0858612351081439,0.219076997561853,-0.166924708893119,-0.243315038532149,-0.223189364410284,0.280014797224963,0.42207837926166,-0.0766395639934812,0.356405126863994,-0.0924036369124655,-0.400457299013092,0.132094207858683,0.0564515812830032,0.0426813831996216,0.0595047021250199,-0.0281011734642764,0.170974767152937,0.146362874650965,-0.0125863348997424,0.0784465130632462,-0.0466068242822146,0.33222939448231,0.343008780312288,-0.233657207297199,0.100192210489039,0.147422120657379,0.0508438083078704,0.03252508325577,0.0274780875781506
stable,-0.0120060052993442,-0.072400991147911,-0.142657749655697,-0.15693920835719,0.0337446200538926,-0.155192958874955,-0.0891816626850316,-0.118211954389762,-0.116120035162015,0.0188634860706774,0.231751400296894,-0.0673416617595899,0.139440346197029,-0.233503616697355,0.117326072788988,0.205081281945333,0.0718764681724676,-0.0062425281213943,-0.26965717422923,0.113702867451996,0.116714052159212,0.207856001798365,-0.128530813560679,-0.197274546786549,-0.320623503379472,0.0495273245176998,-0.0815848498821159,-0.123351528540434,-0.0158633092988096,0.195003208500418,0.166614617699744,0.100558621062075,-0.138392843414649,0.191433653988511,0.0470794991933471,-0.14360083136912,0.258334638261524,-0.190173451146951,0.0482594572725563,-0.134208181935952,-0.0626287222620834,0.0173222208050885,-0.118590802258168,0.0195289003307868,0.0666967716406203,0.033373282272219,0.0958646110982517,-0.163279933434564,-0.066782005981143,0.1084432347915,0.146247313919241,-0.0470948794394643,0.110239740128104,0.0474493452454642,-0.0392458100246456,-0.0033157547314975,0.196309654958231,-0.0945781229531267,-0.152377396495444
stable,-0.115983783570786,0.0601213730057959,0.194483616923714,-0.145853415565202,0.0210089718701591,0.0266900728949317,0.085109905707135,0.148558772379747,-0.0899652891258068,0.0540964441063846,-0.169236247507759,0.161348615195795,-0.0027791094740684,-0.177847904605337,0.103478610411473,0.204525529300064,-0.289934816173267,-0.0251809529998118,-0.0740853659659824,0.0398467278800417,0.0011695454807395,-0.0477231997366492,0.104194479479711,-0.0233917681113561,-0.0971252285304662,0.0848834967491673,0.0732228110526907,0.0433762413978398,0.0797483214951579,0.138524820607917,-0.000552052314438,0.0080540635780331,0.109141487895506,-0.196207673140875,0.0554187629532812,0.0147321132512304,0.0970049219435282,-0.0281909200049622,-0.102322956966072,0.002125208248859,-0.010769254080514,0.0037957645209373,-0.0034698870290399,-0.0729651840377815,0.147197509006816,-0.0095681783622636,0.0143610085993391,-0.0529319715598981,-0.175984186605934,-0.0349155236055733,0.0619220305301776,-0.0950678415103124,0.222561410494834,0.0529931199289321,0.119239670819493,0.252313896730578,0.0863013428503047,0.0502467113695097,0.0547592424778223
stable,0.0608811053179712,-0.0196785368142482,0.301866175326593,-0.0284353859749467,0.144413530451627,0.0435988408894292,0.0490063787527307,-0.0834286958769699,-0.0549509838655173,-0.149016920494003,0.0312766207798674,-0.0357390646519519,0.1923294864466,-0.152926665075435,0.247591681518519,0.195949276585256,-0.0772677264402505,0.0689485275595696,-0.0426253186134492,0.187680887697457,0.135275301671847,0.0854593613028242,-0.163698219512009,-0.145134807361653,0.149964615919358,0.140084111265704,-0.162489560400889,-0.148490985507719,-0.0164609612041158,0.165018787163726,0.0107064248377651,-0.120088199486692,-0.162909727168596,0.0112706782458032,-0.120776571770332,-0.102100290189293,0.14673037706894,-0.13040030784372,0.130032615049289,-0.139315094523806,-0.0213745781264636,-0.125455051857539,-0.111301070570088,-0.134527588566263,0.16289777463337,-0.0520053870226337,-0.0678680652478329,-0.107800829220035,-0.0545648701050327,-0.179622511884481,0.0798860581813795,0.121232760198121,-0.100249545573104,-0.205695467553852,0.11151513813235,-0.0097016853521362,0.189887231954789,0.0429011643773888,-0.044105042474419
stable,-0.162965791464062,0.176059344803031,0.227667985719019,-0.121449646730747,0.0283980763664753,0.122994313352348,0.262918177274764,0.270613147704786,-0.201221437490518,-0.115416641284382,-0.0642935738128185,-0.0196191679328242,0.0481305850783808,0.256861866061993,0.0727084945456566,0.326127593218233,-0.133289085998174,0.041735680655551,-0.0966878195880075,0.0721110094493358,-0.159269299032822,0.0057723546343357,0.0375969283268874,0.157063606121584,0.0908431291315229,-0.115691363502543,-0.15115196655311,0.0948130245865989,-0.0540593741730781,0.140729781722071,-0.125413605811361,-0.104375864247824,-0.0310284399174724,-0.104142806583758,0.0288829902137377,0.0957197508192492,-0.100442686368124,0.0479586500847018,-0.0324489923396725,0.0010288616405642,-0.0326458820926644,0.0657991043361145,-0.146985840942205,0.158415340573168,0.188473403131813,0.158438976138156,-0.0858329390184001,-0.0237166954388347,0.0089649148334624,-0.0404375934398461,-0.103784645324546,-0.0010698665974966,0.0128735776852909,-0.0031596902738645,-0.0662042069267203,-0.135791267833935,0.149870369266466,-0.0455162717250035,-0.053165620017956
stable,-0.107602300592427,0.0157575283894923,0.0406970765550613,0.192528242121772,0.224478887639399,0.232096064548653,-0.0948647281014051,0.0253427310464075,-0.109885293274683,-0.203612935832272,-0.156865505592755,-0.0614849842546444,0.132596128569817,0.0558637381372699,0.108442152407167,0.133232003512939,-0.0562568391956807,0.0843321041850961,-0.144195535321762,0.0451130047946891,0.0491719285008484,0.0177395966755344,-0.309188880132992,0.106635975915981,0.10476831831124,0.0822092504501522,-0.223205697492808,-0.105561091615893,-0.0464412848995457,-0.147852986456245,-0.0994358443934029,-0.0043898235208416,-0.216344027151733,-0.142487206517888,-0.0150288466702721,0.0392813006341353,0.029588798581382,-0.240955646039585,0.0187053812543502,0.109252748933613,-0.0869395155104739,-0.151684259011335,-0.0978209524795288,-0.086111725876138,0.169825778339904,-0.0429191282213926,-0.142932697046414,0.157526585091946,-0.0387426432644239,0.0408733284150037,0.211204728152914,0.0952567489645557,0.0242692870066667,0.0936931663255371,0.271500777491257,0.149409997907431,-0.0214781524707975,-0.183870747160753,0.0140248951922655
