group,ARID3A,ATF2,CLOCK,DUX4,E2F1,E2F4,E2F6,E2F7,EBF1,EHF,EPAS1,ESR2,ETV6,FOS,FOXK1,FOXM1,FOXO3,FOXP1,GLIS1,GMEB2,HIF1A,HNF4G,HOXA4,IRF3,KLF1,KLF10,KLF4,KLF5,KLF9,LHX2,MAFK,MECOM,MXI1,MYC,NANOG,NFE2,NKX2-1,PAX5,PAX6,RBPJ,REST,RFX2,RUNX1,RXRG,SMAD3,SP2,STAT2,STAT5A,TBP,TBX21,TCF3,TFDP1,THAP1,USF1,YY1,ZBTB7A,ZKSCAN1
progressive,-0.254353823749311,0.214488181562708,-0.172798663006871,-0.0781958946001579,0.120943197342019,0.0944280737456877,0.16998271328741,-0.143858649299245,0.0516391007177104,-0.0048930532120164,-0.215207795349867,0.383560559368813,0.128745157065601,0.145179276828463,0.166509655209965,0.160621323241099,-0.106164670100616,-0.301292195652463,-0.0595276064201489,-0.289579639847217,0.130474473939419,0.230760428291042,0.0924166810889303,0.0873857953920683,-0.359712334083912,0.029534616636436,0.321016665315184,-0.266720282505917,0.480174720432284,-0.362704581167709,-0.409961891029982,-0.110504790669938,0.0686582071895094,0.0736682577433134,0.258068890026891,0.170082080892764,0.0336118938625643,0.0415132211915001,-0.223355938988875,-0.0764970290892711,0.252009068803624,-0.210407698929956,-0.380194882413283,-0.154989423802178,-0.0751507583070589,-0.346288091141282,-0.154228139728903,0.132775955895677,0.0445054682752979,-0.122618022303224,0.0387934336707691,0.0058514697926865,0.230556884970398,0.0391043581133276,0.226736040274215,0.0354437837483602,-0.362654897365033
progressive,-0.155958221553281,-0.335099341842228,-0.459453146060549,-0.0489515595201272,0.134394389421566,-0.135749542238424,-0.312761560289943,-0.208826973351461,0.360177082262734,0.360995511535059,-0.362507826494792,-0.239538828327833,0.343283634565486,-0.433740826421645,0.346337917719456,0.258422008060337,0.0980069053610203,0.401599685542153,-0.406774174963199,-0.0590425552220288,-0.156106487725804,0.0704086400076266,0.370612055484888,-0.163757022227981,-0.0947242923013655,0.130073913154251,0.383377772939101,0.0989973233934726,0.119200072061429,-0.212056210589007,-0.0710461845494746,-0.300574080908569,0.0653586941715001,0.139156698882998,-0.31963814537155,-0.0260058866604989,-0.105357942194701,-0.235752110281601,-0.0874770417884512,0.437818146166022,0.392442766727145,0.0007442961860644,-0.328866231949369,0.310066081273478,0.0606378992383742,-0.353006930159531,0.411210298845081,0.126248645903163,0.11946398584852,-0.369147185700363,0.0803157856556,0.209037511316443,-0.319267479940243,-0.134468522507827,-0.0765616861673227,-0.0935085096866786,0.144627720649089
progressive,-0.167874898605232,0.0589439562459694,-0.17726782678099,0.0589881515694483,-0.0714884337236498,0.0166133679721596,-0.135976097623947,-0.312670614982626,0.251038122701929,0.0804887537040518,-0.0430969736136499,-0.130869885241344,0.178446727427111,0.145952096623899,0.18335502162196,0.0861924868600892,0.0373303678061243,0.0833718260235182,-0.0492105319258428,0.0173062737828764,0.0586074568960727,0.144535309845314,0.109137238443119,0.0145585544454036,-0.059690511336318,-0.203235077321383,0.0706716272843278,-0.0190278930013176,-0.231243921222204,0.0393209251756135,0.153805720898246,0.0482161755782839,-0.204382157334599,0.0626543650209606,-0.0859461459700894,0.152469946069133,0.0756463297565438,0.0865509685795771,0.224730990908626,0.19753365000831,0.0332097495678168,-0.192623511139089,-0.136798361224951,0.297435526211551,-0.071033106599669,-0.0212903092562761,-0.0731060594244093,0.271098111013985,0.109281353628376,-0.226947367165734,0.11563771720469,0.248335521025121,-0.0583473578097205,0.0643165703523598,-0.0278103876830427,0.0102138082709841,0.0105852795725032
progressive,-0.289864694053317,0.379061953969157,-0.18562993730981,0.114914781639753,-0.346313143683326,0.395747179408492,0.389757764834924,-0.524442568095818,0.195173372400585,-0.185144382661112,0.012515552110831,-0.214290181489845,0.0403766996268655,-0.219046113065712,0.0911411115419613,0.174959710601542,0.148013604973917,0.21378829652785,0.130473759805371,-0.0651802681499226,-0.0315937127919552,0.0619196489282855,0.1070201638482,-0.0923914691967359,0.434863178848828,-0.0267071387097122,-0.0163145273274929,-0.0710537374990817,-0.123203504325541,-0.117727950277052,-0.181706851712091,0.0279662058649119,-0.183730721873368,-0.0254164996154716,0.276837458792513,-0.380850667618956,-0.363452896176095,0.152540367819849,-0.251993064486213,-0.0640001308423251,0.164949228550473,-0.289609941165883,-0.0376239531487656,0.242704382282872,-0.0080045752344193,0.0503724843959674,0.0105842203915709,-0.0808219865695785,0.0864477795003996,-0.0348189496681153,0.0181184826030363,-0.0756812039436787,-0.23041255546421,-0.180570806250396,0.209969724935232,-0.259908911685052,-0.133436078637449
progressive,-0.353656750679526,0.286641473257796,-0.0795491497966593,0.424451085098723,0.0394281613402286,-0.241418757854786,0.0086288468108806,-0.12137071390195,-0.0092586896437917,0.156830865394839,0.303521261179811,-0.123386210967265,0.285381787591974,-0.0477420867346538,0.440197155921498,0.432639041926566,-0.409712762808605,0.0496316152333868,-0.380047165378497,-0.423380352282774,0.392140147770388,-0.416704018253917,0.19185012690469,0.404359098728862,-0.0970587805515851,0.392203132053679,-0.0328777958779542,-0.0369717742918757,-0.111860087124994,0.127606157947769,-0.163507199423696,-0.0413176898389616,0.154563431196359,0.456132179594146,0.419601295285308,-0.202746407914051,-0.353971672095982,-0.213390751790247,0.428985953495682,0.223972111383152,0.171569187684956,0.112678882807778,-0.442779511536433,0.407508312893417,-0.370788475734706,-0.0954211891860164,0.266297549754771,0.404988941561773,0.1500285627994,-0.0392392084903553,0.347232353783834,-0.293443775853235,0.0582604620442675,0.0365938685921291,0.204698920696075,-0.0473011967516161,-0.116394955521953
stable,-0.0905356436156982,0.0516215733650362,-0.314973124230476,-0.0847253525453518,-0.305928116459179,0.167277524473148,-0.235301348841611,0.28135722142187,-0.0693448560938477,0.130886325693411,-0.119464651210075,0.181069048884357,0.24470886709023,0.0537948557256392,0.0671565666337766,-0.126960621087119,-0.209918544287315,0.283546528312413,-0.0287324908986299,0.0566516987491345,0.359648598017284,0.214530098775061,0.269559402892882,0.184613522292634,-0.0871536029823421,-0.327819048760622,0.259902410692427,-0.325629385769413,0.224052841024681,0.0157388354638888,0.29727802432575,-0.0972071387094207,-0.343954631237229,0.290887390913938,0.0943307101493314,-0.0417290460102174,-0.148946581394686,0.376268019555049,0.141333250912649,0.0692322774120749,-0.0729245834679941,-0.106604482653315,-0.284936490952304,0.27293345669703,-0.160531756954939,-0.248933034925604,0.0275733832329306,0.0706188825314063,0.413856276157106,-0.180333395781277,0.353163496186108,-0.0818510605892546,-0.358651617897365,-0.181856794427625,0.316386691257326,0.378887139948664,-0.223805351062266
stable,-0.0500490824176006,0.0676441186507032,-0.202165716341266,0.0207119837682622,-0.122364215275554,-0.050119634946268,-0.0266325460495739,-0.0926062975082932,-0.0645137938256968,0.158875246363079,0.0163325788793349,-0.105962058888678,0.304008271972326,0.20427168397144,0.242718522002254,-0.147985703418453,0.116807296873344,0.154781210657269,-0.218477429768507,-0.219344418553625,-0.0380704798762304,0.0651451785059608,0.221801198784885,-0.15297531552879,-0.248282421555725,-0.092731451220009,0.129419897151596,-0.0396628453781452,0.143435474828274,-0.0159472895312388,0.073357001432206,0.0001024942207507,-0.219337554404899,0.154438900240401,0.0235730857599952,-0.126345538539214,0.0973213046687426,-0.0091992073199844,0.191034680164186,0.204607520248033,0.0257363846323705,-0.216199195405815,-0.136024885262419,-0.0144610063278179,-0.169412962684648,-0.1575268701477,-0.192692918093364,0.0091839579895759,0.131231993414435,-0.0401556210551565,0.15922130086107,0.17095704514041,0.0305804845898842,-0.0360886129349558,0.241879106814576,0.136058074981543,0.104754280719648
stable,0.0090064271168438,0.10848660410413,-0.0753923637885568,0.10756048968012,-0.0370485985636061,-0.0809586133309124,-0.0241122701576915,-0.0229928849662074,-0.0566347413772327,0.1701433926147,-0.0490905411242016,0.162277955115803,0.203403664350529,0.0446361011952196,0.123836362055006,0.110992998150842,0.0423944081355112,0.169272505090372,0.0241346227894003,-0.235885077807224,-0.0033904686884915,0.204585431154355,0.218555709065285,0.0534065163199414,-0.130957101520507,-0.0122773466359555,0.189571219874665,-0.225970750387815,-0.088637326858233,0.0572637247931307,0.0719220709529379,0.0298801142508769,-0.213990394471488,0.141222477488532,0.106498295427088,-0.107792620357531,-0.0520665274881095,0.0177862415699621,-0.126419119799584,0.0992471110533187,0.263011866898966,-0.0872200156905632,-0.0978444600321776,0.0292676614946213,-0.0784320411239865,-0.156012648060027,0.0504128068442811,0.0050926823847927,0.0319509827004759,-0.0341121501706391,0.191290502003129,0.0011603728100881,-0.0377922210519603,-0.191841999413291,0.0997167501333427,0.125430343186265,0.204139945074912
stable,0.228508013511792,0.154167325185449,-0.255566004819362,-0.0690686482776788,-0.352513030805013,-0.230136449674996,-0.104838288404771,-0.0157265693748407,-0.0130148222223837,0.111562086342439,-0.24330801328403,0.0448377296544161,0.237121079379064,-0.0111591496005289,0.0237985855645116,0.0635241007163145,-0.156579688579005,-0.174867101592803,-0.0789325610787543,-0.168085255369285,-0.155549579339403,-0.0146999848888381,0.311037145045155,0.0188518141839988,0.125088218133924,-0.228790434393992,-0.0144166828182373,-0.264435055916835,0.0701061374701315,-0.0607569488432073,-0.174878446893453,0.221039721524672,-0.36309312947819,0.0760607680831469,-0.0254044412749658,0.0364796576803944,-0.159989116647164,0.101385131362262,0.311953691129708,0.291436210572604,0.202886799890425,-0.354717433736168,-0.349982808462956,0.0058328063167151,-0.0662884988756716,-0.113217288603293,0.0724131988498875,0.0293839982379261,0.115238955089998,-0.0361931613018437,-0.0905964113353845,0.0751790289403946,0.0870197777683253,0.0936654803840425,0.258196682639018,-0.0420641891654089,-0.071087010307884
stable,-0.0149849248586301,0.202561389514867,-0.217252560409408,0.284673591856296,-0.182624141461105,-0.186970346670922,0.103150916456356,-0.180095577860548,-0.068525346894791,0.184408391819521,-0.054248405597383,-0.0436453923261391,0.202077706115979,-0.0825684603929573,0.11714104916985,0.0514466570432568,-0.0311669483208412,0.221971322935306,0.0660386336619582,0.0572590498167875,-0.0803924193579744,0.175773503394673,0.244545322242359,0.119990970168527,-0.168056117499675,0.0212540209003673,-0.255217076968673,0.117369623412292,-0.0497907181314155,-0.184162365083305,-0.210116894625775,0.192670544841618,-0.146829789076674,0.170479431877573,0.101757477297814,0.162306678364402,-0.133884045646236,-0.109355990339809,0.235365043387064,0.26361671290091,0.0112773384516157,-0.0606171411316378,-0.165618467144749,0.23007889672683,-0.0446614658284793,-0.069610250895537,0.203641396132156,-0.0331490529709238,-0.0134434956763489,-0.0734066135081279,0.0598555534823944,-0.0164549412857736,0.0484031558330221,-0.0944561909099961,0.0051875756877432,-0.188788077323518,0.0068011299718469
