group,ARID3A,ATF3,BACH1,BCL11A,CLOCK,DUX4,E2F3,E2F7,EBF1,EHF,ESR2,ETV6,FOS,FOXK1,FOXM1,FOXP1,GATA1,GATA3,GATA4,GLIS1,HEY1,HINFP,IRF3,JUN,KLF3,KLF5,LHX2,MAF,MAFF,MAFK,MECOM,MNT,MYC,NANOG,NR2F2,OTX2,PBX1,PPARG,PRDM14,RBPJ,REST,RXRG,STAT1,STAT2,TCF3,TCF4,TEAD4,TFAP4,TFDP1,THAP1,TP73,ZBTB7B,ZNF384
progressive,-0.214771319262594,0.0145596103646227,-0.0566730968047432,0.337584196614774,-0.384342914755569,0.0151374860785822,0.0834284248469398,0.0253122263279406,0.278802805996464,-0.220729471884819,0.285462664842783,0.245832138887917,0.319247755691059,-0.0181284691695154,0.0384446106847347,-0.308150636898265,0.0101620396842165,-0.26552595271118,0.0560333058357166,-0.148426742102242,-0.0533804752916882,-0.0112939775524943,0.136146883180603,0.0342788253181695,0.30310057468369,-0.20558246038238,-0.185691787799417,-0.10618466244006,-0.207560573403242,-0.302743371289072,-0.0735219840362054,-0.160036646212643,0.281146060265157,0.208638533869666,0.290493676209645,-0.0923092950224604,-0.330665563753687,-0.172822940169319,0.24083287893391,-0.0627582550783882,0.237700602055773,-0.261191884856484,-0.0128339210759579,-0.0960115097613438,0.217836918173736,0.148653764704155,0.143797386107995,-0.034062915710756,0.0691037749374436,0.240461387403508,-0.0233515765841494,-0.0155264408860549,-0.139896725038769
progressive,-0.420000039169579,-0.234520544924649,0.712452838611192,0.520721028693322,-0.549845665363231,-0.185611585421119,0.570674976168479,-0.128495360837055,0.676344981760099,0.589244060181163,-0.554539305157142,0.435073110052464,-0.621976253640763,0.529949798869718,-0.134844543372533,0.527575093057789,-0.0468072421223913,0.504561874806218,-0.023330237074424,-0.631624780221492,-0.53111220122018,0.246543777317306,-0.103635801478311,-0.45728791052796,-0.571599614401802,0.503737038794906,-0.50650508277593,-0.452705814393942,-0.527117176980334,-0.528722818610897,-0.537396805847299,0.578177754976007,0.0219212645284095,-0.607217266221261,0.581262817779885,0.549050182946627,-0.535761810622028,-0.642344713009086,0.536005445458109,0.5463731351092,0.591812499718168,0.620904847433898,-0.53318750036608,0.479173950742719,-0.162460405274418,0.541074811264291,-0.560201613576438,0.357353597342408,0.55378491777313,-0.52424639541783,0.592282157233507,-0.504438589708442,0.171498377085207
progressive,-0.0431074171502337,-0.27844131126077,0.323810922339528,0.172332071505363,-0.218594543513138,0.0695229097916983,0.0189788227021096,-0.265944003172841,0.239349785850111,0.0670426473527568,-0.214241103068802,0.3046056438766,0.32035873007461,0.193779185752661,0.0797672499265447,0.0141524938306374,-0.148077820796691,-0.206915602321122,0.120012022267297,-0.0135152152956479,-0.396406539439379,0.237217975541452,0.0060045850573051,0.092205542270746,0.177580889053837,0.0277083491668632,0.0128787754856985,-0.249099964440896,-0.150583549977758,0.151255673725776,0.0664635458364556,-0.122410547138697,0.122330334525775,-0.0747662375035458,0.069472815032487,0.047441566918648,-0.0435241872474163,-0.32494159994127,0.155769081909572,0.162808882409513,0.111910319618899,0.29014549045172,0.185658192428342,-0.158209848023899,0.0967237540615897,0.0232618102430798,0.304062760032484,-0.0540619286508246,0.252054030279744,-0.220689602415496,0.102303334266773,0.0913311332926102,0.06336727797945
progressive,-0.231482024577719,-0.0117796573880725,0.454939557131946,-0.350823791305044,-0.310194213198662,0.0308030834854877,0.102579783456596,-0.529930713329871,0.162184568108027,-0.277152442180863,-0.19724776777613,0.108811483358979,-0.339650399974246,0.069340258094825,0.0172187145363965,0.271441405085487,-0.138898316864381,0.115283739230468,0.0292996086785748,0.213957738945431,-0.0433764672130657,0.0952677488641291,-0.267063719881935,-0.0483506662048738,0.159452849197593,0.0711032516161564,-0.1246139517169,-0.262204380947448,0.0099944503650893,-0.039239879771343,0.0857246118374752,-0.261174432980622,-0.149924340574466,0.326103414723056,0.0887423973057653,-0.355854336740066,0.053936007388465,0.0808479355358451,-0.260528616054553,-0.146225521653098,0.0740565637503843,0.340918194946561,-0.134159255914447,-0.0621793836721336,-0.0411383214734774,0.182816035007935,0.0729475140459696,-0.156435063729303,-0.106433013304079,-0.242697675740928,0.0555944349142166,0.133918158152618,-0.0701643248268302
progressive,-0.585703823119684,-0.530987080470586,-0.493685824759464,-0.38598153674589,0.146672983963438,0.517771072652407,0.0848541810382165,0.259132564509721,0.164088470901413,0.0567547251631157,-0.45366725902965,0.576131481008386,-0.134630360016967,0.269384234125692,0.564027100016035,0.253203888105304,-0.611827053526646,-0.38696964947996,-0.58977978814772,-0.613556250811267,-0.462560273636275,0.52876382681893,0.583665840605665,-0.583974625835062,0.116720816711957,-0.214358706247198,0.311564296461283,0.512521723752663,-0.390489801095082,-0.221893065844477,0.0385363966287097,0.446194656478249,0.539386038710177,0.23757935549783,0.238382197094262,-0.180515845105318,-0.231774193185172,0.306376704607418,0.149081508752733,0.0756523812021945,0.102084396838553,0.517338773331252,-0.0097576132489361,0.549020137867354,0.660800390908964,0.50807521644935,0.0565694540254777,0.556678011556393,-0.169276062755278,0.0114250534876784,0.24888089489375,0.088003790378063,-0.501837754815537
stable,-0.0275877229231539,-0.263467740879958,0.0061181642435566,-0.0669685837125655,-0.218238696280837,-0.055391933418798,-0.288998529929208,0.0607117305453029,0.18140294833807,0.129347852307521,-0.0152353003333594,0.221136016593743,0.0850712624467824,0.0144309448338981,-0.171781882320113,0.174300928090386,-0.0968238403447864,0.0264597934834063,0.0671926699887855,-0.158166967815248,0.214102938227582,0.167904077613345,0.296422262183152,0.240793510885196,0.147792070129253,-0.151716423186685,-0.0893518487737768,0.147202793171127,-0.122445059000676,0.222907068110763,0.0162458776068943,-0.0998664921568441,0.198803828911908,-0.0001365250544318,0.203011246263914,0.0203320176344694,-0.0207425992485901,-0.202375722890372,0.127504185363467,0.0857704941575566,-0.0010938107567749,0.164349947491945,0.0526292762262975,0.101454973494181,0.268515393703342,-0.0019142694694387,-0.0984339603748643,-0.103895868357881,-0.0695474629843932,-0.309372868820875,0.0522982042273638,0.0078310429028825,0.0190739541030297
stable,-0.0159858741936283,0.0096497183252306,0.123115256080371,0.014697866707282,-0.109470143643328,-0.0299526206771179,-0.037776726034492,-0.150642360344871,0.0513140076277467,0.122574630560866,-0.213630983054925,0.312259151578486,0.236180174179971,0.0925007437427262,-0.248259745382633,0.0404496532520691,-0.196041855870417,-0.160185138350337,-0.079596624730612,-0.100991386972927,0.0177163559646487,0.0019701488888128,-0.0005646696681559,0.067021225238701,0.0873480555839317,-0.0926792744503418,-0.0768590764436334,0.0427084480800003,0.0427211864453886,0.0074256926526754,0.096811383359073,-0.0596566689962023,0.0983700714303123,-0.0275160695102877,0.186119017698836,-0.0031340637883215,-0.0480327363463966,0.0278398330707046,-0.140207277267249,0.192957003214036,-0.0479368694992797,-0.0191359286959479,-0.0441706498091492,-0.181983501567751,0.143733326499921,-0.161381305706892,0.209323092447523,-0.0034042023151127,0.0840430886198532,0.090405766616795,0.0811868683270533,0.211854929684932,-0.146617888687749
stable,0.178413608420101,-0.0848121457369505,0.0398947731072378,0.0476855520880098,0.0494796693719387,0.066017594486231,-0.0663622990806219,-0.153930479267592,0.117684572882346,0.0481174778125902,0.0356464817224191,0.24740886634105,0.116041722489272,-0.0204938074279327,-0.0472232986754562,0.018215956554287,-0.0082306465654495,-0.0863459464954737,0.0274683628983137,0.0612797872802213,-0.0452922191375717,0.0878676951329724,0.107797676937636,0.0489727836345118,0.10476739287432,-0.0955870902601229,-0.0330612901517399,0.052076216409248,-0.0042124369053158,-0.0110854666086073,0.118736915788841,0.0592126511390939,-0.0176669232259938,0.0033332126158502,0.187137486296845,-0.0677485252165802,0.0670978267903186,0.0314273104912898,-0.0697566547304947,0.0509961698796656,0.0154123870527501,-0.0800980712239795,0.240470931670006,-0.0560630533998166,0.0080709501564205,-0.063081172991666,0.0642352042179426,-0.0853286685268344,0.0490849914356501,-0.0873235151636274,0.120195454650946,0.0878422904693869,0.0131496071358384
stable,0.150946044355422,0.0183683970352105,0.141976382298167,-0.0762758037712781,-0.113872051499976,-0.0719427884852296,-0.0502371697317715,-0.177921729187963,0.118381404095065,0.022621962445925,0.0414632442672456,0.207849374683462,-0.0096695620564255,-0.0898336143905175,0.0239031870473332,-0.179088955751512,0.0765052166486143,-0.0423470015225041,0.0731007513458933,0.0014138590297778,0.0337891927970555,0.0302965588398142,0.108652336370694,0.0182865494956003,-0.0584509136335857,-0.146813560990656,-0.175693972121156,-0.121226341743513,-0.0499860688912097,-0.156569765915244,0.112480752311343,0.115224770090711,-0.108233072076579,-0.119695215133681,-0.052734555044911,-0.0024627281658744,-0.135201345946811,0.154137771446001,0.0071636759335794,0.293698289016419,0.0602967881720384,-0.226397378569908,-0.0826493403411106,0.146528020972309,-0.0837898656434019,0.0947832653345081,0.0391209442388801,0.0330026499297228,0.261656557537752,0.0009173245551252,0.150139884234921,0.0974315945123082,-0.143202569605962
stable,0.0664502286663877,-0.24803917268729,0.30181999158926,-0.0648024789147853,-0.308237251270108,0.223483809204841,-0.28961015888521,-0.240411461526883,-0.140182803244905,0.0839078167518503,-0.0515250255401268,0.28012080399358,0.0238652493950554,0.0302076593918042,-0.0088705681502601,0.17281656104449,-0.168671297480631,-0.101775228872368,0.0682943487656854,0.0509839944117683,0.0484838388459551,0.182719438426154,0.054151192750582,0.365194514648338,0.120862338609894,0.0535557414989609,-0.0682282168683225,0.0199216396860044,-0.165376150211234,-0.117500443033971,0.308347324334959,-0.0296169632965846,0.152382773402344,0.0703801893153971,0.208140240373693,0.0831266502252116,-0.0139630764810061,-0.10853714933388,-0.0179159323275046,0.105679916745688,-0.190133872016106,0.139007134853838,0.239931983256389,0.0412069525578423,0.0396183780859041,-0.0227518383294686,0.105956244167691,-0.153680931099978,-0.0161478066721805,0.0363530826316946,0.0163256847449807,0.136478624466519,-0.0101822868494836
