group,ARID3A,ATF2,ATF3,BACH1,CLOCK,DUX4,E2F7,EBF1,EHF,EPAS1,ETV6,FOS,FOXK1,FOXM1,FOXP1,GATA1,GATA4,GLIS1,IRF2,IRF3,JUN,KLF10,MAF,MAFF,MNT,NFATC1,NFE2,PPARG,RBPJ,REST,RXRG,STAT1,STAT2,STAT4,STAT5A,TCF3,TEAD4,TFAP4
progressive,-0.30441136823546,0.11056351110879,0.0606804760431627,-0.135604182338502,-0.309724419930107,-0.0475906015933173,-0.122798284076576,0.174056779225589,-0.185254007909022,-0.233821868338978,0.347052217279569,0.394787186655571,0.0798242786108858,0.178126046946332,-0.374275856300214,-0.0167196929859314,0.141789786565862,-0.132021957576928,-0.178589293018245,0.0250676410352692,0.0647608489779587,-0.0276424642363478,-0.121824198158238,-0.290642489269248,-0.324481662947009,-0.179209598546047,0.254134891300537,-0.285759368004356,-0.0738274630224219,0.250670064516091,-0.293594889748119,-0.0644530759027836,-0.188135017726125,0.153992830350641,0.184294200123038,0.250590741558571,0.324080288781961,-0.183136084943255
progressive,-0.389077707170976,-0.387939726332112,-0.215487110681274,0.478857632163753,-0.589582873733352,0.0481686411406614,-0.273774077575248,0.598269166751453,0.556028611841155,-0.453913209796606,0.440098651706207,-0.619596750793527,0.470780026571091,0.142082935796082,0.50024696710406,-0.0477804926374829,0.0014996646713715,-0.43849312835215,0.480660170288362,-0.172546712257669,-0.16153446873946,0.353765014938621,-0.492731000633421,-0.5212069862757,0.474202790644574,0.453957317581058,-0.014887847512067,-0.541937644968189,0.563250526415446,0.501170290058591,0.474596820185679,-0.458915032553475,0.559342576712989,0.264690814497078,0.28875896221311,0.0438960670867343,-0.453636801014039,0.254628358604072
progressive,-0.0285764964468245,0.128027728507308,-0.252904367808878,0.290257221630642,-0.233344245666722,0.0871093008612388,-0.293955189677538,0.21190164079022,0.0911236583255082,-0.117245335700947,0.303487421264013,0.268448074545481,0.219290564639639,0.100071739467574,0.0586661132775762,-0.176834092654095,0.149512711730247,0.0004862839033576,-0.0755813235497614,-0.0162198547784029,-0.0232378156564048,-0.124107274141618,-0.218280877669768,-0.178554684007448,-0.167060472177035,0.0007539687103469,0.110047495510732,-0.308772062040721,0.0907800583511609,0.0235820253911326,0.177115039749357,0.131514033482163,-0.139457991717829,0.117542365226243,0.276377779632254,0.156802092197568,0.288413687340593,-0.131013191549724
progressive,-0.296494509033555,0.451050336164654,0.0088847560853334,0.422037028808923,-0.208250940264132,0.101026622057023,-0.474426564798275,0.196924733232789,-0.192512988540877,0.028389796676648,0.0652284341464705,-0.261707492789515,0.13797803363228,0.0656101311187092,0.163560947886656,-0.100536488444944,-0.0653916312894305,0.230125863619161,0.221826123205767,-0.159174143621907,-0.100877521677243,-0.0224724092405505,-0.325472574481337,0.0287676983664922,-0.223005371664033,-0.105651986929421,-0.45352160718662,0.0586653065201227,-0.0520251888794881,0.150797955377426,0.35665407245068,-0.213933020191775,-0.0395381676186524,0.119418560540375,-0.135774058927521,-0.0156414431137966,0.13056638929918,-0.119360004754861
progressive,-0.574196877294101,0.308407371559667,-0.468054268068993,-0.427230187597798,0.135461721563512,0.572959783946489,0.0998952878196674,0.0176285802034707,-0.174801290017573,0.276119235186994,0.591578038828049,0.0314221710293443,0.407003711364342,0.559104338453235,0.275995525852233,-0.554960075738735,-0.532321267477435,-0.499476439098337,-0.418384970162372,0.5534755637216,-0.469971762757792,0.524960562059144,0.493785809699322,-0.259109201657329,0.442075307769141,0.277232619199845,-0.211542962441649,0.179873372742782,0.18791447950226,0.124699009439288,0.477827305515128,0.0577722593334795,0.493785809699322,0.58236169338834,0.529537807445308,0.508940203207569,-0.0096493281113734,0.485930266941986
stable,-0.0234582235159003,-0.0909857618265321,-0.16402489272788,-0.0342610034325852,-0.162228199388008,-0.0784971713100234,0.140491555097754,0.0860912032204154,0.128613852407604,-0.0237315764225328,0.246300188113264,0.0651421236167413,-0.0061684758471813,-0.190184554303558,0.179901678919945,-0.126539070596555,0.0654574416857816,-0.19425688792089,0.277029216070158,0.23536063098657,0.247223270551197,-0.25193344441012,0.128138079305828,-0.118377576994252,-0.0975342415393105,-0.198977893124251,0.0515192142565655,-0.15421930179643,0.144566810659166,0.0724594776496497,0.131549197128919,0.0507446975616579,0.0252650429033635,-0.130671404824244,0.127273032722749,0.241488703400077,-0.179572154157269,-0.086857105218118
stable,-0.0005315552172346,-0.0463771565525842,-0.0122427357608175,0.164585810278615,-0.0861579619229059,0.0238293457601589,-0.1460085306454,0.0766783604200081,0.0891710894309919,0.0366199052794366,0.290048141721665,0.211505871292669,0.104875267214526,-0.234427432452441,0.0707669922925861,-0.161666962840393,-0.0524510551537741,-0.137729082669486,0.108121538412223,0.0182583387559491,0.108471002171597,-0.0904673048204505,0.0790482220611105,-0.0027139025534014,-0.0572605394901392,-0.17873169422047,-0.0294527607078882,0.0081578599975638,0.11869872416314,-0.0590742881636808,-0.0972327713622151,-0.0404978994267717,-0.061250554164199,0.0356297708727506,0.161566833842612,0.106312825239537,0.178902785045693,0.0055807293943231
stable,0.181731309258293,-0.0847636867611379,-0.10979285229235,0.0160973816016865,0.032479727045586,0.0738854816443138,-0.15705634656427,0.119760691126252,0.0515894111246468,0.0490327908294283,0.340866287977138,0.191477156222282,0.0295964556017592,-0.0225457069229415,0.109208162287842,-0.0218690309522616,-0.0023372977127414,0.0492419236972575,0.228776850408247,0.168135630264225,0.0297250456225998,-0.194312148380306,0.076786207906854,-0.0436238164022529,0.030747638033819,-0.204944082717144,0.0305959064514661,0.0603310721551284,0.0413273471816881,0.120849992512182,-0.0631702423282699,0.25033338904091,-0.0152476893827492,0.0859932533990422,-0.129602539593164,0.10133810484447,0.112750190659734,-0.122550676776982
stable,0.220570895713226,-0.108985444038722,-0.0359366495680412,0.173977127126262,-0.241921564616967,-0.0165979679466609,-0.097473726713538,0.0335386478114165,0.0958036878281306,-0.22409476393025,0.25090973549497,-0.0099642781202154,-0.0449711770867798,0.0868619826653114,-0.192730188032095,0.0402665779616155,-0.0143994633568711,-0.0708967555960752,0.0983124001502761,0.147424806834225,0.0679452010118466,-0.262849897254997,-0.187854232947883,-0.158056620581029,0.0930575204309717,-0.0615544199828542,0.109833388803607,0.251945615535119,0.263883486731721,0.132985531303546,-0.233280359560561,-0.0696674865582239,0.186532905075254,0.0687508248906017,-0.121420585647353,-0.110283539053759,0.0186106096757143,0.100758503738817
stable,0.132281798653358,0.0727474678930059,-0.23491298439732,0.229488590891759,-0.198051664517733,0.23192422395677,-0.224426353604613,0.068044206916014,0.033954795399853,-0.02652193650544,0.274014902968684,0.0373298263631157,-0.036970761722176,-0.0065166036618258,0.0804392243181924,0.0142791130457805,0.0075945042309245,0.120395124918734,0.1173803952274,0.0736994970935096,0.221428406762425,0.164336598868313,-0.130354685917471,-0.137453742775448,0.0230414385849124,-0.0803729762294581,0.22538235769044,-0.152353821239631,0.199403567181836,-0.163536145294833,0.157436021284183,0.119557130761638,0.0508678441229223,-0.173051579106696,-0.216542212729742,0.0049111033140475,0.103287306814786,-0.0942683803452898
stable,0.139098032211923,0.120352970885358,-0.355861342368344,0.154451358564925,-0.382522178734096,0.0353158496759721,-0.40233638181385,0.108293226403792,0.247756697156142,-0.188082519301857,0.361610024148028,0.228647287879174,0.250285139243482,0.147395422876887,0.419561978589959,-0.393376912122026,0.0954026340892057,-0.26191482772572,0.10373465098742,-0.0828315846515498,-0.041812585329381,0.256714803610436,0.276912439966006,-0.284490404745366,-0.0378103925900767,0.0600132604691389,0.0203605886816046,-0.20661491557381,0.230028338379128,0.0568370079077486,0.181237431018393,-0.0629663056056881,-0.0351534426449496,0.0051240463436364,0.202638624347567,0.306584486269569,0.0300152186310057,0.153663952567846
stable,0.250738031596511,-0.206322750435621,0.136628183653747,0.240442724770982,0.004469773127956,-0.0684941537775257,-0.164506010366496,0.055070711887724,0.0388651363290208,-0.05368670630624,0.194325681645104,0.172923023902869,-0.193817271431497,-0.0852293233087356,-0.0871570453686597,-0.082072943232596,-0.0697298730467079,0.151682774978869,0.243274287210651,0.244248740120063,-0.130258933477734,-0.166447854932354,0.0873547604517289,0.158285046502785,-0.129333909339089,0.160643504993681,0.173961028088982,0.0225253969639492,0.0179285212825915,0.0656061013141228,-0.0644904233453755,0.429048791513014,0.0689884414851985,-0.187158509883847,0.278185121878289,0.0420780064288944,-0.167118673964196,0.0430453980853399
