group,ARID3A,BACH1,BACH2,CLOCK,DUX4,E2F6,E2F7,EBF1,EHF,ESR2,ESRRA,ETV6,FOS,FOXM1,FOXP1,GLIS1,GTF2B,HEY1,HOXA4,HOXB13,IRF2,IRF3,KLF5,MAF,MAFF,MYC,NANOG,NKX2-1,PPARG,RBPJ,REST,RXRG,SRF,STAT2,STAT5A,TFAP4,TFDP1,ZNF263,ZNF76
progressive,-0.315580523746748,0.116726621214823,-0.117552188244212,-0.326880175352456,-0.24183092550907,0.332470579344174,-0.180525046814182,0.186709668917264,-0.023130138057569,0.388726396383279,-0.0464187342781686,0.186286585621972,0.417515075442669,-0.029292576017827,-0.303727853152063,-0.151753798152725,0.235852299017928,-0.219363142572969,0.0674841624714496,0.0356610095900247,-0.149267589574776,0.146827333864105,-0.165061114684031,0.047971624275868,-0.0311053374028965,0.146950931231269,0.252867536564148,-0.0736291700337743,-0.253078285920979,0.0166840599854864,0.194463026834349,-0.205201736542929,0.0705170517118543,-0.0464868712882718,0.329981201602964,-0.0214314665498816,-0.140300442128877,0.381201218220958,-0.470299074129775
progressive,-0.213129342445313,0.484793649706514,-0.464570770111288,-0.480505729152897,-0.052953908523003,-0.452718005482956,-0.242877342338189,0.561817516649063,0.499776390612844,-0.470769004825185,-0.471086410870278,0.525051316425799,-0.529233434964385,0.145189754071117,0.512434426133356,-0.494259991106924,0.463280573316882,-0.282841114571278,0.451327884563244,0.520437172992504,0.425421085604965,-0.22898494997565,0.290955541335181,-0.49444808357809,-0.462122629041265,0.170858498495577,-0.458113908249536,-0.107829886985735,-0.525442196092442,0.560162890691773,0.559010824305881,0.382342031818186,0.376337767465178,0.51057701298059,0.385360328191431,0.248717025778927,0.334399024284844,-0.410382504746256,0.28491600964383
progressive,-0.0565403810288835,0.388299129527167,0.0044473290745526,-0.186299350494407,0.083155748766338,-0.0356701589729514,-0.309693505682566,0.316062964809321,0.0610008070558181,-0.290306970354328,0.11180563668225,0.32115539493376,0.371916593433942,0.0002213537242701,-0.0092020558047223,0.0337053876804355,0.066454850127129,-0.460259116068911,0.284024012029351,-0.005466378572973,0.0283894717697115,0.0066965022109451,0.0506220053085875,-0.211987347400115,-0.175154453177901,0.13145761373144,-0.0394592139001646,-0.0073020078233966,-0.300304056855681,0.219236510543552,0.148106200706193,0.289898604333254,-0.143583944880804,-0.0725705177289469,0.303411994113958,-0.100494438528521,0.293896372902787,0.0194723508243696,-0.185496933725793
progressive,-0.251089997244403,0.301981719004156,-0.0920737567081304,-0.199336613262733,0.168435455051455,0.33648614269564,-0.474691343831876,0.131204060101679,-0.212647397850611,-0.322158705071084,-0.104139737444598,0.145730384540978,-0.199048308670243,0.0537232847217133,0.0999186764090557,0.197135852078327,0.148850252095429,0.0436553848734272,0.12570080232585,-0.0901667193754725,0.29228232878537,-0.187435378007689,0.0669825863466467,-0.173772341568084,-0.0682160097536173,-0.0137324029580993,0.210030437555242,-0.29087982448957,0.0320706343590117,0.0200691428077068,0.0880981881169459,0.16627533831148,0.0380150198383878,-0.0627208808666747,-0.119116944254108,-0.144511593134003,-0.0396668100600251,0.126632372992187,0.0316571448776767
progressive,-0.463991055543486,-0.273388920693672,-0.274382610546262,0.12855862467876,0.500447052010361,0.0934068461434082,0.0799920331334507,0.0820415184544164,-0.0208674869043784,-0.297237477155819,-0.156319834935478,0.382881121325872,-0.0532245127293224,0.563235829570857,0.170542020950664,-0.489205935552943,0.148680844193696,-0.40238228468294,0.11067220733215,0.433559303807934,-0.481442733579588,0.530692486898553,-0.101728998658845,0.353691481906057,-0.27500366670413,0.593046525148541,0.307733326223795,-0.538766216950842,0.0635340449499379,0.196750590812711,0.0819173072228427,0.5167808289623,0.287486895477285,0.472996369832578,0.50715445851534,0.468711082343286,-0.238671881468828,-0.0963879157011766,0.237243452305731
stable,-0.0008997348105099,0.0278773548217871,0.0035687839026194,-0.225654767051943,-0.0988843838497608,-0.122504709405554,0.0707819696780987,0.126805916243799,0.141602387413958,0.0083965532260453,-0.0213640528014518,0.28333730754467,0.104162271872937,-0.215099192041187,0.168259405908296,-0.24907611762646,0.108163985931837,0.304210180125861,0.334477898444613,-0.0537122382457239,0.391838580947925,0.318745908127831,-0.186098098495894,0.160785103479529,-0.139114270358372,0.178158046849777,-0.0320663837973874,-0.0419635169718964,-0.241357607207285,0.185529670347818,0.0894968759114585,0.152132430904005,0.164531100260143,-0.0223496800704112,0.0597581827639403,-0.0256169608377246,-0.0023842821701817,-0.0572100565829071,-0.20739792042438
stable,-0.0925696677701418,0.111079103208839,-0.0759346789143554,-0.175453818940255,0.0320561048698133,0.0172388724320687,-0.161080446920836,0.0561809581187302,0.228062987523425,-0.184927916391001,-0.0606725426810175,0.354058946377256,0.167605148697903,-0.177353693013611,0.123738051803303,-0.191942078037345,0.09771085129047,0.110759327398144,0.257422541810722,-0.0984038856577219,0.0876055878800755,0.0702001615212278,-0.0760253368058226,0.0424446258865396,-0.0590620319031881,0.106346846290176,0.0107102290075467,-0.0530115644160128,0.0026937682431358,0.218660960391343,0.0347890963694875,-0.0207210088098263,-0.106157067558294,-0.0623693446232314,0.160654478490468,0.0441596289655315,0.161350333840702,-0.152906358901824,-0.293930892055477
stable,0.141294118999373,0.058772045373888,-0.0667360848001082,-0.0177899170103872,0.116331274045802,0.0559410197612836,-0.137471521886752,0.143323767981846,0.118170612298941,0.10591764148178,-0.04313665065906,0.290253985690069,0.148154967933345,0.0333515324287099,0.149611970007986,0.0194897141443198,0.10952156547219,0.0458085549057405,0.326358732526087,0.0457753495879352,0.299239511525788,0.111576008376542,-0.209194776627296,0.0585169692131059,-0.0973693692029257,0.116896946214862,0.0859005814738087,-0.189269315098937,-0.0113470426211274,0.139519940099805,0.177557871341866,-0.0112811649389778,-0.253336229935338,-0.0262074998318643,-0.10617640197301,-0.0755875149106771,-0.0223215971168396,0.075424639698637,-0.0766685299045729
stable,0.266201921787516,0.202357838518448,-0.0483576117131783,-0.269612212391894,-0.0520183037050311,-0.0838892530095263,-0.143196946779133,0.0919228825738578,0.101431279458074,0.0002678130441436,0.0594461164401273,0.314997980780196,-0.030573127945512,-0.0302691857137797,-0.130282394558998,-0.0759365876487068,0.0937935474372588,-0.0445476147653869,0.378782537948026,-0.101576449145553,0.0373439771099071,0.173019414676493,-0.237170269571502,-0.171044823987347,-0.188002145240371,0.0960295306221513,-0.0885224948492101,-0.154668290307097,0.211779285942171,0.390482409469774,0.202659930761659,-0.0928036947556127,-0.159655206422875,0.12412443570936,-0.104026595707477,0.126687540393926,0.26564812228258,0.037153319469379,-0.206153470849487
stable,0.0768848720109662,0.294945707024322,-0.0631502676587106,-0.341760050141576,0.349542616970188,0.216504198391524,-0.318694165945911,-0.0386418467825008,0.134757048944297,-0.106397755049654,-0.153693061113861,0.251041440650353,-0.0400688003692124,-0.0180549070674033,0.178100764140663,0.137850777290611,0.264741621332051,0.0632180585188887,0.242817793030193,0.0447012932014923,0.0820743944177232,0.142796252600726,0.092019137525706,-0.138631956904067,-0.246395037485725,0.13780217916747,0.0233048249677736,-0.118711392540513,-0.305433833494668,0.27689599432153,-0.0905018548188089,0.226859208263702,0.0048676478810278,0.0559454198229423,-0.171894378831233,-0.0475078348128689,0.0517059378995395,-0.219188980574815,0.0718762719648147
