group,ATF2,BACH1,CLOCK,DUX4,E2F6,E2F7,EBF1,EHF,ELK4,ESR2,ESRRA,FOS,FOXP1,GATA3,GLIS1,GMEB2,GTF2I,HEY1,HOXB13,IRF2,KLF4,KLF5,MAFF,MAFK,MYB,MYC,NANOG,NFATC1,NFIC,NFYB,NKX2-1,PBX1,PBX3,PPARG,REST,RXRG,SPDEF,SPI1,SRF,STAT5A,TCF12,TEAD4,THAP1,TP73,ZNF263,ZNF384,ZNF76
progressive,0.0805351892727752,0.133034013810431,-0.338646281347982,-0.127712333445492,0.215609606973129,-0.22903853476903,0.191076788415768,-0.122624116221562,0.305235467181805,0.439029035731823,-0.240259157100994,0.401742093799836,-0.336554707454551,-0.439200135431056,-0.0989739802247324,-0.350797558118767,-0.410191540629265,-0.379830138859704,-0.0192223316306892,-0.0370055069126869,0.0919940719335787,-0.161737187653777,-0.23860092917478,-0.295425218071558,0.371244771708454,0.157515662364282,0.355199777483154,-0.366585103263913,0.362022977638561,-0.124786048869819,0.052015907629539,-0.250438789674072,-0.104214108396579,-0.24508192993172,0.182518605328882,-0.415015912522601,-0.369991106622483,0.370227767888712,0.164927317560044,0.162208911123626,-0.330356740779519,0.360655779107304,0.220870522958901,0.111977557366465,0.353388039546412,0.0515489813475191,-0.448892053908188
progressive,-0.289762395857471,0.375174583313155,-0.400927001641501,-0.113018541455353,-0.362533841862863,-0.0724048317166896,0.413335255981884,0.416637765184177,0.215435074578075,-0.315088587817652,-0.383883908122811,-0.375746859276007,0.293380849080922,0.318701079833156,-0.375466682502527,-0.0439370831687684,-0.258773056348233,-0.284898050173228,0.321604188103042,0.280471853273044,0.359571121513514,0.248498914452653,-0.424703279535624,-0.154407208227045,0.167581477788538,0.233589933378765,-0.291947178569818,0.247864045806364,-0.0552097273953664,0.115251013831271,0.008485779511667,-0.361442940808676,0.0566970487779874,-0.369064345168119,0.409979095908074,0.241908799067934,0.106437367882553,0.240996734252138,0.363100156617769,0.242707600932748,-0.356211980835731,-0.197044748063504,-0.364670934911639,0.358510026499059,-0.297893483496329,-0.135736704938994,0.191104404344939
progressive,0.0523362012026856,0.296145866849662,-0.177491304892896,0.0660510530672875,0.0293720268633683,-0.254822311945177,0.175022359484464,0.0594221606044167,0.082751711810615,-0.208066293203556,0.0660982430959508,0.281185859196179,-0.0240005104085272,-0.157212120213757,-0.0169359940328499,0.120911613376559,-0.237120286942154,-0.285638015516054,0.0313437092661797,0.0784696394214109,-0.0613604871889222,0.0715453865674118,-0.122629514876038,0.111895397346364,0.0271590912032704,0.158086596021787,-0.020385323815269,0.0313309510499614,0.0808474327549332,-0.0538904747363278,-0.0169878723216897,-0.0649312505955887,0.371153879412781,-0.177259581869411,0.0373778843971353,0.149823883315719,0.0714809806325261,0.0661099253180303,-0.157237636646194,0.221588234690397,0.215318416843023,0.122917573878366,-0.245870886133489,0.0414804194785914,0.0485754479737789,-0.009956942334491,-0.12375339075412
progressive,0.372858253442932,0.323544770577652,-0.277024926079432,0.0475924797902455,0.301333278615245,-0.427626837395294,0.190821927237896,-0.245022101514717,0.245445825091029,-0.243459926789211,-0.078547689967313,-0.302804072646502,0.139417567058951,0.077983631753403,0.132748408176838,-0.0589786230802922,0.0339549990388937,-0.0185350508169698,-0.0521587948392085,0.205011499683672,-0.180008001152317,0.0732486975662413,0.0065184895231413,-0.0614937679029729,0.017467310919279,0.0397244932288103,0.278338523559271,-0.027319020051717,-0.0956369676574045,-0.097482531321625,-0.386914562376262,0.0483501780467322,-0.161775376918697,0.201859953597467,0.151808354053039,0.222403203957114,0.190640253714804,0.0915052548388312,-0.0537302164206801,-0.152532328481886,0.106584701188134,0.0092495756292572,-0.290077679174127,0.0499101770414226,0.134660875563634,0.0322361716946741,-0.0186090256646957
progressive,0.176834196633724,-0.254366791489356,0.0533933235691243,0.431013861989076,0.0337450794987106,0.103231250592174,0.0623753780013135,-0.16479574867947,-0.361527690895613,-0.230539397092855,0.0700475494954751,-0.021082877764444,0.271520020439718,0.0217690069224584,-0.241267962109081,-0.240207580683058,-0.0273204155645753,-0.114521194010412,0.37181962826583,-0.492391233942369,0.187812263161955,-0.131674422960773,-0.252370779393314,-0.368077105585751,0.18712613400394,0.357785168215534,0.0089820544321891,0.0077969222501641,0.310442256312537,0.402757815754481,-0.401073680548446,0.0165918505483494,-0.0569487201151992,0.1709709111016,0.0799652345976839,0.36327420147965,0.201784347834249,-0.0190868656684019,0.199351708092198,0.425088201078951,-0.0113523187962391,-0.0534556989471257,-0.225985994498759,0.106350019492239,0.0331837010966988,-0.383608574708078,0.112899434182377
stable,-0.0178835005759954,0.081316183686818,-0.288874257041218,-0.0383438845750701,-0.134442557108374,0.116471132313221,-0.0974170258194006,0.178511205952858,0.0340947069836694,0.0606275741188736,-0.120646512720676,0.0619667354568358,0.21182091897987,-0.0867302041816789,-0.0709486738450054,0.011383687374713,-0.190387044554295,0.185735322959523,-0.200023671574326,0.201792916984306,0.120904114362768,-0.198512741808218,-0.130611886560134,0.164051751911561,-0.0021249712966537,0.222298538096138,0.0722932411964425,-0.236931800570666,-0.214430697484942,0.0481620720476546,-0.0551190503884561,-0.125635396155851,0.246232132752456,-0.114624009709126,0.0242269473875225,0.155559261743378,-0.0872338304370059,-0.144258194574603,0.0533629630112738,0.0951131460768038,0.136859810133562,-0.159638302910701,-0.290646460458571,-0.0726598301101935,-0.127169632980053,0.0986956500064693,-0.208146104820114
stable,0.170723342905961,0.0809402141578953,-0.264824877069946,-0.0010187123927507,-0.0712397327917875,-0.0600223246368426,-0.101815178427308,0.254385596609579,0.1042087498817,-0.0838867707529532,-0.141385731735544,0.115217552260004,0.178662559757593,-0.210326774298559,-0.142659415431753,-0.257775362291927,-0.196901217702454,0.162944646166564,-0.0173761653203751,0.0230811971028033,0.0777821588275245,-0.101265672655855,-0.116329738493075,-0.110826001902537,0.0824589001783569,0.254695182281472,0.115406337360341,-0.0362981870163028,0.0604213965573737,0.0215337769658065,0.0037444658719035,-0.199874240959953,0.0517107370913372,-0.0137588332538758,0.0611888124860597,-0.0622123725392871,-0.194369683394657,-0.194479772200321,0.0618341768340346,0.168501276987949,0.133505351408246,0.285597063118446,0.0571513759076063,-0.0661000007713969,-0.249749708526473,-0.0436044323294044,-0.165421644293999
stable,-0.0361284983265131,0.021519920848865,0.0141175924580626,0.117292319272937,0.0800324135361817,-0.104172267650371,0.139049982461478,0.0576068265957509,-0.0124508126902927,0.0915188936956604,0.057579489632066,0.129775236455805,0.0981059746462604,-0.0175467609104078,0.126290595573714,-0.0298292305116166,-0.130558590771708,-0.174373120686029,0.0096493375613216,0.267559357798195,0.114687228757655,-0.0994440297742553,-0.0382169812900965,-0.0410341681275772,-0.0819278233223991,-0.0184099419785147,0.0296167349382305,-0.119595153153662,-0.0861085234224404,-0.148755684896377,-0.162805921330515,0.0277134575550763,-0.0848935081163918,0.0382993679469752,0.0660174286333935,-0.0599425634714263,-0.140988464405254,-0.0217861509350613,-0.14818818456091,-0.130071551293273,-0.0410256664258126,0.0575493579100662,-0.0586256216856589,0.0775408277850653,0.0868044652135709,0.0080973307673733,0.0153276288669453
stable,-0.0459944536535219,0.210929779963702,-0.128155550501895,0.0074060140234245,-0.0814301136460612,-0.0956319940381068,0.0211921007336952,0.0975817247936989,0.0451257201381305,0.0060677575709158,0.0525004473729503,-0.0647064959816718,-0.0650118461941319,-0.013047696388395,0.0168844737683465,-0.0955383547803394,-0.0468945845115414,0.056776345333601,-0.0394933243111204,-0.0960809539268832,-0.156032963580873,-0.146534051341634,-0.116480824529337,-0.107059521214481,-0.0523122844252288,0.0611597018049364,-0.04070013202988,-0.15010837347018,-0.1488015143603,0.0134021325872172,-0.0669399083611497,-0.14250148278635,-0.0260515028295248,0.0502804120302964,0.0543327697557573,-0.0358956752836495,0.0099756211878737,-0.0360892553785146,-0.206422824094275,0.0662902929200145,0.102133897258672,-0.0248990876902476,0.0607646922795491,0.033297545181179,0.0145954527151295,-0.181807749689983,-0.228320922821007
stable,0.211782302756414,0.402930002196859,-0.28834207952638,0.0821567043340787,0.136620565318334,-0.278994215944991,-0.140643944846692,0.150030330338469,0.218616251667172,0.0604535680271773,-0.189915898352684,-0.0849310019176792,0.189127909274549,-0.192805401649592,0.0403171394168025,-0.0316451193519993,-0.331399404835108,-0.0437818612400799,0.129130933890818,-0.0186941070824356,-0.246431681096312,0.0299556455672288,-0.158336842276909,-0.0566490793541046,-0.164523119068163,0.071344108113333,0.150295303479077,0.029702373006878,-0.0564672703377902,-0.0489234562232346,-0.168917316986232,-0.130767575055502,0.189431134312154,-0.136077748398833,-0.0344636091271891,0.203831308448885,-0.225217089017408,0.0945374483227673,0.106966884726221,-0.0491341566723395,0.256773463968375,0.101659591525723,0.0873104499198089,-0.0204891561029173,-0.243385480028412,0.095502206167259,-0.192805131636202
