group,ARID3A,BCL11A,CEBPD,CLOCK,DUX4,E2F7,ETV6,FOS,FOXK1,FOXM1,GLI2,GMEB1,GTF2I,HNF1B,IRF3,JUN,KLF1,KLF10,KMT2A,MAFF,MEF2C,MNT,MYOD1,MZF1,NANOG,NFAT5,NKX2-1,NR3C1,PBX1,PGR,PPARG,RFX5,RUNX1,RUNX2,RXRA,RXRG,SP4,STAT2,STAT4,TBX21,TEAD4,TFDP1,TP63,VEZF1,ZNF76
progressive,-0.451513529836799,0.246462973107744,0.127096244950825,-0.256801465639478,-0.142647818437239,-0.188632030508353,0.303214283556757,0.317715448018669,0.12778623542287,-0.0723954238340316,0.0141050287556079,0.169529847228141,-0.212008907701262,0.362321302652685,0.0011494429510785,0.135220273944041,-0.364618565047849,0.0490217936551082,0.14081650254908,-0.211734535019437,0.083320002390257,-0.232236181327657,-0.338660311735991,-0.0882911808029724,0.347659410998461,-0.141571433300848,0.0395194072247936,-0.0494666345712036,-0.161719155084583,-0.300756293969281,-0.314624290703904,-0.355994495900773,-0.335812680470184,0.389187096373656,-0.0596671290085291,-0.0559898856692736,0.186880266462853,-0.214671459169862,0.21651251609998,-0.220248205690985,0.386168996873578,0.0727964300613147,-0.0282928563678613,-0.128341474814493,-0.312279946605942
progressive,-0.125237053465384,0.177517968135189,0.0383907486162657,-0.303959018877542,0.14731135290794,-0.157815086114105,0.298381006176647,-0.229350812932298,0.203630992620742,0.0179746125121174,-0.0733554391583209,0.273450642307458,0.0585051233775788,-0.0329590444452308,-0.148753101545931,-0.0856087785340563,-0.194279439087221,0.200515840172483,0.160479120595298,-0.441574383587916,-0.318599016146611,0.128090069797645,0.0383846524275216,-0.0012375263150618,-0.227049501681383,0.0223364355585546,0.160122493553765,-0.0306912622324081,-0.307833146824447,-0.110581815724455,-0.139032728593389,0.075062372006682,-0.002158050815428,-0.032721293084209,0.202734852875353,0.231545440880191,0.0282954600559583,0.30048723938775,0.16142402985064,-0.34960118400497,-0.334229644086603,0.126602599744073,0.301395571510628,-0.343492802883335,0.174098006249722
progressive,0.0142554118175442,0.219497080087546,0.0340411141056974,-0.0682928866667991,-0.0304581298448015,-0.17557074400578,0.191792690650364,0.213346725094655,0.0183779650933726,-0.0821471443746986,-0.0311171965423082,-0.0887266011437128,-0.152308320868271,-0.160818112840613,-0.0383438870135513,0.0649155785475065,0.0100627947538873,-0.225671723860218,0.134840250832831,-0.0758568953521098,-0.114137257864697,0.0508554890006975,-0.125712651949148,0.0598691953048328,-0.0174655788785393,0.0608919709098225,0.0708918639519704,0.0032100113636888,0.0176935975835945,-0.0567772024993084,-0.21210978784487,0.267880562956348,-0.0778081718431333,-0.0994020647978336,-0.236149607632663,0.199262191070759,-0.0885934799468386,0.0363344575786302,0.0992213780738893,-0.114284002575871,0.0699737947854578,0.296239737415115,-0.0992123476301247,0.194016982367959,-0.0141367704701546
progressive,-0.202060208590789,-0.332507059257981,0.0425902182242231,-0.107286089844848,0.0539823042300372,-0.480389532690722,0.0630522755575267,-0.141670953909043,-0.0830674767801551,0.0808172762916319,-0.065955193387073,-0.33628118181436,-0.0234346934995277,0.0922373594247734,-0.130719685417814,-0.13362864184345,0.218788217687221,0.129046994300827,-0.0245765371238576,0.0978817998792732,0.267058010015923,0.0001729234334922,-0.219120889435463,-0.157656764649661,0.25596785381462,0.0849065037712632,-0.366177173130408,0.0220266026839479,-0.0163871028989764,-0.108319787702835,0.0725427527582069,0.187698780198436,-0.0640173530053978,0.0164140020997418,-0.310890532144886,0.141058859850808,0.378279617621743,0.130508883517937,0.298734838215301,-0.0754813532010135,0.0453438180413571,-0.102734635282675,0.158707480369357,-0.061521216967019,0.0241230934538112
progressive,-0.280332392625888,-0.0555453437213843,-0.323866214650085,0.110518710219093,0.374454422432948,-0.0132825821942441,0.320243692233473,0.029043732357749,0.323866214650085,0.322912919277293,-0.191103945732497,-0.0896733180673607,-0.0024785679692608,0.115158081033351,0.343694758404172,-0.123801292413337,-0.0465208141922807,0.40044760959776,-0.300415148479386,-0.142485881720073,0.0854152654022203,0.32844203243949,-0.154179638292996,-0.195234892347932,0.157039524411374,0.0239594903695216,-0.332636532079778,-0.0636165778776953,0.0371785195389129,0.0089609765042507,-0.0316494063767156,0.0969819159254376,-0.363523302158259,-0.18601970374427,-0.0090880825539564,0.317002487965978,0.120623641170695,0.275057491563102,0.295394459516012,-0.0806487885382571,-0.108612119473508,-0.0835722276814879,0.133842670340086,0.0125834989208628,0.251034448168728
stable,0.0576751766786123,-0.110219701944362,-0.172051315509467,-0.0756855179632204,-0.0362597449932135,0.186204113027544,0.16553961125207,0.0559933040511481,0.130515586229207,-0.0594974874148809,0.192872241489186,0.200583007048561,0.0783071855434842,-0.173758130611576,-0.0013930814700935,0.28323960820721,-0.0670202731549077,-0.16616655779638,-0.147789161180307,-0.123600949051556,0.103175613844023,-0.117515141454118,-0.0763709934041919,0.204908834060356,0.0459615344785225,0.206386688701059,-0.0221514690112977,-0.18566652198739,-0.0772195582618395,0.102794030432337,-0.0713748438953122,0.159251295755063,-0.114645038494876,-0.0720373555965793,-0.238083470921449,0.202836213354113,0.146458149500979,0.0990136052565139,-0.171896349320441,0.0537499914202993,-0.145941543465589,-0.0880970287336461,0.117158344301161,-0.095847837639581,-0.0979261341907855
stable,-0.0726267578753165,-0.004024468922336,-0.0438391769538137,-0.0902908297732481,0.0033907291671176,-0.082090457235445,0.0784117292604454,0.215371219469009,0.0896439200643049,-0.197308726808842,-0.0720677269566937,0.145508648998319,0.0090752450493599,-0.199189419930403,0.0293779349733091,0.111605154070558,-0.0032967202181564,-0.0728777779843012,-0.0787012704953401,-0.0263355570146265,0.149696536085193,-0.0217093438102356,-0.0427408107230396,-0.0318412304622022,-0.0465451871754686,0.070230735933829,0.119804379675454,-0.221845378882997,-0.0351679686829929,0.0427917503638734,0.0626800020142995,0.287338095428711,-0.185840781968483,-0.0672044545852546,0.0257196540435821,-0.0989807053658652,-0.183983383449757,-0.038905111137427,0.0938961935916121,0.0314976251830374,0.112787562798826,0.1028172354891,0.162733682889343,-0.0459814103275756,-0.124496403099059
stable,0.0735814783564127,0.0373394536667039,-0.0734051719622367,0.0107081924375458,0.0529007240783453,-0.06695861932834,0.178858517052559,0.147434133416307,0.0406819646593581,0.0103513547517567,0.121330699542249,-0.0533012348612377,-0.0692516468092974,0.0152178194795296,0.0380790480719978,0.0449420141926235,0.0403263849486486,-0.118241753601962,-0.122159610178195,-0.0692330620076496,0.0555925533949171,-0.0092403491380533,-0.0058844276563429,-0.106129708446332,0.0083797043005708,0.0194629869302495,-0.0905346625905717,-0.0543624199147128,0.044704375579472,0.102263594996014,-0.0383855667546026,0.151546715040712,-0.0124068622964568,-0.0064805891671827,-0.109921743779225,-0.0057983869079735,-0.024234557613338,0.0074022576637156,0.0019023906156708,-0.126457114139302,-0.0149098054680566,0.0504283758100967,0.0383842613087652,0.0703825426704858,-0.0692083297428769
stable,0.148267960267854,-0.108671196759831,-0.172305513501003,-0.113426254025313,-0.0116613814344711,-0.0253404093058188,0.14430987786678,-0.0549238901805375,0.0249792270800332,-0.0206340749008409,-0.110384410103111,-0.0410453359778873,0.0953802560813222,0.0787449601703757,-0.0253831407240808,0.080995594578252,0.0731522314516624,-0.111191106930405,0.0571073752168593,-0.115977930144384,0.127925657299643,0.094451356441485,0.0061298106450692,-0.0100139609097847,-0.0935312743958923,0.102916133870154,-0.0727945536543587,-0.0462069069472591,-0.121496274542419,0.0548227139388855,0.0010587895858239,0.0573682855696333,-0.202934783662339,0.240176797322752,-0.111669970125531,0.0193354015331337,0.115893258630421,0.0286462158249572,0.0839472277285684,0.0277886482616366,0.0018051198063673,0.0549126986186118,-0.152836378455161,0.102756173666872,-0.167714033913364
stable,0.0576096951511024,0.0533270184045977,0.0211189388372765,-0.191218574113039,0.16168100082754,-0.213389167238903,0.0472614718680657,0.0887477233443691,-0.0119431865235015,-0.10396266219162,0.0586172330456873,-0.0211292814773644,-0.328737703250525,0.111939217421924,0.027212401349267,0.260317935596175,-0.11354772677507,-0.0108435716737974,-0.144582145511881,0.0164224649594656,0.258849829870418,0.114235741160389,-0.180833099020128,-0.068007801078811,0.0479438115305049,0.324180992305584,-0.011552362867081,0.349698756652831,0.0120818511229107,0.205828697334616,-0.0202156510936665,0.183974607301,-0.149249696608561,-0.0597178547010638,0.186374923551498,-0.0893650782770522,-0.0159369100420625,-0.0635704423699291,-0.149502770943456,0.111300536514546,-0.0121978168307994,-0.0409691194719061,0.261652410750886,-0.117011046759917,0.0799393635731872
