group,AHR,ARID3A,ASCL2,ATF1,BCL11A,CEBPB,CEBPD,CLOCK,E2F3,E2F6,E2F7,EGR1,ELF1,ELK1,ETV6,FOS,FOSL2,FOXA1,FOXA2,FOXG1,FOXH1,FOXM1,FOXO3,GMEB2,HES1,HEY1,HNF1B,HSF1,IRF2,IRF3,KLF3,KLF5,KMT2A,MAX,MECOM,MEF2A,MYBL2,MZF1,NFATC1,NFYA,NFYB,NKX2-1,PAX5,PAX6,PBX3,PGR,RFX2,RFX5,RUNX3,RXRG,SMAD3,SP4,SPDEF,STAT2,STAT4,STAT5B,TBP,TBX21,TCF3,TCF4,TFAP4,TP63,TP73,USF2,VEZF1,YY1,ZNF263
progressive,0.296378609810834,-0.224725300719011,0.0836395225625884,0.102669197358125,0.181162061466168,0.234193508379553,0.176589185879866,-0.356916654083135,-0.0211161579527841,0.176952739763326,-0.213101060462647,0.0925813674266426,0.0621060679783547,0.26652925530972,0.252331685826083,0.440756921616156,-0.112847125425942,0.238420217442038,-0.357348176736112,0.0142924096271483,0.0788169012650403,0.15580654909843,-0.275684490496675,-0.142582671754842,0.197030398144662,-0.140701675575202,0.491028520353363,-0.0872213186491973,0.0813443910896157,0.118975379365829,0.332250313424913,-0.265007071006364,0.324337484117956,0.0650729838011989,-0.214931475232414,-0.222735238374333,-0.272305020049556,-0.253212118491679,-0.242088950326866,-0.205245135241796,-0.308788442589283,0.0511156760144571,-0.180458663735126,-0.0664797792632827,0.015395716629996,-0.394670934545913,-0.210913414485653,-0.418750846983424,-0.0866475357809541,-0.37505008952249,-0.106304736192723,0.129082177326013,-0.499042512480065,-0.162725137567577,0.105840019489518,0.173182844058753,0.0369939786456291,-0.0670029807216532,0.159271375674709,0.248912698652502,-0.114318728319425,0.107499722000965,-0.0010226928808631,0.082937705500605,-0.029138053424779,0.312207429762864,0.1129783209578
progressive,-0.174856074163563,-0.0582746152898453,-0.112210130265751,-0.0701844348551154,0.0966878119245945,0.15480714543413,-0.381246069109659,-0.193044551374189,-0.0485416704938239,-0.0737910739411787,-0.109699253176591,-0.19275449672795,-0.0645503430902902,-0.0042951526402671,0.20127741557552,-0.176397172587014,-0.0863894070606525,-0.138218363545186,0.127249024196509,-0.0515974987365242,-0.27176362445652,0.141400175119081,-0.0789886188141895,-0.013196021481421,-0.0484010379380716,-0.138338487186557,-0.0387208303504573,-0.0148543137013331,0.151464192390102,-0.157824885692981,-0.158492890332804,0.0873064485179538,-0.0360283028767837,0.0016553623750006,0.0228586499995663,-0.0911474751969375,-0.200448269465563,-0.251342605423326,0.0533495459936045,-0.17383941797927,-0.0805209277029069,0.0658482643860872,-0.0757657894115334,0.0963713886741519,-0.170818747875508,0.0748223793500286,-0.200401391946979,0.370569714252133,0.0298551196482415,0.209000486762248,0.10043508356641,0.0190967291331932,-0.085047538091183,0.0775207665135253,-0.0994096378473832,0.110502030682343,0.152932044690767,-0.102670555233889,0.12865241990912,-0.0078080366891622,0.0679636124121942,0.316789481056537,0.0808314912635265,-0.0255921953020009,0.0385948470192626,-0.0815873912506949,-0.165404394479046
progressive,-0.0022823001913604,-0.0269919559709875,-0.376159261851248,-0.0605653510073347,0.30346073153417,0.108659026982096,0.0387104894199844,-0.0959532016751537,-0.205533022141267,0.113719363242685,-0.301196366904235,0.0575239813773506,0.21019406416572,-0.0056693093694884,0.306249787333935,0.344616081170467,-0.0808563988343166,-0.112713299843756,0.126434384324765,-0.0980203511275531,0.0512929697430576,-0.0631951907003798,-0.0041621902227777,0.02865373133592,0.163074152379693,-0.277421944255536,0.0222023250908933,0.0240997706930276,0.0698622796713591,0.0116933780641166,0.128945286926155,0.0675914551993851,0.0460520618979506,-0.0609543854943506,0.171910608303567,0.100394989060997,-0.21665497017845,-0.150705226834607,-0.134316379587878,0.0085690944616115,-0.12039139209287,-0.100227337160556,0.116456512311715,0.0978954861808511,0.130152897396693,0.111527272845442,-0.200899263449661,0.21637050913432,0.100318154939807,0.106133152746804,0.0242836101976363,-0.146439071154076,0.0730459178224789,-0.0786538966916701,0.155484521967439,-0.0726433556662525,-0.0580519404672703,0.117446084113909,0.0590855911916116,-0.14050680821454,-0.167192263680324,-0.0946955844274219,0.0349836165524767,0.0513005695572208,0.0438342081306944,0.0294160686946339,0.0430243719334603
progressive,0.0932988413923214,-0.121447408794661,-0.141954854599709,-0.0758490346006055,-0.212869787242682,-0.008352640850968,-0.018444851588304,-0.175852930435189,0.0079181541888363,0.212991530080764,-0.345366034942361,-0.239941065797818,0.162369234768536,-0.193864377519922,0.233739756165574,-0.219072720112767,-0.137506100756562,0.112372427104408,0.0691791503115673,-0.0325881228977199,-0.147465747070209,0.0069847924302096,0.151822517435695,-0.161609018379625,-0.0892997244311564,0.0737133946810116,-0.0327434126511841,0.0875487918799008,0.345742626121494,-0.249649651325376,0.224501368532652,0.106256607998461,-0.130838380784646,-0.146485311414191,0.162591077273485,-0.17162493693843,-0.269209126231229,-0.125460052737835,0.0219970370638889,-0.164780825121115,-0.224849823589206,-0.273316459048466,0.223611834195734,-0.179996515564211,-0.0288779422722688,0.0927242151965756,-0.0766904128815704,0.0717319623563213,-0.173418614752834,0.138636956452522,0.137345941289575,0.146556192799919,0.181821575976876,-0.117164766290585,0.0695146194653925,-0.103843935487321,0.201843132588159,0.0216058367441863,0.159745000258774,0.0293567974353903,-0.215029775729892,-0.0187689580772416,0.0943203990736473,0.0262044695479938,0.204663237797412,0.157096958260676,0.232268020522986
progressive,0.123866514164897,-0.276293882940525,0.170871635576078,-0.0682252812083546,-0.0315218071405689,-0.496638100369315,-0.47874901216821,0.495342683637511,0.32459442108351,0.318980948579025,0.259145032871878,0.161125166832027,0.274073168543146,0.115723894707842,0.223736975535897,-0.0930849451567876,-0.0466966888559895,-0.497069905946583,-0.502498318917953,-0.0316451801626455,-0.488680540445375,0.450805022667862,0.0143112705608845,-0.334094143783407,0.225649257378084,-0.384862142367924,-0.0325087913171816,-0.179261001077286,-0.393498253913286,0.466843515537819,0.233113325213718,0.101597683680072,-0.477206849392252,-0.049719327896866,0.341558211619041,-0.194250823259592,0.0834001629237752,-0.183393997316852,-0.0821664327030093,-0.0255999020808925,-0.246992790197334,-0.574794909854835,-0.122817843477246,0.296773804605239,-0.247918087862909,-0.0331256564275646,-0.0514465502059383,0.27752761316129,0.538646614386394,0.498180263145273,0.121090621168174,0.26667078721855,0.401764246392417,0.57029179454904,0.0229473821062458,0.101597683680072,0.471346630843614,-0.214915804457421,0.279131462448286,0.096724449308047,0.3083091821694,0.291222018611792,0.456788614238576,0.465054606717708,0.281105430801512,0.455616570528849,-0.101350937635919
stable,-0.478799948559118,-0.186743458132208,-0.298795622664276,-0.513403148290527,0.325239739386163,0.348729272780983,0.198890562577502,0.0530458833355263,-0.173298346207775,0.260922189266628,-0.140615840980298,0.192213478693338,0.408934604599579,0.455740697206845,0.0917989610624731,0.549769342554735,0.137239439026093,-0.30979010007381,0.0458115160983067,-0.486736578957724,-0.259831510425308,-0.514528832619247,-0.15485576276242,-0.498901661900838,0.559745605987423,0.604256610637535,0.108133152483474,-0.380224345802824,0.156278918614967,0.355558648063119,0.47668644843789,0.1543243704494,0.193584151354476,-0.199790689373676,0.463327473048976,0.3398654727204,-0.613250767327162,-0.16789858701835,-0.198053235325246,-0.504356057695061,-0.442180803340895,0.279546060071622,-0.0690968257769364,0.57865057235862,0.184049287586943,0.52668354913047,-0.510220253064953,0.338163074238751,0.101664699301039,-0.181545969563109,0.473067311723417,-0.291781053830774,0.322732114535554,-0.353675513095024,0.121086284567826,-0.153798186392017,0.171974798244267,-0.0728175234763124,0.125823543624471,-0.486813250490212,-0.233572437016643,0.573704682600247,0.208059997101034,0.271811650213961,0.28613450345121,0.0196268606499805,0.273493616308115
stable,-0.223330630250053,0.297069142452927,-0.302332928537736,0.0665654736934559,0.333150425891807,0.481806740907965,0.197463648839879,0.237232387712326,-0.325815126550485,0.431299039952856,-0.325636065499461,0.137750352590235,0.478776728911574,-0.217915410997497,0.343953352111482,0.329251195219069,-0.221036359959761,-0.298264925021554,0.267554702461124,-0.498158209219994,-0.0349406410389669,-0.511845840953724,-0.245553312752837,0.0076541567110707,0.187950062372366,-0.0826913720909826,-0.0295097775456713,-0.144813958479703,0.471939232393185,0.264177742820358,0.291684325431759,-0.101539830768499,-0.115153865212052,-0.404954100015267,0.350589978120083,0.45459724474016,0.241252572256199,-0.473355151777929,-0.552166713632954,0.287824128295643,-0.258351303525511,-0.0367237376897328,0.409182707461009,0.300746540874591,0.488083356716499,0.420014032216212,0.10642041002042,0.504341807301571,0.284879196308002,-0.275267621406499,0.216140598858452,-0.53893765852247,0.0077125721518608,-0.0762301465352022,-0.0052770413035633,-0.0225814211266336,-0.230609787574733,0.480892939998772,0.0050114360045092,-0.497712656619825,-0.294977206911705,0.233448870475401,0.344335980955179,-0.309147613749432,0.0963023239255229,0.239572242083393,0.0910066328374329
stable,-0.461678748406922,0.509241809801433,-0.560464538647799,-0.116617770650025,0.465194423791298,0.323698742535489,0.34523184125802,0.416335248947289,-0.436246704015141,0.493995194024906,-0.517445984277695,0.423348762444525,0.200846961016682,0.262556827146005,0.567323732020085,0.410442895764931,-0.294968651335003,-0.339749375636167,0.0877295238491066,-0.51050546034098,-0.138064940858603,-0.381195130900797,-0.469450253522529,-0.0624406166296667,-0.315575344097081,0.0977414318567284,0.127547096666519,-0.230536937719626,0.292269862912388,0.40848952969164,0.450847481173222,0.130940337204045,-0.0090099015906878,-0.497214012849115,0.441757057702694,0.429095252032211,-0.170158281950983,-0.458783726892347,-0.492277547956816,-0.268009995280445,-0.497840050247755,-0.434831066983317,0.508176656670697,-0.0757328034902992,0.0251896238571238,0.411115005079899,-0.528838871406162,0.435731433299988,-0.273987422081617,-0.476843848776827,0.424324798533499,-0.380014174136845,0.123306562626666,-0.457619914241692,0.473909525191203,0.228945330921128,-0.339522112161245,0.107795738042114,-0.187596409859771,-0.476865706366018,-0.47594657856687,0.392629676838261,0.0470452259939463,0.192117141557247,0.488781512055328,0.213129909509623,0.472583536622443
stable,-0.295543405068925,-0.0335849167754598,-0.0599089894149685,-0.015950074175427,-0.0267795503472944,0.245316626155951,-0.239042469555637,-0.0042227709354494,-0.29331874691732,0.211554530939135,-0.335901572645703,0.196934434310644,0.203008844731818,0.14007143850415,0.12874753357707,0.15763174247025,-0.224667580078074,-0.192249675743048,0.318179171563016,-0.146344835613288,-0.136242517992536,-0.159088121048527,-0.136122301389337,-0.011402241016889,0.237299979801698,-0.132412946488486,-0.0693253780055592,0.0519497388938303,0.100381297665541,0.363383109836583,0.0620214598700868,0.0048794053059874,0.129537729895747,0.0850342594834141,0.290785735348487,0.367623457567807,-0.240961812254715,-0.196264237597687,-0.281747573363266,-0.212876805075577,0.232241877072003,0.0961051453503323,0.0022308425797475,0.145867766656372,0.226438713499201,-0.150704965952753,-0.178860497312467,0.0914764806309795,0.29861250890888,-0.259926306905465,0.215537628159364,-0.0760530593363509,-0.145713806945237,0.315105944770965,-0.169605771843506,0.127120269484319,-0.119904452325198,-0.250798416462803,0.0504381344572249,0.0799543485071103,0.214791156832645,-0.0445813725071848,0.251376280748573,-0.103454307460113,0.379662694683412,0.107414836942557,0.196263044111555
stable,-0.276185874836133,0.239709330815275,-0.0944051580791579,-0.101505096449693,0.219046074604431,0.200591479567173,0.245663322837318,-0.101791276071239,-0.243651382745906,0.320763766641813,-0.154792303290136,0.0461863037209549,0.0993287105138432,0.020859363361863,0.236889545031535,0.18844783366495,0.244533689516595,-0.128105943950361,-0.0371530961509871,-0.267473314736706,0.43874686293085,-0.0714600951831246,0.220307615418506,-0.0060702881232298,-0.0378302622122683,0.198300200801343,0.363213597663796,0.0628412911411394,0.194354026761544,0.0321465753062548,0.117734191058897,0.0917283305495161,-0.0266775011902886,-0.189975031259185,0.222032586548318,0.30848374031927,-0.208073458523505,-0.215627705946939,-0.238279397456496,-0.14986611972194,-0.371513771437599,0.110268086608081,0.223789306689163,0.178325336821428,0.290253317857149,0.0679482335815415,-0.26700804262751,0.0750920241772597,0.101673050472145,-0.0912264856845179,0.192927864694131,-0.17243966656622,-0.0703380921495835,-0.0808398230364912,-0.165327011050382,0.352654332657447,0.289744281227221,0.194205981649325,-0.111553921554907,-0.246526773151178,-0.17045684435233,0.263968469491152,0.23026557871314,-0.191478022425119,0.0235270696286667,-0.0225439904445064,0.0198405007619531
stable,0.0296901759638626,0.116102267692422,-0.183542833314223,-0.298142007904274,0.0313256850561419,0.371305997264534,-0.311623057638177,-0.526864436313005,-0.323678603175119,-0.0543541444417268,-0.479411549517249,0.411070898397875,0.0321349039194395,-0.388741281109101,0.303771403644442,0.325767271217858,-0.456907515259503,-0.360429279206651,0.0089740285439456,0.0286046538856049,-0.0277611116415669,0.0128501318010827,0.0958194077920088,0.13430811143461,0.371132122243678,0.0293339354016519,-0.217514038103273,-0.0115911863253999,0.223252636389006,-0.0131002408570567,0.367046014091222,-0.501464502292318,-0.019554300981855,-0.0005957816299041,0.137923447322807,0.346945971355595,-0.004948708905274,-0.121448947164912,-0.0619258822330554,0.145663008381018,-0.320920990506688,0.109679821207779,-0.184374543024374,0.458294360490787,0.448580934065945,-0.067109074023598,-0.280062889696766,0.480003356860963,0.314737904440366,0.222373867517366,-0.341297968730078,0.0898560816871118,-0.064173160424689,0.0304768136556205,-0.0080703300589257,0.0156783783740903,0.221663825159471,-0.0507648220631443,0.487214337855773,-0.140216791104381,0.239126929007375,0.347391723681789,-0.0056443896380699,0.265803421817546,0.320908074076567,0.267088561452215,-0.47920813832402
