group,ARID3A,ATF2,ATF3,BACH1,CEBPA,CLOCK,DUX4,E2F3,E2F4,E2F7,EBF1,EHF,ESR2,ETV6,FOS,FOXM1,FOXP1,FOXP2,GATA1,GATA3,GLIS1,HEY1,HNF1B,HOXA4,HOXB13,IRF2,IRF3,IRF4,JUN,KLF1,KLF4,KLF5,MAFF,MYB,MYC,MYOD1,NANOG,NFATC1,NFE2,NKX2-1,NR2F2,PAX6,PPARG,RBPJ,REST,RUNX1,RXRG,SETDB1,SP1,SP2,SPDEF,STAT1,STAT5A,TAL1,TBX21,TCF3,THAP1,ZBTB7A,ZNF263,ZNF384,ZNF76
progressive,-0.32869251591846,0.183392949271331,0.148304057014515,0.084127317444931,-0.261062120226621,-0.37314246691106,-0.261774754233465,-0.0416851215050216,-0.0087468285338933,-0.263888848881831,0.127267862968385,0.01617314149163,0.414929166537324,0.218808796105897,0.435703479489625,0.0207393954731235,-0.29733027098474,0.412164337049746,-0.234758148299164,-0.372490144913704,-0.110639207089307,-0.190706574000814,0.425602805058542,0.0309622810813266,-0.0323573930902709,-0.125037905775476,0.124545886750706,0.0025854806172586,0.155808140721328,-0.355167900925514,0.275381461005569,-0.104868300076199,-0.137412977827511,0.311102042203864,0.159496696248958,-0.412432566776153,0.264303097157524,-0.310110068363602,0.344745033391114,-0.0251913740682189,0.408380552033451,-0.111734346208956,-0.273872073610227,-0.0604246977161771,0.21744860157613,-0.275587791564344,-0.259086108336819,-0.0168270506471306,-0.200792964008597,-0.211276143552484,-0.421371441445521,0.0770597022278331,0.292903686919955,0.124004665823459,-0.20438946436385,0.276616270041927,0.142215718372523,0.0228899947588113,0.413340421234761,0.0231010867920191,-0.44915940623801
progressive,-0.206642955017181,-0.423577086918345,-0.147486309812501,0.433201569409445,-0.245831075212099,-0.565844383796246,-0.17742294393877,0.456365528337521,-0.105261352603303,-0.008241165050359,0.527610782005236,0.478566157922576,-0.278334629599955,0.429556777596368,-0.516476691946109,-0.024476788855913,0.424026444813108,0.112407024223945,0.0342187505351863,0.412639774499408,-0.479740949804309,-0.315164355092293,-0.0104879545241739,0.417526908727419,0.362302879346841,0.348742844051935,-0.0308529717940204,-0.0735331608573908,-0.199873216798693,-0.247041110850284,0.463986990670266,0.250721146419814,-0.456477133566286,0.218746248378738,0.0588130185792727,0.0292023892001852,-0.48975898757579,0.404671748561552,0.0225031384946011,-0.0983800091560498,0.302561775180999,-0.227422086425338,-0.455143744780519,0.444773269444518,0.452538643782775,-0.420971985920602,0.421198133357835,0.420549060843178,-0.244759077620017,-0.490399249151335,0.0208290600631312,-0.336313545943197,0.259634879822465,0.4423208913914,-0.415371165624438,-0.0029164208464028,-0.405373686710888,-0.164608901488764,-0.221236807168013,0.0649336842831031,0.245314166784136
progressive,-0.128431500542006,0.149202358608261,-0.297338396005504,0.295751945987654,-0.24003872036437,-0.266910594073083,0.106172807355489,0.0823090690699685,-0.116537431236343,-0.338970953682006,0.258026184377593,0.135787912790319,-0.19132090330325,0.318179442882176,0.367800797984879,0.11341955435061,0.0995283428454082,-0.153029211067616,-0.179872582479808,-0.170826151708373,-0.0184018904530114,-0.461459801608748,-0.0302230274116944,0.148289294398055,-0.0540637504738212,-0.0804203727740375,0.0164639629176351,-0.182029764312219,-0.0246674420799317,-0.129437768786023,0.0499516464212108,-0.0515948724040564,-0.205738950037995,0.0901883536616768,0.194700940349496,-0.283692426185341,-0.0548216524494914,0.0757908072418091,0.0824236117214951,-0.0354425295144269,0.0021321851659426,0.260075758609234,-0.284283124849335,0.0948929091933079,0.0358228141658692,-0.117227125844671,0.219875479437584,-0.132716447398118,0.037937699809592,-0.0553000185330793,0.0532268194032521,0.16535104344914,0.309668306578021,-0.0105272546315912,-0.0920170731999555,0.179854978120192,-0.107451828859529,0.129845412593752,-0.0911504204832816,0.116812928032929,-0.16224193063854
progressive,-0.3611619254658,0.4467599519385,0.0317810619714537,0.444583827335845,0.253355726703874,-0.17656187674159,0.0420208198104817,0.0787993299919149,0.417146346908849,-0.535303899643273,0.197733721830199,-0.180303597585636,-0.225386268592086,0.117607697999125,-0.25943609079155,0.160998008224222,0.251886016460657,0.298761809805863,-0.134771291672489,0.128955291240799,0.261432361431525,-0.127909212921724,0.083641843764165,0.0729497423744234,-0.0377801667386421,0.140208623670707,-0.085678202335581,-0.40403759332781,-0.0451763900894118,0.418846291893447,0.0018277929821648,-0.0798638270903008,0.0733229935198625,0.068256204023067,-0.0184962465293584,-0.196068447489009,0.362105617041061,-0.0971379334395276,-0.432399263093151,-0.403128572395957,0.132543702833526,-0.316584145703979,0.083628842272887,-0.178319244979332,0.215789001113712,-0.0684886056796612,0.311283871092983,-0.0354176874276697,0.429857471548302,-0.032282702843263,0.268108085473973,-0.256878589111407,-0.165239203024865,0.172399774346221,-0.0659701084733528,0.0037189682343099,-0.156658760510191,-0.416445349837444,0.0897991333419024,-0.0598382801493681,0.0543467752708247
progressive,-0.430438186502574,0.220415530110473,-0.414910738268578,-0.410332924845009,-0.219982493705541,0.0174451808844102,0.491743768972256,0.144324847529535,-0.0757195085195675,0.110176833883456,0.142654564253368,-0.026229633670177,-0.423324016992974,0.449801100037398,-0.220168080736226,0.542099716631511,0.321622324177477,0.078441451636284,-0.432850817901482,-0.216703789496769,-0.501146845193641,-0.321993498238847,0.295887589255794,0.0942163492445272,0.572164815602516,-0.494836886150343,0.519705548262162,0.196165491434272,-0.42567478604832,-0.0957629078335706,-0.14413926049885,-0.303001758765393,-0.372349445898102,0.0950824220543915,0.566473479994836,-0.227344112589388,0.147789138768992,0.274112044322062,-0.163130999972303,-0.333871068202701,0.16158444138326,0.293784269574694,0.217507999963071,0.256295689376281,0.0686672013535293,-0.271823137610277,0.434644825864772,-0.285680302568107,0.140180070510899,0.0116301205896068,0.173276424316429,-0.0655122218318807,0.447202881607805,-0.205321118281409,-0.127250840706495,0.459018589228097,-0.0056294732641181,-0.0291371638175787,-0.182060877102195,-0.414601426550769,0.144881608621591
stable,-0.0023699835845957,-0.036532161145496,-0.0866248747936602,0.0773536881867808,0.168031609740324,-0.271012767380464,-0.0432827276992034,-0.164238076308736,0.129996203301535,0.225736295078632,0.0449438041888634,0.149769227157035,0.0560633314590968,0.33490486830629,0.0782928768838119,-0.10353771763192,0.248544437493537,0.133042440985707,-0.182096799444,-0.100130183861961,-0.169843071134651,0.231489108857345,-0.180113922402232,0.316680975001044,-0.0994297293143597,0.275992776831411,0.259745823659686,-0.0333301047762267,0.309975287448662,-0.0597092471890137,0.161027969894386,-0.234986702506647,-0.169643983457244,-0.0639724504382896,0.255312160705823,-0.223699482734822,0.0376423126749325,-0.289141317964283,-0.0168484927903942,-0.0598725624785922,0.099086344578878,0.212520083254299,-0.188847768499962,0.0794915789091382,0.0018735473670136,-0.289423069542114,0.185045027829313,0.0319344282103274,-0.220451742359719,-0.219965871826305,-0.0347218066323674,0.0641583561668764,0.135284328227954,0.147172886367321,-0.0454681136875381,0.286056540689286,-0.219794456178864,0.282184871507632,-0.135973965527477,0.0599779174435884,-0.288739419463619
stable,-0.0494750977498902,0.0259139328414152,-0.10545447923281,0.116411571643696,0.0178362135614038,-0.156812193465337,-0.0371984183216093,0.0696188775791791,-0.138400113011148,-0.145267827411289,-0.0264827236822709,0.155195760269475,-0.138079525325116,0.307913819689163,0.176805210854891,-0.216892514377181,0.12054742732886,-0.103649312651889,-0.10434029105611,-0.213821701174717,-0.204647387180453,0.122425326443544,-0.222480430051921,0.206583828058091,-0.0681013544425221,0.0987137470978884,0.0016598561811974,0.0359998975260169,0.211650899910511,-0.164121252437709,0.108613646417011,-0.113437425817312,-0.0425186813654585,0.140028532961644,0.120415495693986,-0.246094414014686,0.0576898140352824,-0.146449025413088,-0.0901837404986731,0.0177593436639449,0.139162354605016,0.242971129760486,-0.0305938325191589,0.209724396439134,-0.0027528548690607,-0.17394586720434,-0.124048719690484,-0.0511852596335998,-0.0958011203896424,-0.134708347251696,-0.0978928477402156,-0.0593091859193774,0.152402614438064,0.0902075593401393,0.0221779320906687,0.208447845737569,0.130351703279564,0.182272369643432,-0.227874353636343,-0.0453399767367839,-0.264283463498783
stable,0.0662511722526155,0.0669893345421346,-0.145538823177615,0.101611688590318,-0.0019160882339835,-0.073045941409359,0.142669662591989,0.0521981356095052,-0.119583681605687,-0.0794790812747697,0.0386650366835579,0.185343518278398,0.107799670590428,0.204275931196065,0.0705477973643288,0.0819908773934184,0.166501848770265,0.112662451135425,0.0678448258582353,-0.162136708328134,-0.0240140438516382,0.0570780449871069,-0.0570665021472733,0.305084349390253,0.0816726844110176,0.271831328457911,0.0721518812469067,-0.13327856571645,-0.0239625182834653,-0.0843761890201556,0.203082174409018,-0.204249229687053,-0.132918860231757,-0.109655680429133,0.129997942294026,-0.174896784661129,0.153886961892527,-0.168871005056914,-0.116345474642892,-0.148239708628317,0.147047412080043,-0.09736524469997,-0.0349905196464103,0.17455907547162,0.152240160231207,-0.172723833473258,0.0438507617815702,-0.096955149388372,-0.042650375974056,-0.156500997903758,-0.20637923131225,0.256086315465056,-0.0215468429615836,-0.268347291456411,-0.100993265880278,0.128634125635775,-0.0558472954844481,0.0523868540872665,0.0104357007020862,0.146021142362549,-0.12793497258208
stable,0.192182524406995,-0.0101358106802388,-0.104214497081057,0.160498324532222,-0.231984667931442,-0.205494490086199,-0.0805305246726763,-0.0327624102912454,-0.151912025391512,-0.0870113515046238,0.0172238740980495,0.11977528916062,0.0919817236956663,0.256142777997416,-0.0377537291988683,0.0616629879079693,-0.129615663859091,0.132913462550696,-0.0221724267926543,-0.0263126762417218,-0.0867377350192941,0.0677092794683585,0.0499426453964194,0.289492569132766,-0.0838733806244254,-0.0484219355921888,0.0934710134250266,-0.148542440556627,0.107367850706244,0.119142523763924,0.0295957467732314,-0.172564287867347,-0.197285122746451,-0.0411522248665337,0.149740330911061,0.0226680566542383,-0.0220184902452858,-0.136873919349117,0.0772333805659644,-0.0850970179846557,-0.160812088890998,0.305967489015589,0.17011221285767,0.244077469247185,0.16260499691329,-0.301581770231596,-0.0797803703851457,0.0790635999271648,-0.0263770437562132,-0.0453037113562666,0.0475458828102122,0.0045266727309804,0.0009212191396027,-0.255197448314249,-0.0508421541370666,-0.0422970938446236,0.0852546638464187,-0.0306184265712698,0.0303685933370573,-0.143303797656882,-0.140058038464281
stable,0.0639546048245546,0.22005541509999,-0.282165719485067,0.334323973923305,-0.402200151312926,-0.347869462335711,0.205419435920828,-0.350523964989178,-0.226117701399571,-0.153948729919323,-0.18502401601136,0.156995336961288,0.0757190581797166,0.25741996747021,-0.0374928454016022,0.128187207254888,0.217169438687291,-0.149295287904621,-0.0559478332114009,-0.294406513587246,0.0931086675262918,0.0601115412505337,0.282995570975154,0.388941824294255,0.101093234576322,0.0084528013692397,0.13711211993055,-0.298128156970851,0.338786474317809,-0.227703389169331,-0.350634987804798,0.0174083774892158,-0.185140061287687,-0.232904896194474,0.308933849011123,-0.188225438201774,0.135141200613258,-0.0145806439980436,0.188435059851266,-0.212287871220494,0.364969531228217,0.409490208971911,-0.180726287573372,0.230227572184463,-0.14849627608554,-0.172885785843611,0.153723335980945,-0.205908905556359,0.249552326829964,-0.0444440191329087,-0.280456496804593,0.293186672428958,-0.0940820556565729,-0.328621983094415,0.118455969352449,0.0412997825038737,0.0583805545736648,-0.104962027247296,-0.278443811761425,0.0205977281512646,-0.0927191184248188
