group,ATF2,BCL6,CDX2,CEBPD,CLOCK,DUX4,E2F4,E2F7,EHF,ELK4,ESR1,ESR2,ESRRA,ETV1,ETV5,FOXP3,GLIS1,HES1,HEY1,HOXA1,HSF2,IRF1,IRF2,JUN,KLF1,MAFK,MECOM,MITF,MNT,MYOD1,NFYA,NFYB,NKX2-1,NR2F2,NR3C1,NRF1,POU2F2,PRDM14,RARA,RARG,REST,RFX2,RUNX2,RXRG,SP1,SP2,STAT1,THAP1,TP63,USF1,ZEB1,ZNF263,ZNF384
progressive,0.131108574570412,-0.0180354218250343,-0.237207219951259,0.190159294005568,-0.189095776149133,-0.159539184840717,-0.0507825667027532,-0.126478080286678,-0.18416611610053,0.134355016249635,-0.184910742976828,0.264957310294882,0.0444737853534567,0.203424501272067,0.0033861619540257,-0.0320090930731764,-0.139409602661591,0.145442230997161,-0.0849384207040644,0.0572622999176899,0.0304984703373756,0.0477596774632127,-0.162706725658876,0.0548492485834618,-0.339617250077333,-0.210209975323629,-0.252826302906188,-0.0756790759045367,-0.142774395632412,-0.261696074704209,-0.0513315851943283,-0.171703067588188,0.0602112195999822,0.166497254525859,-0.0152410163289936,0.0083355472178954,-0.196011107867865,0.156042890434789,-0.176021245963541,-0.289365620418828,0.12226839059529,-0.0899091749511391,0.37872906441427,-0.0337679247677432,-0.191065010139873,-0.274157479448611,-0.0024755145159042,0.113929555841517,0.111449110021796,0.241760457141867,-0.214373639512729,0.440870067574459,-0.042573589616149
progressive,-0.266891571995674,-0.0506968484389534,0.245387806732804,-0.381655866264073,-0.38935130624569,-0.110004386085658,-0.121914870162217,0.0260034855385164,0.377495920784751,0.139022990312278,0.0390434912352886,-0.231374392160075,-0.301992451179919,0.416260857907738,0.316755819131922,0.333949648239615,-0.327790847426961,0.101586542032577,-0.228435799327,-0.133904941128005,-0.0597819979478782,0.320661698772552,0.10151307721175,-0.124593275088197,-0.115648933152524,-0.205713742452084,-0.234410938087587,0.204183225351524,0.101699800298019,-0.0796695371525564,0.0444707048738748,0.0262391851720027,0.0817357352383126,0.196389832275472,-0.0442901038560087,-0.180913243354608,-0.130951043123924,0.212692900430639,0.151221211603742,-0.234270130514335,0.216984470380609,-0.0866272678917027,0.264497843250397,0.322730957892509,0.0193671633904877,-0.2710637616118,-0.255850421632233,-0.201134435287209,0.190258580770628,-0.103401735313842,-0.0356365601694418,-0.13454775831024,-0.185639480161138
progressive,0.0233871391934653,0.0186104217946496,-0.143474196061709,-0.0149823897099596,-0.120640723971337,-0.0681175472225568,-0.0231606852053726,-0.293719733759087,0.0024128254230091,0.117144327549729,0.0549236515573197,-0.191137015174442,0.0929995797775289,0.0966430110460829,-0.264687894742304,0.0538589973226554,0.142777011691741,0.104601887713544,-0.228732832799255,-0.0252711550792128,-0.0496730770387877,0.222791249217989,0.0761523254510944,0.0080866039082425,-0.0562107731893303,0.068052276570138,0.0385644810077754,-0.160546184670424,-0.034564523456967,-0.0920822730635945,0.023937992232502,-0.0508420079804303,0.0741863890339278,0.11297724586135,-0.0694767401617892,-0.156071431978548,0.0742336809437642,0.109002302213265,0.139616583251086,-0.130162422379888,0.000162277693918,-0.143397512816173,-0.0643932897808278,0.26484688936149,0.164358537950807,0.0307096465419543,0.151472782299744,-0.162940093329499,-0.0945978899931076,0.0730037786142334,0.118550890567244,0.0497720382914372,-0.0291534691187753
progressive,0.312779917748738,0.0234756106025351,-0.126561572961663,0.0139359736064832,-0.0872012677598078,0.270254801452151,0.30074084624589,-0.257828190809851,-0.184468630379362,0.221332257398315,0.0536871255364634,-0.220384081978887,-0.151290759671047,-0.0164216264938105,-0.0384551284351684,-0.0868407405945135,0.043629850913177,-0.313331182527475,0.0560261419926465,0.33445785390781,-0.0214193929778444,-0.0066570734680336,0.26459606849841,-0.177330854024269,0.281868847810592,-0.0261316043064922,0.0180125766452468,0.0049845361293441,-0.041166799881778,-0.0668987372236856,-0.232712567490571,-0.0864201255683368,-0.153732311376075,-0.115025254937024,-0.0341899928420766,-0.144423103057536,-0.0960716693144724,-0.170577860484735,0.132060439129569,-0.0499798698994539,-0.0211525808249354,-0.0850094389995476,-0.121370863805071,0.0667454856151965,0.230707617490303,-0.0435201492222082,-0.086369409208693,-0.131680617697019,0.0473007230747898,-0.310178499257875,-0.121121692125082,0.113951391148043,0.0043511328985748
progressive,0.303522130062925,0.128613248681201,0.326894682494256,-0.121935376557964,0.149417388757441,0.485494145421149,0.0086683916984334,0.0228588699603133,-0.258831755084335,-0.343910414346737,0.0748692201509139,-0.392324987240209,0.0159883669104439,-0.20361088944987,-0.136382696055353,-0.0541935006924283,-0.156416312425065,0.2213329347,-0.0435987997276763,-0.0374988203843343,-0.0873260200731072,-0.143445830031854,-0.504821448393212,-0.137410060997389,0.0684481892631855,-0.446775329168147,-0.0641460985684074,0.120073277600522,0.35187249264752,-0.119302753893995,0.0096957566404699,0.344424096817755,-0.31520840627859,0.172533099953264,-0.141198469221149,0.0165662596903394,0.146784766093473,0.467001576464492,-0.363879820407572,0.342112525698173,0.158149990764752,-0.0569545439741515,-0.106845953971802,0.317519977398173,-0.0040452494592689,0.190897248292167,-0.358742995697389,-0.162708922695039,-0.148518444433159,0.099911240613055,0.200657215241515,-0.0372419791488251,-0.414413333493995
stable,0.0008845378970465,-0.0572818279865671,0.0381463809481998,-0.0448957187536563,-0.065892021339356,-0.223798823657849,0.0015311536241413,0.0308179465804456,0.0389384023279327,-0.0263191598915523,0.358273739239451,-0.0375729153684689,-0.0133117480400949,-0.0255705549661902,0.0535424871801273,-0.054008700961061,-0.258389054924051,0.18927100683393,0.301051431264876,0.110082288491994,-0.0308788348685752,0.242465793997054,0.0559939643849177,0.134585009184686,0.0063384339560907,0.169412794238802,0.0980079883404735,-0.0572708291514598,0.0014988938828937,-0.152619257062195,-0.296912448574204,-0.0439129281047186,0.0216411816546198,-0.0244735658857562,0.0242259079048244,-0.0259002568893813,-0.232787924248782,-0.113412619985259,0.0086981314076417,0.0040786732886004,0.13957421761695,-0.034502451089365,-0.0058149630813928,0.0514685489373437,-0.0515697487455315,-0.123206687953229,0.119854832423797,-0.127512126698658,0.222277090088656,0.0577504099377392,-0.0417392635818956,-0.0172177027793078,-0.0935839832051085
stable,0.120822703656704,0.160457113918988,-0.0549234634907315,-0.171038972516561,-0.165361688912912,0.0838108159371717,-0.0404680704417317,0.0733925515132421,0.170130597509709,0.0032976845652477,-0.204909186008624,-0.0494387852423655,-0.09032918305167,-0.0322839478868488,-0.0170508705897798,0.104638597291812,-0.286489591805508,-0.0144870124281587,0.11426376903925,-0.0469943424010196,0.0305999751899437,-0.214030935508692,-0.0408868265850086,0.170345352480849,-0.207156408991384,0.0192622208251181,-0.0712816369454606,-0.0903058697784576,-0.200440661513837,-0.219741925049515,-0.0532555412400999,0.0775999753732747,0.0114801619493876,0.0643281021063707,-0.0410458463814638,0.0228719260659237,0.11266081096991,-0.0390344044544625,0.0094148306490229,0.129650248476578,0.0472969735655074,-0.0561122799200976,0.0937562342138826,-0.0449422125927149,-0.152589706795198,-0.115934259361285,-0.0199223355542335,0.0815462183463209,0.0775588862308144,-0.0440987215149242,0.0164393485867576,-0.244245298726914,0.0776676681304334
stable,-0.100363296675047,-0.0041153215772535,-0.0063255864708572,0.007888159436987,0.0403955922805986,0.0143733061886219,-0.0285686302240013,-0.0874702167231637,-0.0021242481818075,-0.038068463633545,0.144445446248639,-0.0024859213498118,0.0470444490316784,-0.000929704889155,0.0601009751280623,-0.0453870322065295,0.0149140409164586,0.0123878696942558,0.017277509585367,-0.0390316301269822,-0.0553028209421353,0.0369706591581469,0.153134357467526,0.0292829815050953,0.0299536767863374,0.0710286955481486,0.13617361773603,0.0291981401471413,0.0529529527962577,-0.002129813122448,-0.148661848256319,-0.0866477328885901,-0.0513137419622559,0.0498197952684208,-0.0511467937430418,-0.0638788262317349,0.0023889666512395,-0.11352169476669,0.0029064101835507,0.115300244998021,0.0251922224244618,-0.110144903178141,0.081809064975328,-0.0552408390170707,0.0621171387300166,0.0754023071289218,0.137680421361689,-0.247520020382623,0.0366788355899057,0.02317615476976,0.0759926945598868,0.0518264840791985,-0.0419246076951939
stable,-0.145717937880802,-0.0004332266583768,-0.142122361505393,-0.0969674178117179,-0.107259339716726,0.0189226483679899,-0.113183594751377,-0.176818967798908,0.0548000989478953,0.0015980212971499,-0.0814649379682287,0.0662973380062278,0.0665889635182513,0.143237868928433,0.0184411589394733,0.0481168435564242,-0.103349827680832,0.17841334662284,0.0592690721046305,0.0280839238206445,-0.0174426659685637,0.101687038656773,0.0292552066148373,0.0758559845215186,0.0491878445098314,-0.087335580350201,0.0888203434957259,0.0341228029343775,-0.0158249525505785,0.141771887285439,0.045144926892325,0.0610340780333724,-0.112281172011595,-0.0883164300914604,0.0135559193902831,-0.240320935264826,-0.122395751001797,0.0489773778541985,-0.13184717221173,0.0877157634923394,0.0973562518277492,-0.202391406335678,0.155604976122162,-0.0758649768772758,-0.042234249309205,-0.0859340249522519,-0.0490595611561817,0.0582692132062641,0.0087305529946151,0.0059586308756468,-0.125796682714615,0.0092955916525717,-0.0576817505725587
stable,0.0255666304180841,-0.057635439679069,-0.078777339381354,0.159608839806138,-0.145205778555023,0.091901366802692,0.0210308240095322,-0.0903084193886545,-0.0469123845115611,0.117424934597795,0.182881507664408,-0.0917417763522892,-0.0421664398955883,0.135931789891722,0.107698233938824,-0.0870972044775392,0.0186226438488513,-0.0982105955237392,0.197230971659453,-0.0927849822553563,-0.0370685091617324,0.278235092212408,0.139488614695429,0.311622486381787,-0.0369630704217732,0.0186173765323064,0.358474527775738,-0.214372298241392,0.108926720011583,-0.0063766873364462,-0.155091053164713,-0.135529348425883,0.0360640226557231,0.221343637893034,0.0867909608454404,-0.334572461794889,-0.308638412945536,-0.151456419930641,-0.0371473340917808,-0.0120625245239572,-0.217267104523568,-0.265421282012843,0.0092254739056507,-0.0203833137107643,0.133114237585538,0.173404865927724,0.190783406572306,-0.101832661125353,0.168754010236745,0.0594110798090569,0.175934471596123,-0.0620048173666161,-0.093120796787356
