group,ARID3A,ARNTL,ASCL1,ATF2,BACH2,BCL11A,CDX2,CLOCK,CTCF,DUX4,E2F7,EHF,ELF1,ELK1,ELK3,ELK4,EPAS1,FOS,FOXD2,FOXG1,FOXH1,FOXM1,FOXP2,GATA1,GATA2,GLIS1,GMEB2,HEY1,HNF1B,HNF4A,HNF4G,HOXB13,IRF4,JUN,KLF1,KLF4,KLF5,KMT2A,MAF,MEF2A,MNT,MZF1,NANOG,NFATC1,NFE2,NR2F2,PPARG,PRDM14,REST,RFX2,RFX5,RUNX1,RXRA,RXRG,SREBF1,SRF,STAT2,STAT5A,TBX21,TCF12,TCF4,USF1,ZBTB7A,ZEB1,ZFX,ZNF263,ZNF384
progressive,-0.160250925932482,-0.120545179533622,0.137990815475677,0.132036239948584,-0.0950271781727145,0.289264048951298,-0.195944610235719,-0.204433458252873,-0.190888929582956,-0.15788549773903,-0.0954790376712598,0.0287662440194888,0.0963859727501905,0.310549686610528,0.116097338348653,0.129384580471356,-0.128437444369423,0.295525760294128,-0.0232185028451785,0.308594308851699,-0.0157202080347992,0.0451827337726869,0.137620966064057,-0.292689176111089,0.119313420188833,-0.390795752645776,-0.183871439007683,-0.254837500893092,0.314769185984844,-0.0395256458158105,0.234880105033856,-0.0129334731202833,0.0031244235077347,0.147526498131811,-0.300094204548103,0.0732333995827357,-0.121265581865822,0.180693950149586,0.016789555246659,0.0439831352462998,-0.0384337860310695,-0.178011737894876,0.174803696259296,-0.229163519562936,0.304725362397962,0.163454143445301,-0.30503410625462,0.115462162185217,0.326839141131039,-0.154034239735415,-0.357120159697253,-0.303106065191432,-0.161202886157176,-0.193765714788997,0.152191424840992,-0.0056699522842371,-0.129910409852225,0.226230452924692,-0.0604784190045824,-0.283460629270693,0.153506802313625,0.104122257616743,-0.184123901432137,-0.0687212367609633,-0.32720738250174,0.174930731491983,0.104590197524489
progressive,0.0301430353190283,-0.377891972676533,-0.0119742625950565,-0.199477548717846,-0.303223657904868,0.100577241288704,0.117310773467392,-0.319357432599976,0.304297850412772,-0.0071821704625718,-0.209416813284039,0.399199774618048,0.117480853947811,0.0415891532643651,-0.106306267997527,0.078977020275593,-0.265033130380789,-0.334581127531444,-0.177516279667356,0.0642635667853804,-0.483064370804606,0.197039728498518,-0.0972591799865103,-0.0437166512036313,-0.0271860220542137,-0.270624899158047,0.0174645798576789,-0.0945408761678967,-0.0833006451199082,0.0683514660515721,-0.0249600564683896,0.324752266084118,0.0282572306940406,0.1081144920525,-0.0620107463868586,0.374746975722835,0.10442046337254,-0.0183925628297852,-0.285296578495174,-0.276655296542699,0.221486559657576,-0.306380590330876,-0.165249598000703,0.104647237346431,-0.220922608590926,0.105402155970041,-0.322427832851736,0.0410550408784904,0.367761740553379,-0.222647284339728,0.244516053479815,-0.0791411330198562,0.364154244047667,0.179375229479646,-0.113049809852705,0.25663652561067,0.22928937468027,0.0793470199172045,-0.170880157062969,-0.227036554281749,0.101376917933477,0.0128753907544652,0.0520595463483554,-0.0395243165547267,0.0362152068567656,-0.202533029629218,-0.0819698399573378
progressive,-0.0075523858972301,-0.120090238147253,0.0095027911518642,0.0754102065258144,0.0406924235768708,0.197646067433955,-0.139976107511107,-0.110883235759298,0.117513474792144,0.0447081946515088,-0.249636252114749,0.0006558292494278,0.0210038493198486,-0.138914222770746,-0.10268063782902,0.100760165412357,0.0122266794072316,0.19472388374555,0.0171248151425746,-0.0255495624384629,0.0060936794462852,-0.0273328362687445,-0.0898757698754785,-0.0849020710375967,0.0716876079773198,-0.0341696811369438,-0.071313716821275,-0.198011879032193,-0.0067755941252045,-0.149481822693416,0.113449380267003,0.0408890261501769,-0.0104297088027628,0.0633232649945608,0.0103464508832648,0.0008774399778511,0.0251926768278978,0.0063971630271538,-0.170077000284565,0.0017671147146673,-0.0095808935439996,0.0415136913909202,-0.129399735497103,-0.0858346828530449,0.148741504353777,0.0822348166350487,-0.172808198616043,0.102581836379265,0.0714226754294165,-0.193538112452146,0.149120781881693,0.0921910633503153,-0.151260248789013,0.125771475404528,0.190655095382064,-0.128877796062765,-0.191840174141942,0.228665644404164,-0.116372102592594,0.0483607703656752,-0.120684739705516,-0.0126687466415344,0.0609983529985251,-0.0388325093696762,0.0047562433106164,-0.0189310964755641,9.23378035097262e-05
progressive,-0.149475098382193,0.138514161765678,-0.299337258586614,0.355004925985509,-0.0983627670206795,-0.317086496344522,-0.308514439875901,-0.122320803501629,-0.22597214339194,0.165938854764305,-0.344023818541639,-0.16805951742412,0.0936346160570351,-0.1044908824343,-0.106393482095676,0.142145455847176,0.0603712862752152,-0.121582660251915,0.0662867902653576,-0.0256469344038567,-0.136443653595504,-0.0228998857810268,0.231800422182707,-0.138315724437099,-0.0543789150781232,0.12455104281816,-0.0959215517531597,0.0653949126017438,0.0452317174511211,-0.0611917483068403,0.150364795415822,0.0259996513038311,-0.257561294503248,-0.138177799590586,0.204697372106777,-0.113241750561639,0.0836320663186578,-0.0521595789115146,-0.23217712601251,-0.210076441120761,-0.0440312806447168,-0.245745005775358,0.199270874390633,-0.0408590091749316,-0.212764612734012,0.0572011954354144,0.100809979020656,-0.19291978956111,0.0530896175998551,-0.184170011748762,0.163697167140357,-0.0417056387663694,-0.298644363409076,0.23795197936866,-0.184630124675467,-0.0813331371576191,-0.087907191403046,-0.0569771357045188,-0.0272813165771538,0.16568535652862,0.10332042929018,-0.197631585799871,-0.349951861154191,-0.010560245856884,0.0240556196727512,0.155924311561014,-0.023720892970148
progressive,-0.304970157195555,-0.140356294158266,0.327102062822293,0.0481400207135255,-0.0377617824817784,-0.0432009796273326,-0.0160675134069819,0.28408864171722,-0.139856138098905,0.314410602815999,0.181431610533313,-0.0739605772780528,0.314035485771478,0.0658330413134316,6.2519507420163e-05,-0.214129312914058,-0.0053141581307138,-0.0957173658602695,-0.386495594871447,-0.176054932895179,-0.119349739665091,0.448639985247089,-0.100406328916782,-0.328915128537477,-0.330540635730401,-0.282025497972355,-0.54085625869183,-0.362488104022105,0.27996235422749,0.213504117839856,0.0116911478875705,0.159924899980777,0.192747641376362,-0.180993973981372,0.0028758973413275,0.186245612604665,0.0433885381495931,-0.339230847261804,0.312222420056294,-0.314910758875361,0.336042352383376,0.236886413614997,0.534666827457233,0.0467645915502819,0.027258505235191,0.329540323611679,-0.0268208686832499,0.306720703403319,-0.0930915465486226,-0.140543852680526,-0.0711471994441454,-0.0215067105525361,-0.106158123599437,0.442950710071854,0.324476243510646,-0.11140976222273,0.355110802146526,0.306408105866219,-0.33760534006888,0.450390531454854,0.354298048550063,0.25307896603682,0.126414444003569,0.438761903074704,-0.0402000432711648,-0.300281194139043,-0.409940410154008
stable,0.041728583299837,-0.0279334053016585,0.0529301995637933,-0.0550413948014405,0.0320492772454701,-0.0461816953819339,-0.0947687457684767,-0.130228209686685,0.0712284587621196,0.0232428370917049,0.0898039643119356,0.108390574110207,-0.0583617193153792,0.0724138372847696,-0.0637021945113395,-0.0410686002365279,-0.0054208267715914,0.0345029048857268,-0.0922778983324702,-0.0323729455245318,-0.172565316083608,-0.0731468204999636,0.0657214198393232,-0.0779273536858318,-0.0898902278716982,-0.259512558254632,-0.111337055592803,0.120005515177794,-0.0480867937119003,0.0069945969474039,-0.0061140197631523,0.0197242811794082,-0.099277893178429,0.0696533519638077,-0.0365646450908998,0.0312057142227376,-0.0657468670753676,-0.0863449909179732,0.0995239859439735,6.89388758293732e-05,0.0494237246625481,0.0647533966984827,0.0003051611983021,-0.0600276136265282,0.0344653766386311,0.0651775687077803,-0.0421038143622371,0.12995240277481,0.0796211114352355,-0.194227185801427,0.231496796443593,-0.149708865711316,-0.133339815456502,0.0761492859018568,-0.103432835626066,0.202924125727365,0.0418248715283444,0.0455643300129295,-0.178292949127346,0.0786442974310342,0.037757837714315,0.0278533621773734,0.154448837545186,-0.0527628647085923,-0.056319514362119,-0.0436046357947224,-0.0305213635030951
stable,-0.0496928821773096,-0.0481393207476403,0.158941956966285,-0.058906559944622,0.0179266011026112,0.0240829257811794,-0.116421212242018,-0.0297801929064053,0.0246845521734374,-0.0909626421638455,-0.140025211750413,0.0387879335520843,0.201228744579963,0.0040369554159506,-0.212768198997075,0.114685070212978,0.0508039237254406,0.122638201176397,0.0290083695742322,-0.151503414079777,-0.143933079273183,-0.097849014918324,-0.0783656389047924,-0.145558552143043,0.0584976640498318,-0.143377460527129,-0.106493083539501,-0.12738290624348,-0.0329927336262948,0.108508837626172,-0.115082954056164,-0.0391242126083614,0.0131257384912277,0.0660452693548945,0.0187382794400557,0.0403154736213799,-0.0650847127824195,-0.110027442650038,-0.0285589132758472,0.107052777920313,-0.0099665729111412,-0.0556751302251841,-0.0280404063193617,-0.102162016211494,-0.0133433930627885,0.154632835363894,0.0208439326241629,-0.127579986697275,-0.0274847091957154,0.0305701214622121,0.191275182349009,-0.04581879539647,-0.0559403599947778,-0.163104669227778,-0.120629736205734,-0.0517769423349621,0.0259094763619997,-0.0489574652363825,0.107857598218503,-0.0372633718312653,-0.0690049247758495,-0.0336634106766533,0.0977212202554036,-0.132552848933178,0.0357746678585519,-0.0217972000806296,-0.059954899419563
stable,0.191810941013416,0.0490151115688469,0.0240261130695242,-0.137176486589576,0.096792116945605,0.135793694118002,0.0380859582741288,0.0863310994524905,-0.0041513345065645,-0.0066290019676808,-0.193086362888291,-0.0189769256847351,0.086602612115485,0.0928995514443285,-0.132383721311786,-0.0327568328614895,0.100790551028675,0.147526918235337,-0.198324569461235,-0.168780053632105,-0.0781704177858146,-0.097254854881145,0.0059366904415615,-0.0778510518667179,0.116744437028016,0.0617284942873835,-0.0627220771467953,0.0187346553744151,0.0407661161195754,0.0837428696130037,-0.0433347024203876,-0.0776574092889353,0.0092370630977053,0.0766397707220665,0.10050544982459,0.0680371211697037,-0.0460424832586896,-0.079757625098315,0.122942689283829,0.119733399750261,0.0884323009591514,-0.144355202543368,-0.0334799122241709,-0.327038610202202,0.0385244527503488,0.059830557641488,0.137078996434672,-0.146742655234275,0.0962430366220317,-0.260987856805904,0.26815603518638,-0.100096643611719,-0.037035111096478,-0.102837867750632,0.0629747442165333,-0.171525384843023,-0.0818806058210931,-0.188548306481751,0.0439341471812317,-0.0284455807055478,-0.183209089406471,0.0856900441849916,-0.0399623503937361,-0.0260662717517017,-0.0073445008488904,0.136383962506538,0.102609725768009
stable,0.109370678805195,-0.217811037642588,0.257358013037198,-0.0936922632237693,0.0828994420922231,-0.007946053125119,-0.319510820570148,-0.0598353843764201,0.0739113418427621,0.0175252976546581,-0.124416232717409,-0.0806803210813668,0.0171400775081808,-0.0305126087853908,0.242679039586955,-0.0914611595585871,-0.319207370944395,0.0848396335384929,-0.117263586639369,-0.127249242861462,0.0187397618606895,-0.0962226003955902,-0.0228208542131882,0.0380728870115174,-0.0406227514718694,0.0879211728093055,-0.0525753382114593,-0.121335913902129,-0.0455735848175236,-0.188949927094615,0.151584349539835,-0.0375466487757046,-0.0055387600611448,-0.0152208557069812,-0.002293124996369,0.0919106200463117,-0.107612446183874,0.19531815311632,0.0374540051056849,0.106099968926738,0.0069294136659682,-0.0408563022807215,-0.228652787945965,-0.258977446579244,0.196764725774664,-0.0153293652989325,0.027172332941541,-0.0613131341261124,-0.0091903630164621,-0.19021454092801,0.0524925691362081,-0.0922887393605959,-0.218347150473169,-0.0555330567209042,0.0281300576835895,-0.177611007587216,0.213575502189888,-0.0175768896385613,-0.163353756998943,0.163154046093511,0.124251027418415,0.112852749391902,0.103999343053104,-0.0345986939105253,0.0273558450735322,0.165046972625495,-0.216646279261908
stable,0.102959228328068,-0.0194661339847812,0.0823413986269723,0.0464033959616196,0.0247629832067043,-0.0325620519780641,-0.0292416403721404,-0.17554710291814,0.0002069032659567,-0.0224214591253199,-0.110636452071167,-0.0915922894913267,0.0625237264825994,-0.175068067125884,-0.0332129089994215,0.113928869826709,-0.0798799137187951,0.0482688451387688,0.231291472519058,-0.0173525085571392,0.321256978352509,0.141820165813486,0.0225071454301719,0.0261408728230518,0.219668641178194,0.0244503852107836,-0.0734114500793252,0.0430802029154336,0.210334666001491,-0.0078463532558173,0.229896625089499,-0.0690108526889899,-0.104723020349827,0.166865779240383,-0.0791347569001608,-0.17310481892016,-0.0087279800950587,-0.0518862427855931,-0.0463524327981055,0.179335065659754,0.109286017961924,-0.0502341569937193,-0.0287425064308926,-0.0450735086207651,0.178797350450353,0.270972217090793,-0.113325566461448,-0.0364837033000226,-0.237021777802489,-0.129962257908525,-0.0543891801260652,-0.203393447241324,0.0127842172361565,0.135468074045632,-0.136284292176772,0.0448635547429079,0.0210918409561037,-0.0775181120406604,0.0148495712166672,0.146946988283897,-0.0608579129371734,-0.213261907567769,-0.0073436303593926,0.114919511179454,0.0312682336367389,-0.0862951710977653,-0.0277406495932202
