group,AR,ARID3A,ASCL1,ATF2,BCL11A,CEBPA,CEBPB,CTCF,E2F3,E2F4,E2F7,ELF1,ELK4,ESRRA,ETV6,FOXH1,FOXM1,FOXP1,FOXP3,GATA4,GLI2,GLIS1,GMEB2,HNF1B,HNF4G,HOXA1,HOXA4,HOXB13,IRF3,JUNB,KLF1,KMT2A,LHX2,MAX,MNT,MXI1,MYB,MYC,NANOG,NKX2-1,OTX2,PPARG,RELA,REST,RUNX1,RXRA,RXRG,SOX17,SP1,STAT2,STAT5A,TAL1,TFAP4,TFDP1,ZBTB33,ZBTB7A,ZBTB7B,ZKSCAN1
progressive,0.141243388857943,-0.267704664473775,0.233218155415993,0.198484005677389,0.155301237917106,-0.0231560998257353,0.347490760262141,-0.0897850123187426,0.0688101858870811,0.0023508902987451,-0.249930509033262,0.222846081695338,0.31571303317196,-0.131081640099081,0.162705015806011,-0.0670750049522929,0.0204439255200401,-0.223231112068942,-0.0354991219786709,0.2298851832392,-0.0199181131155589,-0.0390627731458163,-0.126568134265776,0.272637124061619,0.207587344951102,-0.0864028512395955,0.0882279291338594,0.136545000598546,-0.08115660037811,-0.0476640463817014,-0.312965239316283,0.189256846063267,-0.101432605162525,0.0834447324221268,-0.149576667384447,0.0517314597557209,0.0153842532536932,-0.0494823395997785,0.311543849655137,0.0084757567264283,0.122429481791794,-0.354073592332436,0.196608042711724,0.322036351378108,-0.342593920224278,-0.250651380878116,-0.0319473439948524,-0.218312221833473,-0.212021130839211,-0.331928409258543,0.0612842838268124,0.113926586360619,0.198699419146322,0.190983546152822,-0.0044575322547635,-0.274382482010687,0.10266911239758,-0.302175908010138
progressive,-0.172093959024794,-0.0695324603183537,0.109766205646577,-0.173476034245993,0.157403011303166,-0.10319494984949,-0.19410478662166,0.0997173670591132,0.199914621347809,0.0497739034523303,0.0608560992074962,0.0962973707362862,0.110239694379766,-0.220281035371304,0.245350344244711,0.201091944684386,0.0545919712373418,0.300383811733269,0.0173143312433482,-0.114427510269925,0.0671746143970034,-0.4690993646618,-0.111375427489779,0.299686375626275,0.0214541584105494,-0.248834325531482,0.329887278608021,0.132071364077587,-0.0965533105920637,-0.0499274673657968,-0.150019146463985,0.309792800681289,-0.112159243298097,-0.381942246024968,0.0921511450726907,0.080473889152842,0.188339741370271,0.0483342417635818,-0.3021881877165,-0.0084524137370521,0.301538740332465,-0.320081582883545,-0.323959071698574,0.228215170900407,-0.151260454764505,-0.0417853807038749,0.246534066077682,0.157492590252688,-0.177587068179419,0.311584379671732,0.166444086708506,0.315282710587717,0.244524938209828,0.1618499662973,-0.0984024760500562,-0.0539617193424897,-0.0518886065106919,0.0407360272951871
progressive,0.0390106466013711,-0.0801597146043222,0.0556447325590916,0.0774041515213063,0.0903270282732096,-0.186349003680257,-0.0296520178138078,-0.110952871332178,0.156608777277307,-0.0175807360781995,-0.195898379561309,0.03282864157189,0.101278506746295,0.0920215407460375,0.120707642664481,-0.0712715846992777,0.0523770342288264,0.0740392485995766,0.084788516047011,0.0578227204487615,0.0589033552763944,-0.0004880928339632,-0.0178173389003393,-0.100708972227591,0.0239096227385177,0.076036918389601,0.0943779360799926,0.0081361277994145,-0.0583886724886645,-0.0366649190931787,0.0068141135112407,0.0162869835672328,-0.0276286337870569,0.043108843128326,-0.0392589521875938,-0.0936054740398775,0.0446528118808758,0.0179364364178094,-0.178169010418192,0.0908068416006108,0.0145627763256774,-0.213515975365838,0.0017659232169259,0.0085055211691078,-0.248869866439165,-0.221986945517177,0.104286515168815,-0.101664061075912,0.0567327711762463,-0.0641435664344377,0.192935669592961,0.0175294668260266,0.091306557588017,0.0764654624648293,0.0768869211930957,0.0557284033417527,0.0471871369952758,-0.182434309678549
progressive,-0.206986404907689,-0.181338893071961,-0.296718542251082,0.357603150656341,-0.362470107292551,0.333431976543877,0.0309948291042844,-0.34150445900534,0.140798549016658,0.34960999380389,-0.379271711978958,0.105712391453162,0.2334971336137,-0.0237227640726367,0.132278207387653,-0.21306417882589,-0.0415038196814182,0.173268063227352,-0.0428815512657036,0.0688860283419827,-0.201696378356753,0.144666774200525,-0.0537992890781591,0.0015132461663462,0.165273253758047,0.157830418318111,0.226214051136356,0.0050592110636052,-0.232280256736576,0.313591209462228,0.237864999959881,-0.0408262467711139,0.0217743288012983,-0.240673346867792,-0.0931354263188885,-0.0386067823356538,-0.010058927920452,-0.0755075132052814,0.251955762132786,-0.324069351191413,-0.302909795859952,0.0218580613885879,0.116908319769442,0.081486680984503,-0.0275579369194158,-0.371681793638981,0.361092375708266,-0.364356844867992,0.155411538115553,-0.0687108509554163,-0.128394006907527,0.146073702015905,-0.232242246548925,-0.0846624597063763,0.188320097537234,-0.392453534881943,0.309838116585884,-0.153431152251697
progressive,-0.37290932290653,-0.364573936231664,0.145207728185175,0.253501601095942,-0.15552773073501,-0.282476992870478,-0.262630834120796,-0.0768046343612705,0.430860106455602,-0.242916983096111,0.0453153958117746,0.309070845595052,0.0930784845360099,-0.321772387194849,0.301661612995171,-0.324550849419804,0.574877065115797,-0.0545769365616263,-0.086330790561118,-0.315355462532452,-0.328453927307242,-0.436747800218008,-0.302256997757661,0.123641569010521,-0.189927739234459,0.323426233757322,0.173852350647217,0.313635462107479,0.425700105180685,-0.196278510034358,-0.303976998182634,-0.275398529583091,0.10055387099839,-0.026924622037069,0.341221622769537,0.0625815539239982,-0.160224654972435,0.44223857080542,0.185561584309529,-0.312180077132502,0.102803102323354,0.0081369250873697,0.36358162829418,-0.0484246273492248,-0.191581585796933,0.175572351072189,0.451566265417771,0.12681695441047,0.173323119747225,0.544247826778787,0.389381634668767,-0.410550870668428,0.479615503117322,-0.288695455945378,0.262696987983295,-0.0757461725612874,0.0910938686610417,-0.0817000201861921
stable,0.0750199506393015,-0.0265064148344147,0.0938423125468506,-0.234051001065996,0.114873216345437,-0.0570178712309258,0.0734919561484986,0.0710878071591831,-0.0895628700412543,0.128934391279715,-0.143632253543741,0.076044270627186,-0.109672767460202,0.0888203344760724,0.02281831187212,-0.0558521080257794,-0.16863745277461,-0.0156594777792789,-0.17077574141204,0.130092936307432,-0.0701750107676127,-0.169388804434362,-0.1462328361402,0.0015683281234618,0.0034302872967051,-0.112111850224252,0.0202170680685676,0.0226354881109688,0.175416368292063,0.130660692797758,0.11506854794076,0.137032525148429,-0.016799288606034,-0.0646801043237299,0.0394515823972774,-0.120648584797837,0.0716252032238328,-0.0080946074308853,-0.044739751423487,0.0356098038865044,-0.0589898111839334,0.0237888536831257,-0.0939110780844988,0.133920884569848,-0.0988393851504678,-0.0263591309545,-0.0917285987730348,0.164452397581507,0.0398570676469192,-0.0257259149619896,0.238254625158288,-0.151674625614297,-0.181397317049724,0.145034122781598,0.0566040657920333,0.0282223574413377,0.0459907552430099,0.0196625357200969
stable,-0.0724180725829355,-0.119890918699418,0.171559942455096,0.0334285031686558,0.0135301751127503,-0.171706073501948,0.0425804525543491,-0.0118515973321506,0.0428200910519683,-0.075668913702745,-0.0415992810900478,0.167488797166663,0.0470829307192775,-0.109579526181873,0.178029812458391,-0.0434472641600744,-0.0109996451193918,-0.0749734776926964,-0.0331753598636169,-0.192539927594037,-0.14262340915137,-0.0944012309392998,0.0078623839452678,0.0561464626120157,-0.026474553548638,0.0757469460398423,0.162001247972981,0.0269840419063717,-0.0830580547156642,8.71860515490099e-05,-0.0158866613873856,-0.150482960781404,-0.0116115894021096,0.0066267966864746,-0.0093571485719896,-0.139158091986672,-0.198030103862719,0.0695342830982255,0.0537421553627784,-0.145552967208338,0.0408346791210255,0.153809042971123,0.115558625736807,0.172243433483505,-0.138328428863362,0.0329180707058442,0.0662297511331118,-0.0495762711821729,-0.0526387428149022,0.0436947017865986,-0.0550753959250721,-0.239261758645011,-0.0138417708365302,0.0016046092001423,-0.24661695292317,0.0168277699579432,0.119791295089668,-0.0914057086710133
stable,-0.0815802477934835,0.0126090408336673,0.203241063492851,-0.0012212465441161,-0.0057387186589794,0.0197914121537929,0.0239405256897467,0.0390178173895511,-0.0374481081007606,-0.0604752386440314,-0.0065749646654625,0.0670611571957582,0.0092151493200831,-0.0286615016371795,0.201056495926089,-0.174129409291574,0.0050962148585309,0.0254740946054884,0.0022270914971126,-0.0181951254085335,0.0371943803270883,-0.110182086766702,-0.197473954149064,0.0952621981899286,-0.0384375843212217,0.0132970243750452,0.150902997502275,0.143717446822871,0.0830519682357603,0.0217148996785515,-0.0224538026458744,0.0119490008796983,-0.0236637227225608,-0.0316722058414692,0.0239331734214151,-0.0652855098774506,-0.0324947656998081,0.0147310644421227,0.0310723998425814,-0.136022950271461,0.0029516128314491,-0.0594633578761545,0.0145869500473262,0.0694282398561031,-0.0821959009112752,-0.101010926862886,0.0002987852559475,-0.067293871391699,0.0106814300773444,-0.0503476628885024,0.0232627508723021,-0.0832235294430784,0.0284038245031534,-0.0876750050141681,-0.0394074876111244,0.100812365940445,0.0202499353747415,0.0948046188412657
stable,0.0082200804646711,0.0381315954209204,0.078986901442989,0.046153880934817,-0.132409776235034,-0.0995859336008425,-0.0184150511457613,0.0273354739941387,0.119914453806387,-0.0297277221465468,-0.122006303083526,0.0014994057452233,0.0609206095084685,-0.114458796050519,0.185470125004869,0.0006664548490108,0.0742824173728704,-0.0691839907119171,0.0549328703918612,0.0651054847132565,-0.143541713717444,-0.0272845250270445,-0.0338490582237809,0.0900122343891691,-0.022262462984207,0.0373611246668027,0.163061875022441,-0.0061304668235017,0.0565148770029048,-0.0604493609791096,0.0439242458829267,0.0841288641728219,-0.0017216750266113,0.0520054815873872,0.0690131410578275,-0.192868315088124,-0.0731180040279179,0.0887668674891108,-0.0448180296105196,-0.10786978852317,0.0501674358253113,-0.019575228548877,0.0115563553214602,-0.0220346634454208,-0.15642909609611,0.0694203797994282,-0.137058487070967,-0.179110211331867,0.0142820662284757,0.0052603337711649,0.0045696399216428,-0.26928235252538,0.113025753394075,0.0280974728645826,-0.0710687494992504,-0.0412185380345856,0.0755903820800746,0.0061152880319193
stable,-0.103570036803568,-0.0562406716151284,0.0341658604735363,0.0891176948199467,0.0045624453433196,-0.0852323713919812,0.134728353063815,0.0857356546278272,-0.117916647825624,-0.172464948766717,-0.143291885661631,-0.109979011649922,0.111414000749636,-0.089413953746012,0.125169540967393,0.0191664379396976,0.0752423390417294,0.125180442061058,0.0682219382515785,-0.0505878274957369,-0.0730425369280635,0.0923902417261384,0.0157030736594397,0.147917422290411,-0.0043391176279691,-0.02750037228156,0.171459154053869,-0.021566704412974,0.0510489534047543,-0.0270193735823214,-0.167422180013147,-0.0754835136803368,-0.0063712551328752,-0.0518085570465122,-0.149187833816739,-0.137481023919024,-0.0605219073298318,0.0124876369076702,0.106023458167194,-0.113543862218106,0.0302242951198476,-0.0603604167918203,0.0263068472300196,0.0692332317461871,-0.123803624284176,-0.026806078731937,0.11351222010552,-0.146365125846478,0.0243338457465001,-0.0134191498318275,-0.0125929819898139,-0.132552089594877,0.0043937195661498,-0.101964199589865,-0.0514064706890259,0.0484340415031173,0.0980626692261848,-0.0576099647432859
