group,AHR,ARID3A,ASCL1,ATF2,BACH1,CEBPD,CLOCK,DUX4,E2F1,E2F2,E2F7,EBF1,ELK4,ESR2,ETV6,FOS,FOSL1,FOXP1,GATA1,GLIS1,HINFP,HNF1B,HOXA4,IRF2,IRF3,JUN,KLF1,KLF4,MAFK,MNT,MXI1,MYOD1,NANOG,NFE2,NFIC,NFYB,NKX2-1,NR2F2,NR3C1,NRF1,PGR,POU2F2,PPARG,PRDM1,RBPJ,RELA,RUNX1,RXRG,STAT4,TAL1,TBP,ZNF143,ZNF384,ZNF76
progressive,0.434361896720283,-0.243786063944995,0.350357399888715,0.243041326153527,-0.0677855843686728,0.05885836110112,-0.392447925413402,-0.108617759831913,0.320964332700888,-0.35841308733565,-0.274442296309299,0.0731046814396311,0.374636814913575,0.384220498863694,0.291481383365815,0.172610638594468,-0.197658866985952,-0.302283291418787,0.0071985969714085,-0.0770915966853343,0.0826305840093769,0.439446658193064,-0.0365258575871448,-0.16021011235119,0.0667342842535619,-0.030017427103519,-0.340693464021413,0.370332102075823,-0.386047032498803,-0.352912620931855,0.0377328464215928,-0.354448642626758,0.202462746748588,0.202913762523163,0.14116312232673,-0.354111584574585,0.082031904707184,0.375485880197383,-0.381010422176332,0.0672783922520697,-0.0049210475617254,-0.307303851357821,-0.377291548334024,-0.04711108546372,-0.0460710206170148,0.221615669303732,-0.380514465328135,-0.353280174712558,0.060935280717843,0.279743737958477,0.0575245742375212,-0.216518067524201,-0.129610056328915,-0.351448825962418
progressive,-0.132794454754122,-0.100673645482225,0.102135580884717,-0.374264413662885,0.358084667361427,-0.146664939827971,-0.38134435796924,-0.0933669520114022,0.042798904793365,-0.142684895283227,-0.0566186696593717,0.488056691726248,0.254400628366723,-0.344029202706039,0.381908247338772,-0.385166274807183,-0.358010078820483,0.410574115394168,0.021290553126905,-0.508732635275779,0.301958282072282,0.0663420318567629,0.35300071241072,0.308441518051089,-0.120117386335369,-0.11759629365148,-0.224621899280451,0.32365459686192,-0.261534276422557,0.287819278251037,0.19176713876567,-0.151722042903938,-0.406880490846647,0.0441713339467249,-0.0237549585196774,0.199181239735451,-0.0099172924038442,0.328652029105132,-0.12293981672467,-0.0370108340161515,-0.0793502733973047,-0.356142381755259,-0.530864547144526,0.0144492921515697,0.384289113565688,-0.376645279889801,-0.176264656415978,0.271445601743126,0.0676428560108171,0.437238027010641,0.0458570349720474,0.122766771309682,0.0982360919641921,0.0315897388603798
progressive,0.113059164917654,-0.134374295420606,0.133010397756271,0.0467608653779203,0.201998119545372,-0.102879686708305,-0.110667114807889,-0.0145726190397571,-0.0901275972865831,0.130672023817553,-0.183215689176322,0.271843891071655,0.0754137899229808,-0.199449808719892,0.199447040321385,0.178333772209551,0.146982889519727,-0.0239874040615693,-0.0720716408256837,0.027402377419586,0.186236780946792,-0.0079089300340467,0.0790386232678024,-0.11757988277925,-0.0378820730670021,0.148432376837897,-0.0435547523072476,0.0107394637073012,0.175549070911576,-0.0813982984950304,-0.135969585060132,-0.102026943068262,-0.087913493680836,0.201179980886664,0.0074120794020402,-0.0964533109745921,0.158507963203283,0.0492737253225229,0.038369541904069,-0.0170194988199484,-0.0323284349625476,0.0762182403890728,-0.292673167636669,0.105835182814157,0.109297834146457,-0.0360687720450683,-0.0469148959948386,0.199535398373726,0.0150110257032874,-0.0985544485412713,-0.0015185434809213,-0.169460209095813,0.0645628981757821,-0.163887961201396
progressive,0.0905989614930949,-0.315610522806715,-0.0093636210254953,0.29257409187557,0.332859844746026,-0.0506765420327192,-0.0845998624815452,0.0538454650078548,-0.378103869340508,-0.157092253733952,-0.414078794232719,0.0463149020136663,0.304732921511547,-0.353958315368066,0.0603947546118116,-0.0827012405266148,-0.0067683823820653,0.154092157862147,0.0103787691095991,0.150399816230084,-0.0709314235041373,0.197236497802587,-0.0431831319285841,0.237632070245112,-0.0586261677720679,-0.0924462250411868,0.459551199827824,-0.0373517672883045,-0.166753097879874,-0.0883375524941145,-0.178392879787165,-0.168051809933649,0.210791839011744,-0.426288435909505,-0.0354045187566867,0.0483583109665985,-0.312296266467547,-0.0049440662072416,-0.0927904356402102,-0.0245968523133839,0.139919423038868,-0.137877653184027,0.0428072320998094,0.168681223600435,-0.0090194104264719,0.206491391988073,-0.183077422130063,0.183831407251733,0.0819521726992164,0.128741320427093,0.104098573367172,-0.374047101566305,-0.150993716104907,0.0277991036163614
progressive,-0.0806029246821708,-0.398581774725777,0.228322924525715,0.230383262646948,-0.27452444603215,-0.358811005537131,0.132361115667081,0.579079881043481,-0.0771065933249272,-0.0310923752840597,0.216085764775363,0.146721048027189,-0.0325908030085927,-0.383535062991925,0.343452121360667,-0.188677024314113,-0.238936787574491,0.149218427568078,-0.358686136560086,-0.315106863571585,0.449653186336944,0.0936517327833123,0.0739224344102945,-0.516895130475362,0.395522484788189,-0.362120033428808,-0.0387093828837691,0.108323837586031,-0.236002366613947,0.327468892298982,0.0867215045573472,-0.186866424146969,0.187053727612536,-0.176502299052283,0.382223938732959,0.313920608289663,-0.492046204043523,0.188364851871502,-0.23213142832557,0.168947725941095,0.0654313439712742,0.185367996422436,0.27059107325525,-0.418810549006973,0.0835373456427146,0.0868463735343916,-0.300871800188521,0.420184107754461,0.398394471260211,-0.133921977880137,0.372047117103839,0.404138444204254,-0.405886609882876,0.199540625316977
stable,0.0062785789737858,-0.0211839236156379,-0.0732634248615429,-0.079180937194049,0.135666505448662,-0.18798448361323,-0.152197494187635,0.0150837034786809,-0.202927792184206,0.0447146524887819,0.125176846708611,0.0898875838362776,0.0061659151302124,0.0173720279127517,0.249589093744941,0.0726911518868066,0.088298164081232,0.176163836123533,-0.140386414426706,-0.125133203539415,0.151025012516731,-0.0851228549095636,0.186545333480607,0.101718413026643,0.119881594896332,0.222950490280433,0.0075778970062784,0.0763506802299462,0.189865284198952,-0.0892517136056094,-0.230416695565312,-0.0644308762784666,0.0526844682242942,0.0290252145668374,-0.165992624142066,0.023548431729582,0.0336969267507646,0.103310084011987,-0.178480454429309,-0.158403163998345,0.151202501560035,-0.0898701879657894,0.0032237617874105,0.0112841383781113,-0.0475594912854998,0.106021793235145,-0.153708376703859,0.110297340050866,0.0629307382704854,0.0920272247419995,0.186173624659735,-0.111750355715554,0.0314028207479727,-0.108270414153043
stable,0.170802744299368,-0.127004206787125,0.250766602179796,0.0820438447755386,0.129768964159615,-0.135970862441058,-0.155694204308744,-0.0548514911292842,-0.122861794229594,-0.0941934738545774,-0.0416090673070791,-0.0750815999974604,0.0835418414435242,-0.133307513347518,0.271002551725809,0.132767309446393,-0.168582933928798,0.157201412784056,-0.11674680053046,-0.207489727356486,0.0233776070352808,-0.198372115659941,0.157466869631776,0.0689355213484971,-0.0892049469943258,0.196144622250069,-0.150048189600472,0.183702214494772,0.0467576836189087,-0.147753156003266,-0.171923252862874,-0.208896938723332,0.0716738584735912,-0.101524661315871,0.025639556524472,0.0535543510601932,0.0362650822815705,0.224600522268058,-0.128637127033057,-0.102399587015974,0.0313849803535091,0.010658570665933,-0.102046520000704,0.081517909375974,0.275351896755152,0.0763255467791392,-0.189453674997547,-0.0642252694678616,0.135946794144469,0.101046823310304,0.109608904226299,-0.148944105493433,0.0240250598931931,-0.184958077827205
stable,0.0088785544690001,0.0154412073814989,0.155106134833885,0.1117383269944,0.120333666041372,-0.0715193644090629,-0.050437293261129,0.0476884639497713,0.0537379416056181,-0.200810211496868,-0.0826191490551043,-0.0033708414169027,0.173112137882402,0.20099184899215,0.144105109115698,0.0837339926419631,-0.130639714566024,0.190807839627869,0.0762260589259662,-0.0743122170864526,0.041041452495426,-0.132322915312848,0.198441782594343,0.342495585930205,0.0403094759414311,-0.0396383427801911,-0.112233272724883,0.127633158280955,0.176980908470282,-0.0558330920572096,-0.227606816248951,-0.117582299631012,0.104073492498399,-0.130292108510969,-0.0451015861247654,-0.107073893969221,-0.152734675507552,0.0147307726773714,-0.0138323107471398,0.0129962191673962,0.134757426247735,0.127665717718159,-0.0209279893668224,-0.167930160152288,0.187883104785643,0.253133438508479,-0.136707351273068,0.0192532456166749,-0.0285410952331526,-0.326521070941633,0.0682423721636102,0.0306182745668068,0.186198001214567,-0.105087862266412
stable,-0.0677206692244303,0.246506987306609,0.042466245015262,-0.0336925962693467,0.181834660070851,-0.214851884441418,-0.258917746804772,-0.144257625983282,-0.305701445314282,-0.223135960361786,-0.105998481742791,0.0168071941680119,0.0660200885273869,0.0643357459181945,0.27381293374413,-0.0406384107317948,-0.0169546625168623,-0.191092248019998,-0.0299218250660811,-0.23095299794587,0.0429352716888343,0.0020757136653551,0.172058999795031,0.0551922664367351,0.051898917108924,0.152413896001314,0.162558945159947,-0.0235313090228624,-0.227188633607199,0.0975083919867628,-0.357769481555857,0.0797153139135147,0.0556521246661467,0.0036224191489537,-0.113642644446013,0.0309990620233768,-0.143442297232073,0.0273866950240451,-0.0850250581775926,-0.359496021100826,0.179604297949773,-0.0348686977751226,0.210327312479683,0.161065924783121,0.150361600530682,0.134500192132601,-0.20839122427721,-0.0447111882764515,0.142650607601952,-0.223381740943203,0.12467338740321,-0.124813233792457,0.0010361446533463,-0.149893236636206
stable,-0.273995780343276,0.0312758682252967,0.0131363287028984,0.0815961701069558,0.255012801728583,-0.042703549683655,-0.259641369713884,0.145642984094598,-0.0894943971459574,-0.255370333902492,-0.164895970720356,0.036261789215289,0.140200808691747,0.011095143390318,0.178113283909652,0.0493904136418266,0.104329966709467,0.0607895176099627,-0.0507336452668795,0.248924542126728,0.2008504847273,0.243402278083568,0.266745250026239,-0.0321545140688687,0.147912341405912,0.206822553091481,-0.147254700792365,-0.252033038469112,-0.0611275203391427,-0.0220415763299499,-0.267779504335379,-0.193897554480852,0.032745951656477,0.152453385228369,-0.0148336882867238,-0.141902378752189,-0.15382008802094,0.193220026084142,0.215910284566754,-0.29890424332555,0.132675611963985,-0.354720919298412,-0.0614349747167058,-0.114453027509185,0.097519744744913,0.0648611380820619,-0.27487666580207,0.146871099497282,-0.228528903815125,-0.333820382131347,0.252823712226796,-0.157114293257465,-0.0157154695916055,0.0124270873546562
