group,ARID3A,ATF3,BACH1,BCL11A,CDX2,CEBPD,CLOCK,DUX4,E2F3,E2F7,E2F8,EBF1,EHF,ETV6,FOS,FOXH1,FOXM1,FOXP1,GATA1,GATA4,GLIS1,IRF1,IRF3,JUN,MAF,MAFF,MAX,MECOM,MNT,NANOG,NFATC1,NKX2-1,OTX2,PBX1,POU2F2,PPARG,REST,RXRG,STAT1,STAT4,STAT5A,TCF3,TCF4,TFAP4,THAP1,TP73
progressive,-0.266513358962244,0.129779068397217,-0.077656511843273,0.201962303707145,-0.0973811122156318,-0.0208960735952851,-0.329480044694533,-0.0256939926148658,-0.0151219268899325,-0.0249530197976324,-0.179859548677316,0.0435317529191507,-0.0775236808630778,0.148255377630392,0.281025543641883,-0.0339983294369485,0.0383321402124737,-0.255866075694309,-0.16839447467589,0.353666485702846,-0.0280689465258257,-0.112187765574258,0.145352300545162,0.170803036425212,-0.128969279530002,-0.231642826101122,0.0442023093131481,-0.133884025797225,-0.230538568554921,0.223477721752256,-0.264484085674443,0.0798218168577802,0.0733435059200676,-0.267796858313046,-0.156116411060739,-0.278645788611157,0.33060990821282,-0.247318482137411,0.0839539806031295,0.0935786253608874,0.0261853072042625,0.213230531798162,0.191175787965993,0.0487649734641903,0.170458956175309,-0.0650615743235599
progressive,-0.393445868398405,-0.15071635693797,0.554474069900285,0.525069177506156,0.493464543363252,-0.217786275614631,-0.66456181846888,-0.199249824619902,0.55270953950692,-0.0902456635076354,-0.490758535343897,0.6179734790897,0.573904628577557,0.362883373011314,-0.632773625795122,-0.210044250482668,0.0527197864339762,0.460918431594357,-0.0883686294985861,0.0625401678346332,-0.386873288745267,0.509188403965871,-0.0528086050779376,-0.266358231375613,-0.495868567993138,-0.535419510149115,-0.278523424976849,-0.480698343604544,0.4605898026117,-0.50423824487576,0.457028174988851,-0.0307549357823409,0.455547864256163,-0.467562066162664,-0.371099097577736,-0.566731042766947,0.509907834981958,0.54200097166665,-0.471144418135771,0.24590329767132,0.289454039427022,-0.0866692327774594,0.41316952860075,0.110232819020399,-0.466146889102214,0.481891474055091
progressive,0.0502674532674672,-0.27017205400719,0.245181527797031,0.0822192156054517,-0.203690154493258,-0.0017971979224359,-0.168395795822949,0.175963897930132,0.153397229733357,-0.165894679397275,0.0717884092899502,0.202222398102473,0.11008502832742,0.245462174541973,0.249301618419471,0.0110864670815693,0.0888673518518911,0.0702572810535338,-0.0968807447484798,0.224200613446951,0.0756408957991155,0.0843552150657949,-0.0471364544536098,0.0206968918651773,-0.156342332685269,-0.17190955751557,0.0517594536088808,0.0164215172045299,-0.151261460437102,-0.0593985996979714,-0.048880024143483,0.0627412727516581,0.0723602903278941,-0.0604986305970914,-0.0189408165931757,-0.192939880423262,0.0093394449303723,0.178266306026282,0.0761591486044967,0.13283506058117,0.261203249980267,0.108885873427626,0.150866115254848,-0.0520338859234401,-0.0456822010226696,0.0885689057507907
progressive,-0.247660448046606,-0.122218045500445,0.409303388592539,-0.393390609627552,-0.211689054934791,-0.0417783926595462,-0.129968694442209,0.0179674629365575,0.0824698438909532,-0.540015034987382,0.195955346440438,0.190583232321392,-0.257410807958317,0.0767510188606782,-0.220246881712274,-0.191618466470777,0.0680309945140486,0.130566321727185,-0.217926041326903,-0.0898688833371852,0.144319913588803,0.116655975167868,-0.229034941952002,0.0082410516592171,-0.168768203558337,0.156198980523775,0.0311217946517652,0.129629603551007,-0.205528813030093,0.322028577787408,-0.130036730335307,-0.454437311499696,-0.378384068758635,0.001031424139371,-0.169147571698253,0.182633374284636,0.150351159440185,0.198792715326212,-0.187416025425878,0.271043023786648,-0.118457021329968,-0.118338366732404,0.251791043188394,-0.05413860943051,-0.181923079560689,0.0218253702188064
progressive,-0.503363958740567,-0.657039520390553,-0.530027699018724,-0.352810614921747,0.006494213088825,-0.453033807302173,0.114085839550802,0.461463795446321,0.103595187638085,0.223363463641609,-0.214059254504734,0.0058697695225919,0.069687901991623,0.584604066707504,-0.186209071450735,-0.451410254029967,0.556254328800518,0.393649224153397,-0.557190994149868,-0.580982294023352,-0.515540608282114,0.101659412582762,0.510170393612509,-0.501740405468361,0.471767114289168,-0.433301390609204,-0.47932288144059,-0.106342739329511,0.16279243771699,0.19157928612034,0.384969458582756,-0.289804259088819,-0.0584479177994257,-0.186396404520605,0.536834133890666,0.360116604646676,0.0390277228895738,0.491624419695383,0.279313607176102,0.572739638949074,0.553381888395845,0.647860199966925,0.497931299714339,0.46371179228476,-0.134005589313641,0.217431249762394
stable,-0.08447812677367,-0.0450957450593886,0.0169936170533508,-0.0626425969340347,-0.0045864639057269,-0.155307569930967,-0.146809997197429,-0.0467513228062173,-0.0577388343390152,0.126878768964791,-0.0298907286940584,0.104580129766506,0.0816284503306889,0.212079835430346,0.119910425110155,-0.0516522323622835,-0.128442183364007,0.108914965825988,-0.0899574390303685,0.0874906811726029,-0.0949316105509824,0.0070330467023236,0.240956461617923,0.261760465034612,0.187840824061156,-0.105965280178273,0.0091038944582118,-0.0462585622213045,-0.107915943668259,0.0487060111190119,-0.14240617873183,0.0633436803096535,0.0659243559370495,-0.0423157642822637,-0.000729766606523,-0.022532231762576,-0.0012158531181704,0.129111271945651,-0.0747851307187514,-0.0215858889312324,0.117441935050168,0.234869095434328,0.0092319755283598,-0.040262187601467,-0.251017194015056,0.0026398761856743
stable,-0.0125379754186066,-0.077229646549322,0.158439690752774,-0.073856611493082,0.0271718729987957,-0.101669071077092,-0.118774427286634,0.0287230935491572,0.0786632362256433,-0.125312017854682,0.0265200816140957,-0.0379802880619908,0.103675276760565,0.205170771048417,0.114709349457996,-0.179331878777253,-0.16885152618819,0.11207836884015,-0.103428380760754,0.0128653741938144,-0.0940457081101294,0.0359521022317922,-0.120975760453829,0.138104189961266,0.0536865669392712,-0.0588687671807162,0.0132618757393678,-0.0605754104026854,-0.0761106892041955,0.0222366468393879,-0.0922425942974687,0.0059782485393805,0.0811099818303473,-0.125149333536021,-0.0119719573595841,-0.0389967234438814,0.0176235489049074,-0.0879289807422654,-0.0738650834146442,0.0577211536585086,0.230797357746056,0.208176077859524,-0.043138634183277,0.104430956547463,0.166011089998082,-0.0088247361020326
stable,0.143104135294653,-0.0239802483302229,0.0260863712220436,-0.0087224763598322,-0.0173095753274652,0.100570441118462,0.0700681726846641,0.0891484243632997,-0.0257474828832866,-0.132078159457694,-0.0600347692772288,0.006374093025762,0.024938730568975,0.411635962974624,0.0883447762121669,-0.0104784958020582,0.0201858649330536,0.169570485710402,-0.0678553072243487,-0.0683649508936677,0.0781902308768105,0.047974849192687,0.153687875195282,0.0946607801147801,0.0739397741101062,-0.033385769425896,-0.128034374472543,0.0759597583948876,0.0260948937697366,0.0641007269345365,-0.0981264132587721,-0.184222337318854,-0.0518069050602902,0.0394294264198162,0.213758514096317,0.0613047459514392,0.0632569010585655,-0.0918852626115829,0.220076086709632,0.11633509395425,-0.101535689885465,0.0903872843729938,-0.0701194718659697,-0.0949332675050284,0.0461912953656069,0.145822172428108
stable,0.234254409645344,0.0237226463987801,0.191929612272016,-0.0923694918190255,-0.171280853583851,-0.0762449179751784,-0.166269370669782,-0.0624100486381316,-0.186443311950454,0.0042083025960207,0.0979754076912535,0.0002234369889179,0.0783290781239084,0.243585858425723,-0.060559597173806,-0.129286186294496,0.0340296853537079,-0.125425022826586,-0.009969950625626,0.0214803242292244,-0.100323539369155,0.11535577914459,0.0174252134787939,0.0735896294677264,-0.178054981533086,-0.129688991385244,0.11395142851973,0.0562775150876236,0.134904251483966,-0.0807622550225053,-0.193257863991604,-0.0696035489288993,0.125676071900145,-0.125453408049597,-0.0527333383513968,0.167439349920206,0.122307176677222,-0.127647906088554,0.0353565012448946,0.0983102870537839,-0.0277236374633135,-0.136687660806782,0.211015416521142,0.0270717713691003,0.0803355930906269,0.0586204556936124
stable,-0.0311846140063612,-0.292342596310394,0.26578770805261,-0.0969323727335393,-0.0045687223876056,-0.0316921405021866,-0.235579058374052,0.160799850447544,-0.284911725030751,-0.137461860831964,0.0882011996086697,-0.192629472131275,0.0857311896235229,0.208610921541944,-0.0091428116398129,0.168382335652183,0.118218073325464,0.145919592205382,-0.180666283695574,0.0248003707717748,0.115573819136252,0.184707264397355,0.0495557493286395,0.303806040203943,-0.0818019291531988,-0.13214115126593,-0.168828858787037,0.290956782422516,-0.0305493561330175,0.111922025565831,-0.0624211077038713,-0.109707478335721,0.0575344880363637,-0.0751818122193717,-0.288094365187248,-0.092091281967402,-0.119108346715128,0.0966944417362013,0.279374909716759,-0.327469887948584,-0.0273353198186011,0.0805213952592551,-0.0545904944591515,-0.0706113008768988,-0.0312283539528643,0.0013800892323035
