group,AHR,ARNT,ATF2,ATF3,BACH1,BCL11A,CTCF,DUX4,E2F3,E2F6,E2F7,E2F8,EGR1,EPAS1,ESR2,ETV1,ETV7,FOSL2,FOXP1,HES1,HNF1B,HOXA1,HOXB13,IRF1,IRF2,KLF3,KLF4,KLF5,MAFK,MAX,MITF,MNT,MYB,MZF1,NFIC,NFYB,NKX2-1,POU2F1,POU2F2,PPARG,PRDM1,RARG,RBPJ,RELA,RXRA,SETDB1,SOX17,SRF,STAT2,STAT4,STAT5A,TCF4,TCF7L2,ZBTB7A,ZEB1,ZNF384
progressive,0.306784131100317,0.116160208524397,0.113356043448506,0.0125653705152928,0.0170266192432818,0.286385736327716,-0.333150060251945,-0.0082328931140517,-0.179412345351042,0.157600854703339,-0.167326478591929,0.0226671422267513,0.224772045197982,-0.3161759661551,0.328209307767777,0.0311440231177991,-0.0764376429418024,0.0891300904242806,-0.236036147569296,0.202348890748227,0.234199461803577,0.0266454984794357,0.0751702619890733,-0.091500499452179,0.0332263910200772,0.350879838713653,0.411170235025096,-0.11010287308856,-0.281548339776858,0.0101051604305834,-0.0405883833190184,-0.204953121395746,0.173348232476955,-0.0613019289702394,0.182946779398359,-0.310298232832884,0.0211473016992139,0.0118893210498665,-0.152621131949234,-0.323853109332661,-0.0881897208671086,-0.102208851887002,-0.285260681578235,0.140167589165064,-0.0222486354148207,0.131245091709086,-0.244940007070087,0.173227932948019,-0.193544998461622,0.035213874786857,0.0782675512692722,0.0606970426064369,0.337621475137309,-0.080402444317987,-0.197828339435551,0.0188548332111892
progressive,-0.0032054300807515,-0.334871688671187,-0.141889728207214,0.0846660513395764,0.221529439136131,0.10546524260792,0.154005060902239,0.0634053534876181,0.0818844538356138,-0.0534248811793819,-0.156588869870367,-0.0777371735842203,0.117285462249477,-0.116007685517973,-0.310408700239046,0.234787550038202,-0.0529822115991802,-0.221799436185049,0.386196243970038,0.376074494136205,-0.183167881685884,-0.167643051373135,0.283572249376888,0.147958382806718,0.134480506864831,-0.0528974450838224,0.216754258770977,0.0815108532679258,-0.0146489096540516,-0.155342488144551,-0.08673498221442,0.054495450873345,0.165734235027301,-0.0519053629040796,-0.0341263711829278,0.0108155794595387,0.100539366215463,0.107750799022011,-0.273350035524853,-0.232461180116716,0.109537174845662,-0.155351906646257,0.367428309569712,-0.230725036302166,0.184737631970287,0.258908332908343,0.101327380858233,0.0403143268040456,0.313278203758936,0.123847018438283,0.212845580562812,0.0142093795744187,0.079510991405596,-0.0250563540396455,0.0054470334868794,-0.101267730347426
progressive,0.0386417167121589,0.0733333927141206,0.0331538720350989,-0.0946360065701063,0.230587744633651,-0.0074169362133498,-0.0114465003200709,-0.0269631379083548,0.084336590671732,-0.0576480519203538,-0.154145230554413,-0.0106394189916757,-0.0968857072285045,-0.163482169915878,-0.148443403023645,0.124848730128664,-0.174818311236691,-0.0264308180295822,0.0719343489595598,0.162189184405457,0.0226659532284336,-0.019670193276524,-0.0368034279112877,0.0354120119110874,0.0135538703279558,0.153487052728692,0.0394751705955238,-0.0655766157001154,0.167652279454007,0.0223863229994321,0.076320794594763,-0.0434282137196713,0.0230573219441837,0.0535197327385616,0.0673279967890711,-0.132103292549723,-0.0160356494700872,0.0289848985454919,-0.124438373173335,-0.110002198875578,0.173748396968152,0.049066260240574,0.12657373866265,-0.0542080158501087,-0.126610579093284,-0.0415800250673962,-0.0017840830571181,-0.115988931146342,0.0598656186348504,0.0546940823247807,0.177461003537299,0.0639234216619699,-0.0220946019683059,0.109589407530561,-0.0482325629182402,0.0785192919233585
progressive,0.163717558940244,0.0385261510877194,0.318863939300108,-0.117936980493805,0.220502175927963,-0.319692777187087,-0.0905065263515905,0.003384095351082,0.0027877568309161,0.347460802525346,-0.394377050955831,0.134100157628948,-0.422289270612931,0.17228538416437,-0.20963506610031,-0.0792638406237016,-0.185420480603864,-0.022826296008075,-0.0660192012133064,-0.430963844344417,0.33844250977802,0.313612024516604,0.027461193241192,-0.0572663825026051,0.242048048740443,0.119719289341798,-0.0980890237303074,0.119935580820059,0.0644386526331479,-0.0904534315442655,0.140806870133157,-0.217158879744615,-0.0347491541624324,-0.302479999545035,0.0008321912432305,0.0737553940869114,-0.331707852638377,-0.280166208150823,-0.17911058192282,0.0395818994144236,0.0731802934896755,-0.0809276642174541,0.138938491808026,-0.0775446866517894,-0.119426988455157,-0.0762821480228721,-0.237918949408685,0.10437377223946,-0.0980487834552821,0.109112623516392,-0.106090131747829,0.323333404291455,-0.0131479509717929,0.0392152657975268,0.0732551851126391,-0.126304722128223
progressive,-0.0313734015192672,0.0950885194195074,0.113809273412486,-0.319285687066452,-0.443359098013019,-0.18888595235674,-0.100833854265628,0.419280335118602,-0.0745602443513449,0.0194308515582293,0.175652315913428,-0.346204840221872,0.0551293927931156,-0.0900532821386373,-0.492484938663558,-0.326580325691302,-0.349368002103445,-0.324191815699094,0.48435109382523,0.129173202551551,0.303017997389795,-0.14027654629911,0.454204224464123,-0.197536231787979,-0.547614331456674,-0.140470209271451,-0.193727526665269,-0.404110068951878,-0.588670881592999,-0.376609926879434,0.18611011641985,0.262865207791062,0.307988680346551,-0.0234977739773935,0.364667376918396,0.348270578593511,-0.133433787943056,0.321351425438091,0.35033631696515,0.292753859855713,-0.379643980112779,0.33297120377856,0.224455384943399,0.117617978535195,-0.408822534612179,-0.318898361121769,0.322836174892706,0.089214075925159,-0.0226585677639152,0.334068627288493,0.400946907070306,0.219291039014302,0.158028985430383,-0.0741729184066626,0.111033437475596,-0.326709434339529
stable,0.0454526325312858,0.124417397340389,-0.0387883851514426,-0.0451896829482097,0.075065491062918,-0.104225299557115,-0.0045102865864961,0.0212549114943553,-0.305406997845123,-0.101617550582393,0.0596657644113187,-0.0222004170994908,-0.0918708141146571,-0.0131017142296053,0.0852298466590336,-0.0340056098909706,-0.0293873839485195,-0.0466118024165153,0.180770882777675,0.132257508014536,-0.15984370719209,-0.0800799867398299,0.0700686540602312,0.115719052386778,0.194429782120372,0.113142248677178,0.11749003003656,-0.0652997331936851,0.0621225913407331,-0.0305805084549279,-0.212166529262109,-0.049584875860576,0.0051566167752576,0.0951342052478278,-0.0611726000916626,0.0188037625952384,-0.124130600030063,0.114308743221491,-0.0102297665051425,-0.145565618645454,0.0130608891917664,-0.0626895994462389,0.0646108177776925,0.0264536592544202,-0.157627174504865,-0.0070724409779286,-0.0247059615288575,0.117579402233443,0.0469190406359116,0.0007137851886955,-0.061745002325951,0.0974601535788854,-0.0596260181992364,0.136348926305987,-0.148085017468747,0.0486874063917572
stable,0.0679042908260536,-0.116673476111859,-0.0877781482047742,0.0522262606569574,-0.0761243295732074,0.0630668740688723,0.0189362559358142,-0.128122495572234,-0.0336689334658767,0.0934063126620168,-0.0369839734052903,-0.0100572817211214,0.0661625761070609,0.0694481615011906,-0.0959020302215915,-0.0083126341171074,-0.0795411406228552,-0.120952806747871,-0.0633470483851077,0.193883559719898,-0.0929644525844008,0.121272156028318,-0.123862480079003,0.0795972844218316,0.245288570672574,-0.076835093308906,0.0206563511023653,-0.0029337648866632,0.127832768430501,-0.110619498647901,-0.0336135019389768,0.0193946239662636,0.0763882892251115,-0.0599652643622841,-0.151681522980038,0.0007516984309225,-0.0213612071696642,0.0887924236418052,-0.0457575732510087,-0.101976789270841,-0.0860050516160551,0.141037329067826,0.0454722454368076,-0.0281131274719417,0.019499998335238,-0.054329809590846,-0.0171122109444419,-0.0206788505203133,0.0687588497245038,-0.0607822823324635,0.0398342348655654,-0.143066466518892,0.094627607883184,-0.0302538821472416,-0.0860420478656791,-0.103822789001515
stable,-0.0656355389664083,0.118548723483822,-0.0580711256933544,0.0053966532187324,-0.023947864747619,-0.0199719424302271,0.0917715352555892,0.0157545470992456,0.0299216106103866,0.0696952604785657,-0.146238798101811,-0.0458293542785135,0.0447967512000049,-0.0504220426491572,0.0287692410959042,0.0071864836306475,-0.0615219412132708,-0.104518539452881,0.0859812322724285,-0.0343127729863761,-0.0157591984644641,0.112562913919819,-0.0074378314677224,0.0585360880999296,0.152257017980678,0.0794021373437634,0.0043145267811326,-0.0672755058732886,0.0738620380115811,-0.136394892514748,0.0722716690846244,0.0243900678003175,-0.155861204184752,-0.0753971875225748,-0.0938825834773,-0.112349473465594,-0.107414499336812,0.0812226617913985,0.0554827031332822,0.0044048179883154,-0.0598510812817842,0.0743152849474722,0.0412550226326358,0.0410049682233222,-0.0316585099785317,0.0650581229654328,-0.0321817512551976,-0.110307499261059,-0.0598361819889185,0.0727773993392911,-0.0500293132083283,-0.0476005294823329,-0.0234735996106068,7.5640650425028e-05,-0.0731255552695769,0.0993887552043591
stable,-0.105159432504306,0.135400885660483,-0.0044191256217739,-0.0988435909756363,0.0540891481962739,-0.0701511494016822,0.184490572567997,0.0857072519988893,-0.10595773578583,-0.0573971857669728,0.0103356912408026,0.169344805810702,-0.0081667022190528,-0.0981120200823716,-0.0903381317912293,0.0795870096864581,-0.0697517492231613,0.0807860801041768,-0.106977983286035,0.168034266208125,-0.0060869382527412,0.0146212278171783,0.108641943581739,0.0879846034835109,-0.0743931918702538,-0.08021705290522,0.170360455362367,-0.125756377927127,-0.0472268964047051,0.166779026256899,0.0469895428449743,0.0272791316080804,-0.0054244608564453,-0.0470347767170905,-0.19699077915089,-0.0325317286042599,-0.0995116604715069,-0.0215113158377417,-0.0107877814242061,0.0160999032136375,0.0440791656884842,0.0494496938512525,0.152030795644933,0.0218715713192389,-0.0693412891143702,0.0440129303757425,-0.145255159262334,-0.03848793599583,0.100667361050301,0.0217564983368772,-0.0799751013969499,0.0957990034293507,-0.0374407221487872,-0.0281139699401598,-0.131602483091513,-0.124329274115635
stable,-0.107748395064696,-0.050208164289003,0.107880207057093,-0.0177937402269283,0.089782811055088,-0.036923468225681,0.0440356527813513,0.164379513646905,-0.226885053356922,0.0113109335253236,0.0560281031266219,0.0646910801824667,0.171543544252918,-0.0685819749209893,-0.0268579139322232,0.148527998718312,-0.0766704469670106,0.0420106300240876,0.107273286060991,0.0662851265438499,-0.0078568734934547,0.037600688951061,0.0019988556358101,0.0815057990406832,0.0814404788755622,-0.0046435900343637,-0.212836043014726,0.0932384333031631,0.0527103464587424,-0.132860239470972,-0.16197594637518,0.0091111378299933,-0.0872762351522687,0.0431797535773892,-0.0822873953363387,0.0776392162918693,-0.128180132632789,0.0459972105052388,-0.0772250337202052,-0.0733744636875047,-0.0301962723263217,-0.0258088857497719,0.0805109602328837,-0.0116143940233745,0.123543182017302,-0.0744265186638556,0.0098065193187701,-0.0161422824199679,0.0230367330919015,-0.148448520968823,-0.083433573839112,-0.0269240152054473,0.0184191149019656,-0.0800934579517815,0.0702765889506454,0.0104183222405163
stable,0.0672772463306121,-0.135449534300344,0.0341991664649321,-0.0406663017281385,0.227878123502856,-0.16154391947371,0.24275160070413,0.102641483265315,-0.272318100733797,-0.141502940005245,-0.0822021384672877,0.0058435283318775,0.0066728954246062,-0.102470367933434,0.0686859352247637,0.0840269669948414,-0.171428039125375,-0.0803791174960567,0.231435394345914,0.159465129282818,-0.0904203941280003,0.0819795077802094,0.0896696557353086,0.0427677867928598,0.0878670199826058,0.168115993423429,0.0270299964099511,-0.237131205158309,0.217555571023142,0.0665462906376744,0.146541201995363,-0.217504256507537,-0.145691750943494,-0.091883510551424,0.0695775625908296,-0.248480349209517,-0.0033078280705271,-0.15651810953826,-0.0663190406399937,-0.143473578076163,0.0485545779401639,-0.0585295775069421,0.06059069381379,0.112964337004416,-0.226940905549539,-0.124275522372847,-0.133824039067265,-0.339414792271732,-0.12028423717275,0.152529636092443,0.0321400585539983,0.0432801285905474,0.0331404405588129,0.243734911343675,0.008780003997887,0.0711217177893874
stable,0.140788283456729,0.0682778682727222,-0.128299561857435,-0.0352841205035826,0.0442289545610698,0.0383482678104727,0.0659797577925547,0.235196519040986,-0.225787420240031,-0.120391585727027,-0.348461640955777,0.103500086810509,0.0388125325539409,0.0437337388347038,-0.117010190845434,0.144208367066945,0.14916826207633,-0.105140488904097,0.173224913533707,0.117559570791871,0.0594104116724797,-0.0770215209413732,0.0683784589671403,0.414851499271728,0.256924109035298,-0.0459235208747287,-0.0859199285245136,-0.0316473800130818,0.149748593005666,0.092102387358365,-0.338000208736293,-0.30783847590231,0.293926009089713,-0.0469216900731854,0.169270925468503,-0.036738816699783,0.063844139972601,-0.0629078727399401,-0.0354079244351742,0.0484073372522836,-0.189149194234666,0.0267339114780434,0.0099352655102193,-0.377841861471589,0.0363674049050084,0.160496321816954,-0.114162700418829,0.268190266810126,-0.206628761826244,-0.122179004989379,0.0054086842614044,0.0803564893486197,-0.089154306237342,0.32301993301372,0.30564095611656,0.0456604375200968
