group,ARID3A,BACH1,CEBPA,CLOCK,CTCFL,E2F1,E2F7,EBF1,EHF,ELK4,EPAS1,ESR2,ETV6,FOS,FOSL1,FOXA2,FOXO3,FOXP1,FOXP2,FOXP3,GLI2,GLIS1,GMEB1,GMEB2,HEY1,HIF1A,HNF1B,HOXA4,HOXA6,IRF2,IRF4,JUN,JUND,KLF1,MXI1,MYB,NANOG,NFE2,PAX6,PBX1,PRDM14,RARG,RBPJ,RELA,REST,RFX5,RUNX2,RXRG,SOX17,SP1,SPDEF,SREBF1,TBP,TBX21,TCF7L2,TEAD4,TFAP2A,ZFX,ZNF76
progressive,-0.209220405645196,-0.0133770620783563,-0.0590387001605233,-0.132811322384008,-0.102601470603396,-0.0700030301903348,-0.0405883015798232,0.269311758747513,-0.0075794230931271,0.11308615143343,-0.244188119957829,0.304421114434576,-0.0244395753336256,0.398986046600091,-0.09042192196341,-0.319808518293208,-0.323008325706488,-0.19754786874323,0.323104899370873,-0.24952703403723,0.315649412480373,-0.271732538601423,0.0321381059461605,-0.176733024946177,-0.184880623098101,0.318126526971841,0.350953525057279,-0.0750924623034093,-0.0660901872216807,0.0589807559618925,0.0352896265272485,0.278228727092368,0.198528091436735,-0.289378156645584,0.0905764398264255,0.185873722280191,0.30719921684671,0.306069304973409,-0.0887994844017468,-0.335028527800239,0.195233319920143,-0.254927111437409,-0.0230183329060972,-0.0140418108015378,0.156734228613176,-0.363520977915877,0.211118078150356,-0.181061134671686,-0.216835239081931,-0.191788859223755,-0.360430620655566,0.0825559969992748,0.0534744475308906,-0.119064061258844,0.30564116172797,0.301144048089788,0.377665800626091,-0.364687909693859,-0.4081927359381
progressive,-0.0668065546669017,0.240485136193861,-0.158496221039972,-0.409435420318714,-0.0012326921438738,0.0923893829281675,-0.153758991086099,0.322012536173111,0.324626796323645,0.0292987697964217,-0.222563459831598,-0.238421716735637,0.321229449134853,-0.272433896347886,0.0394491261212186,0.156739485859089,0.0381092433561383,0.320738158787657,-0.215459103659417,0.303727602705649,0.0167247144254574,-0.296724482120163,0.0488729682356164,0.0101414237730297,-0.187970664354482,-0.101890640491214,-0.138692753772086,0.289352149394966,0.0229566580417084,0.087482434490718,0.171504993930273,-0.0684799193646242,0.0227005915577153,-0.147789068988353,0.0441863560750912,0.164099908515263,-0.256060528958605,-0.110986955707481,-0.13656085141698,-0.0866874373834371,0.134923216926326,-0.071558672207053,0.263513254649707,-0.264341004446801,0.307285735826251,0.120905065686331,0.227961698616244,0.167812872533163,0.131889126842734,-0.0176924075335709,-0.0571683313100911,0.0707338999272148,0.325368198120323,-0.327172573577298,0.0069316601713485,-0.19642383584351,-0.0212952034130089,0.027336585924893,0.18668735441726
progressive,-0.0111813482200008,0.148327126998546,-0.145885979757153,-0.140740999954104,0.0146439553045731,0.0048701195691459,-0.199959625790064,0.180798006960604,0.156091254362673,0.0956580653064217,-0.0775374015932493,-0.126505597764236,0.0484089977640804,0.13034262197147,0.180150656014425,0.141423026287234,-0.0067067592313495,0.0275756400014757,-0.0759720005134227,0.0917659457621421,-0.146866984982221,0.0429787551110428,0.088357740506876,0.0718659723598593,-0.337894154037135,0.0747924979621598,-0.0814111046542368,0.129829272131756,0.152292450137501,-0.0110013444335142,0.0097319170454234,-0.0182935012530224,0.0726306031703501,-0.064341259278529,-0.059449795082304,0.051139645958312,0.0440928367655903,0.114655631027393,0.11849142233198,-0.0509357546830365,-0.127026884414742,-0.0485730508725692,0.0959079592617196,-0.0734032478480474,0.0895310785449031,0.0641655706513075,0.0891372432055482,0.120711571773868,-0.080469475257462,-0.0961184773887237,0.0245769125379005,0.000463879620997,0.0997143920720211,-0.0428383583220965,0.0149244406568039,0.0357792971593186,-0.133199334461375,-0.152673956450384,0.0108692697374363
progressive,-0.365983418246383,0.325119823688135,0.177280780209471,-0.0026257709505741,-0.0410187264388314,-0.298913460649911,-0.418704223127933,0.077033903489841,-0.0535396171667407,0.311260101131672,-0.067765866103032,-0.118462309190776,0.0187447380777827,-0.18949632332736,-0.114020293511544,0.0709231276163081,0.0486617027526306,0.0597175804392585,0.218298960409287,0.0952695468045834,-0.0960484836415958,0.305377106927869,-0.134067811642815,-0.0552515302433163,-0.141294007587301,-0.081598276708688,0.100422219443811,0.0030501986661131,0.269307305975245,0.038388039337112,-0.354412983406554,-0.0557857520010991,0.371580729444747,0.409864437129776,-0.236795705973743,-0.0947702843438335,0.284771332522105,-0.356903833320142,-0.166098721310116,0.0685923257344484,-0.0872278160090035,0.208577544639083,-0.136875480185763,0.307611770742888,0.0579210003151815,0.0656710394761437,-0.0562669885743164,0.140711716796098,-0.0841535828261803,0.320018497516425,0.116280630560322,0.13084390896957,0.183359327981052,0.145977460911666,0.142348795127463,0.250753751553111,0.120304773392208,0.0582012209304601,0.143169246129702
progressive,-0.131405222979928,-0.0407614095217774,-0.0055984034682688,0.124800364955565,-0.240605542316047,-0.238844246842884,-0.0167323069950506,0.0780631315069843,-0.0384968867705676,-0.134361683238452,-0.0384968867705676,0.0327726764827871,0.0028306534390123,-0.0791324894728334,0.173173087057798,-0.135871365072591,0.126058433150682,-0.0605759835948637,0.0365468810681369,-0.0500711141656402,0.0729050519070062,-0.072276017809448,-0.332507423969314,-0.387107583637374,-0.151408507282281,-0.050888858492466,0.178205359838265,0.0783776485557634,-0.245260394637979,-0.369746242544765,0.121843904697041,0.0305710571413331,-0.156692393701771,0.297092804276782,0.310428327145018,0.127945535443357,0.251299121974538,0.214249013628355,0.314705759008414,0.213557076121041,0.335967111505885,0.44824969792004,0.443531942188353,0.0988212567264079,-0.299546037257259,-0.294702474706061,-0.307031543018203,0.477436880046745,0.415351214617741,0.184369893994336,0.167323069950506,0.434285140954246,0.228528087642928,-0.263628190286681,-0.0258533014096459,0.204184468067422,0.166002098345634,-0.0226452275120986,0.231799064950231
stable,-0.0739004472514177,0.113684492398888,0.0734404093016797,-0.207794967156902,-0.0177287622480697,-0.293787614499421,0.0674740529100527,0.125078061527711,0.0119638447057456,-0.0819541224922055,0.0584580440127017,-0.0828347986471511,0.176597820735783,0.156068257218169,0.227900983420814,-0.0248370477638801,-0.140020465676835,0.0954521075095914,-0.0620860357736322,-0.105616373987501,0.0689414382141206,-0.184289447028774,0.107362160336146,-0.140931304071441,0.210468791011431,0.224869346601384,-0.241284596899997,0.275494394771419,0.120246540264815,0.316355706508979,0.295990223533678,0.172250630529356,0.0383065036916383,0.117217353170434,-0.236008093289223,-0.0009298237637316,-0.0925530110224748,0.0259066079272548,0.281114625428065,0.0615761357119689,-0.0016881667740664,-0.0201888986280534,0.0974851241201766,-0.0427105989695055,0.12591270326612,0.135880022057316,0.077991641190274,0.0459103481703903,-0.138194706012543,-0.0686651296430221,0.111008780214634,-0.032949363298017,0.230293344074455,0.105880587041173,-0.10812055438242,-0.160780762672458,-0.0493934489018882,-0.0619865156935358,-0.203430781982951
stable,-0.0220706741736106,0.110124030674032,0.0258597764473542,-0.122334844286291,-0.152687378635225,-0.160495944761633,-0.0779335927661261,0.0930159514558709,0.0946510315441799,0.0108291155471489,0.0921516241265024,-0.212247160588232,0.208561021769187,0.159051195820982,-0.0641077339232066,-0.128465471442636,0.0002690956370409,0.127003162538518,-0.170383736271588,0.0005023642345224,-0.0054800442592601,-0.0558199025746235,0.0472520153433449,-0.146446520477779,0.0359549090919524,0.0755415093309882,-0.182308051419476,0.110130787527984,-0.178664339357804,0.0417513076818828,0.0384526665801765,0.0841757472967138,0.064027633776648,-0.0728138616722585,-0.118082033268076,0.0192126428040286,-0.0012897734241353,-0.0387247085198127,0.111165764703674,-0.0676878451328542,-0.0920963907738485,0.0186449885039934,0.173881861701016,0.0387150839313346,-0.0281560068380571,0.178720161970977,-0.0188446299678535,0.0033545422829484,-0.0255878130757872,-0.0895764770901075,-0.0291864270657335,0.0590574570025198,0.0485182183467175,-0.0232697014778095,0.102758667026032,0.0644816786486069,-0.043045755906136,0.0234927955103286,-0.198870200408739
stable,-0.0246420470586395,0.110214939521832,-0.0058994855286463,-0.104052377243827,-0.0067006545822129,-0.0727498163112025,0.0494649153169898,-0.0469021614121725,0.125666527015185,-0.0322294164660525,0.0570278665769503,0.0657765198342865,0.241491389029319,-0.0237088460970959,-0.0830070128474882,-0.188938224353192,0.0526286047659461,0.138552681422962,0.189857441871296,0.0751421602187359,0.0319318863921847,-0.0236146517419567,0.0522925555932577,0.0285701490812628,-0.115759175082343,-0.133011242551138,-0.086487409664173,0.194380815555925,0.167851990699471,0.193749233944146,-0.130012111204648,-0.0769860006196341,0.131127872483238,-0.0914706153729175,-0.173732839470726,-0.0461975368723065,0.171030039617238,-0.105083368303109,-0.0626813375073938,-0.0508686650256884,0.0488741324578359,-0.0023731196105014,0.0979000616571499,0.154213691545718,-0.0130388442095078,0.1484376598463,-0.110788401712388,0.0940981396476858,-0.150366552485534,-0.0842490246439942,-0.152879412524093,-0.120331949099932,0.193137793191238,-0.0432147156262322,0.0819524731994217,0.001567132731884,-0.145841792207353,0.0932919177532123,-0.0961429186055801
stable,0.207961352539872,0.110565648007556,-0.210648845890673,-0.159961247817876,-0.142658942284349,-0.304005302371308,-0.0921581245023833,-0.0347627833772069,0.0761311384472319,0.0971729157407097,-0.315789581299846,0.0461630084493179,0.256268192251599,-0.0150285785750687,0.0192930454398802,-0.0216961158167668,-0.0010145339865648,-0.104576086771251,0.11595963305926,0.152789702020849,-0.19880249095773,-0.0434146541048753,-0.0334332302366211,-0.20951303173892,0.0140944562098669,-0.0053185439289146,0.020700801091352,0.312617630021438,0.0786096499469083,0.0096601087493736,-0.0363854854780913,0.0479191408230134,0.0861515531154052,0.110451989273514,-0.253376356181675,-0.0088864782603263,-0.121786493308934,0.0631538294055867,0.207954393841869,-0.172392796116177,0.20393182457429,0.148978765536967,0.227879907611316,0.0223937529054052,0.105914144987173,0.191768904109993,0.171526382987095,-0.009362541568121,-0.138613287812285,-0.0082067349665517,0.024550286553058,-0.0762703124072833,0.0530789601641553,-0.0609335629206723,-0.136051271936578,-0.0883967825487098,-0.119791887459246,-0.134710783699131,-0.0070648457609875
stable,0.0408330461934545,0.306990673463024,-0.328335797375113,-0.256261372734358,-0.302994480486548,-0.295874283765778,-0.193442917749676,-0.152259869419691,0.122468563681081,0.166120848029192,-0.0760311026889171,0.0203290002125221,0.257770449634647,-0.0608341261411509,0.0254791721362092,-0.205420858044557,-0.0270409952077759,0.164175408311942,-0.152398618670239,0.136117484801987,0.0297016372474379,-0.108731225673066,0.129747267116555,0.0323635308911642,-0.0503450582809503,-0.0334370495771042,0.265606385079571,0.21017838389324,0.30107335764826,0.0192958904577983,-0.1848414476189,0.319805489875417,0.210260095758575,-0.166781963175971,-0.077158529749909,-0.150089498572042,0.0664487325729541,0.308726737700388,0.327387260295014,-0.144024672278281,0.0581087582913106,0.0281460721961923,0.297914398390458,0.0375071765936593,-0.145520160334444,-0.0717332731329643,-0.0927010384196904,0.200136943286579,-0.134072095560179,0.134382761568977,-0.244621901938558,-0.0087395041790007,0.0805226626739533,0.0311838940606363,0.0596189973953733,0.141864850664887,-0.241280119087089,0.183633113295186,0.0428508107455587
stable,0.0962973056507106,0.0002789009300495,0.0999041280369294,-0.151964709013614,0.0139505097013079,-0.0578642574682909,-0.24526892247876,0.0023714912747343,0.133040280866575,0.236982731400623,0.0409409342346982,0.143755650895216,0.15702048284519,-0.0052742091881454,0.363419671621572,0.0002322322485273,0.0428829625235195,0.137710852882412,-0.0074336542710425,0.0049636402242057,-0.182124066657591,-0.0886262337220827,0.153899051785439,0.176330205404559,0.0963274921391555,-0.0136706828053551,-0.131771429789394,0.146476972088187,0.152028508064346,0.112006687585183,-0.187295401033889,-0.0965037034505381,0.196870999632258,-0.141598150340716,-0.211015869576651,-0.306512492510848,-0.0224911562096489,0.138494312633125,0.134813135184878,-0.138408753383668,-0.218621846102283,0.0259012108414337,0.048672656929987,0.122792986602011,0.0532706332190115,0.214455092134388,-0.084377716964933,0.0305528005562546,-0.0548097737433422,-0.0969334442262221,-0.174225577503133,-0.0099622819595531,0.0074043011519105,-0.0330649460516879,-0.0231865566029664,0.049425467209304,-0.188346557527223,-0.0971887330257396,0.156077293976171
stable,0.0668262906875275,0.0440878827998494,0.0214067504987901,0.241430916495051,-0.0508320831242174,0.0599245824999577,-0.189882888538098,-0.0723104281062811,0.10928181926874,0.102909910257394,-0.183940546426393,-0.210881550482229,0.192839740697295,-0.158037662378025,0.0168676602592473,-0.0161875126681487,-0.104484988889412,0.0881113305647526,0.0899513087848827,0.05845689559285,-0.0276497894402433,0.0067012436344038,-0.0896577714034612,-0.0823694530062142,-0.100740597414206,-0.124445530826077,0.211991264972969,0.128039573886409,0.180074444329622,0.192138114761214,-0.142924066958979,-0.183990662564685,0.0669265229641104,0.0996953179584123,0.263453379549993,0.205347296925184,0.053409484522065,0.177790580313196,-0.0050975272090764,-0.0245569077628261,-0.0029998088491615,0.0235402661003418,0.133359043993633,-0.145136336492132,0.0883117951179185,-0.0335849721036202,0.0807227798909227,0.133301768407015,0.0053194701072244,-0.290952820575362,-0.005856428731776,-0.0668048123425454,-0.16332849469194,0.0673489304154244,-0.0052407161756235,-0.045856266536706,-0.211060536690412,0.102781040187502,0.0437513887284637
