group,ARID3A,ASCL1,ATF2,BACH1,BACH2,CLOCK,DUX4,E2F7,EBF1,EHF,ESR2,ETV6,FOS,FOXM1,FOXP1,FOXP2,GATA1,GATA4,GLIS1,GMEB2,HEY1,HINFP,HOXA4,HOXB13,IRF2,JUN,JUNB,JUND,KLF1,KMT2A,MAX,MITF,MNT,MYB,MYC,NFYB,NKX2-1,NR3C1,PBX3,POU2F2,PPARG,PRDM1,RBPJ,RXRG,SP2,SRF,STAT2,STAT4,STAT5A,TCF3,TFAP4,ZBTB33,ZNF384,ZNF76
progressive,-0.241930247544582,0.119103316049296,0.130580495627282,0.0578477785782412,-0.0830782095797153,-0.204894082661065,-0.315721639573365,-0.10364062991339,0.194691439827806,-0.0305539630585289,0.385248174524835,0.123388806971791,0.390819312724078,-0.0013634210008974,-0.28615333942701,0.401575894939541,-0.105229435992434,0.200484788667475,-0.108003894560034,-0.186968032854154,-0.13463266537733,-0.164193029429384,0.033793476752163,-0.12537124332816,-0.187256906686708,0.207732029983072,0.0976345937464565,0.300893840981532,-0.312098018915566,0.0945236447804972,-0.147454219329891,0.0595524516340781,-0.0652997711268019,0.294756065649203,0.124706198625743,-0.27420475584755,-0.114057547292773,-0.0924554986056783,-0.0556256721739846,-0.136029417974291,-0.177593918265912,0.0331728741778314,-0.0392011314088076,-0.162469309747225,-0.196751649908324,0.0198783290049359,-0.121866664084875,0.138070581428487,0.310182245751325,0.125215695879862,-0.0048822852139238,0.101353447535866,-0.0412835625533681,-0.449613073742989
progressive,-0.232384322582446,0.10436212002677,-0.240125856860963,0.384958164066265,-0.44353312525305,-0.494710816513499,-0.129054995612217,-0.200732599194379,0.426652402274772,0.424024811962831,-0.289776426764304,0.42293317029908,-0.52678330744312,0.0769533812185663,0.505238832343424,0.133395080393978,0.152938702848523,0.028826990241972,-0.477788899510174,0.135431242203455,-0.297182523981722,0.140609919637962,0.418584258226238,0.338556037280933,0.280360649610654,-0.126362671832345,-0.0600020399116355,0.134772137802699,-0.188136054821011,0.222553662747963,-0.180112047227885,0.0092863102177874,0.252669437487841,0.176792985781223,0.101360841059044,0.110282289912127,0.0257138989205464,-0.0593135112072748,0.0311338556446163,-0.308213695403295,-0.454820288115988,0.0967677072662788,0.42361875657308,0.345915055612582,-0.302320007391182,0.356031131192035,0.369769338545283,0.122593418540525,0.144026081286521,0.0019214070254167,0.0733665586090977,-0.285551096766603,-0.0353062218958275,0.19862876148661
progressive,-0.124582683211333,-0.0638241136403735,0.18567962382664,0.283276186956778,-0.115905577883709,-0.294482078320422,0.140535909652999,-0.367030949812691,0.227096986846289,0.171341551103641,-0.148591321087968,0.355011915774879,0.290469049580413,0.171977502631559,0.115289144829733,-0.181840507739212,-0.208941756319047,0.194840726312784,-0.0027623977710083,0.0082018762335692,-0.432922039345864,0.151701849140294,0.129090916983571,-0.111896590077759,-0.0922626064173243,-0.0186424299353935,-0.0948709149858483,0.142946364940748,-0.167511279324718,-0.119963819338747,0.0568961990516878,0.0249385864182975,-0.209228205172948,0.13236803826075,0.222633355836769,-0.273491408232969,-0.0480922236434435,-0.194699446108824,0.216964916525589,-0.0728366927388687,-0.304433374025046,0.0170356630609979,0.092316129732586,0.263656994639878,-0.0817942998853643,-0.265244700504565,-0.151637422927479,0.181624355889117,0.312146449725648,0.205800349430993,-0.0900598398913603,0.174004984112242,0.13715219920953,-0.242488828430018
progressive,-0.337962605685505,-0.142910223996677,0.424513112216209,0.420009864267478,-0.220973027008267,-0.235082878652612,0.0890978475817564,-0.570921525572843,0.171762019148641,-0.239920604028136,-0.256048162289211,0.101102171955983,-0.296668467097971,0.185299410237567,0.163383278292064,0.241644490927975,-0.163910202212392,-0.0759914282177896,0.286268224905072,-0.0453436464937601,-0.0746703236973782,-0.0298872114974652,0.0741878522065427,-0.134202426741293,0.153661206700328,-0.0579903626844364,0.245192553745411,0.391554888364156,0.43207436205236,-0.195981003782987,-0.14157068798111,0.056315807139278,-0.104477846083436,0.0213241556893327,-0.0102273114001157,-0.100384427850515,-0.370291448188277,-0.0364217186328937,-0.15040804780538,-0.124419639636105,0.106811056529004,0.158728241559699,-0.159110424032776,0.169356166928048,-0.0177950664698504,0.0483718327272513,0.0715266695677656,0.225888273084004,-0.104633971689459,-0.0391262694955661,-0.188884336045315,0.0199732355149933,-0.0379667116091648,0.0141911670641487
progressive,-0.49768216974581,0.436895616177354,0.121696908671675,-0.400993171096189,-0.279729567796184,0.117240053420219,0.521947270559288,0.118044763396177,0.131167726081016,-0.0634482865658527,-0.403159697954535,0.487963749266943,-0.0677813402825451,0.581248205710592,0.258559505351772,0.0471683847445656,-0.517676117609977,-0.480659458715947,-0.453361220300785,-0.424701165003234,-0.365338329084549,0.53048957645791,0.180316935381784,0.467103190659438,-0.541817416888691,-0.413063820735546,-0.114764022724967,-0.153885307709961,-0.0503872246483942,-0.241722496624053,-0.479607145670465,0.0455589647926513,0.417892080591289,0.234294404538295,0.430953142508748,0.409906881599099,-0.410959194644581,-0.42965322639374,-0.0048282598557429,0.422782241214413,0.303251859401085,-0.441971479102623,0.257197688469383,0.574005815926978,0.14398118492895,0.0701954702104165,0.443952303658825,0.531665691038155,0.426620088792055,0.438071730757599,0.454846838717937,0.44655213588884,-0.564968303889305,0.236460931396641
stable,0.0142029835915674,-0.0568553459273091,-0.0705241960891951,0.0846300324635406,0.0250475138524578,-0.242306764809024,-0.0805434534373769,0.140587232474865,0.0641705968539887,0.0909520550760419,0.0129610704880465,0.286456624554871,0.0874046456235316,-0.115351165392091,0.226373462871521,0.0891164309596498,-0.146843785215729,0.123454925380483,-0.261547151408688,-0.100939937247277,0.246189228919998,0.127328525878067,0.254533414421618,-0.0112321622624232,0.284962753168425,0.286933144497511,-0.100402882854092,0.172909808825105,-0.012862412427633,-0.0945426746438329,-0.0651452921583497,-0.161893999307723,-0.094982984711314,-0.0535166342810027,0.21071246523859,-0.0042022088917632,-0.0062057380481854,-0.185890318828884,0.256028091591099,-0.0229231676021449,-0.130180645293788,-0.0030912355315171,0.0507179483528251,0.174188032526664,-0.253395094799604,0.0625972551156637,0.0100811515575989,-0.0547297406410032,0.168549112482539,0.282592492007955,0.004063060233814,-0.223124293865039,0.0236783877522016,-0.20389196509573
stable,-0.122531932798948,0.386744556335144,0.10327608266546,0.0863769574866038,-0.0736427008022617,-0.19042702993139,0.0313459281056038,-0.153490866014889,-0.0120070592664122,0.24335306100666,-0.19992317005971,0.274221389658474,0.252206338336969,-0.17866612403014,0.0698193120468712,-0.203084383040799,-0.0671608944064782,-0.0276343920585968,-0.274969564297145,-0.253519040174424,0.176489447102982,0.110121081384936,0.343995109148087,-0.125256610590467,0.133467373453,0.180932824971035,-0.0574424808856854,0.211339577359811,-0.207319459429087,-0.153617735626682,0.0003337003639039,-0.20942484476841,-0.118358046421717,0.0244111375925468,0.13619030959335,-0.0114847187292692,0.0293462416405349,-0.18622256790031,0.105727824367179,-0.0232453150036447,0.0311256285844555,0.0341738277563814,0.221866736276583,0.0236135387640463,-0.151427202896894,-0.0801468390363627,-0.0574647353172842,0.0494386261819819,0.18790655106355,0.246388720290172,0.0742791001392685,-0.261942710216478,-0.133004055538793,-0.245182259174002
stable,0.0794802733952332,0.192563123185114,0.0366515373023077,0.0997559400160747,-0.0723844503326071,-0.031004445265125,0.156921508638661,-0.0790612379543777,0.0270378115948201,0.153078176657393,0.113716624648893,0.321580668217235,0.0974784443346505,0.0620580673190832,0.127138615736455,0.127915906056602,0.0473294217993938,0.0445402693631765,-0.0400565019573498,-0.0873428041372758,0.0663761560578592,-0.0140632619837585,0.31042853752864,0.10729210304629,0.242449621966108,-0.0586835509636868,-0.0754174444489898,0.103646801050447,-0.0593130788418794,-0.180369089743018,-0.0638549347339967,-0.0900413775235562,-0.0459439313353334,-0.141034667355162,0.1367929546485,-0.143167904933997,-0.150459947793501,-0.133618069599165,0.0869560503921575,0.202977880531756,-0.0144153668635026,-0.152737861210744,0.105650610148242,0.011240064078349,-0.152437277081925,-0.242609104218521,0.0641504132028144,-0.0124035743700687,-0.0615176332079177,0.159403857323875,-0.0496848252109328,0.0511178679356441,0.19866408518889,-0.0839825372147929
stable,0.191514494464878,0.27178241662467,-0.0933410647524885,0.240407812217305,0.0214058479156401,-0.194755627094254,0.0315458101885415,-0.113278359639402,0.0836673928746889,0.0364162329940669,-0.0126651930211169,0.275628221901576,0.0476592185004701,-0.0156825586040131,-0.0765500305015604,0.0712794005515019,0.0300093200886858,0.0631560679036276,-0.0251105447334114,-0.221965350991769,-0.0240216977747841,-0.0050607120336481,0.270312664064992,0.0170182908419926,0.0364662861492006,0.027864885893252,-0.0778701688371781,0.068117764109691,0.0543593621992162,0.112356574627757,0.100044916092356,0.0672390531640106,0.0893145664950669,-0.0221954664261479,0.0546590268404087,0.0430477853320743,-0.0451412939862282,0.0425167202656231,-0.0502145465707268,0.0605767492143525,0.0779843423740517,0.0188521555694073,0.329011056858478,-0.129031145328178,-0.0014493605335118,-0.124535194275875,0.187056165065126,0.0102737644980626,-0.0926609307033189,-0.138808849253903,0.100147312416257,-0.158857591470983,-0.188732018851825,-0.147026072460753
stable,-0.0444541985236871,0.234735700461588,0.305150053349536,0.361980346168784,-0.127940680876039,-0.4371334517948,0.193072784600691,-0.28414740815277,-0.202115863261918,0.206782138053597,0.0753823546048591,0.245625026956664,-0.118714908413211,0.0806498789298981,0.281241148309821,-0.183270891819492,-0.0536849086568287,-0.179621248076301,0.127058954034333,-0.0266870499725636,0.027959822668567,0.237338293580253,0.325368667038656,0.0134418375291321,0.0345777116516796,0.407970777368777,-0.244785799348728,0.330612384738969,-0.285139879885795,-0.420349516844863,-0.218629637107556,-0.201399548375716,0.0510554228694914,-0.294560161289904,0.17757096865128,-0.143339246612287,-0.227685059944566,0.361262444174267,0.211945883129367,-0.42123124368657,-0.320433906423677,-0.23327952858251,0.290321876707189,0.281550722603944,-0.0873009208422589,0.128733882342839,0.0874453476989304,-0.364651625808418,-0.0714134375722854,0.168734125898329,0.0621989512130312,-0.287700590979479,0.125428552931333,-0.0868145603163736
