group,ARNT,ARNTL,ASCL2,ATF2,BACH2,E2F6,E2F7,EGR1,ELK3,EPAS1,ESRRA,ETV6,FOS,FOXH1,FOXK1,GATA3,GMEB1,GMEB2,HNF1B,HNF4G,HOXB13,JUNB,KLF1,KLF4,KLF9,MAFK,MNT,MXI1,MYB,MYBL2,MYOD1,MZF1,NANOG,NFAT5,NKX2-1,NR2F2,PAX6,PBX1,POU2F2,PPARG,PRDM14,REST,RUNX1,SOX17,SP1,SP2,SP4,SPDEF,SPI1,STAT2,TBX21,TCF12,TCF7L2,TEAD4,XBP1,ZNF263,ZNF76
progressive,0.350286665214414,0.0761433648024015,-0.13094645604259,0.200194324852833,-0.34493824600435,0.203913134942009,-0.254076614117067,0.329465859902255,0.185676724630901,-0.218463100786997,-0.352011752923318,0.182420742951431,0.287154280880671,-0.347451436634677,0.0640192024054876,-0.38531759732947,0.34695947916422,-0.309658098591761,0.319641275023496,0.321371217575859,0.266352894942346,-0.0184419320175161,-0.387843734209019,0.343554615618691,0.401668710097545,-0.345917306101805,-0.32837190184295,-0.0222238550716522,0.312009461106806,-0.308680656775459,-0.334786768332722,-0.301001912705336,0.423083424592788,-0.370638168992256,0.0161407362182086,0.323212821527766,-0.30816442508771,-0.336885678987927,-0.337644652848599,-0.429600242795187,0.181027402878854,0.342051232427723,-0.385811173081079,-0.391931512401038,-0.350309321150554,-0.438185224310887,0.413962792015504,-0.40571441297959,0.424680668090619,-0.333696046835722,-0.0850196369256093,-0.321660889902213,0.353484388772383,0.378082262295219,-0.344655046802607,0.321037851658378,-0.375091678724811
progressive,0.0143196521939267,-0.336792072275719,0.232402048853579,-0.177537169330258,-0.347149110278776,-0.101900959299206,-0.0958139017588581,-0.0175439846534178,-0.121533226564238,-0.322285589602832,-0.269876626859403,0.328526330279099,-0.228683519643288,-0.092194814577691,0.105574287587168,0.139098304981409,0.019575012763415,0.121587467671033,-0.0477743615072631,-0.0419374157371376,0.386820453109804,-0.0108904088865427,-0.210838195507675,0.141741052240263,-0.0070272367247973,-0.0539005931802961,0.115849963930032,0.0394152042711619,0.0460537130639272,-0.152926773819357,0.109606209858943,-0.134120176735541,-0.201213412446353,0.166487050518152,-0.0310620738247047,0.122928428366803,-0.0264124056144292,-0.147698533803267,-0.214237304866839,-0.13640131661576,0.100499730706997,0.304883234506046,-0.0950093253413963,0.1294614683408,-0.0372455599993548,-0.300592160279583,-0.0926287434320524,0.162286378136347,0.100324953807324,0.120255547159729,-0.331654234104287,-0.166236938747929,-0.0081934205208936,-0.132504997110973,-0.013774227731153,-0.182244092042151,0.156515727052305
progressive,0.139559099801617,-0.170407096091288,-0.0796270545770282,0.161663473049061,0.0066393341445124,0.0481329441670819,-0.186466085830456,-0.0409576360372404,-0.265834105691798,-0.0729129243521337,0.0383096222650376,0.207163595186691,0.22070703384938,-0.0572655068272965,0.220489698917368,-0.0345018429480077,0.0584807687385004,-0.062682448242579,0.114610615286254,0.0654840846379087,0.0067986924256167,-0.0524549949797963,-0.0733896815442897,-0.0372736384200762,-0.236095261640747,0.138710144912057,-0.0850012110841543,-0.25245033534578,0.0874024365455419,-0.167046853114286,-0.217933455672805,-0.0007187399516929,0.0194675207556295,0.0036273386174136,-0.0549407826419061,0.0181331276780553,0.0221016604362381,-0.109036718365506,-0.0410242161751143,-0.146217113589002,0.165392735858912,0.0319614115173287,-0.22561667956922,0.0636082919525943,0.221085742293677,-0.0651318067256425,-0.105845444772165,0.0689428414161191,-0.0137230267644972,-0.128895426496979,0.0238390997500684,0.084547629050583,0.129028819299401,0.108575152916101,-0.0259181982580174,-0.0040255017934997,-0.135691328602498
progressive,-0.0441576175359517,0.208454028758148,-0.0515633098133387,0.424399174815515,-0.0753908673455733,0.309333860791353,-0.441557009489234,-0.192847534384772,-0.107757093887073,0.0770270850714556,-0.0014686532599787,0.0282510403935724,-0.111988918045579,-0.274574638445936,-0.0444095118311009,0.0436105688384428,-0.221438084480502,0.0404673661120156,0.026445615412905,0.137251725463871,0.0271536574207919,0.309246245384344,0.310993077561575,-0.0516087603057243,-0.109784842963024,-0.0555459776581653,-0.197475270663698,-0.0595686200324396,0.0930475622429458,-0.160387668877033,-0.205820638181251,-0.213577887279259,0.223087444517436,-0.0256997892607458,-0.372450904807633,0.0178998276518209,-0.244521458649459,0.0795224813823142,-0.0972656964941076,0.0153929318187924,-0.0825200234945899,0.0846025321999214,-0.0246100726360786,-0.351426492703374,0.283093593988624,0.0238992926467227,0.258817555091765,0.0871439265994595,0.0120575227932405,-0.0851764131158265,-0.0780488997556913,0.150175545593907,0.0523578720356463,0.0559692695932748,0.102654591621419,0.133500143255029,0.167360212486022
progressive,0.033540003813722,-0.121088340764749,-0.235162612290888,0.158773021855833,0.126572067624027,0.0053561983276666,-0.269977901420721,-0.003570798885111,-0.144489826315388,0.267682387851721,0.0733926699421941,-0.0228276071583888,0.341011293528109,0.146785339884388,0.0828935455472218,0.16023959996936,-0.253526720842888,-0.108845601730083,-0.0872295156219995,-0.0578979533514441,-0.0284388625492776,0.112735221944222,-0.0130716744901388,0.0939885277973884,-0.151503895553999,-0.0967303912270273,0.103234346339194,-0.18147310048261,-0.107697844945583,-0.0524142264921664,-0.012752853161111,-0.0911191358361384,0.195628767491443,0.12982404518011,-0.0871019870903884,0.0552198541876108,0.0303517905234443,0.0464841497722498,0.0356442245853054,-0.0497998915941386,0.32679186225347,-0.0079705332256944,-0.0804067391808051,0.196712760010138,-0.169166597182138,0.181664393280027,-0.124021496991805,0.169868004105999,-0.104573395921111,0.183067207127749,-0.108526780401055,0.0494173059993053,-0.0710333921073885,-0.0153034237933333,0.0083531188205277,0.0083531188205277,0.0199582151971388
stable,0.172181259467968,-0.0556639237745713,-0.223895916970361,-0.0361635073856458,0.0170677291462653,-0.136967248498888,0.220579631081051,-0.172272637708918,-0.182012173048881,-0.144795283350567,-0.0728569362104645,0.261330295151659,-0.0280974136098637,-0.273507686186824,0.0728756976931935,0.0873025543283905,0.15168353847646,0.02378191079053,-0.165446145590907,0.055927876645912,-0.0648096556019368,-0.0868366700162179,-0.0064636667495342,0.0940017991448077,0.0565213700513566,0.163630416528234,-0.122914536143236,-0.319784821507452,-0.0917776589622336,-0.127990990230388,-0.0933792073515493,0.109271165228942,0.0522129480120061,0.0904409937657163,-0.0700119098239712,-0.0409139354864229,0.187192771454763,-0.0107527587763761,0.0225290778942506,-0.109056312656755,-0.0243608808443305,0.0288938721466486,-0.249763298361752,-0.0447129548431938,-0.159444331760562,-0.184372295217846,0.119967794610708,0.0168956196766032,-0.0874612258214424,0.0108296653502072,0.0086932338072777,0.0516538765004939,0.030887344292255,0.0161930719225138,0.0482195431551153,-0.0944407041347089,-0.182307911903357
stable,-0.0245200954858756,0.0571391265829581,-0.137063317817275,0.026897788995706,0.017568172180017,0.0388810522592574,-0.129511457222835,0.0971742790476798,-0.150651099519913,0.0472063651048924,0.0871013830527974,0.224667783389472,0.0356355859503207,-0.0683165866769082,0.132716969949554,-0.077237045549035,0.0369177435243595,-0.211218473120942,-0.0288771741967885,-0.0628076648013499,-0.22587011299349,0.0350515271418873,-0.014205933706601,0.213796568097178,-0.0274939249523815,0.0167727830759491,-0.032511366290294,-0.0019004283696238,-0.0077709915399225,0.0271252353547325,0.0023494211037815,-0.109704102564303,-0.1056799571728,0.0543165188513272,0.0775200467899755,0.181899908853807,0.111953105150241,0.0205696404972543,-0.0395651732106678,-0.0760208965196509,-0.187948065499077,-0.0049608173313999,-0.110534733182913,-0.11923602151235,-0.0470214461465613,0.0065791155986449,-0.1243500800362,-0.0218118444890755,-0.0731797572949796,0.147995116836817,0.0648813309531362,-0.0678650993186873,0.184722160210572,0.0450326764073364,-0.0737709040035288,-0.0126574057187092,-0.118623888283905
stable,-0.0229601276348006,0.0273226765466604,-0.0890340860953711,-0.0614781217252359,0.037806877801277,0.103667008915591,-0.132597530073889,0.113293450382793,-0.0721875934673584,0.0745764503120024,0.0169333748563759,0.184271116037967,0.135099462283104,-0.0511652583152721,0.0181956175700312,0.0328586351380275,-0.101654395893939,-0.0428028438353087,0.0187851653523614,-0.0094496794308553,0.022539039069075,0.0587957875615642,0.0150752085561184,0.062808785383243,0.0422925891710329,0.111353659513665,0.0464319611430582,-0.148820240657082,-0.140963965116994,-0.0274244277215535,-0.0146616139394439,-0.109631716553936,0.0073651244983128,0.0846521242869219,-0.0942699536602941,0.0199899306663109,0.0067972021118156,0.0638025543983552,0.100740990561031,0.0817105946473418,-0.0979496967571885,0.0752774557175203,-0.0073401922487716,0.0056617855644814,0.04295529217029,-0.0876267224635843,-0.0572048102828696,-0.0213897527684177,-0.0350533154361488,0.014628783305506,0.0218378909216704,-0.0156582377922899,-0.0286083527200468,0.103294975978257,-0.115337038393857,0.0711485752741665,0.0031750315758849
stable,0.167445119977397,-0.23251214506611,-0.301423925519517,-0.0853803467075575,-0.147813867482171,-0.100021419219382,-0.0282005351631902,-0.0384626411992443,0.122119095356938,-0.139880608963398,-0.0321161461438725,0.271665460881766,-0.109269977019798,0.123738269117873,0.0653559237753514,0.0633921950237368,-0.0802182803875799,-0.0977355991660685,0.119850039250625,-0.0499256046387529,-0.0903929903799392,-0.0861408711031376,0.182807712768114,0.160289038041557,0.175476503465945,-0.145832145427443,0.134626005655978,-0.249247705116151,0.0797018390603241,0.0132961569238142,0.0365319933030436,0.0983969927550535,0.0196494693176328,0.123591416942151,0.0041657290699267,-0.0712271050534415,0.211866897296659,-0.17954064301705,-0.2845701237633,0.222922608583707,0.179096845460129,0.18676512185665,-0.185764090701439,-0.196479270345088,-0.110708547191717,-0.0205446640874486,0.179089469323448,0.0874774047176478,-0.0026938545233007,0.0707467620920597,0.0330971723223298,0.285228388082178,-0.0883058789784024,-0.158993073178788,0.0712962842747294,-0.0933985425577988,-0.0165592033275984
stable,0.0051160709939602,0.0851819587929997,0.0343309663597271,0.159609332025415,-0.0956609467253016,0.0445104272559423,-0.196330054643592,0.221662562819256,-0.0296992156613589,-0.0912636678288761,-0.190838392032084,0.0987177238529953,-0.121976926265808,0.059629627616368,0.0524929319512617,-0.178705818330086,0.166870678978322,-0.0598470849724577,0.0532851500263549,0.0527343187151554,-0.0701126189476941,-0.182537526127996,-0.0993151401710223,-0.184316946007931,-0.0093592190279523,-0.0614672787548378,-0.172697717244451,0.0188323529554127,-0.170218976344054,-0.0789216435688372,-0.255778892399479,0.0625135306952875,0.134939659347288,0.0066150709695155,-0.106684578897584,0.0529777981649026,0.272478252552042,-0.0166640574520769,-0.0614228774202052,-0.122098938949706,0.047407432368032,-0.0949229565097187,-0.168241934130467,-0.110059626247705,-0.0049545702378686,-0.0945348997633913,0.0540186819112062,-0.161375831844863,0.0475689331241237,-0.0235783824986547,0.0785836293103129,0.167671722728536,0.077346124080114,0.155806284925065,0.134217045823412,-0.147737889123408,-0.102594196930903
