group,AHR,ARNT,ASCL1,BACH2,CEBPA,CEBPD,CLOCK,E2F1,E2F4,E2F8,EBF1,EHF,ELK4,ESR2,ESRRA,ETV6,FOS,FOXA2,FOXP1,GLI2,GLIS1,GMEB1,HIF1A,HNF1B,JUND,KLF3,KLF4,KLF9,LHX2,MAFF,MAFK,MAX,MNT,MYBL2,MYOD1,MZF1,NANOG,NFE2,NR2F2,PAX5,PAX6,PBX1,POU2F2,PPARG,REST,RUNX1,RXRA,SP1,SP2,SP4,SPI1,SREBF1,SRF,STAT2,TBP,TBX21,TCF7L2,THAP1,TP63,VDR,YY1,ZBTB7A,ZNF143
progressive,0.485809873307286,0.253862010203967,0.493004047730162,-0.316515113702354,-0.129344401506305,-0.080966989953798,-0.371226699118143,0.281831068993565,0.367804150765664,0.0911949670887471,0.10195132095127,-0.134122006091061,0.559205050216098,0.485436994835875,-0.528476690738062,0.322817553227644,0.273246930566622,-0.182797720420696,-0.521000080707054,0.1276958026476,-0.0337256677014184,0.264399397134342,0.472003849563694,0.533966731210746,0.366882268246985,0.499863424887218,0.383850618771518,0.31573920913844,-0.470164844677035,-0.391582690223366,-0.538931568389657,0.133876064971619,-0.517810779738818,-0.135551638017618,-0.429774965997214,-0.21621080489289,0.455985942462033,0.0031036182556562,0.340633210576575,0.1055817292176,-0.45691734528211,-0.402035981158061,-0.488197882241214,-0.595507546162499,0.484056551133206,-0.467522961039168,-0.309484371120139,-0.466118716583005,-0.394970330804054,0.48946408232711,0.586853592191973,0.45858657146051,0.455241772236111,-0.485470315890767,-0.0919232701456726,-0.0343270334063743,0.468236983643997,0.25343518335797,-0.0275692061308936,-0.500187115134741,0.532356213557632,0.0582721781385363,-0.336901252428669
progressive,-0.25689624883638,-0.108157555313668,0.0453802989015913,-0.469059144452762,-0.215915180569624,-0.199038720266602,-0.523373175084721,0.30538188700962,-0.195309960610873,-0.456105527509948,0.557561313694746,0.467800541035844,0.196956731436747,-0.304623196164842,-0.397942170072508,0.472549710471178,-0.528804578147917,0.252435264295574,0.349394777993298,-0.158686953708306,-0.370052929871452,0.027998044702051,-0.0615421782926713,-0.103728918056942,0.111462859614173,-0.37594895756052,0.443054868714895,0.113809508041044,-0.43317130309746,-0.491149398816989,-0.321996628377815,-0.014191635724409,0.312907041551427,-0.161874631521248,0.16337142857548,-0.253008693422441,-0.415621431153143,-0.0967566080066782,0.341172686512683,-0.243225110319435,-0.229765699480102,-0.501650503494127,-0.291202013933967,-0.353349968637585,0.47542273742989,-0.389411309062041,0.357552174905753,-0.128351082565951,-0.46039007231941,-0.19644505621585,0.274231452440895,-0.154481806777948,0.367571010983885,0.405217368328245,0.174248938012817,-0.491793403836394,0.132794423133622,-0.324749088186776,0.277427952240405,0.0826179042016723,-0.0509234471279715,-0.156454991106808,0.278642445724487
progressive,0.301938455620315,0.364072807375202,0.0869970796089619,-0.187356302687868,-0.0893702209048814,-0.155675906002822,-0.417889397518078,-0.102709668007606,0.085671550833514,0.185973423695923,0.180426522942311,0.235237564315997,0.367378632271681,0.0007344331177685,-0.0303140449135261,0.370662141612471,0.0686207145543021,0.144948902161798,0.184124659877535,0.0637182230726422,-0.118098033469163,0.287686127116618,-0.146191794835122,-0.0298948475807253,0.282126050284049,0.0837331439808407,0.23064688131553,-0.0844275918879043,0.157100064964676,-0.319399425917901,0.399192389154716,0.18004624454793,-0.343414619629642,-0.455627439381475,-0.331982581321006,0.374498360808663,-0.121602870471493,0.0452970745819927,-0.105726304627805,-0.0740997546931752,0.130964741137895,-0.200079825221124,-0.042599558024373,-0.456521737179758,-0.0767910259416944,-0.122381553889109,-0.321848881844538,-0.0370652240512677,-0.170762135596061,0.0494856206062262,0.226645618402008,0.22773565332698,-0.350525513339117,-0.40393935720731,0.179325825294484,-0.293525567287979,0.267541120989592,-0.0738369947371137,-0.511661799715816,-0.143357566938044,-0.105343817526547,0.178365647101421,-0.174468345735732
progressive,0.1306961119276,-0.0494105301548418,-0.095339002898392,-0.206200665465922,0.224959877175563,-0.11672994547017,-0.142695525646417,-0.451939076672445,0.471982178499961,0.188583893759861,0.118387242211607,-0.10692382145462,0.322422799606228,-0.154404451774192,-0.0841649858235269,0.0186833380851149,-0.152721683173093,-0.22029256535828,0.332857590796423,-0.368890517038375,0.215713592118124,-0.277478516163674,-0.153811011639505,0.134966713079503,0.452744421001344,0.083949829902549,0.0814389548851928,0.0214819909212098,-0.172375661697683,0.067179591064416,-0.265113283183748,0.0830073710950415,-0.235097677321185,-0.0191689292820826,-0.0805512334782363,-0.34944952661692,0.370000981728762,-0.486735262834619,-0.0037806743192481,-0.0274624583972568,-0.223067372198095,0.0998225921534293,-0.207255308846836,-0.0593673175105223,0.269802815133928,-0.154737753767647,-0.0940057949245745,0.324413398341119,0.107437594283555,0.0044418587615478,-0.0585229524604379,-0.0370864857139439,-0.0585516760468657,0.0266159255293288,0.262744942189609,0.0073396892639876,0.284945564725974,-0.104190203153834,-0.0367542676294113,-0.124039285284348,0.31970652384819,-0.387316968709022,-0.464003524926571
progressive,-0.0392155620614962,-0.105052817287156,-0.0289284909324869,-0.283860817275028,-0.225754451867532,-0.555875916280287,0.152248652709338,-0.0303001004163548,-0.242961916301512,0.189219762888142,-0.195392005565547,0.129243020911736,0.231365581574265,-0.145515297061259,-0.121823860521723,0.280992906536031,-0.0880947363956982,-0.167772778231298,0.0658996011112902,-0.436545891183778,-0.270955218949543,0.166588206404321,0.128557216169802,0.0505001673605913,0.231303235688634,0.335171481148814,-0.0836681785159427,-0.0325445522990477,0.168895004172644,-0.285045389102004,-0.208359949776662,0.111973210592126,0.167211665260625,0.0818601478326623,-0.476447257987209,-0.0571711771230398,0.132173277536363,-0.14738567363017,-0.0104117629002701,-0.322203536937699,0.077308898181646,-0.0703261589910457,0.108232457454304,-0.172573411424836,0.188159882832425,-0.406931595509358,0.138844287298811,0.0350383877242621,-0.314784376547686,0.283237358418724,0.21153958994381,0.169767846571469,0.261540990219359,0.24963292606396,0.1439566499205,0.165091905149192,0.12138743932231,-0.0610989679177525,0.0065463179911877,-0.0254371213371867,0.281928094820486,-0.265468781014072,0.148507899571517
stable,0.27814904443508,0.458753528181522,-0.337391240035178,-0.191076891101987,0.455112343871162,-0.429900148145268,-0.327697525751482,-0.351127291173134,0.25396394623028,0.140082689849515,-0.136590074961474,0.224042739204054,0.255717478246345,0.321109420883317,-0.262740769182464,0.393548669235957,-0.171546078693602,-0.086128729949543,0.46634567235478,0.450663769582575,0.0762189833408128,0.453032170576882,0.268064448079241,-0.359216244244885,0.389295435292542,-0.288529168581165,0.340485320342708,0.451868284468717,0.038074199510106,-0.383002958905523,0.178959244792869,0.227980558904556,-0.342563077055398,-0.002570840047899,-0.0253793426191853,0.452793533144894,0.307289846644165,-0.147165338070933,0.159815588893343,0.491005880569214,-0.0101082587172385,-0.284355581139312,0.104672368778513,-0.098811252205266,-0.218594505664506,-0.197272452498166,-0.500225340715922,-0.461386242787209,-0.317041911304164,0.225769739168081,-0.285821942709795,-0.403664127352515,0.223448058751175,0.134585772260023,0.437130610607259,-0.152067675898446,0.0616281671563814,-0.484324888346193,-0.0923247444547704,0.330956185334364,0.436770288223137,0.515551552885385,-0.456003307296034
stable,0.316927835415682,0.307921122691933,0.404520958473099,-0.300635332125471,0.259370962564388,-0.351461881903118,-0.426223729043524,-0.332990522042663,-0.0327864822774548,0.0430393094454972,-0.0548883430748872,0.375714296916266,0.357435223175248,-0.0562409485066112,-0.227992609300937,0.392062130730403,-0.0374992297288285,-0.270111455131725,0.406199678074454,-0.11424482866809,-0.459030366613016,0.368240390290789,0.185005811727414,-0.254894286866877,0.337136450170075,-0.347347499510561,0.335940415062511,0.269214930752769,0.0325515302620387,-0.37808509210091,-0.34957419594064,0.156315834639042,-0.470968322919728,-0.226137743258443,-0.399241739202799,0.291829515923695,0.249808898182836,-0.361280366388923,0.458317093222584,-0.18973025851497,0.0154506144251115,-0.372779230777917,0.243622806605867,-0.217365171705028,0.274809568759953,-0.380800998397106,-0.232900693193722,-0.367213783193684,-0.335369850406504,0.110313504205704,-0.100417680543748,-0.280034731691456,0.188658475763299,-0.089354162740426,0.458344661955371,-0.220539166860862,0.426930940401677,0.193415549412487,-0.0135491827079111,0.192067307099537,0.286510101904332,0.180110508297587,-0.319854947549894
stable,0.228590954123313,0.414666266541937,0.412896584186655,-0.319689293293643,0.173446325041347,-0.301209298258983,-0.326632694608751,-0.293181512784043,-0.161357006520661,-0.228889342643085,0.0237212623033067,0.363351774722658,0.159105457956877,0.286014146462822,-0.203773270264497,0.228526484609925,-0.172747461626922,-0.178226884139279,0.2796821059551,-0.180045294798216,-0.166908005239622,0.296031389359508,-0.336304093868089,-0.0942741050849227,0.318711092852989,-0.222244052061696,0.468505046532444,-0.216010324668285,-0.103407988329589,-0.344181481343574,0.131925481494046,0.220122854603796,-0.357884250712952,0.242964437920301,-0.313580014052466,0.242188766661919,0.286504901825055,-0.29408880833439,0.270063624939067,-0.22280642992821,-0.0053354135921464,-0.321387584633023,0.103380232873017,-0.366296376342569,0.2456072018436,-0.27911046855345,-0.447504930117367,-0.286695555653515,-0.286681851541513,0.297762065923027,-0.341930835584466,-0.170086942544999,-0.175078225513798,0.245800378895385,0.130238486787532,-0.159629177264196,0.288890852541344,-0.0875806186231483,0.108234405275284,-0.393993034866015,0.118547004193985,0.254016804249892,-0.189116328948143
stable,-0.212721731282029,0.26220458361706,-0.0078539283930673,-0.290639016751958,-0.396443437691571,-0.326573148414237,-0.365760902627038,-0.330869641983413,-0.211941075300748,0.0693856052526889,-0.0666183001261305,0.270328240684368,0.218444291350139,0.21994157405939,-0.0334168455248433,0.392790939027304,-0.232673703965838,-0.159489791936323,-0.279928926309368,-0.220600814024612,-0.275173774211365,0.116115744161746,-0.102909601772871,0.134710906477755,0.299807287130527,-0.231277800907665,0.0186098629098816,0.259864684645687,-0.0645198175741333,-0.268915132486699,-0.33606025833991,0.459065789723254,0.235408123319437,0.146924159867143,-0.0258196875047514,0.297173158495126,0.122849051728566,-0.0968264960283725,-0.0270697824503655,0.0548620718662492,0.261729917774905,-0.326081277432587,-0.132947924145918,0.368001164239941,0.39161924724901,-0.259868278124189,-0.180815562340853,-0.214745621931783,0.107453283105683,0.342727141001084,0.0915282931033855,-0.291414881428569,-0.171250375927723,-0.0590215776791904,0.278254147540767,0.0474188889553122,-0.0319148804042114,0.259781054600545,-0.221333556959197,0.20468290208603,0.0574191040537848,-0.254234248299178,-0.172045732502876
stable,-0.0317016008762992,-0.159640755705097,0.321447957856149,-0.178720320807998,-0.266317404319292,-0.199020050142279,-0.331055439102575,-0.274744149759945,-0.264434101600852,0.221727383228131,-0.183914817416537,0.186742461800641,0.264454124537346,0.160542052467638,-0.27236186135099,0.431928082336538,-0.282202032053236,-0.306124501584652,0.36319648610052,-0.0413739140977165,0.0023126050616854,0.264827239168933,0.137569217008009,0.26624983793447,0.31800216043702,-0.0737876964244715,-0.266609721550752,-0.144450227034025,-0.0630146509364903,-0.321767530979137,-0.251028525101123,-0.058093948137986,0.124426584885765,-0.0392971739355256,-0.260185093345972,0.186392369135685,0.269205911373797,0.191089908809387,0.330274015338692,-0.20215042015655,0.254437540297706,-0.171545935069298,-0.172120249340281,-0.31613173590681,0.0207386462153144,-0.0860791332287947,0.0156537906202659,0.095071019436487,-0.196301605737821,0.226021906175659,0.249206261466622,0.139829427249089,0.0782678064133366,0.309911923818943,0.0316534399805909,-0.194128808404519,0.251297202918573,0.225594632588093,0.259560236596526,-0.171658927939998,-0.267108266207425,-0.267706660926262,-0.0080096156314878
