group,ATF3,BACH2,BCL11A,CLOCK,E2F4,E2F7,ELF1,ELK1,ETV6,FOS,FOXM1,FOXP1,GLIS1,HEY1,HNF1B,HOXB13,IRF2,JUNB,JUND,KLF1,KLF3,KLF5,MAFF,MXI1,MYOD1,NFE2,PAX6,PBX3,PPARG,RFX2,RFX5,RUNX1,RXRG,SETDB1,SPIB,STAT2,TBX21,TEAD4,YY1,ZNF263,ZNF76
progressive,0.1994574981049,-0.282082346886984,0.432962643417448,-0.179631784010394,0.140620969153718,-0.17985377872952,0.107069638710973,0.256987429566369,0.280179535008762,0.419558919411941,0.0491607305504242,-0.416433550901961,-0.20778547142525,-0.17156861867643,0.433688883284302,0.004856927319161,-0.0466236480461286,-0.0403253407292145,0.344933808901214,-0.47957519172762,0.454029942262493,-0.184407841824731,-0.243929383052073,0.154421112300521,-0.476838313976111,0.27711442220826,-0.188254693171869,-0.0270231000238793,-0.419057845617342,-0.0774016301763654,-0.310042581760888,-0.456589224238701,-0.227972719776618,-0.0842041826410082,-0.0847702691747792,-0.19366502161228,-0.172383656430935,0.412948233811685,0.260423590683125,0.228524535221302,-0.521909584664924
progressive,-0.0153498138705313,-0.450669123220658,0.24998898668678,-0.415706965717541,-0.0357005253224928,-0.19951522156785,-0.027790282030454,-0.124172286946914,0.44143511292177,-0.337760622649801,0.0502972628513499,0.389614047160314,-0.403925439356583,-0.254269166675593,-0.225102166958015,0.414912705513431,0.254048538841118,0.0078514092028455,0.0643821438042253,-0.155148434907185,-0.181335488007121,0.140610531467521,-0.412877046027343,0.0460200245669972,0.106657378594069,-0.107198652214647,-0.0816087651200228,0.103074382562197,-0.34566792423738,-0.167485943411019,0.262767750859564,-0.284506946816488,0.194040709568414,0.409514677829946,0.302516061518556,0.242396447476385,-0.42607059052894,-0.235315764841972,0.0734131764953965,-0.234127316240267,0.191228440104974
progressive,-0.288779550772857,-0.0502700053009659,0.169172090387221,-0.214067503028056,-0.0823536515711953,-0.274548884018691,0.0090054360378943,-0.314052871266303,0.295641669574539,0.279196698673566,0.0785080956387457,0.0100975072011073,0.0407293492837232,-0.425855503630904,-0.03507720694311,0.0183268856938784,-0.0717344819766687,-0.053318634145907,0.0755429449633459,-0.117057567903976,0.127875759813293,0.0200031517114535,-0.168847317654627,-0.206326045296308,-0.246822782965269,0.0812914375635116,0.195990823344162,0.231301403564164,-0.330475296968203,-0.198748116424053,0.158127989489894,-0.198947748068549,0.275516728088363,-0.0680808649011933,-0.169973358948876,-0.161720673594901,-0.078900732467199,0.23281916769231,0.024721115448579,-0.0309607277907169,-0.129456437233447
progressive,-0.0227767039307117,-0.191205105812917,-0.355989560176767,-0.143392179564648,0.423023564539326,-0.53427856532128,0.0099348368400047,-0.246872703172869,0.0592795756733132,-0.215610071794581,0.170988105685433,0.202654957859066,0.260616210214586,-0.0795821882480685,0.147892793406648,-0.121937591908253,0.19773440954469,0.356317379990686,0.341154223506874,0.484641226984639,0.222308433017168,-0.0673141412944526,0.107858137288636,-0.235920812133318,-0.0908207184306994,-0.424220513248329,-0.252810305686792,-0.129130121180913,0.107356383325514,-0.254787519738015,0.0807726347458863,-0.144987388708742,0.194217255144446,-0.134047960240629,0.148955904935423,0.091753785735771,0.0467601098872042,0.161207696361076,0.317462875202782,0.11991377867687,-0.0026870387722707
progressive,-0.143503306390686,-0.11008727126737,-0.0570547858957362,0.0237006323189447,-0.0116956122931607,0.0290224453200654,0.436203021452326,-0.0964733310319444,0.285273929478681,0.0277229328430475,0.487564705067794,0.0628716512690542,-0.367514504809954,-0.19189467577297,0.123453685316696,0.246041028982047,-0.427106434113201,0.0229580537606487,-0.0586637061053774,-0.041646280811096,-0.0109530337348648,-0.0232055799467474,-0.382427957522397,0.0813123521334028,-0.184902061015683,-0.0355200077051547,0.239605348143482,-0.0164604913755595,0.131374523271852,-0.119988318711315,-0.11553284736154,-0.164914321488218,0.459718009131697,-0.0347774291468587,0.1726495148038,0.434346575056586,-0.236511270817249,0.0488245402079565,0.196102620936646,-0.126114591817256,0.208045759415906
stable,-0.165743907057675,-0.0214493577393374,-0.0849460874347091,-0.242112042957174,0.289491119166308,0.199918930571893,-0.0240066090902262,0.246079594649641,0.287805190257401,0.0813476173403414,-0.197083282793313,0.229171188620325,-0.2275830406693,0.28647878124716,-0.19914025596494,-0.0996863026305766,0.381882147078194,-0.125270843750855,0.179456138915067,-0.0144401791326184,0.0862505548609885,-0.1941930326785,-0.170983567372552,-0.402842147105517,-0.231550038789695,0.0619881451485727,0.20663325656295,0.27554794710525,-0.17575052746232,-0.205895898562493,0.27365915919417,-0.325501938646857,0.168577743145835,-0.0327352832033343,-0.243990665272016,0.0322876950204198,0.0042483637073831,-0.151930119887361,0.302946946504704,-0.128313477159784,-0.215274214664948
stable,-0.0947763744192592,-0.061148390620904,-0.0785323093502108,-0.205294538940878,-0.0613298267702385,-0.235254047757336,0.238656130234381,-0.22290293270149,0.412358815053631,0.235582968449202,-0.215535550033193,0.178921835637563,-0.220962934795275,0.146189973178653,-0.28450433365689,-0.151646978590861,0.120808362907615,-0.0527315630129674,0.184947588467591,-0.203035597010854,0.0167584821821338,-0.132112855879512,-0.07666616972303,-0.200417572369253,-0.252981156133987,-0.0847650200385589,0.336994948535479,0.118152867756913,0.0072469666049921,-0.0926613594602122,0.326428458315084,-0.201943886574364,-0.0862537477268001,-0.118486738113552,-0.0564000379948647,-0.0375001297518093,-0.0258158660163546,0.24277784756631,0.339927238220908,-0.218297385638002,-0.336073730848864
stable,-0.176363321054485,-0.0938509725421318,-0.0272758572017575,-0.0585076468100492,-0.119978371378399,-0.0705658221175708,0.157492498790527,0.0383057543687972,0.287098873357089,0.1095345614545,0.075444712687308,0.133307410836142,-0.0508974612539323,0.0877132497544222,-0.113590412219404,0.120048731521705,0.251260777879224,-0.0719662092070522,0.131055770335763,-0.0983814007349197,0.0932280708319163,-0.240125004344975,-0.143291434031145,-0.266872244746839,-0.189554932199371,-0.0983697629122048,-0.0730471589276305,0.149952464731493,-0.0265521329995353,-0.21680832515768,0.339990783865982,-0.159617328752558,0.0266743996867837,-0.138294194686587,0.117806039626044,0.0305840358145097,-0.139877147222045,0.0068992583222984,0.224226138895294,0.0344050668457883,-0.130197446136164
stable,-0.0720085023239401,-0.146478504988384,-0.198302966068905,-0.286715367859532,-0.304816500526865,-0.0756010918765615,-0.157539400129829,-0.0938594807085624,0.288173392964929,-0.0806314365091967,0.108600911157921,-0.201502687656435,-0.124850932797503,0.105341796216445,0.0899008319340987,-0.201121916319395,-0.06322373487151,-0.201661469521938,0.214673300117215,0.171838377336948,-0.034990204999647,-0.273295194333548,-0.226718926169218,-0.453669213972248,0.014467785106683,0.0347361758105685,0.421572064692234,-0.0735539282914741,0.265114168497375,-0.402146841657118,0.226437434365104,-0.334855043465526,-0.0726199814230046,0.0229359696357871,0.0096485320824755,0.0548530862172344,-0.0037226010595156,-0.0575115109441241,0.262505329047633,-0.048980227787617,-0.133202183255444
stable,-0.279981656865311,-0.0821126352691579,-0.105860766025211,-0.32282440815931,-0.249330991236257,-0.220432545521628,-0.138677214620306,-0.168199884821584,0.333439222544032,-0.0437654642518049,0.0087513116193071,0.194005601984119,0.0601101109458951,0.0067461921671344,0.270054468211186,0.15932926599357,0.0347008499624785,-0.187937776673291,0.24304950637872,-0.184770007149572,0.0688201544397958,0.0784149054170356,-0.241182740962365,-0.178761085915179,-0.248081748645161,0.207029751818584,0.318098855081253,0.210784798511548,-0.253701444440357,-0.123883914358428,-0.0607507368670013,-0.240478537437802,0.194077203945294,-0.110445584214061,0.18292369943641,0.0652919942568115,0.0345575578603728,0.0577837526457403,-0.0603373501748959,-0.207690306364352,-0.0500555025455901
stable,-0.4503890724569,-0.3495368116986,-0.108537434196678,-0.413072115059895,-0.259466227454923,-0.422082833910418,-0.0442797402973773,-0.432316443152446,0.403010473363476,0.28677092266676,0.127591764426668,0.435492678283555,-0.176051004677346,0.0964522291896078,-0.210568189088659,-0.0501679525492177,0.102566771751738,-0.433533353639835,0.435773280753918,-0.336515932906758,0.26802537294016,-0.523152002099796,-0.29290567005643,-0.463485153073218,-0.209735804556781,0.0196301225125715,0.428557439183954,0.40425402160556,-0.209206673647217,-0.323404087088683,0.425580171771578,-0.277654740052756,0.225364827588814,-0.0951766069163626,0.404758779875625,0.0247269035152609,-0.185035357586999,0.07982872998234,0.416757095063813,-0.476733630639859,0.0773256870872002
stable,-0.0064418189561572,0.124110503207711,0.12415973108183,0.0586796259499739,-0.101247671956109,-0.409751726507098,0.115115867350806,-0.091690431823557,0.254402620894092,0.0366607011118425,0.140756557213414,0.0909942090324439,-0.0198950936975643,0.136797229623549,0.0662958813315441,0.0950590249239929,0.162311333524137,-0.0086008128639523,0.0993840452930286,0.142831160479862,0.127584584609831,-0.0818448569997359,-0.0078342645383833,0.0904034745430147,-0.0200427773199216,0.105593789985482,0.250893376724745,0.0946862995913769,-0.010119844408199,-0.131818181784074,-0.0859378031050672,-0.162233975436235,0.0207319675575891,0.107513677076127,0.0110481414630164,0.0835889302542413,-0.0182283785309603,0.0195856613459585,-0.129771708731408,-0.028812371466568,0.152374335505523
