group,ATF2,ATF3,BACH2,CEBPA,CEBPB,CLOCK,CTCFL,DUX4,E2F1,E2F2,E2F6,E2F7,EBF1,EHF,EPAS1,ESR2,ESRRA,ETV6,FOS,FOXM1,FOXP1,GATA3,GATA4,GLIS1,GTF2I,HEY1,HNF1B,HNF4G,HOXB13,IRF3,JUN,KLF1,KLF4,KLF5,MAFF,MYOD1,NFE2,NFYB,NR2F2,NR3C1,REST,RFX2,RUNX1,RXRG,SPDEF,SPI1,SRF,STAT2,TP63,ZBTB33,ZFX,ZNF263,ZNF76
progressive,0.290248380133516,0.19394509862821,-0.173808453928886,-0.278824097442237,0.386518396256608,-0.30088696617825,-0.141121255740515,-0.282175980716606,-0.0864694008969504,-0.21544087180079,0.186336830496456,-0.287411318250532,0.171749168363348,0.0678281143313705,-0.297395685111753,0.476536104589563,-0.25187596971844,0.203205547409854,0.494653065368841,0.0685140148312766,-0.35542952048026,-0.429970905755285,0.41144050379708,-0.147448014624177,-0.402175302817978,-0.247212479945406,0.433501788467273,0.138019654865651,-0.0651700518860065,0.154530372903809,0.22427203874531,-0.372295069262018,0.23796470369032,-0.109287869028934,-0.165653683089354,-0.426858216419683,0.358008379634641,-0.270815060658113,0.453232912316769,-0.0710516882743476,0.262747413438662,-0.206598616395533,-0.378368377614536,-0.32024108236267,-0.448620112649963,0.400309273282436,0.0135960369300113,-0.111530906229551,0.128410711603686,0.156135031579109,-0.402066002276422,0.345443569553219,-0.506737903506911
progressive,-0.216287934617911,-0.0184663972415428,-0.544610435422985,-0.186657720821694,-0.0044338145706359,-0.444470824749496,0.12456669902655,0.0586643584812822,0.22828272436695,-0.22941907286949,-0.232381800619008,-0.115578681542631,0.435180368258441,0.445768669809245,-0.465503549100135,-0.247585967404937,-0.422739260751299,0.410679872379377,-0.534826680357184,0.093870607952756,0.421758536203887,0.239308534772736,0.0395372935057042,-0.320247672944644,-0.170534491810196,-0.214091581439874,-0.206289829576179,0.0285379098092788,0.420936371912643,-0.090790428161632,-0.100045649040205,-0.232725347840706,0.334570949418526,0.227607375127714,-0.399930074271365,0.0747963963959008,-0.19447121788955,0.0670533705530087,0.190084384135557,-0.0924200752389188,0.427821997851809,-0.130424619601661,-0.41825552906298,0.31490066875052,0.125752964646773,0.177540506092009,0.341576963700339,0.294878031957694,0.137219220208583,-0.186681211230015,0.164905602716217,-0.372158539033567,0.415184158174977
progressive,0.0993515811519419,-0.273894079196828,-0.0023046411745312,-0.229116355376097,0.0372700906215841,-0.19106434652318,-0.153645942686929,0.04723227706902,-0.0684955802478466,0.0320902439857051,-0.0968078724753285,-0.314852357059134,0.245781339811052,0.0571082012617238,-0.0887134579900201,-0.223809056829872,0.0637094336289316,0.295514765450423,0.27240592206444,0.0385299915847867,-2.2155618823541e-05,-0.219785337588617,0.127539695323406,-0.0068803474826961,-0.270421357252569,-0.425151935491938,-0.0313738028409301,0.188470997078619,0.0072624748052918,0.0131352365164734,0.0992431632783862,-0.0990551831310483,-0.0038163243763917,0.0278350708570835,-0.162888490271409,-0.248439024299964,0.135069712549818,-0.144705960151262,0.0532396474883804,-0.0750912546763117,0.13199023380564,-0.216928709347176,-0.213675868595915,0.27681930610686,0.130099392590923,0.149410032003539,-0.229696056000573,-0.171044727308211,-0.204791922264558,0.050559807380645,-0.0162626048972149,-0.0148107647070221,-0.176527138992904
progressive,0.450127253954706,-0.0757896172795574,-0.102743140681552,0.181948608196272,0.0867929350077341,-0.190924086522353,-0.012028885451438,0.137442869739749,-0.314306980797719,-0.27864398739089,0.431106846332805,-0.471531442866809,0.198924381593352,-0.257374157060599,0.0432981365256462,-0.250430310515939,-0.125486039495492,0.0793858764169103,-0.203556502054992,0.0398432789602803,0.128614210670406,0.112934889234111,-0.0303135714842278,0.183911977149838,-0.0511570300246581,0.0084049961218578,0.216238760287335,0.156292078523537,-0.100780855264937,-0.166233530040624,-0.127011117752746,0.422147621060975,-0.0555003878890988,-0.0095145379587512,0.0357448004465602,-0.279352078787775,-0.43318723727698,-0.0076075129265906,0.0126930936018439,-0.10414198688412,0.134857008808357,-0.287829130116814,-0.162132884453004,0.188646491853261,0.185858009512202,-0.0408818491269428,0.0158629809493359,-0.0516765859922268,0.0114784486807916,0.0878239204157459,-0.0600674961337334,0.0770844439349165,0.0403064910064443
progressive,0.277050260233929,-0.229021587625536,-0.255738701754396,-0.184472353136249,-0.14837318265051,0.0146633463590956,-0.0447356329599527,0.432133787828432,-0.0989775879238953,-0.126750960053199,-0.0088228609448795,0.0036037037662184,0.0817667957990246,0.0470345474315058,0.133834101938525,-0.354964820972513,-0.176208687603369,0.404236150052017,0.0038522350604403,0.459969292781291,0.180495852428698,-0.290657348592581,-0.371430019214718,-0.425485575707994,0.126005366170533,-0.196712519376681,0.281958753294813,-0.238279378335304,0.369814565802276,0.404671079816905,-0.273260157997044,-0.184534485959805,0.0229891447155312,-0.140917243823851,-0.401875102756908,-0.223926696093985,-0.152101152063839,0.454253073014186,0.0964301421581202,-0.321413096252549,0.0324333338959657,-0.0229891447155312,-0.228524525037092,0.521915717866115,0.0544283534346091,-0.0654879960274863,0.0866752888599083,0.44456035253953,-0.0191369096550909,0.436110288535983,0.264872226817053,-0.120164880756317,0.131597320290527
stable,-0.0377464165038381,-0.149550511772609,-0.1123041623233,0.14276250867898,-0.0388863461978029,-0.31883100128622,-0.201484496163083,-0.0710642134354976,-0.41716133568226,-0.06038033208894,-0.18442435772648,0.19193466314284,-0.0238634230325017,0.247135571324413,-0.0494151001890853,0.0580729760505453,-0.0670651347741505,0.280558931265171,0.0616545278768582,-0.182988952143238,0.217898689520202,-0.0101521453892987,-0.0636416258528879,-0.255826272254893,-0.0041318367123133,0.298893014149195,-0.270003635717316,0.0746523503828542,-0.18727320173345,0.301591908415146,0.245879220711843,-0.0393127704864612,0.130165473730861,-0.227831464922974,-0.22261192707215,-0.337643435405758,-0.0417387592398428,0.0294072906617559,0.0680207816150891,-0.26902541849967,0.0964487994291082,-0.175585064293669,-0.379863763039488,0.232448087187547,-0.0245327930463851,-0.102338963996305,0.202364037101271,0.0289746331287509,0.243391452464089,-0.188813918985292,-0.0037472354824978,-0.139432096278122,-0.252448155427543
stable,0.0631980037512057,-0.0886776127041917,-0.0320205320668872,0.0253973968507907,0.0214107666639315,-0.205603427349914,-0.0357233218802365,0.0285773594183651,-0.109692463191762,-0.0548771577179707,0.0307206304679371,-0.184084718668344,0.0475624054654548,0.206904681121597,0.0068943810664316,-0.249978413981007,-0.0255456336158863,0.383270116089077,0.238882407263093,-0.187408011545667,0.158689098958861,-0.266488983925836,0.0098537849444228,-0.254416438059807,-0.142087508472315,0.136595330530497,-0.291998804281039,-0.004365045384699,-0.17497698537124,-0.0234767707001621,0.166462585469585,-0.208088218598455,0.234447628398854,-0.128279236418583,-0.0800342541572695,-0.223980729703566,-0.0818146020451767,0.0461640656915078,0.288823014132185,-0.211759792538415,0.0036096830622729,-0.0911416963931575,-0.218451270427812,-0.067901980889927,-0.081795439825868,-0.198824251400374,-0.0879065651780573,-0.0662664313850217,0.32890883158568,-0.24997791174542,0.136395054431916,-0.208931201714011,-0.352534650354578
stable,0.0552418138246131,-0.201145737851401,-0.110511182866262,0.0108986793033638,-0.0191049659285125,-0.0948654743188479,-0.0563609403432658,0.173647253507634,-0.0324313780458749,-0.181995001061958,-0.006716543596115,-0.0719227549582404,0.0865156641788924,0.183705278527759,0.0639034683720026,0.119120832445587,-0.0489004290622929,0.240662931846843,0.0828985842342817,0.0927239774052817,0.1513005982195,-0.191995018758078,0.106169509636661,-0.0614297792961177,-0.148628344720095,0.0260005141473253,-0.0562363045508178,0.231677358654782,0.140647482481919,0.0391710504112096,-0.0716367276338831,-0.128671924902676,0.211651436654107,-0.242504148737585,-0.145422252343962,-0.177508668736696,-0.100913670644898,-0.157925229291843,0.166631101967159,-0.0663781308029047,0.130201227860625,-0.186837581323536,-0.108497543086749,0.047302017898118,-0.181893378163132,-0.0362242412715787,-0.253295944390006,0.053259020129099,0.177142339623415,-0.0625378049325499,0.0204063879368262,0.0123471706197613,-0.133047665557881
stable,-0.0503258549688021,-0.106796279216388,-0.105499873474355,-0.282794703471862,0.0983366141803634,-0.327906750373297,-0.277434637592249,-0.0654709384851466,-0.332294811209022,-0.221250199602538,-0.135977542151762,-0.0407176743446457,0.038564506879535,0.150464683158551,-0.196847888917762,0.107847507241909,-0.0078208753352157,0.292438142675756,-0.0696107745666053,0.134428341098829,-0.236670495921837,-0.139093464724718,-0.0570546937371328,-0.063704527169384,0.0669865132999953,0.0545071525282861,0.11144834410904,-0.050903921560062,-0.0777143714763868,0.11261307429094,0.153682572673527,0.204131070911974,-0.015509748641968,-0.212621315148326,-0.168791527027918,0.0525003516981988,0.0257975275082964,-0.0465266341792566,-0.0142198722665531,-0.0279985769952735,0.2319819753989,-0.450260877899073,-0.335831986751626,-0.133420098070211,0.114260324665922,0.0990233947258154,-0.0764214480632168,0.0793368102582192,-0.112202921244544,-0.146229844792798,-0.0353288792519125,0.0130463274397183,-0.147938580036767
stable,0.323899500857774,-0.354678893937384,-0.140378449943624,-0.408331299737961,0.439720162222408,-0.450019535088999,-0.445847860029171,0.307148113252027,-0.355873189940799,-0.442972220558605,0.170855264566363,-0.341783137401173,-0.11490579718221,0.202049712911419,-0.181416467249473,0.0342140722122018,-0.214206009239768,0.36741332810261,-0.13043446154732,0.0601691079061673,0.298542757295807,-0.257828440852196,-0.165707734378616,0.0769435541377726,-0.353868057601388,-0.0525902128407231,0.275311719803882,0.360187177206782,0.163038830450571,0.240065378039429,0.408474228014272,-0.291894744236856,-0.443604396549211,0.0288823370476563,-0.36233470976237,-0.335872472309548,0.294854257258731,-0.13084590840185,0.309112848991174,0.482339807640075,-0.0784044324989137,-0.114341828958932,-0.213625935182398,0.309398177483663,-0.323381297846123,0.216470947165183,0.109836067854228,0.157674267547686,0.415792613413533,-0.37028949563331,0.280778550352749,-0.317597367186695,-0.0783413293128821
