group,ATF2,ATF3,BACH1,BACH2,BHLHE40,CEBPA,CEBPB,CLOCK,E2F1,E2F2,E2F4,E2F6,E2F7,ELK1,ELK4,ESR2,ETV1,ETV6,FOS,FOXA2,FOXH1,FOXP1,GATA4,GLIS1,GTF2B,GTF2I,HEY1,HOXA4,HOXA6,IRF2,JUND,KLF1,KLF4,KLF5,MAFF,MAFK,MECOM,MITF,MXI1,MYB,MYC,MYOD1,MZF1,NFE2,NFYB,OTX2,PAX6,REST,RFX5,RUNX1,RXRG,SOX17,SP2,SPDEF,SRF,STAT3,STAT5A,TFAP2A,TFDP1,YY1,ZBTB33,ZFX,ZNF143,ZNF263
progressive,0.299950640977967,0.0992894774410393,0.13280146014802,-0.116405454601575,-0.0148894570147567,-0.24579894338686,0.210120702475368,-0.357025042720548,-0.0740159364415529,-0.195510353399114,-0.0892352482927213,0.194406608369583,-0.262017334790622,0.104085059293486,0.160396671726865,0.446977090946241,0.407400853939076,0.156354364140262,0.321893916802143,-0.363999569501983,0.0098782008461944,-0.254043728456593,0.350695953046898,-0.0655713354613016,0.303805819378528,-0.206681014301441,-0.132103690301764,-0.0226347023081928,-0.0930000337813817,-0.0511972766284381,0.264578467294491,-0.300186931221358,0.261722368446523,-0.116416555485493,-0.101129052490258,-0.271367450730446,-0.365713863146988,-0.128430883565565,0.0053759994972867,0.251574574705184,0.16143381145289,-0.377184247915093,-0.359674982295759,0.350226544241236,-0.335154715562117,0.112851585907351,-0.039588923731642,0.226662605353303,-0.319908444421434,-0.316855701344066,-0.192398934221038,-0.199026161919906,-0.160163553164594,-0.399148139666545,0.0578562211384992,0.11642765636941,0.157342342808938,0.181799175920193,-0.179961186711534,0.184775798650697,0.0579529574126392,-0.390600459049915,-0.091385648091636,0.403463211829411
progressive,-0.185080638994825,0.0081415494682494,0.248411312782684,-0.462995516240429,-0.218966532070438,-0.0672192188948967,0.154615960208397,-0.380815832799182,0.124068984171027,-0.134029890722614,-0.180110472875399,-0.230003181259346,-0.179704864995753,-0.0581341902283411,0.0948123114609348,-0.158237039249871,0.229782742194321,0.401789875039409,-0.328692281077184,0.225800143086207,-0.401460686035638,0.356643954522329,0.0635393561027493,-0.326834714555908,0.255585869552358,-0.0711724261276748,-0.177124258341196,0.304420470424186,0.0942509266420049,0.282682239425207,0.128536549222196,-0.119613175869992,0.391123563479742,0.154812885773153,-0.351168248147113,-0.123666315478915,-0.100152815209602,-0.0111542166902551,-0.0619374988969024,0.071416378692969,0.276204270101011,0.225009501639651,-0.151538630860651,-0.148925693143224,0.0114804665064918,0.0536666251771718,-0.0609469926980576,0.360238580876,0.360661823880848,-0.382858568135079,0.209708091339396,0.124786145929241,-0.330103091093343,0.050489363453281,0.19543245748839,-0.0528906796682845,0.143035561325761,-0.0813596501193544,0.218258187874825,0.011906648698873,-0.185665537314024,0.0082973264075336,0.16125264565941,-0.27281832606223
progressive,0.153799939608597,-0.354040589239639,0.274984036993988,-0.080731430117521,-0.0947494827108809,-0.196157248911759,-0.036496684684985,-0.265522554503223,0.050659454408142,-0.0585103777513905,-0.123472136935169,-0.148932825902039,-0.350163480921809,-0.220266482596996,0.152861526371987,-0.17099361490642,0.359888258664521,0.339641730170451,0.359316477398135,0.122115956818334,-0.0561036076654228,0.0893363457104865,0.225732431061818,-0.0282841590347922,0.144802634072859,-0.324386761445582,-0.399583123331705,0.146188915962348,0.2178533111214,-0.104164097884728,0.116605732075253,-0.14753564640878,0.0524916235680063,-0.0612385890450907,-0.234215186802722,0.137227199104658,0.0559628533006333,-0.0615076760305113,-0.360691556855775,0.0924626624734128,0.239279524275428,-0.300858911111173,0.0190311789490438,0.0239533903306108,-0.245146474076213,0.0486210690538433,0.219309474847658,0.127611244985617,0.152564395203436,-0.197049709315684,0.263968693378124,0.0148611308487287,-0.0478654002496999,0.0323740373507225,-0.218060670421125,0.122564511334388,0.306533133359953,-0.19513180725902,0.175776748477624,-0.0300433218700932,0.0475422062805216,0.0156774604402963,-0.175838857198416,-0.0765869113686973
progressive,0.438429806986487,-0.0462302226713621,0.35741704663084,-0.123890775721444,0.157930365423846,0.129004707234961,0.0706971091644521,-0.184768616153786,-0.354020403340947,-0.281467278977406,0.382645305782242,0.440926892544852,-0.509621131001032,-0.346331352345366,0.329685740996346,-0.278275474737222,0.0654330707282644,0.109606774368812,-0.213869308768746,-0.0287939759426431,-0.248210738023233,0.0729546739292409,-0.0657988547456029,0.234645840953576,0.14333639598541,-0.0816467859857007,0.0198450022206744,0.0051361495056812,0.281503044525768,0.207540432415417,0.407891447707825,0.473579754394855,0.047749174672251,-0.0755801903203598,0.135716708477562,-0.246928055402432,0.0486525257195152,0.0529443915229542,-0.17311338260576,0.0791491585250883,-0.0464177208491386,-0.204446712482104,-0.357687997754795,-0.471727532511502,-0.0176427114851723,-0.35736014689481,-0.181847221135309,0.219239560045524,0.0031587482030613,-0.059542051391246,0.219045017138524,-0.240653369273894,-0.0143181411942508,0.160371635050676,-0.0430183680480057,0.377764392235326,-0.0969961671577223,0.0900538574597605,-0.0968054175664584,0.264553967917919,0.0297341763427652,0.0096003402239553,-0.436012381058565,0.118562792820003
progressive,0.0851991046180216,-0.194350761590418,-0.238967044343774,-0.112564585416672,0.0140860864881944,-0.223267573500103,-0.153271513770221,0.159662997947684,-0.140426492170854,0.0115419034660976,0.011603956710539,0.178278971280099,0.112564585416672,0.0006205324444138,-0.262733436964824,-0.248150924521099,-0.153581779992428,0.264719140786948,-0.0181816006213258,-0.197391370568046,-0.351779842738212,0.236422861321677,-0.348180754560611,-0.36021908398224,-0.0092459334217663,0.0163200032880843,-0.272786062564328,0.142226036259654,0.0727264024853032,-0.404649207002272,-0.0788076204405589,0.0040955141331314,0.0332605390205824,-0.0649697469301301,-0.309831849495835,-0.403159929135678,0.0705545389298547,-0.039652023198045,-0.0351841895982653,0.123610062927239,0.414639779357335,-0.141791663548565,-0.0959343159063812,0.036425254487093,0.16847455865836,-0.166861174302884,0.217000195811523,-0.0754567452407242,-0.119204282571901,0.0511318734197012,0.431394155356508,0.0771942360850829,0.0979200197285055,0.121810518838439,0.197329317323604,-0.129256908171405,0.404959473224478,0.0982302859507124,0.000806692177738,0.130497973060233,0.1908757799017,0.0886740863067392,0.0610603925303228,-0.0173128551991464
stable,0.0029248349443648,-0.0777599964511913,0.0753532346073035,-0.109258458766879,0.147630567332382,0.159885847521973,-0.0465854932612342,-0.223638760594375,-0.329082024851373,-0.0386970734631238,0.147593906946996,-0.180917845242815,0.167044177505219,0.132658093805093,0.0515424903091011,0.105414851201109,-0.173960669637544,0.348346931650292,0.121162724566901,-0.182100431830936,-0.103730937614477,0.238227683011459,0.0462384013820367,-0.264925545808156,0.190284397698887,-0.0545310409026898,0.254383799187354,0.294203012348016,0.116112844485004,0.345392074415014,0.233019494434095,-0.0566217389301829,0.164501183858847,-0.25402141957543,-0.220027234892195,0.226466639128556,-0.0470369339740067,-0.201245903217931,-0.360260903149051,0.0462874327616683,0.270912553848449,-0.265318400308343,0.22079302960915,-0.0256322474793692,0.0557575294338037,0.109865592968205,0.170959647472521,0.0418838616962078,0.305206458554868,-0.319679516050238,0.198004702725604,-0.105026623251615,-0.299627441881705,-0.0969163804631916,0.0859663407436927,0.0619087297351193,0.121095488716062,-0.21958202996514,-0.111114309058085,0.257791002330105,-0.23531723060512,-0.0274430894785032,-0.205384704833381,-0.1698720560394
stable,-0.0089792485969339,-0.0398319922358512,0.0687598822273553,0.0022693589232646,0.0535464488405748,0.0104530214472297,0.0910618827656148,-0.127483381008281,-0.0953720643474635,-0.0068721303202972,-0.120298984797237,0.0387246428045181,-0.191865510376612,-0.0964917451503177,0.0629382765229174,-0.250163248261192,0.110176127124811,0.37924607387154,0.239520694793372,-0.0686943983923808,-0.169745078653509,0.0985661215094671,0.0384485592452575,-0.20094031743875,0.0372562431850733,-0.0523986648806802,0.0943439990634342,0.243004210607258,-0.110193058600442,0.0811848793968706,0.106873638937363,-0.0978600635131222,0.16187538289912,-0.107946197665344,-0.0232784982686549,-0.0090247084493128,0.0427747445506477,-0.125612955483444,-0.166474868507503,0.0622215107212076,0.0505049682409349,-0.191183226027557,-0.047915032314457,-0.0370576655816118,-3.87336497310524e-05,0.0508323874158071,0.233058205676867,-0.015367208295593,0.279921399060005,-0.127730897534456,-0.141668053296965,-0.146527696053741,-0.0779785681760199,-0.0359666291245167,-0.0456535979402891,0.119507689577682,0.08697494153027,-0.0647227690104768,0.143884105131428,0.236493748976465,-0.244712859361512,0.138649032029155,-0.0379401897566217,-0.126670940772355
stable,-0.0034253377209196,-0.107126356335353,0.0438802094156495,-0.0473947072250579,0.0478887041895943,-0.0643242746043778,0.0264452624395915,-0.0009337931264501,0.0622262538014051,-0.150444922104664,-0.102269426585196,0.0940548289784717,-0.136153436220317,0.113117538724483,0.0756111628733645,0.0620132988942658,-0.104754155509875,0.341111313987546,0.13711064372258,-0.102488687146019,-0.176107703923673,0.102636730912293,0.0086211036263941,-0.0118819147877701,0.0904973507207903,-0.187812133106277,0.0352025867316018,0.357988419255516,0.239476671994914,0.272415621784135,0.08092550752367,-0.0457571614188747,0.182381180227916,-0.176492325615851,-0.0980639728638251,0.0423277435691007,0.0786476364953995,-0.151216761934655,-0.267477529925346,-0.173275329474559,0.106439480552245,-0.130630935450786,-0.0748049896863659,-0.0436413827823653,-0.194898505537108,0.0117697807919251,-0.090000664580418,0.175211791084428,0.361204117173991,-0.105710342979923,-0.0283089540240399,-0.11122053381524,-0.0988700533206225,-0.164920593351216,-0.226284780836828,0.0982140798770765,-0.0452351599335649,-0.173717698899557,0.0082597572147263,0.208036659543578,0.0571687254434237,0.0196473041171551,0.103078822146688,0.0879161823868259
stable,-0.0204809485890791,-0.105975797443927,0.16184708396078,-0.102943901513545,0.359705104362753,-0.291175785710797,0.196690206427424,-0.306420624877535,-0.268829448642699,-0.223713896501921,-0.178478470858815,-0.101171058426878,-0.0597575397340422,-0.151283952877729,0.152955431540537,0.0627356504599278,-0.0036050241013709,0.267380732183129,-0.0981079148169606,0.0198900734781449,-0.197451691691082,-0.159208887017156,-0.02279469227481,-0.162483034121636,0.170710972763317,0.0426685430900603,0.0365892907049269,0.352049205122739,0.215737572450505,-0.0251388126246187,0.191473368222079,0.1348657470129,0.069993931143625,-0.256841118517428,-0.211121299403058,-0.233557024432475,0.0943866101520227,0.184157927148988,-0.434376388512778,-0.0600697987755309,0.100576590377182,0.0762146146636586,0.0915633224236952,0.0205459481175898,-0.0266576458285124,0.162425329347581,0.262829676418056,0.21765424196458,0.207363412088908,-0.320509844286128,-0.0606607827633972,-0.266463552906455,-0.0169347180310846,0.0049423594593227,-0.196702074013031,-0.0586841220596918,-0.0500045619033331,-0.204969534981094,0.161087122974172,0.314989239440004,-0.18831419515798,-0.0088933944511578,-0.0637255595272972,-0.0430844529709831
stable,0.285743398328401,-0.244955872921611,0.347906238793395,-0.109974356459406,-0.0088093674640163,-0.360775001516997,0.355333924201801,-0.365945745907068,-0.268154856885656,-0.398852595598484,-0.293459814441598,0.160628197370586,-0.257754829715671,-0.114365263863579,0.267998167661714,0.100994391402132,-0.0309693610290826,0.252573345951825,-0.0970302420640647,-0.27953295931812,0.175403815132965,0.276867658013344,-0.14175726906583,0.108239859566965,0.347039958651367,-0.383904795745077,-0.0188312278328477,0.363324898567511,0.35915388424278,0.0586953431502293,0.315261359399984,-0.29381289336139,-0.378968821107957,-0.0018374012198492,-0.204054087620059,-0.0742021186058995,0.355869132337511,-0.193435575813095,-0.248297138580683,-0.254364092515107,0.254416028830908,-0.296586204597501,0.0971846425690049,0.177091217230569,-0.225645070430317,0.133804322646604,0.393029302210054,-0.0636257720451537,-0.0330264792730656,-0.241756155730009,0.227813103518214,-0.244660628170431,-0.0811189795387253,-0.335457632061855,0.0549790796855441,0.264231992517268,-0.0872908624365977,-0.390070516707177,-0.0779254242828967,-0.197564953057532,-0.339360866263424,0.288783521383482,0.107458085972682,-0.277217127799326
