group,ATF2,ATF3,BACH1,BACH2,BCL6,CLOCK,E2F3,E2F6,E2F7,EBF1,ESR2,ESRRA,ETV1,ETV6,FOXA2,FOXH1,FOXM1,FOXP1,GLIS1,HEY1,HNF1B,HSF1,IRF2,IRF3,JUND,KLF1,KLF10,KLF4,MAF,MAFF,MECOM,MXI1,MYBL2,MYOD1,NANOG,NFE2,NFYB,NR2F2,NRF1,PBX3,PPARG,RBPJ,RELA,RUNX1,RUNX2,SP2,SPDEF,SPI1,STAT2,STAT3,TAL1,TBX21,THAP1,TP63,ZKSCAN1,ZNF143,ZNF263,ZNF76
progressive,0.283986725054704,0.0970186271398367,0.0618531239592756,-0.189377131115241,-0.130583957936308,-0.340268760314836,-0.0779378078838931,0.31872945088553,-0.138787433907384,0.0800676484948199,0.412820544301734,-0.0912975721355045,0.302009803243198,0.0953067777199682,-0.381016519898118,-0.0077647447590867,-0.0219365605994336,-0.268645491111129,-0.219038551818126,-0.214758130575342,0.389957064305335,0.191838812061054,-0.0068458022932486,0.141413439634414,0.23823742965475,-0.353922075631923,-0.209124821813408,0.219810718751226,-0.0014230845130687,-0.0596833986927135,-0.176121066968282,-0.0151338337342711,-0.22198682556269,-0.389971422781363,0.228749667772217,0.372436532777845,-0.249815147492575,0.357899373491879,0.106038940858324,-0.178356203070086,-0.291660532798942,0.0364832922027525,0.0025191148499276,-0.356347062694552,0.250198040186674,-0.277976905143572,-0.377023268175909,0.286789818652755,-0.0846001407612192,0.0540293499098486,0.127589417991207,-0.211288165535068,0.187475430734548,0.144191007052859,-0.0480322930885198,-0.0651874811703896,0.413324686348964,-0.444656476429857
progressive,-0.235274999407237,-0.0132865960163222,0.383210299119688,-0.351397903778766,-0.381318528296339,-0.464385536879201,0.198453242073025,-0.171043191919148,-0.239892452491641,0.378566325883555,-0.299232765327457,-0.276413648106255,0.243007096978057,0.517587907931474,0.310129601004627,-0.12379017490479,0.0114979591163649,0.553472619904588,-0.443160575445276,-0.3467038369227,-0.186159678404784,0.36618436170955,0.351698465498364,-0.320428259926128,-0.0280259070106987,-0.272152743728433,0.210343110098277,0.367598769801774,-0.352968486097839,-0.441041909990466,-0.266828086597917,0.19088615877963,-0.332515555747586,-0.0039014089877158,-0.388929811842615,-0.0007455109319426,0.169210354766309,0.224230829553794,-0.0271625287377375,0.226225734300534,-0.283880544159784,0.41024612046583,-0.317584710324054,-0.278367299283639,0.113836277955768,-0.290071526246786,0.0691999159120228,0.37654195430156,0.358278409810727,0.0835915182503945,0.289853471665902,-0.413690793507099,-0.351433263981072,0.313005564125481,0.356837481566775,0.39434581616242,-0.213616875495068,0.0532495179886801
progressive,0.130596205596027,-0.383914523805344,0.325360278773804,-0.0337336913565023,0.0151869077570102,-0.223534738763955,0.0539497160423341,-0.0954753639707232,-0.27569976430898,0.24841412503095,-0.188682846130455,0.0864546466925373,0.356614825830015,0.307526362814517,0.0806795019353172,-0.111654173946933,0.0896348157086783,0.0342006846059053,0.0805139302122386,-0.38763045143811,-0.0715304990442799,0.0007168407503107,-0.078276610786679,0.0458804058226506,0.0759356084685409,-0.0935377851402893,-0.125178640748362,0.0946108304928116,-0.208101650992289,-0.239078920806667,0.0486674661561708,-0.30881922812426,-0.361223939177036,-0.252990613031521,-0.0515332246321786,0.0814869601584342,-0.173506558802382,0.0768387269580606,-0.238437798366264,0.243475625574934,-0.356587243277163,0.118377975147967,0.0013482596333387,-0.137921780166219,0.0154228493725463,-0.0557145409891128,0.0861708749437999,0.12829172532848,-0.0915559672569424,0.0292731876086455,-0.102874517483843,-0.069066024688996,-0.170551405348985,-0.315100715202127,-0.0605359865089231,-0.204486655637412,-0.0673478837859649,-0.16983509944042
progressive,0.362969262961675,-0.0157056906145805,0.338639019350893,-0.156347651929255,-0.0853478291810384,-0.0672026516286745,0.0104693742623749,0.401434085051907,-0.545959566200083,0.189942189322683,-0.175759277286363,-0.055136097694879,0.123498754688448,0.0028522229290379,0.034225045927437,-0.139654110304027,0.0804808029262711,0.162428447842514,0.242542132966038,0.0209555838086037,0.204726826988359,0.134221201282303,0.223317868026012,-0.225006827148119,0.303030764779081,0.429742886388914,0.0039361979797537,-0.0412095164320747,-0.160478270283836,0.0827236971945359,-0.0264199911033447,-0.161538350092953,-0.058956620982347,-0.187300678978654,0.247871314916275,-0.337658228297991,0.000292716709587,-0.0353823359239678,-0.121786986472087,-0.076737396100327,0.0401907102220832,-0.052366421964092,0.172735443076751,-0.16877372063438,-0.103216039160324,-0.0371071379084736,0.22175055740659,-0.0096303254380482,-0.0238420203790219,0.189162335528681,0.0831320885964088,-0.0464545219630435,-0.0838348259288869,-0.0165610316490883,-0.0706701770288853,-0.297576675884121,0.0456252484648255,-0.0374851171846752
progressive,0.303566744702703,-0.0486405219531857,0.0451483819155211,-0.127525471018288,-0.140371557585412,0.131828286421839,0.478423185160052,0.173235089725577,0.0788849490651024,-0.0143427180118368,-0.122287260961791,-0.35414041560531,-0.0736467390086055,0.227113821735259,-0.081254615519232,-0.364866274292422,0.396981490710231,0.0589298631355904,-0.224868874568189,-0.121351866308845,0.23141663713881,0.0632326785391414,-0.202731201115137,0.386816868814886,0.10208273645816,-0.144050776553665,0.177288466555009,-0.118732761280597,0.109690612968787,-0.228984611041151,0.0289972342413222,0.0873658605851451,0.0411573647296187,-0.164567099274945,0.0942254213734148,0.0046769732647293,0.199051982146883,0.0900473252569233,-0.285357728792023,-0.0929158688592906,-0.0762034843933243,0.311611138718037,0.290221780987341,-0.0998377892910901,-0.352207266655888,-0.0891119306039774,-0.0976552017675497,0.265090844644862,0.311611138718037,0.0572461527602878,-0.379583150165438,-0.199051982146883,-0.152406968786649,0.166188450006718,0.0112870954788803,-0.008169113302394,-0.0085432711635723,0.327949365322825
stable,-0.0899442777482473,-0.0991184524548761,0.0726138612515848,-0.0015921048624048,0.112274707596022,-0.225381479639201,-0.230489124976284,-0.0952503679810987,0.0632591213878246,0.0418700042207374,0.0270461856592131,-0.0200894520976309,-0.0366315438467389,0.264608616052369,-0.0415914540552605,-0.214355489290315,-0.169819686749747,0.142310193625816,-0.355293943307031,0.252409128959206,-0.0968833841098745,-0.0367062952964045,0.271040119664578,0.311210791098829,0.128640779884262,0.0399712668914948,-0.175972589688742,0.0251655300995518,0.12634035452854,-0.128216464391937,0.063748288813508,-0.324398613575138,-0.318472035802326,-0.306899450731629,0.0036205460583645,0.0081292706588706,-0.0387048864202342,0.0466135392871188,-0.192887782085607,0.10663960996917,-0.0959638402635151,0.241605524173076,0.0806966647930957,-0.27877537947288,0.0357173033126868,-0.227956111495082,0.028134677883364,-0.0023360333097863,-0.0370590918341844,-0.0199863153001869,-0.01213847374776,-0.0837498574500456,-0.178686016803867,0.368803550571056,-0.0508582599501911,-0.0708916989683091,-0.0363668328009974,-0.163693653926442
stable,0.0364379870278971,-0.0588917049340205,0.128489162668481,-0.0484258719504995,0.100421142638578,-0.120826389000861,0.0330704219028701,0.0376602749409577,-0.10493067334546,0.0076732842189267,-0.155239446568473,-0.0020798092761502,-0.0112667680205705,0.224849276501704,-0.0627056000385335,-0.164592285858797,-0.196261313848844,0.131641086962265,-0.123626849767177,0.132910342689469,-0.256656415462984,-0.0258502937041306,0.139051529829873,0.0086044957941316,0.137326364395608,-0.148268740345583,-0.0979333998618858,0.0729793730586886,0.0064854367839494,-0.028905295976822,0.0105890507750423,-0.260785937381284,0.0184089009474342,-0.210311981730166,0.0902216803796926,-0.130525106876261,-0.0022166015804296,0.0798640168706925,-0.0403211121474763,0.0757454709155657,-0.0588122746422246,0.188068591203148,0.156862454098152,-0.115444676457111,0.0333851566772469,-0.0699724245611608,-0.10996286157785,-0.156757193447794,-0.153574319264921,0.192568542182455,0.114956692115618,0.0713791319261206,0.168404009041269,0.238680774178466,0.130960460892574,-0.0657498978383071,-0.203955696739029,-0.236288518402946
stable,0.0139408319142204,-0.110109767890534,0.0626983272458173,-0.062756896890164,-0.0648187717595602,-0.0286654778531423,0.0395720438379908,0.0466843579640427,-0.0801602256296291,0.0616290182006593,0.102185483494386,-0.0324401599579082,-0.048229111972765,0.234939527795131,-0.117053307431585,-0.0907341756048268,0.0473120328097349,0.0920544940872385,-0.0477460578420567,0.105283671081692,-0.0768534491301564,-0.0995216699837658,0.154993452517875,0.10263556456747,0.0801269500668895,-0.0437827987020165,-0.1386369543665,0.178700429399945,0.031029415715492,-0.0967820673068222,0.0655765238050529,-0.217987350531468,-0.1512355245426,-0.160063298641191,0.0867099733187619,-0.0617005490257374,-0.183604502719795,0.0457591111628856,-0.0255774358220282,0.104828424152014,-0.0164397335974724,0.0689135275464828,0.0999119713920403,-0.142609637704379,-0.0682740782708982,-0.0811903020882283,-0.0631021483058063,0.0268475617248389,0.0348315559769243,0.0843618355313074,-0.141016436337878,-0.0754622048328981,0.0488484562929601,0.0708393914618837,0.237834618101604,0.0838418059675969,0.0306051406557491,-0.0765074298169124
stable,-0.0324497798240892,-0.0013603176808393,0.189485639905998,-0.13740946547641,0.0306912590648008,-0.216012763786447,-0.108687688450449,-0.0893946782504591,-0.0863844903346185,0.0317260623982284,0.0649631759511312,0.0322352114345763,0.0933374680508253,0.29694986224141,0.0019535233099205,-0.228288524129103,-0.003855672629484,-0.109127974478446,-0.15251265349687,0.068507653366686,-0.0548340832608665,0.151409424380541,0.0475114314268133,0.195770865053925,0.152662621826167,0.0975585518500198,-0.352649323973888,-0.0474902259924957,-0.152503253149698,-0.190716210934595,0.0638432229613457,-0.318650345074625,-0.0430847423598279,0.0952656322846547,0.0030167462975882,0.0894799372131794,0.0814277747160549,-0.0469972542977922,-0.360374223221802,-0.0046729563016122,0.139912034644977,0.271687412974646,0.0604393135279171,-0.245416721820533,0.109004786207951,-0.0334123316519294,0.0120900488328327,0.0549748698557176,0.112178168522948,-0.0849691915534607,-0.274234579139098,-0.151223494257993,0.0469987845868666,-0.141740402169879,-0.0308518301112574,-0.0091442423644821,0.0627963959280473,-0.253666072995539
stable,0.107989102630406,-0.147641187429391,0.312186951991764,0.0898092876378213,0.0411798397508851,-0.247419149122969,-0.293801690366973,0.238345875548664,-0.255849096916579,-0.0393814296534544,-0.0529221499777088,-0.0924957545171034,0.0579193163603119,0.252096643377164,-0.205589967066414,0.226828831095139,-0.049175359050035,0.0635159232826223,0.151596256295141,0.155713240465344,0.254297098908164,-0.0555468589976971,0.104925718157153,0.146037518088845,0.157541910144263,-0.105997898298876,0.0039487869058512,-0.279823798720697,-0.0894725391958838,-0.143756104905619,0.371012020795616,-0.236965083067089,-0.236934735007292,-0.136535567110129,-0.0232089220445362,0.226581799657963,-0.23219849115629,0.252001794630513,-0.360759685282988,0.178939592736644,-0.0771061029812968,0.159879153140117,0.0736731446136735,-0.200258795069436,-0.0620132076920111,0.0777504020233853,-0.181916091511005,0.0944062666313325,0.0267786678770138,0.082950803080484,-0.276564877185783,0.0724081702378511,-0.0471281479492601,0.320013654678403,0.118698959475998,0.0668605802984186,-0.151674294163189,0.106113804882938
