group,ARNT,ATF2,BACH1,BATF,CLOCK,E2F4,E2F6,E2F7,ESR2,ETV6,FOXH1,FOXK1,FOXP1,GATA4,GLIS1,GTF2B,HEY1,HOXA1,HOXB13,IRF2,MAF,MAFK,MEF2A,MZF1,NANOG,NFE2,NKX2-1,RUNX1,RXRG,SETDB1,SP1,SPI1,STAT5A,TBP,TFAP4,THAP1,ZEB1
progressive,0.356180819131115,0.0862764306095082,-0.015013341387107,-0.0533512127165863,-0.200172478455367,0.110888837935347,0.195473510218715,-0.16660494388253,0.356266785757467,0.119208136549702,-0.009873185935968,0.213969310978998,-0.333373710958674,0.12579350453065,-0.274677969301885,0.239322977705648,-0.182486061592249,0.215800562321483,0.096310195715455,-0.177631380221072,-0.1981984900729,-0.144483946709089,-0.190597742693905,-0.162520718124887,0.209017308898743,0.220312999199069,-0.021099129728121,-0.192424128000936,-0.374112159778745,-0.103813622385373,-0.224231779751278,0.360192054356948,0.152637800118012,0.125817834707919,-0.157177811196503,0.0669744899756952,-0.177349150164746
progressive,-0.0161733788187562,-0.205388564624085,0.38631079887456,0.015997449341733,-0.410291806552934,-0.0305510636651374,-0.225574955479078,0.0165737700423263,-0.297342049037175,0.449505880328043,-0.057340876442192,0.374499257779242,0.458541982259977,0.107074319636552,-0.459934251741937,0.363324702721422,-0.327480588411361,-0.102776180516864,0.451650399987619,0.29960789937056,-0.217706661282556,-0.17965432870917,-0.209598739005262,0.0536797233600017,-0.3865079612195,0.106734593749886,-0.140510020071501,-0.385000427597422,0.221492178305401,0.409491024105793,-0.157326451461446,0.0831630770956188,0.314658969456582,0.0627855904293764,0.186582310183671,-0.354631359942998,0.108660718196606
progressive,0.0825980512310198,0.103341171997399,0.225227062581226,0.39818923612166,-0.144978565301129,0.004878382734254,-0.112157403124752,-0.200231936358042,-0.132215421322859,0.297540827888307,-0.022013616866923,0.140841763680016,-0.0463337896156306,0.0611509242407463,-0.106614370957815,0.0583747209803718,-0.239074920011763,0.0400984497985653,0.0246022555770556,-0.118784296529972,-0.163596884186082,0.0494593231350056,-0.0278285052944127,0.0264132102907703,-0.0644678960102856,0.13864359392206,0.0380355496418987,-0.170511438547538,0.271505070917974,-0.0038027337398063,0.059788776400039,0.154372442560908,0.237225150824826,-0.04702106145586,-0.0310574666017154,-0.0530985092640889,-0.0672252730890372
progressive,0.0397561926326729,0.462956759490892,0.380652312848295,0.113302026014529,-0.310373563844882,0.372396665118228,0.354616997976709,-0.376454358713189,-0.266214505194237,0.139381172304909,-0.110288615972362,0.264850252284237,0.105838083286449,0.0517906565556169,0.102759474008825,0.0401408133326004,0.0212741270049621,0.405958382489676,-0.0075603718494288,0.147025919635519,-0.358351982750791,-0.111848466588734,-0.0429958823743696,-0.354282783408396,0.205716189402228,-0.355132565040287,-0.229580753257983,0.125626325194256,0.326062472309872,0.0297752306802818,0.255871934036785,0.045180330708573,-0.187769962869287,-0.0130058777419915,-0.129356378933723,-0.196929085719269,-0.028544115704873
progressive,0.155468360780602,0.0286940380044231,-0.282560095481609,0.160419986807914,0.166323848609709,-0.0973184961521695,0.173878252420608,0.135788821441285,-0.204667209128894,0.0827175476100958,-0.440631234045798,0.341979607809352,0.083923712924441,-0.370483198658879,-0.305350271684237,0.0592290651728468,-0.42253875433062,0.0705289296967125,0.137312398680458,-0.453962534888561,0.32750562403721,-0.351628930324114,-0.442980082289523,0.0238058943620767,0.454851288278078,-0.101508333559895,-0.517381437469133,0.0490718835783607,0.483862738207329,0.201937466575376,0.353469919488115,0.18765392995813,0.438663280111866,0.379053320629226,0.361849594303566,-0.07554403810899,0.529633537767482
stable,0.181768479439656,-0.107467604902224,0.130715266080885,-0.0076933926165871,-0.227732512934198,0.217913601787119,-0.0603475785457512,0.118521712083494,-0.0106890049353357,0.206397035218899,-0.0103996306733574,-0.0705761988334224,0.173905321280954,0.0933857269432659,-0.158062612089581,0.0675082818505409,0.252239644596701,-0.0823924614915715,-0.123575413905924,0.171309926170563,0.142358184271651,0.304835167272541,-0.0241337823279057,0.114382970286391,-0.0035611343797541,-0.0630133591864355,0.0412819174783164,-0.32607059068575,0.110399004040057,-0.0531422164778204,-0.139652983584524,-0.135218695176065,0.0624348700048896,0.26405014985333,0.130300007012701,-0.275370601690499,-0.0128601158616469
stable,0.041000856574103,0.0299391727585048,0.0994580601473485,0.10789859705384,-0.0882722939160804,-0.0505728380565696,-0.076139562075603,-0.0158942797694881,-0.0560367444165991,0.269077454199167,-0.0771179148688463,0.139977488045131,0.123080601749282,0.124394305996183,-0.161688423322486,0.0561247632748562,0.0468259137019384,0.0827462472725087,-0.0760341851534482,-0.0160492341755148,-0.0431527413037307,0.0049599676830382,-0.0040350365111053,0.0167681275067998,-0.0415801720491154,-0.0644200155643415,0.0170636108958881,-0.0910710241227332,-0.0488792379180653,-0.0533003526449027,-0.0543511099649519,0.0588924629700208,0.0492353952702295,0.0779981827119832,0.0589470338695346,0.10733394478349,-0.0138262923486988
stable,0.137303128117831,0.005316372400644,-0.016155976342601,0.0776654694920759,-0.0240135645536384,-0.0300156573385054,0.0517984015067434,-0.126536587687556,0.112354820156221,0.117546218617702,-0.0485412059674644,0.0860025592306063,0.131195246197744,0.0229780357108571,-0.0360363657860373,0.101003795346712,0.0290296912154304,0.195748530621122,-0.021390985254579,0.160733892001852,-0.0219464908570283,0.0276688032748645,0.0279538956271653,-0.0345884229440161,0.0613350987759248,0.0067881006052803,-0.231668910157359,-0.0242973526238416,0.0134891700233253,-0.0884339307741674,0.0157939313465458,-0.0522332728722809,-0.0484647038938891,0.134925848709988,-0.102898371807368,-0.081842515909195,-0.0101598832553826
stable,0.142644974529226,-0.0289451210644561,0.217208663702355,0.238210869373096,-0.0899673789470372,-0.0866797184134924,-0.0027088006014915,-0.0621626466109973,-0.0449845839837478,0.135774241458952,-0.10757145207093,-0.0376012965521582,-0.0625532121398098,0.0669647129625311,0.0072740453698519,0.0108854067925785,-0.0860452870334519,-0.003881391698158,-0.124126488323561,0.0706798375718417,-0.0911646808887846,-0.0101730412088213,0.0949860285878094,-0.0585776732400313,-0.0582009726197711,0.0380536951005622,0.0086852470701501,-0.164149894948761,0.0218513195057825,0.0614387642080395,0.041620666453166,0.0043379273563719,0.0528637655236349,0.0087779406926481,0.194165073874865,-0.0249192659642868,-0.134513988359826
stable,-0.162945982400377,0.0972634269081591,0.205971458038066,0.046239759935914,-0.17641900254627,-0.152213427388959,0.0930848391071606,-0.14200459600059,-0.0070011949469492,0.128197452750373,0.0740599478642227,0.0331443926964329,0.152749809259895,-0.10678352211828,0.201783854650442,0.139573301740787,-0.0026463934073666,0.0202665834008678,-0.0797481455590242,-0.0304055667595247,-0.0433818189757149,-0.110588919272913,0.0348901381065918,-0.0253725927593551,0.106530630360115,0.140344362063573,-0.183535669855248,-0.0597419213719094,0.0479780378904843,-0.0727899340149751,0.178606329568003,0.0981070672566052,-0.169944718550974,0.0063373199318184,-0.0137195372468483,0.0654673652781223,0.203706542331438
stable,-0.093662286128954,0.181042587152477,0.163668560197375,0.139144920419673,-0.164764430273906,-0.128165705641388,-0.0447438422438492,-0.161543346796686,-0.0269660535005784,0.342088037764987,0.0021916442931876,0.113910096238737,0.203026036136093,0.157700516178424,-0.0504913126933374,0.12407191387369,0.0301915465319906,0.0471985260305637,-0.0142240715041923,0.112921397501041,0.289857251802867,-0.0183133578578244,0.0799312219553772,0.0753139394172166,-0.0943331135253467,-0.0374581084005464,-0.070265095727504,-0.160048220346052,-0.0195230136044777,-0.0657046580944678,-0.187673598058175,0.0272958114662244,0.232109154948094,-0.0390837001393329,0.102188159158757,0.150907502086116,-0.0724733237788477
stable,-0.0275107556058565,0.0179111354179903,0.163344661652455,0.233075036180509,0.0553165520120897,-0.198181064448153,0.0451268502234701,-0.223799241261349,-0.107740264957071,-0.102184862569491,-0.0468611144403185,0.0093477560899836,0.10502013269994,-0.156623488297532,-0.0825466590517342,0.054740862645501,-0.0879941196830796,-0.0105135270573257,0.146570512733478,0.300776105691338,0.119865722240845,0.0170332091339425,0.0710256756028783,-0.0409027294961256,0.0232938309955944,0.0538341518931238,0.052150260495852,-0.100133969201018,-0.0227901027998293,0.129609264770359,-0.211378743177198,-0.0959674174103328,0.0786823441785077,-0.136553517754835,0.0152845526829294,-0.230347707806295,0.106013196857305
