group,BHLHE40,CEBPA,DUX4,E2F1,E2F4,E2F7,E2F8,EGR1,EHF,ESRRA,ETV1,FOXD2,FOXM1,FOXO3,GLI2,GTF2I,HOXA1,HOXC6,HSF1,JUND,KLF3,KMT2A,LHX2,MAF,MAFK,MAX,MEF2C,MXI1,MYB,MYOD1,MZF1,NFYB,NKX2-1,PAX5,PGR,POU2F2,PRDM1,PRDM14,RELA,RFX2,RFX5,RUNX1,SIX5,SP4,SPI1,SRF,STAT2,TFAP2A,ZFX,ZNF143,ZNF263
progressive,-0.258898756381811,-0.203323058896016,-0.27332547190023,-0.0271976430262083,-0.241565177333575,-0.251300761155534,-0.079810266913931,-0.137041752410356,0.239628338981665,-0.078247627016411,0.135721618807313,0.114671751246373,-0.245250951809226,-0.0794842485180456,0.0786603695176059,-0.101080156742045,-0.0337051629283161,0.135109732064296,-0.013753800701296,0.22138576282963,-0.0152907445676132,0.240169561638873,0.0155942789361962,0.288030025756029,-0.119110740636656,-0.163524724568737,0.321142573964731,-0.0933279853285514,0.0755607857537688,-0.201813417062851,-0.267787977176027,-0.305080948461034,-0.128912170538572,-0.177061715006759,-0.240518064062061,-0.0790169019505447,-0.0675869860711515,-0.0568765590654365,-0.164375905602329,-0.219949997086174,-0.302496891323203,-0.166320773963991,-0.0117832363084317,-0.0331655462730574,0.0107826970934728,-0.0972851741337818,0.0800463492006067,0.0690950219023655,-0.259374132959062,0.0160214754549427,0.138019807598013
progressive,0.0338266627093285,0.0140023872998015,0.121086315931353,0.267457539760792,-0.207635400245627,-0.0587085168152017,-0.162218701822476,-0.109233548856681,0.304828090257938,-0.455797112902236,0.0882329534906252,-0.0458287089663011,0.186375059102368,-0.11429709872032,-0.301979843459641,-0.213266211002008,0.0715853390804562,-0.0981898749500789,0.0436283338191895,0.245543355799056,-0.142277988650754,-0.135835099142658,-0.0181105503967155,-0.135527584027119,-0.0131276112915196,0.014817451635163,0.0270165464127726,-0.0883941750075099,-0.162782977131572,-0.11026058963091,-0.0531433888990332,-0.109573905392327,0.0438403102580564,-0.0424729129481824,-0.0499577711487372,-0.0382274130035518,-0.137304006296497,-0.0285362084885932,0.274778190860816,-0.258279855632948,0.294238225065529,-0.143322942926859,-0.0028691458838185,0.157638816509492,0.0475334772281746,0.119847298718258,0.189748768622363,-0.0679966675379484,0.229033078236603,0.118503786077552,-0.297579093165418
progressive,0.0807863921037174,0.0325259383529199,0.333120311978179,0.327615948535245,-0.36251157350998,-0.421017770782694,0.42779415909542,-0.0949971019809972,0.324754664437962,-0.311577011651539,0.154001766280963,0.272159755068956,0.171089274636523,-0.281558691257953,0.056769590018741,-0.300321675575199,0.427190950699945,-0.0842815274285937,0.244668503500432,0.301491043098098,0.170798592254263,-0.266812387899394,0.328253350317694,0.0956102673672614,0.257376711186244,0.249833248652887,0.211622100117354,-0.310521416255951,0.143863542822374,-0.344163540994919,-0.106898484668997,-0.23757549831781,-0.346043328232718,-0.214223499036445,0.0610713187835042,-0.275703440372175,-0.0903214843528069,0.130252336413764,0.257646167425349,0.214044041644317,-0.060334038349265,-0.157895258423376,0.295707189239295,0.227111164114385,0.254293980526374,-0.304327936427246,-0.0321286621390349,-0.363441587324066,0.0687178245936319,0.0585082812940416,-0.246475658735654
progressive,0.227042844472002,0.146512686311716,-0.0323130808886038,-0.20945813323391,0.2123838220556,-0.357535773663387,0.0934363882815001,-0.328253221509456,-0.295041356783506,-0.0815851097846811,0.186135074883623,0.0287425173938241,0.0833810393357333,0.0597865985023594,-0.128197917971234,-0.131394989276011,0.258483351501506,0.117212660838954,-0.0577198325094336,0.245185609830245,0.0874386715929146,-0.0071056343106849,-0.0688552509754136,-0.0644547048361829,-0.0145771162343844,-0.0779746852813192,0.129801641015151,-0.112639019635059,-0.0478048161555247,-0.0438673129653035,-0.108619064221606,-0.0914651795009289,-0.266627010158968,0.0094727229710106,0.121827801175073,-0.116239069355365,0.0070406554062838,-0.198276847306,0.284112887937425,-0.0466695964727526,0.0575057843537594,-0.170552150734055,0.0036732192429092,0.244903852564103,-0.150877193730858,0.132705488188302,0.0541126842533524,0.101550014672222,-0.146987196126208,-0.245467913137602,0.172437631044114
progressive,-0.227956401289812,-0.111290337406789,0.147256507402543,0.205429547484643,-0.442537483132806,-0.0764121120550354,0.34987019816154,-0.274610027494269,0.410539111250462,-0.0368621244084593,0.128697451710784,0.107258542549614,0.349166233980128,-0.311920129109081,-0.45284095887892,-0.328303295512841,0.271154203330976,0.351662106986951,0.214325094867934,0.358125778107184,0.290289229716617,-0.236595961698045,0.281201692102031,0.0349422220955187,0.227636417570989,0.16319169659995,0.181238778341592,0.152696230622541,-0.406379322905758,-0.401579567123406,-0.22437258363899,-0.257586893652862,-0.310704190977552,-0.447529229146451,0.238835847729809,-0.104378689080203,-0.144568644164426,-0.402155537817289,-0.0307824337508141,0.437097759912807,0.330287194569546,-0.432553991105515,0.527077181645956,0.343854504247659,-0.107898509987261,0.466600258788328,0.449257141228098,-0.1723432309583,0.0638687502771569,0.377708781699178,-0.0829397799190334
stable,0.0334991415441872,0.129123469292586,-0.135883915307386,-0.259854155737896,0.120139495092073,0.185903501588206,-0.0565266312576438,-0.170991411491103,0.0926030593841637,-0.0545615710965883,-0.0768989165425669,0.0091308651103049,-0.133039164213841,-0.25667679316153,0.108288743917138,-0.0372649984307441,0.0265153344838741,-0.0429564653677717,-0.0748703122322208,0.148979387271598,0.11228421802664,-0.147812636032468,0.041874198375949,0.155792519607087,0.341501717767276,-0.0637871578354533,0.257337724699676,-0.36338882525392,-0.107420169332979,-0.151743531913765,0.167441470281875,0.0309620806316251,-0.0706281068937404,0.237797769532962,0.23649126252855,-0.0770118379600206,0.115500979009645,0.119989088313972,0.168098989359603,-0.211283675943786,0.316685530051616,-0.245244068387746,0.092178931917418,0.05378673576602,-0.17804837963461,0.0713381571803209,-0.0215465853001284,-0.211784066730469,-0.1095994906451,-0.157351496978454,-0.139606754511104
stable,0.169725702168489,-0.388170979026852,-0.409647411000219,0.210460297728579,-0.167274003621226,-0.175826212976063,0.174394071600045,0.257488156392118,0.0542864028217673,-0.22472431829454,0.0793774760905208,-0.0590469208645508,-0.451441033728668,-0.266414220260583,0.30733116486953,0.0033252206255349,0.11530156347328,0.382421061540134,-0.145760205678232,0.0738585340656882,0.253470399015649,-0.426654070358701,0.2853527275232,0.101470699825297,0.215432075716427,-0.0277303030066461,0.484597195025591,-0.432836833055621,-0.0843835029702368,-0.226214904878525,-0.414081921672964,-0.26781067109627,-0.118170521841954,0.0590526874584035,0.406367504892594,-0.302390440768849,-0.351158369127447,-0.259619341418891,0.301084424151623,-0.288424412836575,0.471908779339472,-0.0819210115412358,-0.20954446131974,-0.152392256170528,-0.451849994330547,-0.169418085557224,-0.302210585382199,-0.410970727399003,0.539826085271031,-0.0236014607715678,-0.167958007371797
stable,0.20747731048791,-0.454217751333773,-0.198288550860659,0.448242295494023,-0.256252178532403,-0.343884768172085,-0.0321025814570968,0.45422486950041,-0.0707163716500381,-0.0179404638230159,-0.19466829798581,-0.206071344216808,-0.149041083228001,-0.450993011803152,-0.0057685622422646,-0.564805168110778,0.370587648448198,0.205253501877644,-0.173143265474132,0.0034022502697609,0.418941284395567,-0.291712667581853,0.521088025851447,0.193375382203847,0.444699805672396,-0.41272595800929,0.338036225742727,-0.488437415578089,-0.457557898516911,-0.0250988889430078,-0.18508271807226,-0.442896879085487,-0.489960656561809,0.211477230034377,0.430833897123401,0.411029127112643,-0.465439295984665,-0.413172535447292,0.0694736331083005,-0.294306854239731,0.128049329757783,-0.0519069080410807,-0.110534415608377,-0.219682819150486,-0.0228337016132456,-0.286994980117656,-0.306176245407555,-0.0412854598450276,0.0377772305762615,0.480709163715152,0.237096445289391
stable,0.218367137153503,-0.189550068513302,-0.299802161044641,-0.267808589203605,-0.295322579850406,0.0286227206830661,0.1942593032821,0.024042902720108,0.0844715297383231,-0.154048766637895,-0.216020483023508,0.0539200308766498,0.0952068876685661,-0.205091556755442,-0.235663214345047,-0.174020274560846,0.122256782076179,0.180381299904013,0.0656424982304404,0.14404691910633,0.0108833742253908,-0.0871030790398667,0.0390992450016286,-0.0924054927311307,0.0156637770999825,0.102390522760388,-0.159199377311637,-0.304831930724979,-0.1710696382122,-0.0419383957886164,-0.0232209612165787,-0.0570493114219973,-0.114249980364766,0.120617576784994,0.0845229846129343,-0.153238742172425,0.0554464141159276,0.154069927733514,0.161461387059155,-0.204784052623837,0.257072563028237,-0.217583953867213,0.166994790815232,0.0884562754176284,-0.143707896079671,-0.355869486255715,0.0247349819210472,-0.150821699555949,0.11048497595734,-0.0820845581524639,-0.13483683067349
stable,0.0129610384347649,-0.257963547058663,0.134245997358168,-0.0484415972553161,-0.116166134561973,-0.201764949538464,0.0732182842560192,0.149856567481094,0.108488261404938,-0.112095585398543,-0.0884528416356808,0.0794844971043849,0.113698658814257,-0.0981861118249338,-0.0444092943747843,-0.241149899680592,0.0854262978952015,0.147780275805012,0.201083874994794,0.217309474417526,0.160385469370155,-0.273740547562275,0.0942926220566773,-0.0932189099009298,-0.111581758852058,-0.113507790784878,0.0700110472692599,-0.239679643522828,-0.214465985926546,-0.224265846437329,-0.0124552972069922,-0.320996964279146,-0.145572438718869,-0.0719062823139509,0.175023984322043,-0.294224838789485,-0.123000500030869,0.0444141092275007,0.199610439217311,-0.0469660720134471,0.151205362165617,-0.109869124825478,0.0166109693325959,0.0053942702753169,0.0385107364121373,-0.0386801647199864,0.0518351599575706,-0.232791497057553,0.218019710616327,-0.112047709410213,-0.196682191149268
