group,CD86,CD11b,CD33,CD11c,CD45RA,CD123,CD4,CD31,CD32,CD95,HLA-DR,CD64,CD1d,CD366,CD39,CD244,CD163,CD303,CD38,CD52,CD107a,CD35,CD58,CD11a,CD98,IgG-Fc,CD304,CD49d,CD158f,CD99,CLEC12A,IgKappaLight,CD328,CD101,CD88,CD224
critical,-0.0961274736374064,0.203707911268656,0.0933508168308095,-0.0428666781550569,-0.15026230799383,-0.21108705639192,-0.151367047730986,-0.0725050624493731,-0.149609915218256,0.0156519829260963,-0.289948876984353,0.137278263825526,-0.13089880068317,-0.27056055079666,0.199238115567427,-0.055291563556995,-0.31230272353149,-0.1511301342947,-0.0885415948999182,0.10048899968,0.206219864318491,0.370367609190294,-0.146723598033498,0.225866318777743,-0.0468379611663746,0.186143757848506,-0.266099829446961,-0.362855414608986,-0.144759870631936,-0.246146105166481,-0.0611471386874552,0.123147067946055,0.354882016876234,-0.0923212760270492,-0.008923399459255,0.0244450442566496
critical,0.297821458653538,0.619352094394244,0.540471498208085,0.460109857179841,-0.700449123661218,-0.65614737293717,-0.67861945798361,0.0124747852841347,0.428212116064338,0.328173131873991,-0.317982140248824,0.484818658306468,0.171961183800283,-0.126767028405648,0.442357088108489,0.405464011638035,-0.110131919777568,-0.634392014958727,-0.260350905863876,0.187947287301831,0.45874605552821,0.655910158405219,0.483566201143333,0.351384701050218,-0.524534093939008,0.432935767363151,-0.494179979711358,-0.299774886746611,-0.0951021185098099,-0.685064432679961,0.323435802451227,0.460585101230349,0.478285743123091,0.421828081738261,0.341456817324638,0.578490531534927
critical,0.0086592997312236,0.294555585778407,-0.0948884111718736,0.169750797870558,-0.26865720826498,-0.190880829326968,-0.0587425864398828,0.152667866328197,0.0440560512011109,-0.334709577941212,0.139822740018838,0.257268230558479,-0.138794017087853,-0.22921504202388,0.0941954122666187,0.157116856995787,-0.333948718697829,-0.0886067407584939,-0.373796125542441,-0.100681003008525,-0.0134628737710901,0.21453234108379,-0.071837987667274,-0.240626021856582,0.0138304255655533,0.28047384546691,0.221339280141737,-0.343661903886242,-0.218681537269718,-0.414863668403556,-0.113997556343228,-0.0186487332356733,0.658879311921575,0.04922419110144,0.288117570439758,0.225179914686218
critical,0.355149912822938,0.279856154212133,0.184627282988065,-0.0300045121526243,-0.313116745519717,-0.399795294750928,-0.555054847845519,0.25614944138393,-0.18415150592492,-0.0623993725367835,-0.260707246654458,0.437752930660843,-0.227518801594997,-0.0955645810472212,-0.0477709109479368,-0.190912268470441,-0.304667850644265,-0.353797802835955,-0.102177623141845,0.122062281114554,-0.235953804165146,0.25491631169715,0.0660486723660233,0.0271955526009541,-0.440941935990485,-0.153044151094049,-0.218069928956868,-0.49916301397894,-0.654975839350607,-0.392114203985357,-0.0270374682200096,0.0754960462823715,0.191331185374443,0.209333773314272,-0.120876389026164,-0.196161830857831
critical,0.208750098473305,-0.080667454154456,0.111419934588243,-0.0781958004704154,-0.161075723352039,0.101333150381687,0.0834917608718092,0.0737662129125502,0.0378765382513846,0.0209808816513077,-0.0210726291889115,0.0414512482678028,0.0801769201918255,0.241962440965256,-0.0699942541109404,-0.165626571393536,0.227910336103338,0.0427263323013027,-0.0404445202401794,0.102564240350039,0.0457548874759194,0.0076937747722332,0.0349338618660793,-0.0578861840133789,0.267971650706577,0.0450393844688741,0.0599405641503639,-0.0465300499388704,0.0660294433938993,0.202749419963039,-0.115418902834253,0.106960162213551,-0.166629706865811,-0.0712939037441568,0.253774788972159,0.107088627880252
critical,0.430971292980243,0.756898251190915,0.426125073805035,0.137234506356006,-0.527350870022143,-0.717679444418648,-0.48126088412326,0.457159822184815,0.36729451059899,0.295323739850248,-0.577600462096326,0.521383464117111,0.187814042432286,-0.312064944203971,0.326985645817314,0.464812649837363,-0.0407826521141967,-0.411343476610796,-0.19979185351158,0.21621279671879,0.753868666366944,0.780895670484551,0.412922098101762,-0.0208778578125345,-0.364770985463267,0.608864971021366,-0.332507806709645,-0.689520296645077,-0.0653057840571992,-0.354063482101295,0.572977519757253,0.562334171893574,0.335662772825705,0.504000033163451,0.377064999107614,0.205252144113267
critical,-0.198195577559227,0.115697114002493,0.217975345033189,0.125310954003958,-0.213484739145488,0.0432020915007755,0.383705150707384,0.189872848987867,0.126314881115743,0.232849737984657,-0.1094296061938,-0.257842889874577,-0.0451192348763071,0.277598547821557,-0.134852220467336,-0.176835987328641,0.263649698798655,0.199859591596041,-0.223703411464678,-0.0837637783722409,0.0274191409859351,0.317124150661677,0.120765698695153,-0.212064257018033,0.163868541402925,-0.0504998451341795,0.049562289029631,-0.205354830461357,0.387019415214786,0.0128614380996476,0.149941359978036,-0.0543892289791365,0.332870066145131,0.0105134726536295,0.153651235178782,0.218557965198845
critical,0.149075203904511,0.0938549106521609,-0.0937715787634602,-0.0417260657373875,-0.233779175935508,-0.243445176347756,-0.455603455776493,-0.0908473715187101,-0.111965968525435,-0.0810095141068881,0.0938221341063058,0.16918761794089,0.0010904723135444,-0.161675959507289,0.4071106656794,-0.0139125078185859,-0.160842472027695,-0.327444278964924,-0.0860999528904765,0.0850062287300094,0.202354585953602,0.0499003934624744,-0.140373919575897,-0.160264635386287,0.0157591292499231,0.116891051771946,-0.237158939632986,-0.202196372787282,-0.156915500237039,-0.276605471843984,-0.12102285894851,-0.0461169449989563,-0.0082745652433077,-0.0329620640341975,0.0240347633482694,-0.297545863516991
critical,0.0156522981987228,0.320175663708584,0.239657716064385,0.320827304315605,-0.415585326510992,-0.387807711401145,-0.339890947064052,0.16973875220873,0.412259340740978,0.0877205207892506,-0.247532845644301,0.285135550814121,0.232866086734366,-0.111953172196927,0.178937034542571,0.340188976435335,0.0235432835460963,-0.287004433958732,-0.303439304024807,0.0659087180573905,-0.140654408483157,0.143455792099946,0.0634338622416356,0.0483233321432874,-0.159292854631035,0.251595095058258,-0.501534524112554,-0.211822823798388,-0.0606981958842089,-0.343877275369849,0.217269314578738,0.226064135393687,0.250037184164446,0.41489285930333,0.0262716997216977,-0.0554020185034093
critical,-0.0549737851373155,-0.349346239181098,-0.0058087257420156,0.313945396133151,0.276843929540477,-0.146628562843953,0.0034793843323096,-0.4358323388404,-0.0096556168502893,0.185450263222554,0.651339710208833,0.271198810739758,0.1846174647144,0.295661660456027,0.628226667775228,-0.0123799331714232,-0.656624228200232,0.0693908083146182,-0.0198569104710982,0.254334845166901,0.302229972497504,-0.115811440775344,0.167610716162996,0.554966919321353,0.213499594746524,0.2363016300432,0.221182388362295,0.233861773016958,0.167140580854048,-0.128068104886722,-0.259128147952023,0.323868446625966,-0.197279478783223,-0.1887472781454,-0.180986805512537,-0.203099831480651
