group,CD86,CD11b,CD33,CD11c,CD45RA,CD123,CD4,CD14,CD31,CD32,CD95,CD64,CX3CR1,IgA,CD244,CD303,CD52,CD49f,CD35,CD11a,CD41,CD98,IgG-Fc,CD45,CD304,CD305,CD99,CLEC12A,IgKappaLight,IgLambdaLight,CD328,CD101,CD88,CD224
critical,-0.112063860951235,-0.0101513896675242,0.225881261238383,0.088151218297708,0.0947711435820147,0.165041353266658,0.316013674978241,0.0776626981471136,-0.0538810648302953,0.102026245908151,0.129298989389491,-0.0539036192704805,-0.0373747333165216,0.0832084511586971,-0.0507028428240387,0.116752568699961,-0.372946006587649,0.25439615372829,-0.303731167702754,-0.166922691272182,0.370301347195193,-0.0709919530449216,0.044659388723329,-0.11085630069441,-0.0366762175258795,0.154941126610638,0.56415619294041,0.40727822358053,-0.0091938391900818,0.0299082896422925,-0.155718972602021,0.142463017100692,-0.316654644088029,0.0999749333220869
critical,-0.496466436958791,-0.0511717876617566,-0.382873138307632,-0.442838574650238,0.2203626875134,0.179230799250172,0.0514460409493038,-0.203040215283855,-0.0740893769483827,-0.297176069874107,-0.354753232186175,-0.160951618125022,-0.256288039342527,-0.107407390766426,-0.430283464240892,0.269886225132332,-0.3157898980945,-0.473518997846285,-0.0629279828536221,-0.209840066124511,-0.456184725163063,0.25546891553987,-0.272173793690403,-0.0054337268239224,0.361989582887857,0.0602335232201009,0.0463279735734888,-0.444872348153081,-0.376725412926378,-0.378441984156666,-0.270875870518925,-0.451690161555596,-0.135265674036921,-0.162997657174539
critical,0.27957167703665,-0.0911391438055913,-0.199877846758818,-0.149258359208707,0.259931589535007,-0.195180638837149,-0.0480343024534459,-0.183637317231514,-0.142244758988521,-0.252976907245403,0.231804349090396,-0.589560190627126,0.193785724124987,-0.0096389320268042,-0.0862301500308907,0.0661107288560783,0.310764615669171,-0.0162091960378831,0.0053594803268612,0.232918590022611,-0.23227384134277,0.0461014185518445,-0.162628976336127,-0.0578601925112521,-0.139957653498233,-0.185527627706439,0.187629089985685,-0.18261002658198,-0.119229605932993,-0.17389318067221,-0.561197988415026,-0.0918749653787747,-0.301116505411827,-0.105247134038123
critical,-0.189071670200595,-0.0461698171465178,0.363203323088795,0.029618187961818,0.105059756113038,0.034725519628027,0.155827463084241,-0.0108037644019171,-0.315260850934067,-0.0915599224136505,0.194031106751775,0.133364657309014,-0.397758882247513,-0.0714333013051194,0.129294399240954,-0.054886330665738,-0.37380766301113,-0.141864062374517,-0.142866602610239,-0.137402291950535,-0.108880308880309,-0.050797966108509,-0.332089074703656,-0.172421132225392,-0.103954482262593,0.053841713982986,0.260550417501936,0.185786031626066,0.0130121171920128,0.0917112448705407,0.0901989873908086,0.035275186893057,-0.323711608991178,-0.0418598785481255
critical,-0.0660776842895318,-0.164700930525081,-0.337214231014247,0.019497793986455,0.156247840635765,0.150484875864357,-0.140254460644903,0.0338666857541435,-0.454545119820804,0.141274797084692,0.141774576848795,-0.253414515669874,-0.070513627766679,0.0193109651169257,-0.162077640078038,0.0633286185616569,-0.0549702178588393,-0.185736373579158,-0.174821285318883,0.0576512324800928,-0.431452203780046,-0.20430222319297,-0.0934983717819132,-0.16661804759072,-0.0295548524226547,-0.217423757216616,-0.272623679093406,0.0612605774476055,-0.177672551498761,-0.020612531022076,-0.15391641182967,-0.0890954565855637,-0.391473873130233,-0.136677751353041
critical,-0.547576582648838,-0.479787715309121,-0.436440559520493,-0.224352070699697,0.392687376674345,0.463760815886016,0.203887213137315,-0.602743816517179,-0.305906200718464,-0.384657245689779,-0.401990175022183,-0.477100059060766,-0.105365247585532,-0.0788180071365668,-0.413313521020155,0.288893670031351,-0.301470932152585,-0.437270310122618,-0.51358077411121,-0.131046352245863,-0.372501862774224,0.0974339469376317,-0.495475896282624,-0.218354884908627,0.0548726416374854,-0.0633114440931638,0.233559675625611,-0.413984657215337,-0.483784149240325,-0.510128518383361,-0.346088881386297,-0.518300750094898,-0.58351883892319,-0.282142916626528
critical,0.365789529146107,-0.228670838146161,-0.0054470357655859,-0.0081663318339658,-0.204194634013443,-0.132719088955439,-0.456818696445896,-0.51480307738258,-0.234267242250972,-0.18256961255688,-0.148681516863385,-0.0570775560184911,-0.193130346399684,-0.188330433574121,-0.134342703823832,-0.221209298557124,0.0607569109942151,-0.402833834109006,-0.159649736450018,0.0204342556718087,-0.488553208076395,-0.40556283388136,-0.217956580672053,-0.0270715409257843,-0.311367792256741,-0.0765801766944321,-0.0644010696084544,-0.150222851892888,-0.11441464748979,-0.199389510813392,-0.0286370329477497,-0.165023972545362,-0.241693299074749,-0.0547804358172514
critical,-0.395864331932137,-0.0876915751385473,0.246201431034978,-0.467449601953878,-0.125964655688,0.11636915343496,0.238442436704334,0.228461391751882,-0.450796698034297,0.0243935557943449,0.213306930881001,0.261329514327632,-0.070038784701709,0.104879242479175,-0.370788726292084,0.29636697191319,-0.411406609652319,-0.0861159692707908,-0.427413624221684,-0.307030440545012,-0.0915571062865722,-0.112636782182254,-0.0085982577764885,-0.453796429398533,0.239304554678752,0.238199849807377,0.608187866218844,0.221452823049761,0.148397902504002,0.321936525759476,0.0640238707373251,-0.114371117788988,-0.469153148973282,0.109290535792118
critical,-0.18362929431971,-0.297677812038406,-0.15248063680816,-0.0658037664656354,0.0237399663241862,0.227948736669874,0.0517510793251913,-0.0862518657893078,0.145736207205895,-0.123768408670808,-0.348074301903036,-0.180687623298384,-0.102565590768276,0.0767785183484083,0.187552866773733,0.178062485417507,-0.166470473443924,0.211703486080805,-0.186714485328696,-0.107864580676981,0.380937302824557,0.198865607825537,0.0521743065831245,-0.0270644448420884,0.0633822540109202,0.015750170124937,-0.007149968352209,-0.0178757299018124,0.0208187191753946,-0.0108671068760046,0.0620530238072347,0.141407806413209,-0.188069133180153,0.0350456303626313
critical,0.254759750125659,0.0081243311437464,0.251711448820679,-0.119420345595171,-0.401159607533292,0.265118897959048,0.185824896562611,-0.16931808346564,0.320521859135364,0.35275186893057,0.0426574267732213,-0.107677951456278,-0.0351583468017379,-0.339199894926193,0.186343785757359,-0.0424630319537216,-0.14076718242385,-0.0683705728346118,0.205571755674719,-0.229931502829108,0.0064374924333356,0.0579443344576177,-0.296310654348449,0.236910486307691,-0.279374421490946,-0.0465206571838437,0.165432038907999,0.354433729206744,-0.254973965932172,-0.0766901660918696,0.117478098108312,0.305137141340108,-0.231869217026737,-0.0577149552904331
critical,-0.314835222761572,-0.667595911078656,-0.237990331492202,0.0415685073740037,0.116148329006485,0.111585779173587,0.447721014571425,-0.319961090357423,-0.549819818126745,-0.252047854087871,-0.199066669982746,-0.404645075595561,0.187113814518305,0.0885294871432093,-0.0625657944582332,0.415663395136912,0.0632353240677632,-0.205299193204566,-0.663605920386576,-0.229405537022885,-0.232608004543875,0.222983637415451,-0.443030216095962,-0.283749731917682,0.36432718878289,-0.177459903253532,0.278970220821083,-0.129910737629854,-0.411150386684295,-0.0729724267302909,-0.397539361666884,0.106969065773287,-0.515872664975587,-0.185436632703975
critical,0.147787548223545,0.189360329991362,0.0483302230617126,0.21732415627636,0.0143698938008993,-0.306094726917663,-0.19665084725394,-0.0331838748507517,0.0667924445991178,0.223273901457108,0.0372943281517462,0.183591816943385,0.0698997196953867,0.0360515980305217,0.104047836269299,-0.322150010367833,0.117491962051115,-0.0119815426862122,0.159326998003615,0.109366632544167,-0.0142495075524175,0.157050430804362,0.117325473601053,0.334932854659047,-0.290573653025755,-0.121356163880209,-0.353730264287269,0.07331064333909,0.132453170079233,0.0779349881930571,0.26505646384463,-0.195472041464784,0.362512023569316,0.0460441605437096
critical,-0.28637780775931,0.176080088041235,0.40651966045221,-0.295707942528435,0.180603288383486,0.0030802822261553,-0.0459183078559108,0.20556029176322,0.0425230817647818,0.0682486340528986,0.371198817648032,0.511688512297604,0.111671985888331,0.275569664289181,0.133478721931058,0.221697157216773,-0.269831788177242,0.385829943372908,0.246591300013408,-0.289718514667376,0.362358416735726,-0.0101118389675508,0.414576691000207,-0.383505009090237,0.0040801102792783,-0.0480181502279438,0.582072525905653,0.473594836694825,0.522534459193095,0.532050309080255,0.172367807462886,0.361686417461399,-0.337514320578077,0.373172698992954
critical,0.0576181945256313,-0.161419404029982,0.0572347495878276,0.103564220160809,-0.0146380793797705,0.0299461883522162,0.161528291192082,-0.198241202708318,-0.300158051649167,0.0825849705693833,-0.0327723925357329,-0.0994465849411388,-0.0209883997270159,-0.122587251243009,-0.147354354800144,0.0287209843170967,0.0460450424513017,-0.262115628889333,-0.228861924286122,-0.0163775585551769,-0.256716526282366,-0.104271104803595,-0.23893380047559,-0.0666701376566778,0.123502389513707,-0.198795348557606,0.0387940812182044,-0.0332312485556258,-0.121535941719729,-0.0374169922954264,-0.0804961096533797,0.0158876088057735,-0.226552271104229,0.0102088161364038
critical,-0.214359165441175,-0.478433261566602,-0.260198656178559,-0.636649225256632,0.450250411000835,0.721665813153979,0.461345860735515,-0.196110946290457,0.350168256800614,-0.489588107298098,-0.48147191818454,-0.181346777892454,-0.115920170408873,-0.370165418474041,-0.585649758995444,0.299416664231602,-0.398601688728914,-0.341005201690907,-0.224876961547637,-0.398825905333014,-0.0584009067236928,0.563560918711334,-0.440753955637263,-0.346587127122502,0.618682661703458,0.606520265289414,0.30634906292341,-0.332223788814302,-0.552622170024993,-0.425055219194615,-0.373466452948937,-0.488943855141602,-0.430048067823528,-0.141250361790098
