group,CD86,CD11b,CD33,CD11c,CD45RA,CD123,CD4,CD16,CD31,CD32,CD62L,CD95,CD1c,CD64,CD1d,CD366,CD39,CX3CR1,CD244,CD303,CD38,CD52,CD49f,CD35,CD11a,CD41,CD98,CD45,CD304,CD36,CD305,CD158f,CD99,CLEC12A,CD328,CD101,CD88
critical,0.0955928663952492,-0.0289427958510803,0.431630996795843,0.245488549927931,0.0964603339571131,0.103520652715443,0.205997272382355,-0.116709186827364,0.113004066744174,0.304893558891611,0.542647361357895,0.290859714922949,0.0967253719486949,0.0295723002855431,0.593916077916502,0.539123131550982,-0.0303100581492028,0.186470160689852,0.283971217666409,0.208232708400708,0.171561945698731,-0.186914076154221,0.500277165848325,-0.193862917673581,-0.151529608445901,0.30459256566542,0.150575934680428,-0.0228114943448025,0.0416647939554925,0.184203290830841,0.214020304155669,0.182680388226794,0.573627226049558,0.472379275272075,0.300633990427419,0.351773290014638,-0.180837479436994
critical,-0.0856341637457042,-0.234587953691756,-0.492228282665366,-0.311902018937319,0.311260941201908,0.392525000844514,0.265475735400144,-0.0602697439134297,0.165173388921529,-0.304668389751202,0.0511562994926536,-0.293321096100126,-0.330775663094031,-0.217310600840365,-0.234129872133603,-0.0809280709341655,-0.584017351716638,-0.111636841974971,-0.315566781737924,0.345733672980674,0.0521381560225134,-0.0871535880542356,-0.0974728319560823,-0.348399623787077,-0.249629578214249,-0.0322052701448018,0.263265170911388,-0.189522024535053,0.378672606373318,-0.210037422743199,0.333517658089126,0.018436984003995,0.26934817948317,-0.371195400659667,-0.4222329455139,-0.394351498493117,0.146055376582879
critical,0.444253002282243,0.0039825508217569,0.187328089152215,-0.032267944460079,0.107003640214941,-0.198559060595149,-0.0847484189783726,0.513080080866248,-0.0841512636688556,-0.275388696358163,-0.330751538970725,0.250458788792921,0.0049008484818713,-0.372653802228121,0.194618351032581,-0.104119057165156,0.124368576846332,0.193938793417345,0.110012486783183,-0.0397888645893064,0.186362976292939,0.261801209950739,-0.0623901130514747,-0.19523821190709,0.272843086922582,-0.0169621028875312,0.0934322082650715,0.272769478981617,-0.300065460234493,-0.0241534850746196,-0.0499732572158202,0.184507758144877,0.0207967043504916,0.0227689489211005,0.0716955868044859,-0.0924864460135752,0.0311974439329674
critical,-0.351339573395685,-0.275600277212594,-0.146131078236718,0.103534883136094,0.391234797304381,0.526950078518983,0.595879067513043,0.142295703135166,-0.286799801891408,0.225417949829664,0.0311472860711066,0.127119382895183,0.31743218293956,-0.293999595080435,0.164648373974182,0.121521987520858,0.0963185846755148,0.321375780831459,0.187045038184072,0.399794094027665,0.157196343295146,-0.108112306130033,0.0173789913072231,-0.239701276401114,-0.137531794581968,-0.112483912483912,0.42769029265783,0.275796376920406,0.226016324217542,-0.343983692105686,-0.0280801283451936,0.658586653192272,0.407448279001544,0.0369512065673464,-0.149941173844461,-0.201866762950049,0.0453608624064071
critical,-0.188570333097322,0.124864789340678,0.217574553286257,-0.0938641926394407,-0.0801135931948922,0.119217201305364,0.0999269166020918,-0.121615570904605,0.252661724894594,-0.126880539900923,-0.0756957382783519,0.06780014335576,0.113864501723039,0.196841946174498,0.0737662792564441,0.160527423619936,0.109433831731056,0.0951114048945902,-0.0354893131549812,0.223669423136203,0.350928592105678,-0.16403253508037,0.287645603128025,0.0365673705904624,-0.083995173149804,0.306368180737399,-0.0506112995559557,0.110815340046726,0.0008902063982727,0.184783335992106,0.279411165137437,0.0013176607329159,0.440713828621332,0.339622094437584,0.203206240148446,0.0506569639969757,-0.026480593107322
critical,0.0134291521788923,-0.570547526296315,-0.388549961948914,-0.310400473613793,0.492334161274112,0.643937641958756,0.380606011226929,0.0360440197436283,-0.396016772578041,-0.473937653331735,0.199155160760541,-0.264326492888018,-0.0923822438607166,-0.556530543822298,-0.37413658666566,0.198181702217536,-0.378098090892674,-0.0074823486752529,-0.399764140417188,0.378639253699094,0.484769390213842,-0.168585970110178,-0.291672684041698,-0.548210420922562,-0.0687955076407531,-0.337857185298681,0.17088474534024,-0.0736828338663669,0.472489820960585,-0.452172321799335,0.255956941952037,-0.0161685870285184,0.310846348336719,-0.547283631777733,-0.215723909162014,-0.415121745692304,-0.197756016008531
critical,0.154724108888228,-0.222754508452852,0.187734905093212,-0.0207443601759362,-0.0237413797818939,0.159696814215749,-0.31115546264809,0.103867802832636,0.277159922422724,-0.26558995077719,0.539683416455549,0.167113887075418,-0.281055571287012,0.092005612686523,0.072378772614076,0.0414845678038992,0.127982567924338,0.046802390514376,0.0367585704654431,0.231460919961344,0.515747604946261,0.168842234880369,0.224641089880494,0.0515456791263387,0.0197750861340084,0.0905423172256042,-0.105310330642226,0.147953491031891,-0.0107870864358609,0.0478091775894547,0.316268621887544,0.0095955226912756,0.446489048189226,0.127703498704698,0.253669295154325,0.131512278461918,-0.153275789277307
critical,-0.538018512320005,-0.300779836793043,0.243751665552042,-0.826148947978317,-0.206667128232629,0.0492697468344507,0.295223070131458,-0.596762329359641,-0.789018701017756,-0.194017019833686,0.299048761997378,0.124549862572615,0.26326251738055,0.254011551527686,0.309512391661019,0.0682581368369256,-0.0002726491789347,-0.284413641887018,-0.70858622883195,0.171740628328172,0.633181136985198,-0.617539924687709,-0.100015865467496,-0.717216272279612,-0.731926506097124,-0.281369515463974,0.15335545718061,-0.69783142435594,0.224285249358395,0.0606582660267533,-0.136916241364286,-0.116881872178875,0.768408913924151,0.226069252224311,-0.262058717119058,-0.347550554294643,-0.773140852639906
critical,-0.20229340499982,-0.32103574254507,-0.237121655576931,-0.342867492946117,0.27554670836584,0.0112046443696436,0.34138507271386,0.247263294751818,-0.214301967836636,-0.221713979514983,0.240918599933971,-0.325521478282464,0.190610439889126,-0.310928538150031,-0.374017645437918,0.112815048319999,0.0302089687663899,-0.0065776252372401,-0.117039155982351,0.172846696873693,0.145764978310081,0.237679067798713,-0.185534834465171,-0.0305302190954733,0.0383316657226829,-0.236790301577531,0.256881358768915,0.26706305622235,0.341076617444386,-0.526931255238579,0.0025797692446017,0.16971922732672,0.0643044622056265,-0.558039558023415,-0.153398725029355,-0.437449261479428,0.0381392606304646
critical,-0.594395890605844,-0.160036427768085,-0.130502705003952,-0.0398067818650569,0.435298109780024,-0.334690020646452,0.0988402882548701,-0.181267477904748,-0.179027903613636,0.200450605812006,0.0928318007615294,-0.133513879568149,0.123500259935668,-0.296581950661214,-0.083226016891488,0.0900008020053671,0.490455398538279,0.14761335311612,-0.35334392593437,0.147196546742017,0.0713043603280344,0.223010279847308,-0.123350299012351,-0.297653458028389,0.0583562789960201,-0.297025900874105,-0.0772591126101569,-0.0185710996343535,0.467774420149543,-0.186125341215651,-0.0739691335831753,-0.0347187770268254,0.370547152569631,-0.206710078261927,-0.106750699394635,0.0194412271486735,-0.0367126260292334
