group,CD86,CD11b,CD33,CD11c,CD45RA,CD123,CD4,CD14,CD16,CD5,CD32,CD62L,CD95,CD64,CD1d,CD39,CD244,CD303,CD18,CD38,CD52,CD49f,CD35,CD58,CD11a,CD41,CD98,IgG-Fc,CD45,CD22,CD304,CD36,CD305,CD99,CLEC12A,IgKappaLight,CD328,CD101,CD88,CD224
critical,0.0602324159497096,0.11095997887207,-0.190606998468306,-0.0620332716192156,0.122529331686244,-0.173056997358206,0.0274663029843141,0.0891448137674277,0.0755623659727903,-0.235636207394998,-0.300783257833028,-0.310852277194273,-0.0200123582018043,0.179206114230371,-0.405089635974583,0.106438820867284,0.0062779750687148,0.0270379679512547,-0.0287702131653538,-0.313954578954636,0.316690313764534,0.0810953870916385,0.224422465319852,0.140678333908513,0.0936981248555388,0.121847100437349,-0.110251694303966,-0.103374016537249,0.137852002841685,-0.129541925036793,0.0790282133364718,0.212455020071691,0.158266692254964,-0.254811092904638,-0.247056602357469,-0.126774226421046,-0.077124005811522,-0.0517039460719173,0.124574689626098,-0.0475025989012086
critical,0.28272414828473,0.70303386805919,0.375419406069577,0.1807920277513,-0.615909917849798,-0.728347604881198,-0.6967654066876,0.435294744998068,0.0147002921825036,0.0541072720864175,0.31310086559743,-0.194559051836018,0.399692112338576,0.661181392041864,0.117473988225976,0.339641450788198,0.211135442527071,-0.492881914269982,0.187737280955589,-0.301815564204111,0.242355934335441,0.130693990748413,0.727384720109006,0.391643821514756,0.187562574463056,-0.0014451545947858,-0.489915526092855,0.668333615534332,0.0146659976991889,-0.128095209933493,-0.546514595270026,0.4855664991067,-0.503514382310388,-0.600760815141679,0.223603068949561,0.571487443242822,0.489176830741457,0.273255017955719,0.34246269838023,0.623271856107859
critical,0.0695836585544759,-0.089760568521137,-0.282063454499618,0.0146811500861023,0.289323147362287,0.0328628298278127,0.0097904310733138,0.016596510678664,0.156761686889478,0.688722363217982,0.153812415691683,0.25767852454696,0.212385383170554,-0.480644837929614,-0.0760683231774313,0.158677149769459,-0.017491525095234,0.257403347073898,0.0035490081030848,0.11863631632758,0.21712210223267,0.136554830771978,-0.209325988766268,0.0198700816952034,0.127172625260525,-0.189944989992804,-0.0387251915835494,-0.10943829610589,-0.0168376221593591,-0.170140290727588,-0.131678908369432,-0.149659885367422,-0.232750063424141,0.0847159868395024,-0.227231053997828,0.0667991510163053,-0.572155829193004,-0.171367447902839,-0.200948241803525,0.0497170327941717
critical,0.332025094229954,0.211633156249821,0.235483473211417,0.393406800971104,-0.309120607557135,-0.231718616105236,-0.350676183453213,0.0295476448100624,0.0011600193190366,-0.289068779052571,0.0433297660999811,-0.170986968763793,-0.0366145078521622,0.265820305269281,0.0007729970609116,0.292969028388024,0.0341605341962639,-0.326741160958478,0.105269520792421,0.103337268297301,0.0701373742277276,-0.0069515965228892,0.0352008867442195,0.0690099188853577,-0.0076406552545537,0.138481338481339,-0.196825878911486,-0.309563652969881,-0.0939540301347942,-0.392509031691654,-0.0814179842282213,0.201881065741427,0.0483029730708606,-0.439405006766371,0.004892494249335,-0.031306380966922,0.198359677898402,0.122433221661669,-0.0650773736228284,-0.226043344159878
critical,-0.172043547147064,0.269633014394357,0.0791259971281695,-0.314186341478888,-0.348719431591207,-0.336620195346307,-0.0549495687138807,0.24992495985725,0.133990693948302,-0.172778572486234,-0.368035651089692,-0.229908174025553,-0.145051925168106,0.0239469950958066,-0.34512080652122,-0.0063044677980109,-0.120135724531242,0.0340347427852158,0.167132057677697,-0.111683024437632,-0.299116430404408,0.24305482913076,0.520807118897602,0.098867214084586,0.0135390821056153,0.225706521018309,-0.190654563499081,-0.11264230223429,0.212471662022518,-0.129929872075156,-0.222492252474964,0.374919743139278,0.165085332604224,0.0351272437068105,-0.187698200557501,-0.0532023763948247,0.0288777629707257,-0.115929324415468,0.352762464642955,-0.0136677751353041
critical,0.214285923961172,0.512383338569197,0.246349081086194,0.228743269428395,-0.629193358823668,-0.708308409750538,-0.440326884220048,0.302751798712937,-0.158532106058735,-0.30610988495415,0.261473611928914,-0.367810803382526,0.105176733839185,0.3086430748607,0.193512330423003,0.362726070894354,0.143722949616213,-0.637999787853405,0.215034702763086,-0.414446784287648,0.082525135351519,0.122986452250935,0.687836851254046,0.166871925713663,0.0281688420715406,0.243486229133897,-0.298153267100734,0.25856145073001,0.027547484167825,-0.0555261654700279,-0.361936171867034,0.273331465576226,-0.234114875594202,-0.5186247024501,0.338640098630519,0.243132840470092,0.175815082505083,0.109498813887654,0.370947848298264,-0.0199770859535198
critical,-0.117067902473656,0.35854836141357,-0.0092036121556452,0.197118354612968,-0.297095685333897,-0.24364847673909,0.129029432260896,0.0525924784290515,-0.389362364716876,-0.0625383989336821,0.0234786024378704,-0.363270165783625,-0.369775916702613,-0.0978742834545934,-0.355031979432942,0.180304853046347,-0.513867893002845,-0.512581070211023,-0.294819619105894,-0.311006882997263,-0.0143675539136243,-0.436426779045187,-0.144044163870484,-0.231115707759255,-0.129103062332026,-0.334490529439667,0.0100115650655389,-0.146149180063044,-0.280585241887035,-0.261783568097536,-0.228958339125119,-0.217630382072233,-0.364506625344576,-0.516335106190232,-0.373915093562248,0.013808664352216,-0.185998946670533,-0.187083491059674,0.0958325663515803,-0.151938189908226
critical,0.50268486594557,0.233980156299907,-0.286078169173866,0.642907255819226,0.0638196782321521,-0.267807841218934,-0.251030168835706,-0.237439427693458,0.461406235684124,-0.110197436392462,0.244207100308507,-0.302732300580375,-0.193598240368419,-0.15561026557621,-0.139080656323309,0.152365449494701,0.549929258562018,-0.295370323582084,0.239441508830609,-0.605281310062245,0.696073368162984,0.116179588406335,0.505705620861084,0.0041193249536944,0.355091711925693,0.240818271157118,0.0193573119399344,0.225636385650377,0.499660520287559,-0.299826090990456,-0.246517473343239,-0.108405698731905,-0.105494326183461,-0.678743092992408,-0.357999556575436,0.106670892406811,0.411278251227423,0.182378013639763,0.617163838519121,0.0767436238473897
critical,-0.210689973129747,-0.278484473792621,0.0402599602383293,0.289056847603861,0.0461660795502781,-0.0927218343787507,0.10599236806673,0.0582795250264272,-0.23484119303528,0.0887309073553738,0.263891281298483,-0.200281727655952,-0.16896502997661,-0.225073435427672,0.27441856806058,0.0231677805576825,0.325995541401443,0.0397307022989648,0.124587295458665,-0.236013378984822,-0.0693966708343108,0.109835897611641,-0.0893258042377942,-0.0939056604490737,0.101506247500232,0.0453938594193929,0.0990457286513723,-0.20399113102925,-0.0498221522302432,0.108205859068905,-0.0961090387616568,-0.259433914954551,-0.351799058566481,-0.102497964036414,0.177897453782341,-0.08155506946535,0.153626861146294,0.367560649917743,-0.0505956699812696,0.0589836547241698
critical,-0.51395918836217,0.0634471575035438,-0.0132955278095025,0.193365629706959,0.466215998607252,-0.17437956725544,-0.157216625385843,0.0761023851411416,-0.334022420139069,-0.0263158604160465,0.0256195700427677,-0.0563713999053298,-0.323088123626785,-0.213752757233307,-0.014944609844292,0.303664389310655,-0.156296656289218,0.0289991437732733,0.254031130240637,0.0012894097708505,-0.0457622250553724,-0.189918257873922,-0.432293930377452,-0.0888259555702511,-0.103773250010661,-0.182696035258065,-0.265221718792586,-0.05357028779181,-0.286949282544699,0.0655017131643191,0.270158488642517,-0.0738305791784692,-0.169716635764881,0.135669732842775,0.0661987415742247,0.117442554005122,0.0091575354872848,0.237157221244084,-0.153033683237647,-0.181408304660086
