group,CD86,CD11b,CD33,CD11c,CD45RA,CD123,CD4,CD16,CD32,CD62L,CD95,CD64,CD1d,CD366,CD39,CD244,CD303,CD38,CD71,CD52,CD35,CD11a,CD62P,FCERIA,CD41,CD98,IgG-Fc,CD304,CD36,CD305,CD99,CLEC12A,CD328,CD101,CD88
critical,-0.279548672672765,-0.237210016126739,0.13442013705597,0.211185132978938,-0.102964977491074,0.116492341734257,0.0287766220257676,-0.141053123888926,0.309558624510249,0.136507439307075,-0.0038058766857335,0.165939089102268,0.508324517346385,0.281486159129447,0.183754727529542,-0.0188087124548647,-0.159100281563913,0.161653959709076,0.239098396728603,-0.120702738767875,-0.417252455166972,-0.133735305802713,-0.0997530462449793,0.315096475386644,-0.0118371511379814,0.0240779562273029,-0.119595475272626,-0.150522658187406,-0.106781959673043,0.0041317633762836,0.335390441085929,0.24881949350579,0.204691828643471,0.383521327076342,-0.189433183435881
critical,-0.381258189893918,-0.575205586055542,-0.325629053088504,-0.38126898169952,0.53072035486913,0.423339790688148,0.507385585207413,-0.102618508484688,-0.462036035046164,0.199903523668631,-0.202459958852328,-0.301892877231552,-0.126632412674754,0.0704824677935401,-0.448120226707696,-0.287186182829846,0.48469938201378,0.24029832519114,0.291582713301232,-0.226279830840988,-0.510676162817738,-0.311138920438155,0.0124305849018777,0.297907225100313,-0.0706608339120523,0.378423267013582,-0.345530567706049,0.314400748879154,-0.288990325843687,0.377785756208051,0.41930717691264,-0.187432940563562,-0.393945160606463,-0.269221360115468,-0.364440113961769
critical,-0.156176655866713,0.080876416687987,-0.12014097220955,-0.0558189560565348,-0.1287411465247,-0.0168921087899972,-0.0477283514824048,-0.599437057107712,-0.125413915788528,0.0181528751621142,-0.27201842812125,0.2383197321401,-0.131125839348193,-0.0413413903449883,-0.17766939549476,-0.0520142719937223,-0.0217308414295443,-0.326708515453659,-0.150667844916272,-0.0590621081478582,0.472399908810487,-0.274538721926056,-0.0096359798270331,-0.0210905014943643,-0.0994804412593046,0.0293512364780077,0.202827680073346,0.333961454441097,0.0664985190345541,0.0840528791091777,-0.0015291694375361,-0.0383557461691021,0.167654963903066,0.183597060598849,-0.0530662404153906
critical,0.0806740830459801,0.347047424416982,-0.0799536560220283,0.254973965932172,-0.368804861643438,-0.296393282773048,-0.355827504546907,-0.170136166792047,-0.13811362944369,-0.194767469332604,-0.290079727701989,0.178555407789575,-0.326977756765629,-0.163105494408974,0.0945061381896852,0.255495014252812,-0.257166938987824,-0.188635611954175,-0.10982538736911,0.359728521591568,0.283670149587117,0.108264199878084,0.0521571260736508,-0.364281790400648,0.193822393822394,-0.201632847571371,0.275968595412651,0.0454638023930388,0.120072210128277,0.138468522803134,-0.323561868618873,-0.195828519822069,0.377976709066246,-0.225426468064755,0.144201150661277
critical,-0.0929447587755117,0.0577492333261036,-0.145293466815386,0.206027664192706,-0.276447490323353,-0.317500733010139,0.0440415383092626,-0.233196467568103,0.0587203607720769,0.0324410306907222,-0.305671254852943,-0.0535718403801766,-0.186552578452904,-0.391567440468038,0.151571135106599,-0.164189400860814,-0.0568026102718004,-0.355841592395157,-0.308358628234582,-0.10221299295158,0.223850815806575,0.126433293849618,-0.0977942414368651,-0.201684953665384,-0.0241400474376697,-0.081738575229275,-0.168963453351435,-0.310800727183619,-0.0368572112316057,-0.144734749626445,-0.342878166507027,-0.141548175848642,-0.0870167525675595,-0.0654185143827072,0.218428317730562
critical,0.500710002566306,0.633160911574458,0.259186129976542,0.260818112316276,-0.515341322692529,-0.600991857314105,-0.378944976715931,-0.0066199374222147,0.191716720286624,-0.323199282493967,0.278879728984888,0.349842730689505,0.202652537334287,-0.212008332604806,0.40254400563471,0.345930231326588,-0.471441306797838,-0.27447021987004,-0.366997329323022,0.201936215869419,0.656225121815112,0.112962414910533,-0.0626933596094471,-0.501169564110138,0.0812384282842479,-0.352644674406233,0.405795446261983,-0.473355927194779,0.105585808228251,-0.2068886635083,-0.547003253388748,0.325315927895226,0.518679593280975,0.263866365811224,0.426212482641489
critical,-0.0411834966356836,0.295816484665465,-0.0159654496577519,-0.0545360781095879,-0.0921503357542283,-0.140925599786372,0.366695444050995,-0.0118246587924221,0.329076091769192,-0.380864447317305,-0.0906571677775481,-0.0531966608331542,-0.0077078692913691,0.0510796379082024,0.0184445465538017,-0.169221040505876,-0.0209735006710198,-0.526073822009255,-0.0887142463252462,0.0417879836049857,-0.0198616378284975,-0.229108497924012,-0.0971877086316537,0.0387203484040316,-0.0775942967311654,0.0146395526901749,0.104472727944873,0.134109723256649,-0.10294471245195,-0.157852766176513,-0.326417666222443,0.0300258042509208,-0.0426247586119972,0.0571670075541102,0.257931334313558
critical,0.122939233519297,0.363999344451065,0.335935433354341,0.287013784063461,-0.431484391905749,-0.167453623909722,-0.077971491835333,0.021374398198342,0.604770104044213,0.0121420345883972,0.152323258628276,0.368613610470237,0.383346454557255,0.379666017269925,0.378982358719299,0.262978120101804,-0.0631965646314429,0.0403551067992712,-0.0310315093284551,0.225687463497245,0.244656829290154,0.0210183128375458,0.0732436869827331,-0.0605848224355731,0.244484176055394,-0.404681686085453,0.297680735019691,-0.0805290412921247,0.204897189872297,0.073212156840625,-0.0536183494864566,0.233265450643464,0.575660117178274,0.231368334086194,0.165165445306657
critical,-0.126222323083578,-0.381784468785267,-0.332722078595056,0.301728824639884,0.164639384774986,-0.102202687306911,0.103094669836798,-0.12961601754592,-0.211701966954131,-0.139598541151499,-0.154518542557007,-0.433103448128081,-0.0103767919560556,0.301974176383689,0.41547553133444,0.108695411425686,0.0765587048865898,-0.104738861395221,0.068470687182046,-0.0292625648557211,-0.359296287633967,0.217682077972534,-0.555082763303918,0.327624686854808,-0.416917480529858,-0.127598221462596,0.0184171229655955,-0.15005529998228,-0.359003627730892,-0.461280844578615,-0.206760793678753,-0.127709645020037,-0.0448059333666945,-0.0536733666238478,0.10476972664877
critical,0.275652400059081,0.322780965917419,-0.0964248473174602,-0.23742362128576,-0.174170773726721,-0.323460544442734,-0.280026005707735,0.22629406138429,-0.683746414558487,-0.0106019605326538,-0.230942926820582,-0.0519686391023478,-0.246586062430817,-0.251950669224194,-0.173891077651131,-0.0919467953252575,-0.0590339712527349,0.125459570703757,-0.162071614075289,-0.358750062898877,-0.0368842673293411,0.0037523993145999,0.0583838710197737,-0.455374790215553,0.218874742733411,-0.322258647565185,-0.0230506767181105,-0.329008802688913,0.351469697732468,0.131701140282239,-0.2170973407788,-0.138193092819344,0.172946598774151,-0.0749324119240265,0.236120152672227
