group,CD86,CD11b,CD33,CD11c,CD45RA,CD123,CD31,CD183,CD32,CD95,CD1d,CD366,CD39,CD244,CD163,CD303,CD38,CD155,CD35,CD58,FCERIA,CD41,CD98,CD45,CD304,CD36,CD305,CD99,CLEC12A,IgKappaLight,IgLambdaLight,CD328,CD101
critical,0.0479364493800944,0.0746618336837267,0.190556606664349,0.453953588170825,0.0037313459032024,0.0516338966401894,0.179460740250951,0.0415658198568617,0.370481859832566,0.0068808234119553,0.349332703712894,0.390312299536816,0.063575346967953,0.326101725055254,0.152118304976556,-0.0856538611590122,-0.261212831650926,-0.0434884093795469,-0.173305134590847,0.275991495906101,0.228296314242399,0.269962602229836,0.102343986574578,0.048496480794917,-0.0302623335449485,0.157816528551474,0.116042086043674,0.243803535807038,0.254914060047126,-0.0214858762442187,-0.0126738582056218,0.243621571793976,0.205354366708638
critical,0.224065111140934,-0.0434165153226232,0.534398622281832,0.608715151714885,-0.212363294331654,-0.127737758790642,-0.0352837550152425,-0.0836019268056932,0.559132450750675,0.462302854613658,0.547536224673619,0.416585430661737,0.399133548614435,0.635671853584333,0.327533960570961,-0.241406386714104,-0.163081788435468,0.364838597847566,0.0210193779335263,0.471260265092121,0.395605370817622,0.398761507339249,-0.336581911369794,0.210584046884505,-0.413181425895383,0.0687304504877153,-0.384789150016579,-0.227767161405281,0.498462808048996,0.323875886852013,0.400666702544592,0.269198643025697,0.680640002265987
critical,-0.0357196113912976,-0.0874629430470465,0.117233101544605,0.0025997869944139,0.153540273441467,0.0687969521628977,0.122471511241194,-0.188469302833301,0.120194732022543,0.168195767809654,0.274674126634636,-0.0384321813947854,0.0375250016346692,0.189798390726355,0.316009324718194,-0.0783534564220187,0.206390498765765,0.0189820477634516,-0.41114870507493,0.0924723032738314,0.022937844690951,0.237163816949986,0.0003073427903456,0.315628880841804,-0.0773203554482427,0.197966855516661,-0.233514180506952,-0.0708005449579235,0.231051347440966,-0.0600733783739313,0.0882465833314555,0.287095428383029,-0.0593136215756482
critical,-0.0705569749115493,-0.161207462103763,0.291103407835436,-0.347562996995421,-0.241315169869457,0.126509328012887,0.0954282232606797,-0.129299116834217,0.0906572189532343,-0.0701348319421699,0.191187939732149,-0.0207917534440576,-0.0055667999207622,-0.133161629527323,0.309309426024372,-0.142755996191638,0.11931460155025,0.224709846411613,-0.119012521849504,-0.0784086578380277,0.208897876265151,0.0954954954954955,-0.176688577768727,-0.539332269139155,0.0085977391345001,0.467019057634124,0.25310757889131,0.177050580439001,0.629973009526223,0.111826908145219,0.0924840924396745,0.112455880383346,0.535822364412055
critical,0.155693518265794,-0.153841850158135,-0.0686831206125479,-0.332807173217076,0.045352837637722,-0.0521814248990168,-0.14053356719624,0.0314380700097631,0.0235702296858462,0.194299936073477,-0.106317113595002,-0.167701670023965,-0.0236637465720691,-0.204870125940119,-0.12030561085331,-0.0408241325755598,-0.371750355237281,-0.100925747544453,0.144602010262924,-0.027830156064023,-0.0186305926697435,-0.0449484176260726,0.137095605261939,-0.0613039707942672,-0.142967147562601,0.0037149728781062,0.0869578071493028,-0.14758707056167,-0.233322132521104,-0.212078703705743,-0.0846429465374609,0.149668814416202,-0.170678599410468
critical,0.309064003748224,0.254119832656761,0.357183244273392,0.654154965397304,-0.503159937642778,-0.468398424044876,0.0359945810458367,-0.322802943317359,0.36647226653632,0.356783469193719,0.366258416691917,0.211453737471707,0.585036492115388,0.25847165879049,-0.0398207971115034,-0.259112196013042,-0.228639214269133,0.0954390220088112,0.187340086004268,0.221592170461416,-0.115835633232788,0.0327167918419175,-0.293572216256965,0.303862887082819,-0.322018297873296,-0.102014720122141,-0.320833988703717,-0.631890641627165,0.284083537081138,0.232557697687614,0.184432107772868,0.190932939917941,0.471217214777208
critical,0.323652710829041,-0.229046478126689,0.480278291469077,0.1163936951048,0.131750581872644,0.521443584751718,0.601154521882001,0.0971369570492135,-0.0527798982803327,0.389242756671444,0.516709237739709,0.483516277805084,-0.0920345231102961,-0.0169221040505876,0.7250366716963,0.462827788350173,0.117249501015268,0.580944688063857,0.134775399550519,0.458665683933106,0.0174002553321821,0.525145439908504,0.0615805700257678,0.244489853985989,0.0407188217714027,0.543277570093136,0.55070156475849,0.462166859595366,0.690781159047747,0.0876427472150853,0.2690161024782,0.131371207252053,0.479864930404944
critical,-0.259629447972975,-0.275310759155904,-0.0983081815096363,-0.380467499624964,0.126055180054286,0.247074623628378,-0.294722090661844,0.180659683714584,-0.458318255156458,-0.157488294762608,-0.132174331670861,-0.0260225631454148,0.0234023878585658,-0.36915729215049,-0.286721168647163,0.12485285456936,0.27428790883994,-0.250763772997133,-0.267388224497197,-0.25123355486818,0.0959714529572518,-0.0898825571355078,0.214843389225108,-0.28876719811472,0.0510838986427934,-0.0838977660056364,-0.131075568369579,0.132460871830984,-0.0364335831913054,-0.337753445070865,-0.18915865355146,-0.391678163723722,-0.357511617601681
critical,0.307661208325916,0.147028213731865,0.44829397795188,0.441980456192156,-0.366972761881504,-0.0882762669770298,0.0500430419398737,-0.333001865401428,0.230729321142176,0.354369166327251,0.479371537568177,-0.0810617174699794,0.0371138759129934,0.336017104157003,0.135385264956565,-0.372135173930373,-0.031562034756796,0.214874707747623,0.0016306941950104,0.118400820672289,0.0279070889772447,0.28213890291176,-0.286344616901071,-0.0823266864878267,-0.370765472808978,0.235560739962226,-0.194342616426665,-0.128608924411253,0.610444862393791,0.227602910289259,0.216527104504392,0.592880140699418,0.622158113033902
critical,0.08840202503079,0.551809729588747,0.0423391565195809,-0.294750540152913,-0.267439738355528,0.0535658922361271,0.471689512618924,-0.0183571084348331,-0.217573233026519,-0.229525308408179,-0.202138731428397,-0.438786145020436,-0.527736200794345,0.0714425310100879,0.336680854263452,-0.247010563925917,-0.0192122055856729,0.146412016113974,0.140186009045433,-0.199665300129652,-0.103882374017923,0.631904257256223,-0.0987775902834557,-0.305778314118418,-0.509904398885219,0.40361577113824,0.396520947796917,-0.163628262782834,0.414579278458033,-0.173717111132576,-0.107237341493169,0.439561703389674,0.195056020730069
critical,0.233065202906933,-0.141689229266896,0.128499884007358,0.456075222788682,-0.180754192108923,-0.178906717493724,-0.0948762669707971,-0.0740179830402979,0.0958071529603588,0.0993127214406013,0.387623288734491,0.276034784881971,0.19905477634979,0.326841894471207,0.123066707500036,-0.136145201431585,-0.0023367179301394,0.0383980576047529,-0.135197648293933,0.0713744070781196,0.298587636751671,-0.031051586743187,0.0027509542379375,0.0140495235923052,-0.1522170923573,-0.237251290046811,-0.380014935034589,-0.173267764144029,0.219818372772616,0.0046805626664037,0.225022876490917,-0.151237242034034,0.467787882024726
