group,CD86,CD11b,CD11c,CD45RA,CD123,CD4,CD16,CD31,CD183,CD32,HLA-DR,CD39,CD244,CD303,CD38,CD52,CD49f,CD35,CD11a,FCERIA,CD98,CD45,CD304,CD36,CD99,CLEC12A,CD328,CD82,CD101,CD88
critical,-0.114482322284803,-0.0742839903958536,0.391391409241823,0.122352849109741,0.212958216211398,0.29698885043406,0.262848725840379,0.137197622514559,0.129646973964233,0.296496440778063,0.263882943893168,0.0654949839840692,0.23334401309621,0.165103114000852,-0.120811880057064,0.0629095919742361,0.002821585384984,-0.128158630566018,-0.0324291055272879,-0.16795869129602,0.271219167987757,0.131298424355885,0.103207537867759,-0.390483758124648,0.0593450904392376,-0.004482780348586,0.167182323679564,-0.0935175732145875,-0.224730748058202,0.364170485841407
critical,0.363072793313308,0.0597582401677124,0.542889163195156,-0.427197945906449,-0.301108032148974,-0.135187679173848,0.0198112246277558,-0.247723924584368,-0.377488956232524,0.488664144879622,0.30140747472438,0.360514727900653,0.462934543474337,-0.470741369834694,-0.105650271773775,0.186573879179553,0.273179866151949,0.0898836900900123,0.265751066003065,0.261144483422281,-0.356050772548947,0.171462660816664,-0.46408211666058,0.193279540737254,-0.275511273908963,0.501728668622402,0.380280476007953,-0.0665983237020166,0.515050396268483,0.059911433519777
critical,0.127724671035549,-0.0666311387486256,0.142835356046037,-0.0269422613416733,0.172453074283335,0.192596136270345,-0.0282232391268728,0.182404378444332,0.0015335175169511,-0.383149490585271,-0.163966994579468,-0.100934596233661,0.217416588245146,0.0703956835041575,0.326708515453659,-0.0298370753596693,0.189922844141989,0.275017904772653,0.152298853039272,-0.0691214246056173,-0.0245874232276504,0.174958201164977,0.0723218678233058,0.352671456121187,0.311950565257373,0.39547677723361,0.160297556523567,0.19834379261957,0.379882344369809,0.0526074544751999
critical,-0.304695763165517,-0.211633156249821,0.095679624589699,0.195552944814084,0.278449612779384,0.500322061225021,0.0372495092446224,-0.195492635505684,0.144138835832156,0.0535174194389648,-0.0851420405329036,0.120398230844394,0.208572620111528,0.290150273847986,0.200360912970452,-0.168303864859538,0.228501552372748,-0.153310821754128,0.0130797657747446,0.192134466441404,0.381049704849762,0.210622221401077,0.281771359817028,-0.130121171920128,0.411056296652411,0.106733624544704,-0.100611568907785,0.385866181291568,-0.142774387826278,-0.0157216625385843
critical,-0.208396584335331,0.155276068319807,-0.120640773286506,-0.0985473272024824,0.122599875410993,0.19461914837194,-0.0178166665097196,0.343617603142463,-0.144374644270582,-0.279647289767769,0.0589215262757915,0.0865618090219925,0.0650832941247135,0.149542163054559,0.187337380085748,-0.0483257879046558,0.269709812799729,0.0673424696793955,-0.105845665745417,-0.206430481986922,0.191715720624308,0.206355895962374,0.146676340888737,0.370590483407312,0.611933549403737,0.193952858751102,0.235240203975012,0.264771464456362,0.144312424266052,0.138079468368456
critical,0.161807738501293,0.38891333271117,0.0351104976611985,0.0694033458555572,-0.0932887459393853,0.0804551658545411,0.198809806711919,0.243732006614886,-0.099922035844455,0.214911651635883,-0.146963092289457,0.0850534057939422,0.271466050639945,0.0268587251249143,0.112810374353211,0.0445498125299655,0.414219898963165,0.365855628805643,0.081616923529294,-0.100975013841044,-0.0169768354798481,0.165972636927922,-0.0349521982510254,0.272242952089337,0.105245083595482,0.31951285066954,0.286293218030461,0.718848189442944,0.333804317907209,0.324132528510454
critical,0.150624825658287,-0.140207622731917,-0.13582393291665,0.0453244523108883,-0.122531696199798,-0.308712079371481,0.105570553698745,-0.0202731267332572,0.141520929679638,0.046018060778226,-0.0775596435651933,0.152543928386288,0.249789058124507,0.0351752881209032,0.297488926114798,0.206310561753154,0.0095711742555599,-0.0772712290756307,0.143981460470947,-0.441220760208904,-0.0215343097636121,0.221460244517874,0.139746218871783,-0.174423659692765,0.163068014445897,-0.0601454391401257,-0.0291095912472176,-0.0341665044355694,0.0053506066183649,-0.0283461655613881
critical,0.519759759489917,0.22849660043853,0.76930736601936,0.111073397433831,-0.0764452333481118,-0.157256092418183,0.372467002502887,0.630001851916994,-0.375251174236597,0.335943162637147,-0.0991174499241726,0.124509791713535,0.683389634867345,-0.2983602685754,-0.399882421920051,0.610976610967874,0.152083880536586,0.521191949866679,0.497735391075331,-0.281592068842818,-0.0927784574626976,0.558971437429341,-0.328644313073699,0.0293098566985134,-0.556154518617545,-0.0835483162374532,0.374435633915042,0.0404459730216239,0.399529193733185,0.554021663621126
critical,0.169117834182119,0.184871682537234,0.025072411706989,-0.182806801752082,-0.0476310793041528,-0.243587757453656,0.0118780680647188,0.276210418815647,0.0858935183546672,0.11384700255847,-0.197872360700666,-0.216050910455565,0.303095590308422,0.0283466768685537,-0.08689748163313,0.094854196297028,0.322942892689133,0.223133322350596,-0.257557910323856,0.0107544391668406,0.0249094315274946,0.104993725719057,0.123404374003832,0.2327974312819,0.0736718258063054,0.245191657235493,0.11292737788449,0.0928262674253932,0.170622423689481,0.0635050396721038
critical,0.314695539622162,-0.338642755293305,0.163091863563631,0.0206119258848191,0.0282673021679803,0.113015557756872,0.357632347866164,-0.101380354639998,0.219638924160433,-0.227743816108824,0.65249890684555,0.267931578843768,0.0686054629916367,0.277563233258473,0.137580022549752,0.0739930061458698,0.196098648638632,-0.0855044378998361,0.369287849788562,0.0879701299280045,0.34999933565004,0.0637091890234073,0.112697693117931,0.225105821830857,-0.115312830858769,-0.2868182830463,-0.169545228450303,0.209201833441233,-0.0508561902233513,-0.0001288162316815
