group,CD86,CD11b,CD33,CD11c,CD45RA,CD123,CD4,CD5,CD183,CD32,CD95,CD64,CD1d,CD366,CD39,CD244,CD206,CD303,CD71,CD155,CD52,CD35,CD58,CD11a,CD41,CD226,CD49b,CD98,CD26,CD304,CD36,CD99,CLEC12A,IgKappaLight,CD328,CD101,CD88,CD224
critical,0.0950837166408138,0.0818408561533158,0.216835932428056,0.125124357858004,0.197156249750294,0.180086489653001,0.270631278946361,0.183794222606081,-0.0655558130913809,0.13687554690792,0.0938614885938528,0.186751101803224,0.225021752427778,0.19850717547233,0.0336441645456152,0.152234592228516,-0.13461662418134,0.124420052148824,0.241125083710833,0.101203416365535,-0.181066710233538,-0.158214310979869,0.271936131222256,-0.0302048176968894,0.0400196450175585,-0.227783737231461,0.143100125138774,-0.0448610342340276,0.0799538071397969,0.0046067976212242,0.182943178019028,0.444886666951535,0.393703961738463,0.0479339067910294,0.218742042132317,0.221480353787599,-0.133397259712932,0.132063783987163
critical,0.327052421282507,0.650431004979774,0.363389328044238,0.338054642985283,-0.618128358416009,-0.707611472528098,-0.697336306706563,0.0424684217138178,-0.526551813786749,0.306563165627456,0.259879049325411,0.49959464030334,0.0018606443346527,-0.187745590983862,0.365517653493683,0.308234584162336,-0.0215151477375918,-0.55608691607937,-0.51379450199978,0.268367027391,0.340489558904098,0.654905103870386,0.33923339627727,0.282596789541603,0.110438714133532,-0.0454271169210304,0.239785488978969,-0.515438462672237,-0.244202239095992,-0.487701842319534,0.429451451595851,-0.643187181458511,0.189759504954351,0.454789214465459,0.452684426494852,0.282450022924891,0.402128089051877,0.577210445222038
critical,-0.299209731784246,0.12636940107498,0.155188466013355,-0.150175931089088,-0.240796460741205,0.127765768302524,-0.270154707429253,-0.609083575387573,-0.185095564296009,0.0044516567415756,-0.211926667440164,0.443980263754214,-0.001533635547932,-0.131220635280204,-0.350437566286217,0.140085635192532,0.0171846562339142,-0.188231936326334,-0.342538733136178,0.240490298680504,-0.436080332179782,0.133527624143515,-0.0528849866656953,-0.420209183588112,0.352689490670469,-0.0598363309785338,0.203691515027778,0.0293512364780077,-0.0208538954616993,-0.0568577967336573,0.354047287549488,-0.108571030065066,0.199419317731786,-0.0990522880058715,0.490754726270881,0.178093734885645,0.115308199634595,0.247055409115653
critical,-0.0001313910147328,0.0375290971777561,-0.220033491371411,0.0168694896652094,0.105446479141675,-0.062738299402309,0.188667135056539,0.0602387861747213,0.411640900899353,-0.175382386595162,-0.106878264117755,-0.191930831063995,-0.239371423195642,0.0795510566555247,-0.175807309125469,0.0192072437556352,0.528034849066436,0.188494605079753,0.134043957461119,0.213849301475724,0.325241083435393,0.237896102721923,0.227758482291414,0.174958055066138,0.325868725868726,0.616662456250755,0.493709729646232,0.289457464168179,0.200504661773413,0.269395826214339,-0.0447049966893906,0.101539925317273,-0.238702219428084,-0.0118526216006454,-0.0127554123582962,-0.261216621189827,0.358118854055129,0.361926949908408
critical,-0.165739211686538,0.171579323749427,0.352512898850858,-0.0899178625222421,-0.182435446884643,-0.0063829589645358,0.160023438000189,-0.141944062597902,-0.0933757601782515,-0.255754581815077,-0.0708141333279841,0.191811312069605,-0.0282478013819319,-0.175168742811831,0.178137869176356,0.0536739198955501,-0.28847451716904,0.134412359082112,-0.280825026919349,0.321124709828031,-0.167837715230343,0.20922386757039,0.296280075324447,-0.0163585005050492,0.154835316373818,-0.168195128506733,0.159123374703918,0.0688278302056824,-0.0331595198398655,0.0015133508770636,0.448283144543141,0.361421607398049,0.219234537898134,0.130228893867552,0.269279977691271,0.168749367082828,0.152182944476444,0.260946216501866
critical,-0.5370306346121,-0.486203725511456,-0.234581786270042,-0.502563148415295,0.630949922185074,0.583342117172327,0.229948271844351,0.0667997670942067,0.287127444509728,-0.322759477530214,-0.403537172560039,-0.163381247893867,-0.359737892514621,-0.0601640099562259,-0.511737034364993,-0.282967714117887,-0.134705891849024,0.333479917856066,0.360091259896124,-0.093161195370414,-0.388430025679544,-0.325973277706855,-0.228828378681722,-0.261021063760743,0.0876519884119517,0.131774146197712,0.150608448924593,0.28510304662983,0.0083822436479487,0.300769824927739,0.118208745330597,0.555348762648633,-0.306494105051388,-0.281424783469465,-0.588631058679165,-0.382835347386459,-0.280184623164527,-0.0842437152399387
critical,-0.588580806084978,0.0285486385200957,-0.168106793455152,0.120711525729656,0.0628724286714185,-0.131304173294933,-0.175171785676847,-0.0547328544051172,-0.146786824737485,-0.23009030389113,-0.162411751817246,-0.178899802446017,-0.0554590595354609,0.0009406931474807,-0.445868681489349,0.0976781450475586,-0.136766598452801,-0.378181373085967,-0.34706836838592,-0.048725606932817,-0.160860260483911,-0.277211716549172,-0.200150143991267,0.299827972622299,-0.0165134174421827,-0.213846567904547,-0.24714045080664,0.0853816492381812,-0.179095432929908,-0.11807486504118,0.0890434191646426,0.164570080209359,-0.213089379543254,-0.331314007960992,-0.227111518724233,-0.0740636600331575,-0.237000225306308,-0.202678216222661
critical,0.180174276679948,0.165820916502297,0.118269233592811,-0.0385128871393891,-0.255731334760042,-0.236776066969612,-0.152818690443815,0.140601416581337,-0.125567783179667,0.438088348959664,0.183540012106825,0.153401069259246,0.297971559676008,0.0174846192163781,0.165770700792326,0.0734145363716909,-0.110147755021295,-0.151852963902937,-0.371282882200457,0.344589433291717,0.0704764100812698,-0.0727676336607953,0.16739850196442,-0.0402700002426255,-0.0112240051206475,0.0719737662869669,0.0701623518500568,-0.324610734578618,-0.0917348220516942,0.0087650657188707,0.15148711097346,0.0153971611700973,0.0277890932664119,0.0935916018232009,0.282028617594527,0.176582485897487,0.189607577525237,-0.0457832605350641
critical,-0.0022360425998175,-0.135892456164735,0.256594977177023,0.0503711087181927,0.0124136465130286,-0.15691038410768,0.271523379451594,0.0745991855101075,-0.164118782825584,0.0634698171844077,-0.025134170902444,0.20155898054193,0.126062162540379,-0.0179179509796541,-0.0118564524030493,0.127060718737911,-0.182738408487775,-0.0970136669149381,-0.0057438792176683,-0.07050434385292,0.226037459179642,0.207505836315079,-0.230825003360356,0.141200413189361,-0.248059564783343,-0.0730862612589222,-0.20026041027655,0.0075593521637369,0.0745518112527055,0.0688597327526047,-0.236285542239032,0.0147977193112174,0.0395076258336259,-0.147224551038171,0.008076018539618,0.113416126604316,-0.246319832907918,-0.015459974066827
critical,-0.163223827604856,-0.228126060210912,0.202143655822145,0.0042512097137439,-0.0730435123543277,0.450598866979084,0.0970361630455243,-0.170021098178183,-0.427384510461678,-0.0687479919740599,0.0181712905589855,-0.195450177395205,0.229193628560305,-0.3649029651507,-0.219943833379212,0.0011606187348209,0.291178424821048,-0.329217958104616,0.0860396219068496,-0.375528083695683,-0.105446479141675,-0.115424542866295,-0.0820030923163043,-0.256457084190935,0.0960473871053673,-0.111926875256373,-0.0379714951585381,0.0185370018510947,-0.101958946608829,-0.0005266247341959,-0.130107034636183,0.0941828819639777,0.098138990427158,-0.220848662410947,0.198849342009614,0.104416127268704,-0.096740989992822,-0.240414422261267
