group,CD80,CD86,CD11b,CD33,CD11c,CD45RA,CD123,CD4,CD16,CD31,CD183,CD32,CD62L,CD95,CD64,CD1d,CD39,CX3CR1,CD244,CD163,CD303,CD38,CD71,CD52,CD35,CD11a,FCERIA,IgG-Fc,CD45,CD304,CD36,CD305,CD319,CD99,CLEC12A,IgKappaLight,CD328,CD101,CD88
critical,-0.104643718473244,0.0770089003583566,0.054207917033529,-0.289072583400777,-0.197559473236349,-0.0288927189531761,0.176900460771188,-0.109436838404473,0.160386562470042,0.0045866949481355,0.056010321046488,-0.213912171042721,-0.240856876085079,-0.214691772245553,-0.177205932961058,-0.366042114829797,0.0349323420169563,-0.0245634212215196,-0.172505644257619,-0.232602441402816,-0.139578465151347,0.0184293581639636,-0.220452876492085,0.179630072916819,0.0772680400916014,0.169778879054398,-0.268167213095017,-0.0833742677237559,0.171880198825644,0.0485622644270493,-0.202248106296005,-0.179656125830969,0.168769671881639,-0.446599513364891,-0.379071965207404,-0.0543821885243471,-0.215445060627714,-0.413026844059878,0.250636612495404
critical,0.0146804077352912,0.400064123892975,0.588620111182692,0.504612611786403,0.477120986499793,-0.589729428692197,-0.644194794204678,-0.578719181247668,-0.0138496818039908,-0.183187702047778,-0.369785542835045,0.415990088465602,-0.252805104613398,0.308512823726867,0.424838683955528,0.298398120221979,0.460182273072368,0.231650244761645,0.367427784333278,-0.0667388947871865,-0.541709657547934,-0.277518171106241,-0.403330460951848,0.281628178168788,0.609070278717093,0.413422735371422,-0.157038951339952,0.4476273565242,0.171202189224572,-0.560278817526138,0.428027248509064,-0.572211243146368,-0.393999217445757,-0.654660796872531,0.316708996712641,0.471071175664084,0.443238223167189,0.441859024167173,0.324877871293256
critical,-0.106757724485079,-0.406987087367512,0.118097949368254,-0.3025715949787,-0.0006117145869209,-0.0893993217246431,-0.0646507072780802,-0.10142274690011,-0.257997218540218,-0.0878300074358001,-0.132189209961193,0.482467487543873,0.0079995721053384,-0.357951174947637,0.267743823180022,-0.405953329537622,-0.0407414303462123,-0.229297799951999,-0.113234609827041,-0.556274541522371,-0.240875664859878,-0.300718600794266,-0.244297148542813,-0.181317611801067,-0.082229741014986,-0.328799042037213,-0.0209365562279821,0.182193364466789,-0.155365331743177,0.134959165873296,-0.23389134281119,-0.196683737115476,-0.175741107442607,-0.415169502291063,-0.207059904618061,-0.0102415174327059,0.258605042360285,-0.126270751086303,0.122648774677646
critical,0.600581968974514,0.259103081053213,0.194738614221346,-0.0334749606533452,-0.0961947235107741,0.302933039098944,-0.0196218549571008,-0.0320669738082446,0.0433073879107028,0.0766259012686969,0.361056815271595,-0.120833306058578,0.33564108683263,0.214014376882357,-0.0567481550574869,-0.164004209756756,-0.304749930545916,0.240999633641547,-0.051691978161139,0.128287986200188,0.116601242376744,-0.169952440005162,0.0834051290869186,0.241670399963312,0.210044851671552,-0.0830111867486267,0.000257898612673,0.525936418309744,0.275280145985599,-0.198529612742095,-0.276217616432431,0.0074708598349597,0.339872099471935,-0.0525739714840701,-0.200206014676737,0.263463164927389,-0.0434725278333767,-0.0720952724821602,0.1135310221024
critical,-0.181509173039654,-0.23155176037259,0.320094077878494,-0.0080149808551269,0.0509515066242744,-0.171433726270589,-0.0938912673493019,0.165287366881774,-0.0262715378090775,0.290115867933559,-0.0975694579500762,-0.125033618918077,-0.0352032198980844,-0.250190429733167,0.237969586400466,-0.291288986063839,0.0974406813618161,0.100850886224436,0.0620329729940375,-0.232496767015635,0.207134917827822,0.149349359990308,-0.21979663729459,-0.161544532674619,0.378486912559522,0.0095449060397504,-0.209476993995811,0.08207046825996,0.226137034032505,-0.0274183570668001,0.328965236119554,0.13783426459375,-0.119045257610168,0.157736240891614,-0.0751143530726842,0.169692195039537,0.0164594399771858,-0.17503398754408,0.190104324219084
critical,-0.0549657238299939,0.260281737692046,0.377093361534845,0.163156599066159,0.13914372319457,-0.521107432857145,-0.483614378086756,-0.483322857998982,0.0863478465508063,0.165231357978581,-0.26282674242337,0.537881470670501,-0.286427763133188,0.125020319540821,0.186748788624291,0.0938687776725813,0.217294892902777,0.0492763371835714,0.208139920109978,-0.152973419628346,-0.29250412454672,-0.497244440925551,-0.273258436824961,0.357029192566403,0.266665471115985,0.0350388246148036,-0.370724205059752,0.285744286155594,-0.0213005858856622,-0.356354598357784,0.161386446977202,-0.0826332720250944,0.0688427510633605,-0.235946835024892,0.291910055707886,0.28885028986366,0.245399703342808,0.228868750143209,0.251070808531275
critical,-0.331421195068167,-0.311545525475496,0.17852290074573,-0.395285750643986,0.0073215388856245,-0.102284995898278,-0.484467122157168,0.015130181058998,-0.208492383827987,-0.750105689130516,-0.136913271504022,0.258922027684835,-0.484172046910784,-0.455824991927153,-0.0706133611771051,-0.373267670195449,-0.0517576561458721,-0.392651380660769,0.115070307543996,-0.734613690669755,-0.560171165904009,-0.274865123276784,-0.200034478330801,-0.10996343550885,-0.181308379605856,0.285232075713864,0.112623630666541,-0.115173438623863,-0.136673682312814,-0.175605992699104,-0.455455210474,-0.5746328699755,-0.0554436626297584,-0.404055690371411,-0.572554554809746,-0.127377883412278,-0.144791862956939,-0.362339325384015,-0.013609913928481
critical,-0.42484558826183,0.45118698701582,0.187664502660839,-0.104205765079665,0.366754920537731,-0.241971631084458,-0.164550066085224,-0.487616141448723,0.360964678048695,0.186809717118942,-0.318162532660876,0.0486965974670039,-0.111233770049511,-0.190290804949066,-0.0729034784598395,-0.208643702658162,0.372665986073977,-0.130790408430682,0.28690582084517,-0.18934159104534,-0.388692849131025,-0.241043634551876,-0.321358659839677,0.376100508262858,0.332593820310231,0.111750383125486,-0.477219186932458,0.115261908193243,0.307284881405551,-0.384156395959881,-0.0961743829535454,-0.335906611997895,-0.0651533160279604,-0.535006064892735,-0.194025802659784,-0.136766837867366,-0.006333047141526,0.103821446195625,0.414113088273666
critical,-0.109980556042955,-0.409013261676829,-0.432619654752288,-0.231551379863417,-0.075986605155297,0.143119377133786,0.0506250328604138,0.196817096961161,-0.122271563246361,0.0978216928417441,0.0399747436188388,-0.0811380746447353,0.0240374356108819,-0.256232682821673,-0.311520956587075,-0.0501167332026093,0.20501214442514,0.0355645392137674,0.0390886293904637,-0.33616347995606,-0.0233123070566985,0.06185615420055,0.274703302902136,-0.26730401735853,-0.213439751302478,0.0955566643134179,0.120431567716435,-0.0997782706121331,-0.0624250260428069,-0.120182327685194,-0.376036481235853,-0.282371584510006,-0.0254315938144102,0.0409086796860566,-0.0882472741988207,-0.190264990029041,-0.0686233439750596,0.0169399486222102,-0.184445450459919
critical,0.226625333364422,-0.158914718556088,0.0687344206288391,-0.519041915747667,-0.0171336633917559,0.106537891917159,-0.299710847644065,-0.0515464345527354,0.0432203595004203,-0.20198681344305,0.466425684738577,-0.204055369436114,0.0060767334760332,-0.0902120807892897,-0.247953198390636,-0.509920394514721,0.295666431733229,0.140374869951057,-0.27790370817101,-0.326638366067449,0.211020555135872,0.0235961988065647,0.357155409365593,0.109958247809106,0.475239598281894,-0.068966511540751,-0.217467335895552,0.328246787455105,-0.0101883116049578,0.136922430890944,-0.154631178069591,0.09252585002216,0.0330554928113926,-0.211299488947912,-0.291454770783016,0.388384586490622,-0.0209315096852226,-0.221449739706745,0.170166242051289
