group,CD86,CD11b,CD33,CD11c,HLA-ABC,CD45RA,CD123,CD4,CD31,CD183,CD32,CD64,CD1d,CD39,CX3CR1,CD244,CD163,CD303,CD38,CD52,CD49f,CD35,CD11a,CD54,CD62P,FCERIA,CD41,CD226,CD45,CD304,CD36,CD305,CD99,CLEC12A,IgKappaLight,CD328,CD101,CD88
critical,0.186221522684753,0.355777239861321,-0.002217239374119,-0.0696646485175601,0.2386373439439,-0.0565248480741891,-0.290586062776228,-0.222426657286734,0.137374033858718,-0.0460607870102768,-0.169531006238384,0.326586559403442,-0.341053720561317,-0.0564777416846813,-0.198802309537206,0.18420436085153,-0.175987932619154,0.117912780011302,-0.334299985299805,0.0798467898134534,0.147327065458808,0.300204097075814,-0.0757774422219869,-0.222882776825577,0.146806845471704,-0.253746900692737,0.168163102443196,-0.0115177216103981,-0.0004789153508853,-0.0147112100832466,0.215353279538861,0.0622031937563682,-0.184886656971139,-0.0949190962574212,0.15397791498348,0.0544509176183288,-0.0696441066972609,0.197423911200242
critical,0.232993549526356,-0.0772491619391037,0.201337525797867,0.0954690014638429,0.139030329008002,-0.219936342258004,0.145297630814708,0.0049502090251823,-0.0959509861738547,-0.101569324814461,0.130457488670764,0.009140083725338,0.184174829685727,0.221533310123794,-0.165686636780711,0.0644625386063112,0.139223232889931,-0.0797652327271951,0.215661057844579,-0.0376602964056206,0.0945736622769257,-0.0537595717013307,-0.124778577319638,0.0129213630508817,0.23318735970381,0.125081749435685,0.293727671390216,-0.0823470394719648,-0.204593200266386,0.0950757647325904,0.0822567650835411,0.106481941156917,0.200398109019695,0.161645647673105,0.0552560476363461,0.160091727264904,0.143729782863246,-0.0963474847061615
critical,-0.0095870818452833,0.0908327937423793,0.19023595981716,-0.16424536658827,-0.171820089788366,-0.0417911212856636,-0.0010749523775452,-0.0864311493190984,0.226549303647666,-0.267138751452898,-0.314686080007935,0.219217180889052,0.0671732369994252,-0.417676242684665,-0.0828104871655752,0.144535233681671,-0.0220792541287821,-0.0468284329397221,-0.174132428217931,-0.127304854867922,-0.177230737810439,0.209325988766268,-0.0917184388242578,-0.175940097985738,0.141327704129819,-0.106684069602879,0.0811430327322439,-0.171857288206889,-0.150620183680085,0.0927844265378913,0.224260522813082,0.101169101764137,0.207049541842394,0.320599025748112,-0.08391929956053,0.327795979844091,0.379117993576308,-0.0833461124679766
critical,0.123376162834162,0.203121402250742,0.376207057804133,0.0435258588308456,0.669210349982028,-0.26761233581677,-0.115923853628135,-0.18647782359172,0.459884190639524,-0.228015508429203,-0.223999415820438,-0.004674905222127,0.272223798284387,0.101885384596277,-0.127391040978883,0.322913728911853,0.212094208341014,-0.322360561797363,0.0671305695547302,-0.092224834619885,0.3249227708106,0.29089084430388,0.354060194338136,-0.14398870249024,0.535608610716824,-0.291425432320519,0.57992277992278,0.171130591847412,-0.0736919659436367,-0.0184981660166519,0.61491916195522,0.320731741190514,0.0003865733197358,0.250547205505422,0.0045091495219846,0.331250249508814,0.0696491828800869,0.198711505200795
critical,-0.0602741605244681,0.271213581348037,0.444158647095795,-0.170218372388497,0.436673344536832,-0.220239231547828,-0.284850574251453,0.204913053740374,0.429360942327833,-0.0943728631449791,-0.185337054818308,0.333728147870798,-0.0586032107426194,0.171657462742122,-0.0005270952241695,-0.0540552100368846,0.0077616523131167,0.117585207662078,-0.119842114204089,-0.0612341297980254,0.286065615073004,0.404230341455207,0.0187080158379109,-0.13159437092914,0.0706063876161908,-0.310011890289144,0.269106000975863,-0.0842438208868506,0.320507108405541,-0.0502669879558002,0.483385250478004,0.416105095340191,0.304913834840549,0.0564088332413543,0.0426788294156286,0.326858520407162,0.148521658435449,0.318030460202743
critical,-0.0202404800851892,0.319769365619937,0.251525926695248,0.140231976792552,0.0710432029327848,-0.0535560894428715,-0.194779542672127,-0.0805697199587479,0.200710366776016,-0.0977389940494631,-0.0111480997334033,0.315002110534881,0.306082200897333,0.0427277068944585,-0.164133259814948,0.248386173511163,-0.0465922563304644,-0.147493752979704,-0.117471802184233,-0.0886791635088116,0.117524631545381,0.314761141646037,0.0228871841831268,-0.260984113577112,0.0802620135359446,-0.189424648480476,0.20238981557751,0.0561882515589489,-0.0319986379896719,-0.211965065715057,0.358732032477426,0.0250687352516056,0.11895692718495,0.474821522735938,0.379674350078522,0.25980317924318,0.241317438313174,0.097148001290996
critical,0.31802811290889,-0.262478436393643,0.374906323727915,0.0673018382178563,0.0882453418732894,0.13090602686064,0.567381179862804,-0.0189832085336497,0.713970717869849,0.193051474174284,-0.0855560272835997,0.171043356095213,0.476101926351033,0.0047993462971626,0.377614468045708,0.15023067929355,0.75019981958734,0.591772494269313,0.363295091216241,0.0134284981022763,0.688467701108264,0.272482755161435,-0.102924614973672,0.148572596226844,0.696089356605264,-0.030115826536469,0.612779143834633,0.691668793819448,0.207548480431013,0.150533305307644,0.559996693100843,0.637980442608762,0.539147729972819,0.613933866293046,0.202714950150219,0.270870417254953,0.381207253985618,-0.0027219827856962
critical,0.54243521811681,0.237061824056714,-0.304587508378264,0.64449121709993,0.236622285308996,0.256546054056623,-0.157744852434056,-0.188861261582563,0.744749279321045,-0.385416401353419,0.0484250551019463,-0.314534325627868,-0.452500573774529,-0.135870174169149,0.195302199773006,0.509868486862898,-0.196762288169742,-0.264610131908429,-0.701753114195183,0.639990984032802,0.0085119885504251,0.654184196327013,0.627695605581622,0.0367292550557611,-0.10630979180487,-0.557043784060409,0.101242336511647,-0.0089231163993281,0.644994905039559,-0.309379429045765,-0.193028283450333,0.201208920840901,-0.693370396104,-0.387101164018926,0.151475382641322,-0.0027273706667885,0.0706329943589947,0.745213453419789
critical,0.420376008765698,0.549545109207155,0.217965341537771,-0.043311007226694,0.202621454022187,-0.257333986109499,-0.331920578350939,-0.360265387743261,0.157420464961992,-0.196016904010651,0.133961634128689,0.497175780626827,0.0091533274022848,-0.0056329505669659,-0.122117014749314,0.134905652478689,0.354834169035169,-0.336577102466459,-0.123350046883088,0.128873060394004,0.316151720124522,0.407492360508721,-0.216228744674992,-0.25321958282941,0.153045088503731,-0.359025834126764,0.32889050488607,0.199560813734864,0.140671645469012,-0.0400914620504804,0.438052376045139,0.288028973204308,-0.130057019267397,0.0038014210424107,0.195650702163545,0.0566233842241017,-0.0840203334069517,0.331204600629403
critical,0.395262820927919,0.0300471294681417,0.373694689403008,0.124058028919255,-0.259959643400394,-0.236521849528299,0.0045176053693119,-0.116237209916418,0.0063201493350635,-0.11596004412708,0.269713564018082,0.38101428976837,0.479515843452196,-0.150929199444973,-0.031280587963311,0.209814075728182,-0.226470983804747,-0.291544963292015,-0.194056170513005,-0.0694812374784387,-0.166870550647188,-0.000644829848415,0.287511423346245,-0.122438581608797,0.275680132696018,0.202201930996281,0.198403516795403,-0.301004726667598,-0.0158628142710103,-0.331510270176344,0.241627350038626,-0.254123922344985,-0.0816852902396195,0.248180885240333,-0.17964074872494,-0.0361068542070089,0.118321110924708,-0.177251134793772
