group,CD86,CD11b,CD33,CD11c,CD123,CD4,CD14,CD183,CD32,CD95,CD64,CD1d,CD39,CD244,CD303,CD38,CD49f,CD35,CD58,CD98,IgG-Fc,CD304,CD36,CD305,CD99,CLEC12A,IgKappaLight,IgLambdaLight,CD101,CD88,CD224
critical,-0.207147577592049,-0.297362667556138,0.0795686584485011,-0.177989902774258,0.165319498645229,0.135819608335278,-0.313641718953128,0.0951771415798977,0.0580737628093111,-0.0119469241658126,-0.0021267750205356,0.400218161132344,-0.202521705200257,-0.30646099180815,-0.0885796114223942,0.387772856251606,-0.279664458559888,-0.352606289247491,-0.020125691816097,-0.317322117858771,-0.264707002872795,-0.0805553285700268,-0.0209178726760977,-0.12367577081815,0.257405551442517,0.20839891789073,-0.261331730403011,-0.227751499643371,0.121650415026909,-0.421214703288565,0.0857973121949073
critical,-0.309407257277957,-0.728424615242206,-0.447361296953076,-0.344146563977942,0.710020799839187,0.632766791903637,-0.409248599598888,0.331905002025094,-0.441345371756234,-0.358932584193913,-0.533665543455219,-0.124286697638071,-0.460725282362494,-0.356100154317684,0.574114509230401,0.371995980875192,-0.204503525048935,-0.774470440474718,-0.467603891843787,0.412657103449408,-0.600295587029031,0.554914337461223,-0.468136277572475,0.508566366079388,0.672470911479307,-0.282359657849868,-0.571328453830319,-0.459503644067344,-0.389327498136533,-0.402048486953952,-0.580276866672122
critical,0.352093312285648,-0.117791599305042,0.341139142745333,-0.0318091585198883,0.0932137275957118,0.0142267201534091,0.131850057058275,0.0039871455440731,-0.42628450935709,0.357951174947637,-0.0904290127771422,0.460857482153591,0.070914594925926,0.177983939565539,0.0252506256047521,0.363705923380559,0.430155362778917,0.0153128009338894,0.316392839300547,0.0118326974283068,-0.215361116219551,-0.210405088462188,0.358633392310492,0.260105454988764,0.200627030204742,0.219132031898376,-0.0964536940304088,0.0108587650199885,0.0753649882391613,0.0053525026355581,0.284993329524744
critical,0.0375778302135998,-0.16107849613408,0.31170338362211,0.112162790064102,0.48912637126615,0.605280228509034,0.229742700835948,0.278470553022195,0.276872047073391,0.243666971269671,-0.0666173994153107,0.467147890477609,0.22992178277381,-0.025652627566251,0.376087322096923,0.212859310757033,0.3012358493252,-0.0517053318111063,0.148062325966719,0.47952760334145,-0.0361693914696618,0.302874901328983,0.154985910712787,0.0946738272188868,0.410154292239694,0.440453232288822,0.0179077652444533,0.274618502898866,0.255680734195661,0.128866086381838,0.412545203045065
critical,0.16998138134222,0.0820431327993252,0.26428960593457,0.195299492688914,-0.0087655381171967,0.107237928937627,0.16653817668849,-0.14114872290764,0.0953949345743077,0.0835431201038821,0.101848276439413,0.251420068465713,0.130018652169212,0.227923514485421,-0.155863319066259,0.101447607167883,0.0372467554452218,-0.0141296319961547,0.274559690917336,0.0386143287235306,0.195034271616351,0.0478337571338547,0.15523906349693,0.0719580240061984,0.270517799370766,0.220052904390755,0.177350998674396,0.186477621076313,0.372341839234551,-0.0502692364180986,0.239434835935595
critical,0.0177636335738085,-0.525864598101484,-0.230207256216635,-0.128413924561838,0.379134048821857,0.240219956521556,-0.338283977912392,0.0796427265383458,-0.342627188718904,-0.172098701402741,-0.359055670928304,-0.085589050491439,-0.263238663757033,-0.226301448630056,0.0728776929954111,0.106181212642701,-0.305346333080777,-0.53501180760395,-0.218537306832791,0.24793494083438,-0.375577448734806,0.377718552134567,-0.45994469003028,-0.12106690802013,0.210623848117324,-0.41289658023552,-0.431481096489438,-0.363231972088905,-0.361489283929371,-0.0913940563109508,-0.376336977738153
critical,0.16292267534811,0.0163403391529495,-0.0001878288195029,0.104472727944873,-0.0062256289062252,0.0842967230429889,-0.383416133063408,0.231981484066224,0.277141423176622,-0.0098744840421603,0.309998334926299,0.206326501153113,0.373972591861265,0.120052927070002,0.125276694591024,0.0545412010327225,0.0769447342113639,0.225476878967324,0.0523599532804159,0.364855432529971,0.0720889982584569,0.0255585921858685,-0.10238114650787,-0.161231303383621,-0.19902371365878,-0.112502935302669,0.233526119589177,0.238102271631072,-0.0343565267073963,0.372630057214274,0.070002443711582
critical,-0.434977221411054,-0.108855381644853,0.342332043226449,-0.419161410910719,0.134334917474041,0.177179121690858,0.104136102164981,0.24945648866593,0.0891564098605927,0.256575435339657,0.28319135288093,0.386799616883479,0.0328087845318146,-0.283869540637205,0.193802798203091,0.585171694552844,0.0097344549911777,-0.514807235276653,0.141958275327318,-0.298922442968917,-0.120918656730407,0.234876370435364,0.209246102149047,-0.259932586531866,0.582782550288184,0.517628435973864,0.0292813183653825,0.215424399076921,0.132255754181169,-0.538994278627481,0.053987983462635
critical,0.454783684689421,-0.0160246267429434,-0.0384032016671577,0.450534040691472,0.315090930330138,0.1978131807277,-0.0697706175493127,0.0820820785544601,0.0549528110240447,0.152571210396998,-0.0025063856951856,0.124838697986608,0.0080405826641368,-0.17249784942149,0.292129513136567,-0.0542033796325464,-0.298811592842882,-0.234774667020531,0.104047833998058,0.169493426225475,0.167383139679946,-0.078940134806629,0.217032981761351,-0.0175605345071137,0.0131233596338013,0.25596235018899,0.295399521864783,0.255195893138175,0.176963580927741,0.102731405118639,0.0368137798893358
critical,0.313650907125491,0.300729209955821,0.22615305555581,-0.211916363003296,-0.0815750455258611,0.0588918014765002,0.350304335010843,-0.0573982827117318,0.0991309996629703,0.176944552748135,0.333320705810688,0.0943056414312217,-0.207430899750014,0.0971051008133505,-0.0370256924962328,-0.0892271561428568,-0.2168287093286,-0.166752998800133,0.0570288381414801,0.221147728377395,-0.0936192289053987,-0.162463730499447,0.586256102497565,0.156185696694788,0.237583083914603,0.0762444650037763,-0.274290175472488,0.0242315146643218,0.162353559168724,0.24307622918303,0.0059393466294405
