group,CD86,CD11b,CD33,CD11c,CD117,CD45RA,CD123,CD4,CD31,CD5,CD32,CD95,CD64,CD1d,CD39,CD303,CD38,CD52,CD11a,FCERIA,CD98,CD45,CD304,CD36,CD305,CD99,CLEC12A,IgKappaLight,CD328,CD101,CD88
critical,-0.047198182236163,0.152598309195687,0.428985427088087,-0.0990064111795114,-0.0500325510865676,0.0279850942740187,-0.0030090272772686,0.0187224432269223,-0.0054687516689308,-0.0387174316777985,-0.0469532550373154,0.216934971086813,0.308863434232312,0.30417690841359,0.103887724306393,-0.132264089492892,0.432547876907146,-0.268928424024479,-0.0540653598775283,0.0618302517739831,-0.216726951262808,-0.112293046747066,-0.0086791049107043,0.428312344735278,-0.150708588517859,0.127355168616632,0.155587735918904,0.0915605628930068,-0.0476794248357979,0.153222074104936,-0.404552649496002
critical,-0.278248978431694,-0.493533100098219,-0.119816396102124,-0.0705448786836753,0.0699155228168803,0.525105604641292,0.641018533875644,0.603658117519061,0.169989740805142,0.119224071995767,-0.134319360113204,-0.164592715834126,-0.470312790604993,0.0544075571008389,-0.130083305542656,0.45425342277074,0.379118877363704,-0.214649232584434,-0.0675204989466009,0.439217637512559,0.480210131836134,0.0110121600878961,0.433467458379668,-0.341758134627723,0.444444477669413,0.636633926307052,0.0413362573903912,-0.276735526044808,-0.257487093473414,-0.0154262111668343,-0.272188519021545
critical,-0.0510280162732823,-0.161752833375974,-0.0788185996024434,0.0727940358435906,0.0744238017370014,0.291466281787192,-0.0116709115276344,0.0835246150942084,-0.365268599859532,0.650587635968421,0.270016007187296,0.206116268188558,-0.209511852430858,-0.0545974255063821,0.170011231895848,0.243324210373066,0.25837032808455,0.315048913669534,0.187444742202181,0.281719837479465,-0.0311952932200814,0.125210681148688,-0.105749253815071,-0.357410431040891,-0.0978069865997704,0.100925182877386,-0.133863082247544,0.223631940358935,-0.613639083566779,-0.17213179869634,-0.0925218312717905
critical,-0.311659486946359,-0.0054165707266864,-0.217458494398077,0.0995428664977623,0.134869954545988,0.471157556556018,0.109469296076457,0.252672299645686,-0.460399322748893,0.158013946603926,-0.0123799331714232,0.0036098810558469,0.0632410789771078,-0.072017559508269,-0.0854439057605373,0.226502744860018,0.289395891017129,0.028674948579292,-0.538342438867459,0.141586338357491,-0.0896434696032512,0.0148416393756886,0.0267050988268566,-0.54019611273376,-0.191923813001553,0.233876858440165,-0.273078429022096,0.156145406304154,-0.0098919524411276,-0.287737382138622,-0.310180669921085
critical,0.0342319523604262,-0.071915796392416,-0.12736214103366,0.0779327117959355,-0.0570785530019123,-0.202712554292992,-0.377447601073384,-0.269454670638476,-0.104572904450463,-0.288100809658725,0.168245706675462,0.001346053774003,-0.111997801387882,0.107429462250456,-0.416622690577395,-0.243920534062574,-0.295452630503639,-0.0035710152176668,-0.0227315608454365,-0.0294398516243588,-0.217036108695691,-0.394832686361359,-0.303174625705083,-0.210817397893796,-0.337480501048168,-0.110792672074436,0.110216430131164,-0.195270260613972,-0.228072383339786,0.153461662425922,-0.367217064637449
critical,-0.278200174172816,-0.603582340730956,-0.404921019834372,-0.259233462340268,-0.0801003384670699,0.602367581402194,0.721665487794859,0.519140107914292,-0.270427191921029,0.315317059028902,-0.373776853325617,-0.328956612247343,-0.445419803021322,-0.214775740643397,-0.275528622460547,0.443264479230805,0.536675535365014,-0.167171690347322,0.0867263534430857,0.573735705555537,0.376704815392412,0.0795094515301579,0.290453537338229,-0.315420653735941,0.0629486825015565,0.295874084584431,-0.557706263900183,-0.539733144719468,-0.382425800480802,-0.495923660316986,-0.201483654782979
critical,-0.0523373603078479,0.0726863362320857,-0.200882922458419,-0.419017302377281,0.176748038785779,0.31558205615221,-0.18714617802956,-0.0962317105864221,-0.103524346235105,0.100155480999055,0.0022539458340355,-0.140687886924494,-0.013535805158614,-0.119847967640191,-0.171458999086871,-0.133082975109834,-0.184745410727019,0.134754508928437,0.177787441052419,-0.158036384967566,-0.363627599078537,-0.0318654596313919,0.136247704352044,0.0078899232171202,0.0163295965010186,0.0032857688575742,-0.0499178995671558,-0.114132838013214,-0.290906889152389,-0.0903970907629033,-0.146423901575382
critical,-0.298469139155182,-0.139082916847649,-0.0445948049949112,-0.672595215823268,0.0892530866214926,-0.121891059205096,0.114735902158679,0.383427754275029,-0.668341524899729,0.193525185375085,-0.102733528113475,0.0964140078408602,0.0149581000627827,0.064292430152722,-0.22611705239655,0.31811202641003,0.368857452046313,-0.380129024959861,-0.60282695526306,0.347362078784138,0.16437773833229,-0.486938102183101,0.488469808291233,-0.0104192689963803,0.0256717952558036,0.652160347089916,-0.0561212958474767,-0.216147722585884,-0.106043869654458,-0.421488810569155,-0.491105804762191
critical,-0.103907530607848,-0.347471849940208,-0.483481817215302,-0.26950579731971,-0.062677474143461,0.421837455046751,0.58445602452829,0.149729500724766,-0.0075630660669311,0.114729652032242,-0.529957117361314,-0.286393687904606,-0.462906652576289,-0.307497424514382,-0.344064254791936,0.335624654123675,0.357280422139341,-0.36637093584067,-0.0646279150750921,-0.0735567337107539,0.184293362690622,-0.170048128312686,0.206164935159703,-0.0107361337252014,0.247974661248649,0.269933931778017,-0.169977826610652,-0.0207734610902307,-0.286128317864095,-0.292282054703536,-0.188250317316165
critical,-0.213496766507152,-0.385067504686142,-0.182781236682093,0.465314226849791,0.659645260014434,0.467117770364713,-0.106099188959269,-0.0268041459674224,-0.674837169817394,0.284443491261679,0.19491471881784,0.238031018882597,0.0658625683225128,0.0503736418027427,0.658025509716928,0.414144022012059,-0.102894899713872,0.278053857589967,0.310672784632914,0.159898647927961,0.0395369619900971,0.0318545945117036,0.440126621604257,-0.362828248375309,-0.435180773711468,-0.13077376907447,-0.225256029208792,0.529135366674392,-0.394820601437511,-0.177932290857396,-0.300013003586262
