group,CD86,CD70,CD33,CD11c,CD45RA,CD123,CD4,CD31,CD183,CD32,CD62L,CD95,CD1c,CD64,CD1d,CD39,CD244,CD163,CD303,CD38,CD52,CD35,CD11a,FCERIA,CD226,CD98,CD304,CD49d,CD305,CD158e1,CD99,CLEC12A,CD328,CD101,CD88
critical,0.0336802562559027,0.0794156012115812,-0.0887903585726782,-0.198667659980663,-0.123663862535191,-0.0968957355167511,-0.232758018959733,0.0091229866550827,-0.118056019338292,-0.359563084627862,-0.360073709636728,-0.0379579489318857,-0.124942201529967,0.128517976240939,-0.307584416722928,0.0026521300880552,-0.209921367157109,-0.194825721383704,-0.171080724452762,-0.0337577436136077,0.0769735151800148,0.273826647458629,0.279501986688036,-0.323520973684818,0.0468773789832394,-0.0805977903187614,-0.331358553760878,-0.407724226205084,-0.215128826037111,0.0617511686542519,-0.38664988889741,-0.357841718949774,-0.228125758722342,-0.127118132520869,0.0724459040844606
critical,0.221831176434524,-0.224216434166149,-0.0533762416232415,-0.123666718798785,-0.333727168304028,-0.27493825171591,-0.391427842115331,-0.0008244205926906,-0.143348588461259,-0.121526006963995,-0.255593209837729,-0.191592197489648,-0.329943459343002,0.111608306703648,-0.28099349383869,0.0850931758247253,-0.195682094231038,-0.276960951918805,-0.176452115641464,-0.165706774654077,0.198883953033444,0.276809372352662,-0.0704029572304953,-0.495833129477682,-0.219849899027364,-0.175488336691284,-0.0956653480233069,-0.421970175948456,-0.152376214308782,-0.10186771689223,-0.292403788290563,-0.258002985299089,0.115118796126131,-0.298136470081418,0.187028747350965
critical,-0.348072923124723,0.0035216739923508,-0.277472079765495,0.208900531433497,-0.11771931233947,-0.177981400796425,0.200703837002933,-0.33231318694732,0.0378778826686944,0.375934736555821,0.0767651246262287,-0.501987914290086,0.186844848371345,0.186403927530395,-0.437699585379816,0.141676026579874,-0.20682961252961,-0.55029474352916,-0.0206596027675245,-0.441981431060612,-0.0613572677909097,0.099533206070281,-0.0721415619659708,0.0395639334602309,-0.507308023513656,-0.142760726115545,0.391600264866151,-0.268686688879894,-0.137999545155613,0.109520321889408,-0.303845967238432,-0.1659535471699,0.141199605453376,-0.020943211741917,0.161951436887316
critical,-0.0666152444695633,-0.0804124379022672,-0.523110635132851,0.1365012140849,-0.0199806898129091,-0.190796721227598,-0.206052843747756,-0.259626583122173,-0.102587622637926,0.0925915835112691,-0.231472154993161,-0.159092615104113,0.106756233742468,-0.0880440483500597,-0.391394178508267,-0.0208431345870402,-0.327683312931709,-0.398788684740885,-0.0563035833355106,-0.296740310335017,0.314132770021793,-0.0617627280237405,-0.256156204974701,-0.0290135939257154,-0.183105870283686,-0.30946484723905,-0.120107810333472,-0.161751482341989,-0.59792640265316,-0.0094235663478763,-0.35087971654687,-0.485773179019505,-0.139398435058522,-0.201609279834041,0.0018041252093457
critical,0.169745705250237,0.0705091179140358,-0.332533950222932,-0.0365985578276486,0.1020585146325,0.101744954185851,-0.341950668957641,-0.427076795997075,0.129711365348118,0.269445250053,0.148717442324045,0.055685659389733,0.254615302799489,-0.302985383896452,0.0925005724009378,-0.319885763760473,-0.0747621977124357,0.0774401219422334,-0.165696228417792,-0.0353852997039892,-0.0391933555447209,-0.277941270383987,-0.0243174836951181,0.219934732334016,0.232167779992685,-0.149741061004225,-0.0137685256266182,-0.0019607002175498,-0.396807128723331,0.319859008384028,-0.411962720741403,-0.160896697924174,-0.526289118410304,-0.184066302532577,-0.253540706381155
critical,0.0424353468707648,0.180315231672704,-0.0852555791631269,-0.0624122984526687,0.0261384265409237,0.0008432014834291,-0.34058844415737,0.0712826371586782,0.174413549726197,-0.0008987318824527,-0.147850955640951,0.0039916356223696,-0.126126999741132,-0.0199390245085012,-0.36568476353849,-0.0202344024137288,0.116777288756077,0.119058412233379,0.0884465841595684,0.183228501341515,-0.0079314338052062,0.193968043777869,-0.0424063546403085,0.037228746502174,-0.0688463591986306,-0.0284679588148473,-0.102431497297333,-0.11555982038497,-0.0122384305379126,0.268417149584683,-0.289304621917611,-0.020616195407044,-0.189446254067634,0.105947501004811,-0.0180455948875837
critical,-0.100670769553893,-0.652726717040416,-0.107156341526441,0.167269003771576,-0.451367734193318,-0.168752274442985,-0.0240579276466055,-0.262518219782039,-0.333349963929779,0.0346544171982967,-0.351227021204422,-0.155358548929989,0.192559389391336,-0.031047161482695,-0.380599545862849,0.179363804752786,-0.475887170578192,-0.368621338135156,-0.395863068718935,-0.365735833431131,-0.0340877259519321,-0.113967969444474,-0.211028419172918,0.120654517742933,-0.630650238447211,-0.125427909500337,-0.0546156988914757,-0.367496842069912,-0.222514214390317,-0.647770290759474,-0.325572754230495,-0.308045985486791,0.17531912910256,-0.112832090443416,-0.010794069667416
critical,0.526179919462592,-0.0877528271143652,-0.337296414178194,0.622542039353039,0.173806783270542,-0.246348734172254,-0.291419582724857,0.631586135924545,-0.458978156515775,0.170483348195357,-0.326561611907417,-0.211585252169557,-0.371624707942599,-0.242919545019592,-0.377712347603942,0.0183129365184505,0.485079751433691,-0.0666041711227055,-0.325586888893319,-0.648716267885479,0.633427670312967,0.409844338683172,0.515401645399992,-0.376926744387083,0.0188880179620297,-0.0500101847295248,-0.178862122325706,0.165470447069368,0.10599236806673,-0.122245505070831,-0.703287979328269,-0.449513476094467,0.0863513289078146,0.0752513055286213,0.740596606222946
critical,0.291780742514967,-0.0458952888321547,-0.087856381172507,0.298696601563407,-0.12925596168493,0.166481962901182,0.217508473384269,0.0545265361951203,0.132992024457226,0.276576184090513,-0.108349874857353,-0.0961438645511508,-0.0223527466378067,-0.0597431208434254,-0.0606747791666309,0.070230174004269,-0.165922615939335,-0.101595871549982,0.190126831092763,-0.185704310670905,-0.0203841396053785,-0.12782830606443,0.167950829197253,0.0171072724299533,-0.318609005091559,0.273366211077788,-0.20625699362595,0.0531594688198605,-0.12532247435618,0.157921701697154,-0.238528374585403,0.0344390644437449,0.0417489093997204,0.052133371294556,0.0399963980245846
critical,-0.206576076216706,0.235772139792327,-0.223700482464737,0.337906759974253,0.24837370691207,-0.271959843232578,-0.0444587998017343,-0.369535262141979,0.201540366548626,0.0663019023719866,-0.203118048741452,-0.195373592109376,0.200929889989378,0.0062789872437284,-0.14042779939895,0.618293720461329,-0.0394610369839114,-0.727436644966924,0.0508779620665018,0.0283670149587117,0.266581074407071,0.0041269110298563,0.230060895908922,0.0707642074567919,-0.0668470060506989,0.0500369420595983,0.200380711361555,0.194949235578324,-0.424356022455394,0.215461084238583,-0.0742125034353641,-0.306909729905403,-0.0413397316283146,-0.1899060267834,-0.204817808373618
