group,CD86,CD11b,CD33,CD11c,CD45RA,CD123,CD4,CD183,CD32,CD95,CD64,CD1d,CD39,CD244,CD163,CD303,CD38,CD155,CD49f,CD35,CD58,CD54,CD62P,FCERIA,CD41,CD49b,IgG-Fc,CD304,CD36,CD99,CLEC12A,IgKappaLight,CD328,CD101,CD224
critical,0.0015783642387497,0.150406818126023,0.215047023387573,0.268433052747706,-0.0149758072060965,-0.192299600366621,0.0379740537590471,-0.132020720663228,0.149433399221875,0.197678747325883,0.33744830325832,0.167497964005691,0.0248542476823463,0.325622682780935,0.115681722950091,0.207980488550417,-0.171234200615104,0.135418004570013,0.351362958610463,0.0854810759800468,0.297779635356568,-0.0190437815642107,0.362997252416988,-0.0220352493024301,0.321416431538125,0.297698915200203,0.290298621001899,-0.0558669656275541,0.209481153835812,0.285214116741718,0.241818297231032,0.259291453760829,0.217778309077126,0.296037847172981,0.0412462821048731
critical,0.582487524035997,0.244345286084888,0.45440294118185,0.509372758018462,-0.438550291605205,-0.316359869902057,-0.223243587161946,-0.325836303583324,0.416937476403729,0.415021223508824,0.240044003971917,0.418485698349939,0.451443443563269,0.387274660692868,0.126035656407706,-0.408432687813089,-0.133476571964432,0.261426001142605,0.357103960006436,0.263259212652824,0.2855295109381,-0.228703789972736,0.0634473251478038,-0.0592248348287063,0.281241535691267,0.316741528236552,0.344851271404456,-0.451358763670795,0.333256292850764,-0.205036686535943,0.401599695555449,0.395348854563687,0.41762964581387,0.496472438115361,0.197343023840697
critical,0.279726307388993,-0.142452779393613,0.36256555817124,-0.331549306111144,0.0646001948078756,0.263516897123956,-0.242313169064517,-0.0841901116806204,-0.483235014568282,0.505963450620132,-0.103215397888731,0.450735487537239,-0.334202259456524,0.167090094988683,0.596906502245477,-0.0264748983613462,0.43510174776842,0.34213610283318,0.639039907946355,0.0506853710911739,0.361635486852703,-0.17915012583778,0.610125770318017,-0.0267864763505065,0.686277514125249,0.729154363193421,-0.24975164223048,-0.468920620314393,0.583658265917074,0.465937927617263,0.331295847388898,-0.118312455118124,-0.215086760413458,0.175647812346443,0.4113510805647
critical,0.524907103857802,0.346660526507933,0.51963438921885,0.354130508239128,-0.233065078591869,0.0462146320700137,0.0593689756048223,0.03303450489976,0.0228255017848115,0.213111906618395,0.0646695222394244,0.366658272559094,0.280281902987217,0.358621155222665,0.256189174452033,-0.144302090013208,-0.0411029782878291,0.250180410130305,0.609294561904346,0.330733606223161,0.380455802810134,0.101873938881735,0.729942198976427,-0.0901355651292224,0.792535392535393,0.703584767660552,-0.0184064874738848,0.0798547589310395,0.515073708254132,-0.125120897821157,0.327024615613449,0.125483189554658,0.191070870836518,0.178950765625362,0.363343745797729
critical,0.114008309496428,-0.147431773068213,0.105832849393611,-0.25750534816594,-0.162392418638295,0.243493706490451,0.119257233217246,-0.103698708539666,-0.306794096595,0.0460291866631897,0.0635742707641744,0.0750249895770897,-0.22851496534837,-0.13503537005416,0.0762347138178479,0.137192497142813,-0.0026904525394768,0.169941580143932,0.194075199425103,-0.0511065571372302,0.0860922369837687,0.0024271850638041,0.15764853600113,0.0221457988338461,0.0609053981357187,0.0387096516478177,-0.0638618137991498,-0.0876259831366458,0.212777265475159,0.413834613828194,0.0291689199869801,0.0353123465301913,-0.17733719201226,-0.199675545910756,0.106561818560262
critical,0.261017051500112,0.422196385635782,0.47384374661469,0.468044507974051,-0.447599074798302,-0.472863559173035,-0.114935951220773,-0.449132125085444,0.252773122428574,0.377161819476343,0.484627471771468,0.613751508852484,0.340596487932888,0.320687811813434,-0.0331839975929195,-0.39109436663042,-0.455176965171822,0.409721673906659,0.17177999037223,0.226916825217241,0.386287505839684,-0.198119605786209,0.0162701012449738,-0.465754971144099,0.19996564255305,0.209150667278887,0.475336927621114,-0.285603342426744,0.21577392786598,-0.128524662057266,0.474878789945402,0.486017527770199,0.512868003138868,0.262396198650047,0.0811688482815097
critical,0.320220752776068,-0.256186466719806,0.371243661747607,-0.014455346004951,0.062684749779862,0.414287305396083,-0.167653683287282,0.205275873415715,-0.0924117791954579,0.40447767490792,0.111504744593337,0.442732492223764,0.07613080694911,0.101720647681866,0.725881702782193,0.51822416456197,0.348087389723468,0.477661451746805,0.534109057476931,0.174593254435268,0.362766271294064,0.281743229254445,0.594018787250088,-0.321617906249784,0.418277357711651,0.52593899977227,0.119679001015016,0.229249882001764,0.361433625469984,0.500000141012577,0.53990149268687,0.115729758380477,0.193465367802125,0.374073111827798,0.325393909494239
critical,0.258582187835588,0.276307769312518,0.367056528193109,0.405946648225993,-0.042410665605338,-0.370158254532489,-0.147113459333912,-0.502770317978868,0.503530058938556,0.152006107286694,0.264137034647108,0.147668125792471,0.120874469327738,0.332857882500043,0.0272243980392193,-0.53886963174983,-0.173196328171058,0.384142941371222,0.0560976266700892,0.303749400495716,0.0435018822033012,0.0499083095825509,0.0491914929271788,-0.103112456802886,0.260143473522104,0.173884560021921,0.172779727319121,-0.329511689368796,0.444404473280396,-0.301784358933908,0.313962442978989,0.328475747598062,0.142285540887716,0.392828114781178,0.0360373189360158
critical,0.413211545741793,0.47743428886391,0.447569389241179,0.0727280967746053,-0.481051455019482,-0.323029443547497,-0.347859617196365,-0.172603773809379,0.21369530882145,0.448248691157461,0.660774410548946,0.158733197476257,0.192746848835778,0.294887885065181,0.313121117336476,-0.377985928036042,-0.164557294556954,0.283879925732537,0.611160256331221,0.482232511113366,0.444444533735828,-0.371228780619233,0.533122151491992,-0.398231890836259,0.682446666186466,0.452522897959915,0.521109553001961,-0.185221634088557,0.42867524658895,-0.0407276678290386,0.322487218431178,0.41044557435142,0.266280475690457,0.229595186005304,0.142404042650744
critical,0.358700683544431,0.454962544049802,0.0649286455163085,-0.233301236108796,-0.295652311910374,0.0628592518529974,-0.252190931049258,0.0455049448525441,-0.117669784015526,-0.18673900723383,0.139206483148191,-0.106673594405808,-0.537411149476715,0.0677027595312205,0.32148837212078,-0.0295169856263674,-0.0941269132720888,0.157913048271206,-0.100045075503754,0.149987422741341,-0.199922766667536,-0.654595322095874,0.226962465487465,0.270508149528614,0.166473554326059,0.184284867288195,-0.0530551888707349,-0.237902723673016,0.256083687220425,-0.137086985512548,0.318500949247194,-0.220333563489872,0.163789063286867,0.25608344899809,0.30729662995801
