group,CD86,CD11b,CD33,CD11c,CD45RA,CD123,CD4,CD31,CD32,CD95,CD64,CD1d,CD39,CD244,CD303,CD38,CD52,CD49f,CD35,CD58,IgG-Fc,CD304,CD305,CD99,CLEC12A,IgKappaLight,IgLambdaLight,CD328,CD101,CD88,CD224
critical,0.022326216731993,-0.172800330320636,0.335155888119684,0.315027268133638,-0.0799213953591345,-0.0993990439238906,0.154214471801837,-0.0959425696019337,0.511745090079097,0.082494267499377,-0.0508400504908994,0.477177367318805,0.19906130689489,0.254800064435472,0.0631558505130055,0.143905302872646,-0.16307093752937,0.217917085536711,-0.155140720862107,0.139469281083515,0.0145590111010063,-0.007533768485538,0.0416199579123209,0.39005039280628,0.387760500152697,0.183221880188097,0.172344314366706,0.393355254895333,0.423886688483365,-0.211161913192598,-0.170635995203279
critical,-0.372015832579164,-0.661214664187591,-0.45426557851209,-0.356294273573031,0.586571583325961,0.683778667234619,0.630143542449416,0.007730750996371,-0.321598429164599,-0.312894635693457,-0.501091219507569,-0.143342012380507,-0.33493537027377,-0.319106213736407,0.577800985776923,0.375322409692162,-0.309233681426574,-0.222925181763377,-0.656380147935897,-0.505786255962755,-0.553077267511916,0.640185550433378,0.516220229901093,0.699861639460763,-0.281232502430728,-0.50026018644138,-0.476674661039148,-0.48042765702137,-0.340164582416927,-0.388089173599725,-0.496449293493043
critical,0.376988799012916,-0.235430023578477,0.319100544021543,-0.001988072407493,0.128434984463999,0.105498897624801,0.136454133084311,0.0812389248533578,-0.371483079814245,0.332568904532725,-0.226765769689869,0.408560509969107,0.0143973475659547,0.140852807345832,0.049123944358336,0.264332720271117,0.144442046869373,0.148023601553499,-0.0940205977340808,0.238593827124712,-0.294688596218094,-0.120900919428161,0.140444719820608,0.352626472295835,0.333435211717055,-0.0564047751144546,0.0763172358447076,-0.0716955868044859,0.219368677734678,-0.159810435833093,0.0823008112100442
critical,-0.228094801576256,-0.288754806120261,0.101326130900702,-0.0527976394101973,0.408379518240619,0.35086974850921,0.622408371145567,-0.254861611110506,0.106132135417513,0.167214847479769,-0.152323995154307,0.325818261174262,-0.0019419069491031,0.0821141897472457,0.461766688042266,0.236438762251305,-0.274478674463943,0.178553044023099,-0.067951894923823,-0.0275524676146764,0.042733942946362,0.195924237246792,0.0322019820472404,0.525739714840701,0.283764666461434,-0.0745942163779746,0.127906272691639,-0.265650985951862,0.0557450946156703,-0.0225515651168217,0.343251004094629
critical,-0.217558492411142,-0.0726182705940513,0.162171729419065,0.26107166130889,0.182845085418145,0.0952443369915537,0.264600158447681,0.114002329046668,0.0226321110913846,-0.158717297178093,0.200578148112051,0.0061179176049987,0.159634989266845,0.0587480117763863,0.0635042062286486,-0.0176341617533103,0.17978012677795,0.123385363481933,-0.0216771372860261,0.102229050163748,0.201581203557316,0.15801163569341,0.147307811842027,0.112693813490708,-0.0561750142434627,0.0382063219494702,-0.0047657341228345,0.279692490795118,0.0626415890626191,0.0690251040222901,0.133253490773104
critical,-0.396276091457543,-0.332448623876932,-0.317067466491056,-0.124710043895024,0.335961835948937,0.427292351727706,0.415793213569102,-0.357616187706329,-0.505412391172527,-0.296870737388104,-0.382729671209291,-0.0278795432565947,-0.150159557741995,-0.348437249489001,0.262913679867849,0.0074888512695103,-0.277600183182217,-0.419013315036921,-0.415632164707674,-0.294851618855389,-0.428072390743483,0.125931846451795,0.0003245761609118,0.225290555466503,-0.39090597180134,-0.38954321076181,-0.401874889907982,-0.0794121935365043,-0.397957066758564,-0.415870674554431,-0.357467607831769
critical,0.119165210172696,-0.340893282328774,0.104057166004642,-0.137044189397587,0.353305513355061,0.272795739345508,-0.325909738587609,0.411281672894134,-0.298459994190209,0.302347297100433,0.0319937212839967,0.26610948736422,-0.220393510352059,0.385071878840039,0.358900800720232,0.447876196432219,0.0556860096129359,0.345312953533926,-0.0645030333287395,0.194989216696603,0.102783142048191,0.164138639551072,0.347238546286028,0.566372671935576,0.308796630593064,-0.075994622183284,0.223913856865369,-0.130993160612479,0.1426828431564,-0.269664018734662,0.139722998388084
critical,-0.583779227018855,-0.231804861412749,0.373816066284912,-0.610820725875834,-0.0879444218475685,0.186054541222912,0.390083857236582,-0.638149598241542,-0.23456734634896,0.129307132696342,0.299668275411626,0.38284665474688,0.003180907087572,-0.522829324765555,0.311588510060978,0.69242297726965,-0.594862544179863,-0.114187420873257,-0.590427613754269,0.0948802758565236,-0.258264511212736,0.259802026073402,0.119756434658907,0.737252305438778,0.3386739167957,-0.123913832587971,0.146590031492956,-0.176169654425954,-0.223308928319591,-0.791427188596028,0.16364115894216
critical,-0.153283001893615,-0.279706691086574,-0.199171321853962,-0.21393012660458,0.478514359381783,0.317177625232987,0.433794480327785,-0.100810689011908,-0.141935001597965,-0.223037462512679,-0.344969812955553,-0.148764227038125,-0.198152664299237,-0.077587755089424,0.487925679603041,0.388525478067877,0.179380428527331,-0.29279008650226,-0.123570382333014,-0.0354070523004704,-0.243404679193952,0.383331453451666,0.135867846882359,0.387003350304376,-0.299950222251171,0.0102283272470417,0.133665414574857,-0.0159695281856854,-0.269182124764158,-0.0685781954804316,0.0309652853010054
critical,-0.106683093722534,0.154104376456778,-0.0789986700914132,-0.481288469410526,-0.137455780744387,0.139400394253054,0.206701202556469,0.145621399985443,0.152043780002556,0.27746658562763,-0.075882228817824,-0.130378837607099,-0.297214423522408,-0.181701310818076,0.153928490832241,0.128683095130883,0.0448598713218862,0.262666607500204,0.311323850814788,0.0679711660015835,-0.0073401596253201,-0.167598321657858,0.482474627413603,0.192102157330083,0.0686457767686026,-0.0777799370823394,-0.035187252677446,-0.0143904129085905,-0.0180249788133397,0.23972700715931,0.30458518910544
critical,0.144938939547688,0.149992817117848,-0.0178513242323082,0.0244125863116082,0.0294105089160315,0.110879694927337,0.0292564401172561,-0.0159775268243805,0.112503298737494,-0.0610183945801945,-0.0781070972394737,-0.093372081582066,0.0607900825092661,-0.0252847170460202,-0.191940327358173,-0.0712228137467804,-0.091858142734724,0.0115340740187301,0.116834287735417,-0.0891234322231413,-0.0098886159847357,-0.025665129725525,0.215442567565098,-0.0771200854870961,0.225488035215563,-0.0013056765128999,-0.070135007370059,0.0859704055727721,0.093673327944454,0.133243729943835,0.239350138382186
critical,0.203235795812294,-0.0158186628657357,-0.0248660611349441,-0.0059361387551545,0.364789730429561,0.311084880794223,0.243922249370831,-0.006066997195163,-0.142465691322699,-0.0040732383274683,-0.0967590135056682,0.109960210279961,0.0605883665130291,-0.131471844297239,0.272066255311587,0.0892608013774243,-0.0130378502640967,-0.0718086062716784,-0.228194516954734,-0.162500102047803,0.12314010089483,0.305799661264445,0.518842081550896,0.396345453238641,0.202372645341206,0.078781543124167,0.0407721982215683,0.0253522536679231,0.252881083584731,-0.186951131718944,-0.0713911431168405
