group,CD86,CD11b,CD33,CD11c,CD45RA,CD123,CD32,CD95,CD64,CD1d,CD39,CD244,CD303,CD38,CD49f,CD35,CD58,integrin,CD62P,FCERIA,CD41,CD45,CD304,CD36,CD305,CD99,CLEC12A,IgKappaLight,CD328,CD101,CD88,CD224
critical,-0.0385171789230392,-0.0307564436328712,0.279775295570664,0.0044327469772561,0.0469695771463936,-0.0345405988298231,0.0682612574575793,0.0707489791844642,0.231084233481294,0.369676790359758,0.0409438368832149,0.0203719030342234,-0.0140990896312979,0.0875079373284783,-0.024336173945487,-0.0149900501644939,0.243195938028055,0.129504786518982,0.029159745958929,0.164239768623854,-0.0834896936646987,-0.286668646611534,0.009977152859226,0.256710182022568,0.129344348620978,0.419345104258246,0.36919977477681,-0.0004030176083323,0.0962718599344089,0.270009496153346,-0.347962164224737,0.0493441760227106
critical,0.255033578541554,0.640391794095285,0.269715216881792,0.220609921783983,-0.545432879275665,-0.648326103197567,0.260546146922867,0.250233278428661,0.49254246707756,-0.038255426709359,0.334399601107512,0.227232981923033,-0.531445350300755,-0.443709447348876,0.169821936642666,0.669626622092835,0.287574478584895,-0.268921234898077,-0.0984829178468133,-0.368171029876898,0.10127643400259,0.105418641577297,-0.477591580704654,0.404697789823479,-0.396620476811793,-0.64337503662272,0.114449627174235,0.438615655138995,0.363544504701064,0.206041844839868,0.380794726808091,0.442931560637795
critical,0.121075565884788,0.0312477064476313,-0.132537683991682,0.0336443022806511,0.0632224655347219,0.0434587889779019,0.306396788144311,0.191896080546469,-0.14049618339481,0.0411014326845798,0.21687919312119,0.0055236395037581,0.0837096497321177,0.075217870661301,0.0198792026879699,-0.5122131912386,0.0482995831975715,0.179262837871892,-0.125114785690684,0.103759109541617,-0.10574572250605,0.221338196749393,-0.0888793580809093,-0.0973782910919792,-0.282417673806837,-0.187782006929439,-0.0406479222349847,-0.024610213532323,-0.0014088652428829,-0.219368677734678,0.0614773159855534,0.164142695963527
critical,0.269088798172911,0.196802069736274,0.271662180686763,0.203464073824663,0.112278585980928,0.256504117103679,0.0264363156264766,0.160768631308614,0.022335658283496,0.212187693220249,0.0710737943371742,-0.0741219138220821,0.214520517742849,-0.0948332038239567,0.473738429708006,0.274386399236993,0.41508951210148,0.284073248132565,0.708950565519624,0.170857830895879,0.517889317889318,0.19745833256351,0.278905446772195,0.196470086315045,0.150190044268329,0.203595281727527,0.187717279356066,0.338572712679304,0.255759033510734,0.0598648244717938,0.362500300992112,0.45105629130934
critical,-0.0917369188041025,-0.0928729434078697,-0.153776475749644,-0.151685236875135,-0.130967291139641,-0.0478868995127392,-0.275337807474462,-0.0580266224749556,-0.225290034943104,-0.110356695554283,-0.150398210865108,-0.184955048558109,-0.253958295692264,-0.31282359581287,-0.232901942925346,-0.120555307362636,-0.294759940749521,-0.248991167742192,-0.294232344742491,-0.140373899486495,-0.437647954454121,-0.273717108739654,-0.158516085985764,-0.214532370771902,-0.0976886461620109,-0.133840355705549,-0.0230896260417979,-0.265544168775048,-0.193501659946844,-0.0581400469647921,-0.23695010274375,-0.137028957566368
critical,0.409356937095773,0.608967206436487,0.436860820049642,0.216409728651269,-0.477307907302084,-0.619695599310169,0.368154998571551,0.446146450423707,0.550228969313847,0.373161376304833,0.190953797613003,0.378865943216002,-0.369622668877643,-0.324160276380235,0.281436544537582,0.616075360316237,0.419375497517233,-0.280499107213803,0.0899438695584818,-0.452650606771379,0.331443625170978,-0.0291903993123693,-0.12202474499532,0.380960623683374,0.0217847882117913,-0.0779550773429064,0.669930905379824,0.652871901527683,0.478114307936896,0.495599077956726,0.416061835517223,0.0983384470121161
critical,0.0612032519446965,-0.126872403423188,0.0693088343965934,-0.228751157234192,0.212734023579262,0.106307329959332,-0.160781469494537,0.204730969140791,0.173883035499118,0.261315568658612,0.0766954359252468,0.260882437446559,0.375077671192946,0.330438946015806,0.424978903955204,0.0676241478446462,0.398142082022947,0.129131433247865,0.464247373405696,-0.362441582221442,0.354475517594127,0.255863661111058,0.188628241189243,0.249941496199487,0.250574842860458,0.21104023976648,0.246117764219267,0.122399249326105,-0.213879886339134,0.114803366565972,0.123333978634649,0.139253183329617
critical,0.221245087285283,0.0593221043185315,-0.0131561479639107,0.321046323580289,0.339692684490994,-0.185963805040896,0.16668175508455,-0.0723558132151568,-0.121183622970175,-0.0846024769924865,-0.164134805718718,0.260848192194724,-0.197925298118118,-0.37551536528929,-0.0099155611305484,0.307417215260199,-0.0178805863374651,-0.0623357295808821,-0.076459705396941,-0.206361365908555,0.142065129329486,0.287771136910813,-0.372926155507577,-0.0226958859442893,0.310144263672406,-0.232814134045501,-0.118578867032572,0.238504710642296,0.005963234169758,0.0467717199825907,0.309600341435335,0.110015815166931
critical,0.0685415507127745,0.301751869684917,0.296900224209771,0.124592688500615,-0.115301935677584,-0.09412808529154,0.0121865673252003,0.288386306859033,0.263717345782534,0.224890910383861,-0.070366455066373,0.0966332589687682,-0.196748614809257,-0.0591844755052115,0.309768017913787,0.106719875651239,0.240333291062528,0.239471398086726,0.152863970055798,-0.106273825015784,0.139892741241619,-0.28419933788116,-0.0898030338237512,0.434518964945705,0.0721430206297402,0.0529912211420047,0.429379557742775,0.246022950950967,0.229824324203707,0.289247358025226,0.0069755892364507,0.200208931023777
critical,-0.356480839489005,0.169321377646652,-0.314445686834449,-0.333655550260509,0.0928824910184661,-0.0689257504917877,-0.325329917075748,-0.170758581494013,-0.240471851887471,-0.339989873957642,-0.0145769226814375,-0.182604014278492,0.122987440109864,0.293469663845581,0.0951522661483581,-0.112974189442317,0.0093975286327946,0.172180968883789,-0.0817116428841867,-0.296511084992627,-0.0310287135286776,-0.0666754063261165,0.0430515720205181,-0.214779866701001,0.224226990304399,0.026927800725679,-0.0795930394802935,0.0659326618976123,0.20408221943092,-0.0830436523900293,0.179441010732358,0.136992321170357
