group,CD86,CD11b,CD33,CD11c,HLA-ABC,CD45RA,CD123,CD4,CD16,CD31,CD32,CD62L,CD95,CD1c,CD64,CD141,CD1d,CD39,CD244,CD303,CD38,CD52,CD49f,CD35,CD58,CD11a,integrin,FCERIA,CD41,CD45,CD304,CD36,CD305,CD319,CD99,CLEC12A,IgKappaLight,CD328,CD101,CD88
critical,0.190167433281628,0.0946623383884767,-0.195369023942266,0.160938938549244,-0.0741402493501646,0.0041851582427811,-0.0500661681427889,-0.0268615403497971,0.27329991711525,0.129964757404038,-0.0758514453019573,-0.190423839151733,-0.20783615331496,0.138002273950306,0.0642589881204695,0.0876356681214209,-0.0120146218907036,0.168700731982105,-0.0084462716787931,-0.0730933126144927,-0.144686848841296,0.261644420787077,-0.078097452620093,0.0466832990837096,-0.0546844517305964,0.351867169170207,-0.354582530808298,-0.275276174121403,-0.0913979180419884,0.291936715471273,-0.243345812466991,-0.0224552103065097,0.168293776546189,0.106757102105087,-0.299319910734067,-0.223459045129238,-0.16148411793867,0.151027114307009,-0.18612916648794,0.23704985456168
critical,0.531800567609192,0.383058414447096,0.668132025714952,0.561179379129225,0.168894375987497,-0.584266428470517,-0.583968846644593,-0.363489874098754,0.0193895545255871,-0.0751379820882085,0.553419195245941,-0.123914983100056,0.535962126071825,0.189199713657998,0.458099244221215,-0.159453036881939,0.445461421271792,0.50121929515818,0.513557830585559,-0.570709939713907,-0.203367733955776,0.303277427254168,0.537148903946676,0.483857837136469,0.408957399188687,0.294959493789361,-0.0652164012219338,0.0098647656592668,0.443648009053296,0.0530276749567613,-0.581503815991934,0.495810640091353,-0.429490894810955,-0.317903546304459,-0.438461178463376,0.597218963618279,0.631672162666768,0.615847440468135,0.678102701366475,0.173496390703787
critical,0.338640471631783,-0.234970498483659,-0.0385675477666325,0.0604068154584418,0.0204036356623685,0.353311018048761,0.03869828559163,0.0627199490634166,0.183144279986338,0.0418457103489938,-0.150281791379399,-0.0155376304353689,0.387156076449131,-0.0830081211616959,-0.488193426730432,-0.0021457688873938,0.235719783717161,0.194517355412367,0.0452631570446846,0.198332186568235,0.1288794003404,0.465305364967971,0.200932864092249,-0.086517325276475,0.153458169399879,0.32432873157351,0.494703883054191,0.161642529701332,-0.139822740018838,0.0742386067935378,0.0109341916795495,-0.0042803644436034,-0.095208988518214,0.172060665401924,0.229834166461683,0.0125305624934915,0.118159596648979,-0.374601614024312,0.0155927561874127,-0.301269434058558
critical,0.249117363933515,0.178230970101921,0.175099794186728,0.250595625103034,-0.206755262508921,-0.0257815352424633,-0.0502164577520539,-0.0511268618549121,0.216150266447168,-0.0811333072256791,0.398608056592386,0.0003877255527523,0.258106495493059,0.190433523233846,0.044671316566992,-0.0867269101112497,0.263463164927389,0.462044393423269,0.0110860601542592,0.106680473688336,0.178971902325375,-0.122062281114554,-0.14096292949192,-0.0843273990136248,0.0235612223060083,0.122120981441427,0.441575363384197,0.330754970753155,-0.10990990990991,0.0348455880994429,-0.0056015573149016,-0.0417418412892293,-0.234559237232099,0.166065069104168,-0.24354119143356,0.164542306596058,-0.0980417938922947,-0.278015926503272,0.33408434302001,0.0711340796827748
critical,0.10307883073075,-0.154163817500551,-0.0947756860241291,-0.190680824848045,-0.0361713390652773,0.0725645402203552,0.0050004747648437,0.0764147009310113,-0.148296687254136,-0.130957722963448,0.356279852452846,-0.0249184728493953,0.188769410784639,0.152394704387285,-0.0164451723078082,-0.144719944798758,0.0585153937435046,-0.115210483620396,-0.242588519921363,-0.0796290069807155,-0.32882009080302,0.0871386254343794,-0.0569088290188189,-0.0029253896472369,-0.0488197065408807,-0.0744796360517143,-0.271462974982682,0.0157891343537606,-0.068942338868599,-0.133815302359038,-0.0931155892593276,-0.19370512125055,-0.0390345233841019,-0.0344319124006745,-0.13094477108692,-0.0836487464957285,-0.284048072213468,-0.0447472588627077,0.0317446410275335,-0.0551849708291815
critical,0.240912023958514,0.369665302104166,0.491208147569045,0.573032341926705,0.225924663950444,-0.410596685728682,-0.493771123228061,-0.188613332576415,0.10944065151202,0.337126964649468,0.572090648068543,-0.0945007013421599,0.536502565875529,0.248755251422141,0.548026291294176,0.311477934061679,0.435135038646824,0.388263150194179,0.440871583263477,-0.191908074398925,-0.223729431676623,0.41973529934925,0.424054995688201,0.390896702699566,0.410783693561724,0.278798818030079,0.0534476202234728,-0.13079275015305,0.463837830664292,0.237057372426172,-0.125258208269644,0.380941526955534,-0.101725987372852,0.023830183060394,-0.265070179696115,0.631256449921795,0.588523875679785,0.297800552664002,0.738596707311245,0.31319812143874
critical,-0.0591059442456571,-0.311217723867096,0.0341848451495393,-0.0622330805278085,0.036878650335106,0.323839927380694,0.27326737789901,0.0925666356715096,0.128463093120874,0.148481881907467,-0.178343464118064,0.242556458790517,0.335356286612797,0.130385632601091,-0.301195328774193,0.175210719518225,-0.0517931217017609,-0.242790459738818,0.160101906656393,0.386646014612388,0.450504688048254,-0.124800517328148,0.214037730166001,0.322609745871452,0.192737175695294,-0.0273084522802973,0.18428427250318,0.158992442952851,0.158847816645542,0.108474160515122,-0.041690631360219,0.0936458743746294,0.306133010266222,0.607805866175889,0.272718815178659,0.217030266351187,-0.128129375349814,-0.0237224266332844,-0.0193372800593542,-0.213816440890206
critical,0.528456571935171,0.16718047580677,-0.313161687568537,0.763740873518602,0.270302265301183,0.363500592824407,-0.0158334637617157,-0.125107567910003,0.608038230104106,0.77077680230224,0.140839973343231,-0.120465354399491,-0.21462084358184,-0.233960727885747,-0.374320700955729,-0.0797806962047149,-0.424375475354363,-0.126372894436255,0.626062851836365,-0.220259281174248,-0.658454032152418,0.608351285479939,0.0149412564980867,0.6328565326965,-0.142546750320703,0.629416932926076,-0.167682194520591,-0.475217886491643,0.190898603221335,0.645990966243467,-0.324535688517979,-0.236472105048284,0.129264506975872,-0.0639240081783762,-0.735757875089915,-0.272912430613133,0.152787837405767,0.104934430739154,0.230462782876463,0.718281844771539
critical,-0.384690594213508,-0.367570534329662,0.0435206094364842,0.156272631090673,-0.0817388205378613,0.103794394749448,0.12111903023056,0.199035647168452,-0.333719309253416,-0.166568604755525,0.0912406936541022,-0.0602750036355889,-0.278468498881312,0.107365728272467,-0.278983513198665,-0.0058683881657027,0.232820773232375,-0.137371310600847,0.129917544319813,0.0571015458840145,-0.0089659725707971,-0.240306356903407,0.0197396749211358,-0.151790451318889,-0.200217372471458,0.0595412485336934,0.250786080842626,0.265094656593599,0.0249372049253096,-0.222499657093752,-0.0178593424518788,-0.225866509509934,-0.199366377587206,-0.132698423438762,0.0797809759806612,0.269538853911885,-0.259917183096285,0.0725472851863995,0.370232994753867,-0.276260511383852
critical,-0.264553179781951,-0.403250531531669,-0.213373858923376,0.143897007583393,0.340077075956858,0.427053339426096,-0.160052304512765,0.134793926355403,0.0307058076450747,-0.276280813789919,-0.253492127709596,0.0405977513079669,0.116889081822694,0.129178432806273,-0.179685911549249,0.36355638827173,-0.153826415121419,0.494454377326992,-0.185956912845752,0.302937484060087,0.246535148186622,0.205736651234857,-0.154896043540561,-0.109621074230559,0.233650883130443,0.134568803006343,0.317962589819384,-0.191076296917151,-0.39706453328814,0.0504256941460572,0.24251069009723,-0.0826076410388466,-0.138402176774094,0.379554835104932,0.0801391964180495,-0.449352936483404,0.191359249179398,-0.0130821935532641,-0.159521062498056,-0.0823135720444917
