group,CD86,CD33,CD11c,CD117,CD45RA,CD123,CD32,CD95,HLA-DR,CD64,CD1d,CD39,CD244,CD303,CD38,CD155,CD49f,CD35,CD58,CD54,CD62P,CD41,CD98,CD304,CD36,CD99,CLEC12A,IgKappaLight,CD328,CD101
critical,-0.006771691733991,0.252210978806047,0.0126685893724992,-0.176112531409116,0.0845099423482078,0.0712810747447081,-0.110574663447169,0.08690505173781,-0.285214195418031,0.395048460064494,-0.0676705909432275,0.272108547034469,0.0571320944004335,-0.0241374396729018,0.127896216095468,0.152095721124633,0.0566080567862416,0.55047495141881,0.253926281849904,-0.171545175201422,-0.0617974910037113,0.0230194811491809,-0.0452665577073295,0.203131777983376,0.224073260196608,-0.0176826203261226,-0.10456462925466,0.377400801602729,0.0494547225690457,-0.0587590654189626
critical,0.308078577158458,0.481882704748143,0.489745643645909,-0.128026558050016,-0.504323079988446,-0.255634692358593,0.488259154615996,0.30809344238353,0.0469567355027746,0.3360659857925,0.31562175007466,0.536609020626678,0.347269669577094,-0.399570687330665,-0.0115846499234489,0.292124464832013,0.213107046041944,0.413901703147178,0.291194721662792,-0.188118569114933,0.0797394180994794,0.281219858372345,-0.325352109638195,-0.411587367368631,0.220823773024852,-0.197464678378579,0.31734482797472,0.355232935072534,0.376287077214552,0.470701846358208
critical,-0.323950588159171,0.31864140654813,-0.0351735887479534,0.0088194525966924,-0.022809073522212,0.196102026589331,-0.0498892565866238,0.0134556614247723,-0.393490224643179,0.465239554662639,0.353349630243552,-0.382755016673626,0.243653875887997,0.0179049890651879,0.0203332861747013,0.475928923359444,0.236715428930595,0.170125218375511,0.137103563696904,-0.285539620362605,0.436678133431421,0.445751838945302,-0.0560900592380775,0.174166053181395,0.474508972605186,0.177077820866686,0.542634480663273,0.182818729097257,0.434713197720649,0.432163938645251
critical,0.155172788399515,0.557486844726864,-0.184019089554078,-0.0710046825184365,-0.0767000673463284,-0.0493128196948191,-0.334902983814437,0.0321021565323535,-0.19475758742171,0.438921656966375,0.217727505490116,-0.102273765986098,0.0099258910683483,-0.111834119760236,0.111712483308927,0.290778161438272,0.530381068042659,0.397911855284474,0.148834825058719,-0.244317145459736,0.728783151730346,0.671299871299871,0.045731161304847,0.141341620620192,0.737181530422747,0.236325156131825,0.475086941580168,0.336640220027025,0.423401595934055,0.254908284847638
critical,-0.0070408232479706,0.135172359604167,-0.27139058376349,-0.323425478528398,-0.154697066187507,-0.0321206967247612,-0.199614047177769,-0.106484558339064,-0.271722931441485,0.392713068223491,-0.201657102300652,-0.0656544344174259,-0.252032783422111,0.172134442874152,-0.0657113788717882,0.101189951072056,0.195099265757061,0.532420915797132,0.228897186955147,-0.144198187344798,0.0132423598350698,0.190723909901008,0.203535831935862,0.0576853746080729,0.332036670388855,0.521322224671266,-0.02735682275332,0.151012899151464,0.30172690237748,0.0454538828709159
critical,0.192381312626148,0.275862831883199,0.0691518338928009,-0.124262414953002,-0.316639638973469,-0.333505350366295,0.149686663315748,0.168546336686182,-0.263380465215036,0.30341410877922,0.332393758867892,0.118707217944685,0.269973322268432,-0.281539040463006,-0.369666510369964,0.325958906094674,0.165821640511626,0.285689811007936,0.322211741229266,-0.288283307667908,-0.0726807574394016,0.112447269977092,-0.0799374124124821,-0.142946022252404,0.251675776205483,0.0996686792387625,0.38376665968816,0.40746750511695,0.467070355906048,0.191427220233237
critical,0.223172605611424,0.215909228018656,0.072182864141606,0.172393239758384,0.0146389535414049,0.259212549004653,-0.270567414494019,0.246109759412701,-0.147410328618452,-0.0253678026748849,0.145039540446129,0.0552395348320489,0.0357244418845739,0.335481959163801,0.545881383830089,0.418964967719628,0.298958442923665,0.142909213137427,0.228582161632783,0.0359692189348175,0.295037469102083,0.18624507740189,0.0432575169812909,0.034887964238505,0.189452084868232,0.279665869334673,0.212620226351833,0.0315626613764937,-0.0850604939042072,0.0597953757175175
critical,0.276476676270064,-0.0940891409556925,0.231846675458391,0.070633913758885,0.192681113641327,-0.071636215701287,-0.0654417099788919,-0.0482523112549418,0.201584073955372,-0.0526985371442653,-0.139762201519274,0.112740435489518,0.261890497340742,-0.302573372884163,-0.222926863822686,-0.0551835233689857,-0.0076970109232568,0.0379007525663259,-0.0854646759623648,0.0356423227236548,-0.112379460361262,-0.0622298671003642,0.274053990453142,-0.257473805491827,-0.112528105160908,-0.270174892767061,-0.175424308632919,0.155820060482244,0.0247774691084522,0.141854597004314
critical,0.310353586150186,0.199941197359082,-0.0749004356950665,-0.0310428739040235,-0.194676784914175,-0.274491105589932,-0.0739348619878325,0.397301047436291,-0.209370777451517,0.333850574598729,-0.0270974741909226,0.202695366369371,-0.0688358925924872,-0.180330219566991,-0.187787314399474,0.322630058017679,0.285772541518829,0.235182340569284,0.339536426088526,-0.361270198527264,-0.104912860965428,0.0625919317816754,-0.31321219386857,-0.0888824491612832,0.426727340470032,0.0194135216651751,0.167896096039808,0.197008444718462,-0.0860985705325382,-0.0297581450395511
critical,-0.0144942758913112,0.382988650590234,-0.141964639531692,-0.703129821004203,-0.152914725158002,0.451760536931193,-0.0888316750226617,-0.117017956223822,-0.42091717875469,-0.0924480675034054,0.179592983818474,-0.528897194636229,0.0366239689654602,-0.268112619439504,0.0096705732813789,-0.136461684921762,-0.190819564860442,-0.329250120600726,-0.134011332969031,-0.341281435894836,-0.0386648152448833,-0.0025749969733342,-0.0521110121967837,-0.136790774707395,0.21555431333574,0.168395385399342,0.34657745831953,-0.451097880131515,0.36211511755435,0.422943252870149
