group,CD86,CD11b,CD33,CD11c,CD45RA,CD123,CD4,CD16,CD31,CD183,CD32,CD95,CD64,CD1d,CD39,CX3CR1,CD244,CD163,CD303,CD38,CD52,CD49f,CD35,CD11a,FCERIA,CD41,IgG-Fc,CD304,CD305,CD99,IgKappaLight,CD88,CD224
critical,-0.394412857273395,-0.13400841943233,0.165789035019359,-0.0472238669452007,-0.110730210857198,0.0085213629616767,0.220889552257337,-0.334159759769155,-0.321169452851863,0.101515550318702,0.242583412169159,0.0496276238027111,0.163786995331488,0.334869723999925,-0.0418026218641089,-0.157972557013962,-0.126467160420377,0.119575708815514,0.0398002923760074,0.236077304852743,-0.424412908355032,-0.0510656569228802,-0.215403241859534,-0.288323310015412,0.343254032761621,-0.0692347414432147,-0.0161207043332942,-0.0441336302497398,-0.0701392026803277,0.361939560492957,-0.0995453492580916,-0.437599476306972,-0.0425580904653951
critical,-0.207244896880908,-0.475210998160005,-0.0674378412381954,0.0333646491377309,0.333719942113259,0.50512668535648,0.507537343440301,0.0793176002527766,-0.126635342093034,0.295615776658754,0.0588754595747374,-0.152531886856781,-0.40320033877829,0.0886521006919191,0.0117869216576749,-0.0547586920074211,-0.0280186937957591,0.198396201688696,0.349094872184856,0.331608796216976,-0.197467174128358,-0.138993858059315,-0.476366927078287,-0.102081028923344,0.442443075218932,0.0142275469856663,-0.453401375087741,0.27713326186102,0.202014303758704,0.499860916365358,-0.340707084202922,-0.312930320050213,-0.277822122653292
critical,0.264108641802322,-0.0430421838812961,0.355066312772172,0.123413417911297,0.12139325706788,0.158478693375246,0.0723574046512099,0.180536698110485,0.368487500655608,0.147831088634095,-0.400802612146692,0.303669813518157,0.0345078345180236,0.428497772092224,0.051922349200624,0.29144393264927,0.413505790628559,0.467497540546227,0.0681001720855436,0.367375087803061,0.144136025583633,0.45859791431709,0.186509915374773,0.195922917219549,-0.0414112766568175,0.308526898467797,0.0207871623888282,-0.0165574902576035,0.247573934830669,0.135484412165702,0.0886579121040208,0.0169750797870558,0.482943607788308
critical,-0.320331293918729,-0.318674911086719,-0.182181035863398,0.079196459115296,0.38672302863695,0.198671281440645,0.485125663998624,0.0348005795711005,-0.692208771965119,-0.027227658335349,0.191631048882655,0.134983766623992,-0.173750644089056,0.185132796088341,-0.0442754784395512,-0.105880116971326,-0.217725065122603,-0.165291656591599,0.293886667250114,0.243138934260606,-0.172695523650961,-0.392379003736414,-0.322481383689718,-0.456626278433163,0.417537853917628,-0.581724581724582,-0.135667397185137,-0.0063831699634925,-0.459844303634593,0.249855222322578,-0.193506930914884,-0.253092993653931,-0.0046367865468692
critical,-0.0793639239750328,0.0364701189682337,-0.0545545229737657,0.213949556502045,0.37991047992786,0.312353185458094,0.247316925286476,0.117724574770298,-0.0713649308725227,0.217163160841694,0.189470639875154,0.0860303933819311,0.175307301936009,-0.0610913590508725,0.242795317988516,0.315642190073518,0.0312364615785579,-0.0638866305924348,0.386761101160285,0.0899839398257642,0.159641942599632,-0.0018433193975247,-0.0556409110904476,0.0040529139491863,0.0737021559073501,-0.18914574699346,0.218299261906568,0.267833431693655,0.0175436060153267,-0.111172900357691,0.1797772608946,-0.0781250647475688,0.077236099747468
critical,-0.0126164369173455,0.093795958672228,0.35139511062194,0.398911766249636,-0.3459093306369,-0.195469434794932,-0.0623747097405757,-0.168615964225131,0.0140159270491481,-0.339386401163526,0.289735861338812,0.266217267656509,0.180293984340559,0.566731072043179,0.203760623738627,-0.0316325380056092,0.0994386745946532,-0.234365589956254,-0.30152070936817,-0.38494988030774,0.192552278523982,0.135743432080691,-0.0682660549938064,0.0106589979849512,-0.119618336350687,0.153600947463192,0.217615395963242,-0.108628968573121,-0.183843756083557,0.0815835596298129,0.283200033070134,-0.0627963762772377,-0.0663101744078592
critical,0.116114580792275,-0.18894691020537,-0.0924117791954579,-0.114797975091267,0.350302651090157,0.208275585226446,0.158631960419805,0.252385517265458,0.0749917974994097,0.333161896249142,0.242956578027083,0.274980869897874,0.0024610554833843,0.127931830555529,-0.0988100708239376,0.41680442154871,0.34220254857855,0.356509225904021,0.325136286187065,0.0934053270698088,-0.214762064055286,0.120202688444826,0.235123960198308,-0.0800420153043198,-0.0314543077158677,0.0441921569049322,0.0178345177983162,0.20339974693925,0.0918774423821679,0.132087908074483,0.0710159880971109,-0.0245917065466347,0.0466996168116191
critical,-0.208222635142128,-0.110078985018879,0.229053072654432,-0.368293625781843,-0.084097136280382,-0.16994886891515,0.012587732131372,-0.286290138580335,-0.453014695644869,-0.0171992012378365,-0.0643555405186613,0.121061197815215,0.217789936914117,0.164343264920421,0.0386253003490892,-0.286905319221166,-0.383205752814209,-0.0096969845858757,-0.198242413496196,0.27886239344906,-0.249586978283957,-0.0161637229388393,-0.398750331062205,-0.397581318480905,0.255802583616864,-0.130660091868183,-0.0500056570685252,-0.163158046246062,-0.255404933047598,0.337831830379194,0.0523171623344392,-0.416376248664276,0.0363546286624965
critical,-0.387656773172449,-0.177809982616615,-0.148812406460236,0.0124456917318086,0.261320850683026,0.205403359132575,0.0265773259526573,-0.283985566249613,-0.181468297785587,0.10876215715591,-0.276032545399426,-0.203745288090263,-0.295024381647853,0.0236989615415594,-0.172668105685787,-0.0956704250023411,-0.160299657651148,-0.192672403643198,0.130258649546378,0.256571720132003,-0.0196140721091753,-0.52966618555589,-0.293253172736045,0.212686244762232,0.384890940983723,-0.531284661739036,-0.271143490933289,0.0698263466481961,-0.176827341029106,0.165263825457388,-0.242357046052691,-0.354713242276922,-0.102960707055027
critical,0.0446580392326886,0.250435731446915,-0.0104557063356282,-0.349372143747684,-0.287149892482886,0.223556928561379,0.0444587998017343,0.0817961430545267,0.294338383318672,-0.2092968912394,0.0213710986286404,-0.0186867881634957,-0.125312553928026,-0.106802427249293,-0.48761741359145,-0.0573908308087193,0.0096718227901743,0.657782976838232,-0.0082854696495066,0.0137966845481007,-0.177634777820572,0.103521545308904,0.201186912705497,-0.478883788390843,0.021345693291354,0.175486043732729,-0.0433970841005768,-0.157329139341037,0.330799243742179,0.0645494170505511,-0.177837902501177,0.159989759748449,0.099161265465442
